"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","15","N","2007029260","9","1","","2","99","Y","TOYT","1998","02","1","","1","00","N","999","0","","1","01","99","99","99","PA","1","01","JT3HN86R7W0","PUT"
"","09","N","2007027954","2","1","","1","08","Y","HOND","","01","1","","1","00","N","999","0","","2","01","07","12","06","DE","2","01","2HGES16554H",""
"","","N","2007027969","9","","","1","12","N","","","","0","","1","12","W","999","0","","1","21","","01","06","","1","25","",""
"","51","N","2007027978","1","1","","1","11","Y","OTHR","2005","02","1","","1","00","S","999","0","","1","01","03","01","06","PA","1","04","1HTMMAAM55H","TCC"
"","15","N","2007029324","9","4","","1","12","N","GMC","2002","02","1","","1","00","N","999","0","","1","01","01","01","99","PA","1","06","1GKFK16Z92J","T4W"
"","","N","2007022842","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","12","N","2007023064","3","2","","1","04","Y","CHRY","2005","","0","","1","99","S","000","","","5","02","07","06","11","PA","2","07","3C8FY68B95T","PSV"
"","04","N","2007027887","1","2","","1","03","Y","HOND","1994","","0","","1","00","S","000","0","","2","02","09","06","99","PA","2","01","1HGCD5653RA","P4D"
"","15","N","2007027907","3","1","","1","11","Y","FORD","1993","01","1","","1","00","N","999","0","","2","01","05","01","01","PA","3","06","1FMDU34YBPU","PUT"
"","04","N","2007027921","3","1","","1","06","Y","VOLK","2001","01","1","","1","00","S","999","0","","2","01","12","02","03","PA","3","01","3VWST29M31M","P4D"
"","","N","2007027933","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","04","N","2007027944","2","1","","1","12","Y","CHRY","1998","01","1","","1","00","N","999","0","","1","01","04","01","03","PA","1","01","1C3EJ56HXWN","P4D"
"","04","N","2007026828","2","1","","5","06","Y","HOND","1997","01","2","","1","00","W","025","0","","2","01","08","01","06","NJ","2","01","1HGCD5608VA","P4D"
"","15","N","2007029561","3","1","","1","11","N","ISU","1992","02","1","","4","00","S","999","0","","1","01","04","16","07","PA","1","06","4S2CY58Z3N4","PUT"
"","73","N","2007029584","3","1","","1","01","Y","GMC","1988","02","1","","1","00","S","999","0","","1","01","03","99","07","PA","1","06","1GKCT18R3J0","TS2"
"","04","N","2007028473","9","1","","1","12","Y","FORD","1999","02","1","","1","13","S","999","0","","2","01","03","01","13","PA","2","01","2FAFP71W3XX","P4D"
"","04","N","2007029694","3","1","","1","08","U","MITS","2001","99","2","","1","00","E","999","0","","1","01","03","12","99","PA","1","01","4A3AA46G21E","P4D"
"","04","N","2007022072","1","1","","1","06","Y","MAZD","2000","01","1","","1","00","W","000","0","","2","01","01","03","01","PA","2","01","JM1BJ2228Y0","P4D"
"","41","N","2007022113","1","2","","1","07","Y","FORD","2003","","0","","1","00","","000","0","","6","02","03","06","09","PA","2","07","1FTNE24W13H","TCG"
"","04","N","2007022146","1","1","","1","12","Y","HYUN","2003","01","2","","1","00","S","025","0","","1","01","08","01","13","PA","1","01","KMHWF35H33A","P4D"
"","51","N","2007022179","2","1","","1","12","Y","CHEV","2003","02","2","","1","00","W","999","0","","1","01","03","01","06","CO","1","04","1GCCS14H138","TPK"
"","04","N","2007022276","2","1","","1","01","Y","HOND","2000","01","1","","3","00","W","999","0","","1","01","04","17","00","PA","1","01","2HGEJ6676YH","P4D"
"","04","N","2007022228","3","1","","1","12","Y","LEXS","2003","01","2","","1","00","S","999","0","","1","01","05","01","01","NY","1","01","JTHBD192630","P4D"
"","04","N","2007022290","0","1","","1","12","Y","CHEV","2004","01","1","","1","00","E","999","0","","1","01","04","12","01","PA","1","01","1G1JC52F047","P4D"
"","04","N","2007016564","1","1","","1","05","Y","VOLV","2002","01","1","","1","00","S","999","","","2","01","01","01","03","PA","2","01","YV1VS29572F","P4D"
"","15","N","2007056987","1","1","","1","01","U","HYUN","2007","03","2","","1","00","W","999","0","","1","01","12","01","99","PA","1","01","KM8JN72DX7U","PUT"
"","04","N","2007057000","3","1","","1","12","Y","MRCU","1995","01","1","","1","00","N","999","0","","1","01","04","01","00","PA","1","01","1MELM50UXSA","P4D"
"","04","N","2007057012","1","1","","1","08","U","PONT","2000","02","1","","1","00","E","999","0","","2","01","07","04","09","PA","2","01","1G2NF52E5YM","P4D"
"","","N","2007057019","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","09","N","2007057032","9","4","","1","99","","","","99","1","","1","00","S","999","0","","1","05","99","12","01","ZZ","1","01","",""
"","04","N","2007058156","0","1","","1","11","Y","FORD","2002","02","1","","1","13","S","999","0","","1","01","99","12","04","PA","1","01","2FAFP70W62X","P4D"
"","04","N","2007071370","2","2","","1","06","Y","MRCU","1994","","0","","1","00","E","000","","","2","02","07","06","01","FL","2","01","2MELM74W6RX","P4D"
"","04","N","2007057052","3","1","","1","12","Y","MERZ","1989","01","1","","1","00","S","999","0","","1","01","09","01","09","PA","1","01","WDBEA26D6KA","P4D"
"","04","N","2007057211","3","1","","4","12","Y","TOYT","2003","02","1","","1","00","W","035","0","","1","01","08","01","06","PA","1","01","4T1BF28B13U","P4D"
"","12","N","2007066625","2","1","","1","11","Y","CHRY","2002","01","2","","1","00","S","999","","","1","01","11","10","01","PA","1","01","3C8FY68B22T","PSV"
"","09","N","2007066666","9","4","","1","12","U","UNKN","","99","1","","1","00","S","040","0","","1","01","02","01","08","ZZ","1","01","99999999999","P"
"","","N","2007066686","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","04","N","2007066778","0","1","","1","12","Y","CHRY","2006","01","1","","1","00","W","999","","","1","01","05","01","03","PA","1","01","2C3KA53GX6H","P4D"
"","01","N","2007056927","9","1","","3","06","Y","HOND","2003","01","1","","1","00","S","999","0","","2","01","02","99","01","PA","2","01","1HGCM722X3A","PCP"
"","51","N","2007066818","3","2","","3","07","N","CHEV","1987","","0","","1","00","N","000","0","","2","02","12","06","11","PA","2","04","1GCER24H8HF","TPK"
"","01","N","2007066836","1","1","","1","06","Y","HOND","1993","01","2","","1","00","S","030","","","2","01","07","02","02","PA","2","01","JHMBA8146PC","PCP"
"","04","N","2007056949","2","1","","1","12","Y","MAZD","1995","01","1","","4","00","E","999","0","","1","01","04","16","01","PA","1","01","JM1TA2214S1","P4D"
"","05","N","2007056970","3","1","","2","11","Y","TOYT","2005","01","1","","1","00","E","999","0","","1","01","07","15","03","NJ","1","01","JTDKB20U553","P4H"
"","04","N","2007056985","3","2","","1","00","Y","VOLK","2003","","0","","1","00","N","000","0","","2","02","05","06","09","PA","2","01","3VWSK69M63M","P4D"
"","69","N","2007067844","1","1","","1","12","Y","FORD","1994","98","4","","1","11","S","005","0","","1","01","06","02","01","PA","1","07","1FDJE37M1RH","TYY"
"","04","N","2007067857","3","1","","1","06","Y","BUIC","2005","01","1","","1","00","E","999","","","1","01","12","01","00","NJ","1","01","1G4HP54K054","P4D"
"","41","N","2007058125","1","1","","1","06","Y","GMC","2007","01","1","","1","00","N","999","0","","2","01","03","01","01","PA","1","04","1GTFH15T571","TCG"
"","04","N","2007046314","3","1","","1","12","U","PONT","2000","02","1","","1","00","S","999","0","","1","01","05","01","00","PA","1","01","1G2WP52K4YF","P4D"
"","","N","2007046455","","","","","","","","","","1","","","","","000","","","2","31","","","","","2","","",""
"","","N","2007046393","","","","","","","","","","1","","","","","000","","","2","31","","","","","2","","",""
"","15","N","2007047514","1","1","","1","12","Y","VOLK","","01","1","","1","00","S","999","0","","1","01","05","01","03","NJ","1","06","WVGEM67L84D","PUT"
"","04","N","2007047571","1","1","","3","06","Y","TOYT","2000","01","3","","1","99","E","999","0","","1","01","04","01","01","PA","1","01","2T1BR18E4YC","P4D"
"","04","N","2007047582","3","1","","1","12","Y","MRCU","2003","01","1","","1","00","W","999","0","","1","01","07","01","01","PA","1","01","1MEFM50223A","P4D"
"","12","N","2007047628","2","1","","1","11","Y","FORD","1998","01","1","","1","00","W","999","","","1","01","08","12","04","PA","1","01","2FMZAS146WB","PSV"
"","12","N","2007047639","3","1","","1","12","Y","CHRY","2000","01","4","","1","00","S","999","0","","2","01","05","01","01","PA","3","07","1C4GP64L9YB","PSV"
"","04","N","2007047647","3","2","","1","06","Y","ACUR","","01","0","","1","00","E","000","0","","2","02","05","06","01","PA","2","01","JH4KA9653XC","P4D"
"","19","N","2007047522","2","1","","1","06","Y","JEEP","1999","99","1","","1","00","W","999","0","","2","01","12","03","03","ZZ","2","06","1J4GW5850XC",""
"","04","N","2007047538","3","1","","1","03","Y","","","02","3","","1","00","N","030","0","","2","01","03","01","01","PA","2","01","1G6KD52B2SU","P4D"
"","06","N","2007047549","3","1","","1","01","U","MITS","1995","02","2","","1","00","W","999","0","","1","01","03","01","01","PA","1","01","6MMAP49H3ST","PSW"
"","04","N","2007047595","2","1","","1","09","Y","KIA","2004","01","1","","1","00","W","025","0","","2","01","07","01","07","PA","3","01","KNADC125146","P4D"
"","04","N","2007047604","3","1","","1","12","Y","TOYT","1993","01","2","","1","00","N","999","0","","1","01","02","01","01","PA","2","01","4T1SK12E3PU","P4D"
"","15","N","2007051091","3","2","","1","12","Y","FORD","2006","","0","","1","00","U","000","0","","2","02","03","06","98","PA","2","01","1FMEU72EX64","PUT"
"","04","N","2007054478","3","1","","2","12","N","DODG","1994","01","1","","1","00","E","045","0","","1","01","02","01","06","PA","1","01","1B3ED46T3RF","P4D"
"","15","N","2007056464","3","1","","2","01","Y","JEEP","1996","01","1","","1","00","S","999","0","","2","01","04","12","04","PA","2","06","1J4FJ78S8TL","T4W"
"","51","N","2007055692","2","1","","1","01","Y","NISS","2004","01","2","","1","00","E","035","0","","2","01","03","01","03","NJ","2","04","1N6AA06A44N","TPC"
"","04","N","2007056483","1","1","","1","12","Y","FORD","2007","03","1","","1","00","N","025","0","","1","01","07","01","03","TN","1","01","1FAFP56U67A","P4D"
"","12","N","2007056503","2","1","","1","12","Y","FORD","2000","01","1","","1","00","N","999","0","","1","01","04","01","13","PA","1","01","2FMDA5144YB","PSV"
"","05","N","2007056531","2","1","","1","06","Y","SUZI","2006","01","1","","1","00","S","000","0","","2","01","05","03","03","PA","2","01","KL5JD66Z76K","P4H"
"","04","N","2007056548","3","1","","1","01","Y","HOND","1994","01","1","","1","00","S","035","0","","1","01","01","01","00","PA","1","01","1HGCD5626RA","P4D"
"","04","N","2007056561","2","1","","1","01","Y","DODG","1998","01","1","","1","00","W","999","0","","1","01","04","12","03","PA","1","01","2B3HD46R9WH","P4D"
"","04","N","2007056570","1","1","","1","11","Y","BUIC","1995","01","3","","1","00","W","020","0","","1","01","03","12","06","PA","1","01","1G4NV55M6SC","P4D"
"","04","N","2007056582","3","1","","1","11","Y","FORD","1999","01","3","","1","00","E","999","0","","1","01","04","10","06","PA","1","01","1FAFP53U1XA","P4D"
"","01","N","2007056593","3","1","","1","12","Y","HOND","1995","01","1","","1","00","N","999","0","","1","01","02","01","00","PA","1","01","2HGEJ1234SH","PCP"
"","12","N","2007022374","9","1","","1","10","Y","FORD","1996","01","2","","1","00","E","999","0","","2","01","04","01","07","PA","2","01","2FMDA5149TB","PSV"
"","15","N","2007027487","2","1","","1","11","Y","CHEV","2004","01","1","","1","00","E","020","0","","1","01","03","01","06","PA","1","06","1GNDT13X44K","PUT"
"","04","N","2007047923","2","1","","1","02","U","","1994","02","1","","4","00","E","999","","","3","01","05","16","98","PA","1","01","1G6KS52Y9RU","P4D"
"","04","N","2007022398","2","1","","3","09","Y","SUBA","1992","02","2","","1","00","E","020","0","","2","01","01","12","99","NJ","2","01","4S3BC6327N9","P4D"
"","04","N","2007049065","1","1","","1","06","Y","STRN","2000","01","1","","1","00","W","999","0","","4","01","04","01","01","PA","2","01","1G8ZK5272YZ","P4D"
"","04","N","2007047923","2","1","","1","06","Y","FORD","2001","01","4","","4","00","E","999","","","2","01","03","16","98","PA","2","01","2FAFP71W51X","P4D"
"","09","N","2007047956","3","1","","1","02","Y","VOLV","1998","99","2","","1","00","S","050","0","","1","01","01","01","01","ZZ","1","01","",""
"","12","N","2007047983","3","1","","1","09","Y","DODG","2002","02","2","","1","00","S","999","0","","2","01","08","13","03","PA","2","07","2B4GP44372R","PSV"
"","09","Y","2007049050","1","1","","1","03","Y","UNKN","2004","02","1","","1","12","W","008","0","","2","01","03","01","06","PA","2","03","5FYD2LL154U","P"
"","04","N","2007022503","2","1","","1","12","Y","CHEV","1998","02","3","","1","00","W","025","0","","1","01","04","01","13","PA","1","01","1G1ND52M0WY","P4D"
"","09","N","2007022337","9","2","","9","99","U","UNKN","9999","","1","","1","00","S","000","","","4","02","99","06","01","ZZ","2","01","99999999999","P"
"","","N","2007032956","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","03","N","2007017932","2","1","","1","12","Y","STRN","2001","01","1","","1","00","S","035","0","","3","01","06","01","01","PA","1","01","1G8ZY12781Z","P3P"
"","09","N","2007022694","1","4","","9","09","N","UNKN","","99","1","","9","00","E","999","0","","1","05","12","99","99","ZZ","1","01","99999999999","P"
"","15","N","2007022776","9","1","","1","01","Y","CHEV","2002","09","1","","1","00","S","999","","","1","01","05","01","01","ZG","1","01","1GNDT13WX2K","PUT"
"","12","N","2007022808","2","1","","1","12","Y","NISS","2001","01","1","","1","00","E","999","","","1","01","07","01","06","PA","1","06","4N2ZN15T910","PSV"
"","04","N","2007022741","1","1","","1","05","Y","DODG","2006","02","1","","1","00","N","999","0","","2","01","07","01","06","PA","2","01","2B3KA43GX6H","P4D"
"","04","N","2007027641","1","1","","3","10","Y","MAZD","1999","01","2","","1","00","W","999","0","","4","01","04","01","03","NJ","1","01","JM1BJ222XX0","P4D"
"","05","N","2007027651","3","1","","1","11","Y","DODG","1992","01","1","","1","00","W","020","0","","1","01","11","01","13","PA","1","01","1B3XP28D9NN","P4H"
"","","N","2007027667","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","09","N","2007027677","9","4","","3","03","U","BUIC","","99","1","","1","00","S","999","","","2","05","04","12","02","","2","01","",""
"","04","N","2007027682","3","1","","1","11","Y","NISS","1998","01","1","","1","00","E","000","0","","3","01","05","03","00","PA","2","01","1N4DL01D9WC","P4D"
"","04","N","2007027708","1","1","","1","02","Y","FORD","1998","01","1","","1","00","E","999","0","","1","01","04","01","07","PA","1","01","1FAFP66L9WK","P4D"
"","04","N","2007027727","2","1","","1","08","Y","BUIC","1999","02","1","","1","00","E","999","0","","2","01","07","12","06","PA","2","01","2G4WS52M4X1","P4D"
"","04","N","2007027739","3","1","","1","06","Y","NISS","2002","01","1","","1","00","N","999","0","","2","01","12","01","01","PA","2","01","JN1DA31D92T","P4D"
"","15","N","2007027751","3","1","","1","12","Y","JEEP","2004","02","1","","1","00","S","999","0","","1","01","01","01","01","PA","1","06","1J4GL48K14W","T4W"
"","04","N","2007027766","2","1","","1","09","N","KIA","2006","02","3","","1","00","W","999","0","","2","01","07","12","98","PA","2","01","KNAGD126965","P4D"
"","","N","2007027825","","","","","","","","","","1","","","","","000","","","2","31","","","","","2","","",""
"","04","N","2007027832","3","1","","1","01","Y","MAZD","2005","01","2","","1","00","N","999","0","","2","01","05","01","01","PA","2","01","1YVHP80D255","P4D"
"","04","N","2007027805","1","1","","1","12","Y","DODG","2002","01","1","","1","00","S","999","0","","1","01","01","01","03","PA","1","01","2B3HD46R62H","P4D"
"","04","N","2007022528","1","1","","2","12","Y","PONT","2000","01","1","","1","00","E","010","0","","1","01","02","01","06","PA","1","01","1G2NF52T5YC","P4D"
"","15","N","2007027504","2","1","","1","12","Y","TOYT","2003","02","1","","1","00","S","999","0","","1","01","01","01","98","PA","2","06","JTEHH20V636","PUT"
"","04","N","2007027586","1","1","","1","01","Y","BUIC","1997","02","1","","2","00","N","999","0","","2","01","12","99","98","PA","2","01","1G4CU5219V4","P4D"
"","04","N","2007027508","3","1","","1","11","N","FORD","1996","99","1","","1","00","E","999","0","","1","01","03","12","04","PA","1","01","3FASP13J0TR","P4D"
"","06","N","2007027532","3","1","","1","11","Y","HOND","2007","01","1","","1","00","S","999","0","","2","01","05","01","06","NJ","2","06","JHLRE48577C","PSW"
"","04","N","2007027546","1","1","","1","11","Y","BUIC","2002","01","1","","1","00","E","999","","","1","01","07","01","13","PA","1","01","2G4WS52J721","P4D"
"","99","N","2007027603","9","4","","4","01","U","UNKN","","99","1","","1","00","W","999","0","","1","05","99","99","00","","1","99","",""
"","04","N","2007027628","2","1","","1","04","Y","NISS","1991","01","1","","1","00","S","025","0","","2","01","05","01","00","PA","2","01","JN1HJ01P6MT","P4D"
"","15","N","2007030086","3","1","","1","99","Y","FORD","2001","01","2","","1","00","N","050","0","","2","01","01","01","01","PA","2","06","1FMYU70E31U","PUT"
"","04","N","2007030109","2","1","","1","05","Y","TOYT","1997","02","1","","1","00","S","999","0","","2","01","01","01","01","PA","2","01","4T1BG22K4VU","P4D"
"","02","N","2007030111","0","1","","1","03","U","DODG","1996","01","1","","1","00","S","999","0","","2","01","11","01","01","PA","2","01","1B3ES22C1TD","P2P"
"","04","N","2007027985","1","1","","3","10","Y","STRN","1996","01","2","","1","00","S","015","0","","1","01","09","01","06","PA","1","01","1G8ZK5273TZ","P4D"
"","04","N","2007027994","9","4","","1","12","U","CHEV","1991","99","1","","1","00","W","999","0","","1","05","12","01","01","PA","1","01","1G1JC54G8M7","P4D"
"","04","N","2007029246","3","4","","1","99","Y","CHRY","2006","01","1","","1","00","S","999","0","","2","05","05","01","98","PA","2","01","2C3KA43R86H","P4D"
"","04","N","2007029265","9","2","","1","06","Y","KIA","2006","01","1","","1","00","S","000","0","","2","03","07","03","01","PA","2","01","KNAGE124665","P4D"
"","04","N","2007027954","2","1","","1","12","Y","NISS","1999","01","2","","1","00","E","999","0","","1","01","08","01","06","PA","1","01","1N4DL01D2XC","P4D"
"","15","N","2007027972","0","1","","1","01","Y","NISS","1991","01","1","","1","00","S","999","0","","2","01","05","12","04","PA","1","06","JN8HD17YXMW","PUT"
"","04","N","2007029310","3","1","","1","01","Y","TOYT","2003","02","3","","1","99","W","999","0","","2","01","07","01","00","PA","2","01","2T1BR32E83C","P4D"
"","04","N","2007029377","1","1","","1","01","Y","BUIC","1996","98","1","","1","00","W","999","0","","2","01","05","01","01","PA","2","01","1G4CU5218TH","P4D"
"","15","N","2007022842","2","1","","1","12","Y","OLDS","2000","02","4","","1","00","S","999","0","","1","01","08","01","03","PA","1","01","1GHDT13W9Y2","PUT"
"","04","N","2007023064","3","2","","1","01","Y","PLYM","1996","","0","","1","00","S","000","0","","4","02","03","06","12","PA","2","01","1P3ES27C2TD","P4P"
"","04","N","2007027887","3","1","","1","12","Y","CHEV","2005","01","1","","1","00","S","999","0","","1","01","07","01","00","PA","1","01","1G1JC52F557","P4D"
"","04","N","2007027907","1","1","","1","01","Y","TOYT","1998","01","1","","1","00","N","999","0","","1","01","02","15","01","PA","1","01","4T1BG22K4WU","P4D"
"","06","N","2007027921","3","1","","1","12","U","AUDI","1997","01","1","","1","00","S","999","0","","1","01","07","01","99","PA","1","01","WAUJC84A3VN","PSW"
"","12","N","2007027933","0","1","","1","02","Y","FORD","2000","01","1","","1","00","S","999","0","","1","01","04","01","01","PA","1","07","2FMZA5343YB","PSV"
"","04","N","2007027946","3","1","","1","09","Y","CHEV","1993","01","1","","1","02","E","025","0","","2","01","03","01","01","PA","1","01","2G1WL54T5P1","P4D"
"","04","N","2007026828","3","1","","5","12","Y","MAZD","2003","02","4","","1","00","W","045","0","","1","01","04","01","06","PA","1","01","JM1BJ225231","P4D"
"","04","N","2007027219","3","1","","1","12","Y","STRN","2000","01","1","","1","00","E","999","","","2","01","01","01","06","PA","3","01","1G8JU52F9YY","P4D"
"","09","N","2007029588","3","1","","1","10","Y","CHEV","","01","1","","1","00","N","999","0","","2","01","09","01","06","MA","2","01","2G1WF52E329",""
