"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2007022783","4","4","1007","0041","0","S","02","25","TACONY ST","2","3","67"
"2007022788","3","3","0001","0201","0","S","03","40","ROOSEVELT BL","2","3","67"
"2007022795","4","3","","","","N","02","30","LARGE ST","4","","67"
"2007022808","3","4","","","","S","01","25","HEGERMAN ST","4","","67"
"2007022815","4","4","","","","N","99","","FIFTYFIFTH ST","4","","67"
"2007022827","3","3","","","","S","02","25","55TH ST","4","","67"
"2007022832","4","5","","","","N","01","25","THIRTYFIRST ST","4","","67"
"2007022845","4","4","","","","E","02","25","KNORR ST","4","","67"
"2007023006","3","3","1001","0030","1318","S","02","30","RISING SUN AV","2","3","67"
"2007023067","4","4","3003","0041","0","S","03","","THIRTYFOURTH ST","2","3","67"
"2007023084","4","3","","","","N","01","25","WILLARD ST","4","","67"
"2007023111","3","3","2001","0091","3170","S","03","35","CHRISTOPHER COLUMBUS BL","2","3","67"
"2007033576","4","4","","","","E","99","","WYNNEFIELD AV","4","","67"
"2007033581","4","3","","","","W","02","","LANSDOWNE AV","4","","67"
"2007033863","4","5","","","","W","02","25","JEFFERSON ST","4","","67"
"2007036570","4","4","0001","0031","0","S","02","35","CITY AV","2","3","67"
"2007032889","4","5","","","","N","02","25","FORTYSIXTH ST","4","","67"
"2007032955","4","4","","","","W","02","","PENN BL","4","","67"
"2007032963","6","6","","","","S","03","25","TWELFTH ST","4","","67"
"2007033326","4","4","","","","E","02","","MORRIS ST","4","","67"
"2007029377","3","4","","","","S","01","25","37TH ST","4","","67"
"2007029500","3","3","4004","0030","406","N","02","35","CHEW AV","2","3","67"
"2007029564","4","4","8013","0500","0","S","01","","RAMP RD","2","1","67"
"2007029575","4","4","","","","W","99","","GLENWOOD AV","4","","67"
"2007029582","3","3","1005","0050","0","E","02","25","CASTOR AV","2","3","67"
"2007029586","3","3","","","","E","02","25","WYOMING AV","4","","67"
"2007029591","5","5","","","","N","02","35","SECOND ST","4","","67"
"2007027476","3","4","","","","S","02","30","LEONARD ST","4","","67"
"2007027480","4","4","1015","0010","0","N","02","35","KNIGHTS RD","2","3","67"
"2007027484","3","3","4013","0050","2471","N","02","25","LINCOLN DR","2","3","67"
"2007027491","3","3","3015","0020","1238","E","02","25","COBBS CREEK PY","2","3","67"
"2007027496","3","4","","","","S","99","","21ST ST","4","","67"
"2007027500","3","3","","","","W","01","","OAKFORD ST","4","","67"
"2007027506","3","3","","","","E","99","","HOLSTEIN AV","4","","67"
"2007029634","4","4","","","","E","02","","BUTLER ST","4","","67"
"2007029726","3","3","0076","3404","2060","E","04","50","SCHUYLKILL EX","1","1","67"
"2007027516","3","4","","","","W","01","15","MASTER ST","4","","67"
"2007027525","4","3","","","","N","99","","9TH ST","4","","67"
"2007027531","3","3","2007","0050","944","N","2","25","FRANKFORD AV","2","3","67"
"2007027534","4","3","","","","W","02","25","CHEW AV","4","","67"
"2007027540","4","4","","","","W","01","","OXFORD AV","4","","67"
"2007027546","3","3","","","","E","99","","WHARTON ST","4","","67"
"2007027552","3","3","0095","0325","1979","S","03","55","DELAWARE EX","1","1","67"
"2007027556","4","4","8016","0500","525","E","02","35","RAMP RD","2","1","67"
"2007027568","3","3","","","","S","04","25","LINCOLN DR","4","","67"
"2007027571","3","4","","","","N","99","","ARDLEIGH ST","4","","67"
"2007027576","3","3","3018","0020","194","E","02","45","HAVERFORD AV","2","3","67"
"2007027583","3","3","","","","W","01","25","IVY HILL RD","4","","67"
"2007027590","3","3","3009","0100","2714","N","02","35","RIDGE AV","2","3","67"
"2007027595","3","3","0291","0181","0","W","03","25","BROAD ST","2","3","67"
"2007027601","3","4","","","","S","99","","3RD ST","4","","67"
"2007027604","5","5","","","","E","02","","LEBANON AV","4","","67"
"2007027609","4","3","1015","0010","2657","N","02","35","","2","3","67"
"2007027615","3","3","","","","W","04","35","RED LION RD","4","","67"
"2007027619","3","4","","","","S","99","","54TH ST","4","","67"
"2007027624","3","3","4001","0040","1229","N","02","35","HENRY AV","2","3","67"
"2007027628","3","3","0003","0030","1706","E","03","35","CHESTNUT ST","2","3","67"
"2007027632","3","3","1004","0110","0","N","02","25","TORRESDALE AV","2","3","67"
"2007027636","4","4","4015","0040","1496","W","02","45","WAYNE AV","2","3","67"
"2007027640","4","4","","","","S","02","","SEVENTEENTH ST","4","","67"
"2007027647","3","3","2007","0080","2077","S","02","","FRANKFORD AV","2","3","67"
"2007027651","3","3","","","","E","01","20","WESTMORELAND ST","4","","67"
"2007027657","3","3","0003","0051","512","W","03","35","WALNUT ST","2","3","67"
"2007027661","3","3","","","","N","04","25","OGONTZ AV","4","","67"
"2007027669","4","3","","","","N","02","30","2ND ST","4","","67"
"2007027673","6","6","3006","0011","0","W","02","35","WALNUT ST","2","3","67"
"2007027677","4","3","","","","S","99","","BELFIELD AV","4","","67"
"2007027682","4","3","","","","E","09","","ST MARTINS LN","4","","67"
"2007027686","3","3","4017","0060","0","W","02","25","UPSAL ST","2","3","67"
"2007027690","3","4","","","","E","02","35","CAMBRIA ST","4","","67"
"2007027695","4","4","3015","0010","0","N","02","25","COBBS CREEK PY","2","3","67"
"2007027700","3","4","","","","W","99","","GRAYS AV","4","","67"
"2007027705","3","4","","","","S","02","30","UMBRIA AV","4","","67"
"2007027708","5","7","","","","S","99","","HURLEY ST","4","","67"
"2007027712","4","3","","","","N","02","25","9TH ST","4","","67"
"2007027717","3","4","","","","N","02","","G ST","4","","67"
"2007027721","5","4","","","","N","12","25","FOURTH ST","4","","67"
"2007027726","4","4","","","","N","02","25","19TH ST","4","","67"
"2007029969","3","3","8006","0010","320","E","01","50","RAMP RD","2","1","46"
"2007027731","4","4","","","","W","99","","CALLOWHILL ST","4","","67"
"2007027736","3","3","1014","","","E","02","25","RHAWN ST","2","","67"
"2007027740","5","5","","","","N","02","25","5TH ST","4","","67"
"2007027744","4","4","0001","0031","0","S","02","35","CITY AV","2","3","67"
"2007027748","4","3","","","","E","02","","COMLY ST","4","","67"
"2007027753","3","4","","","","S","99","","TWENTYFIRST ST","4","","67"
"2007027757","3","4","","","","W","02","25","DUNCANNON ST","4","","67"
"2007027761","3","4","","","","W","03","","LEVICK ST","4","","67"
"2007027765","4","4","","","","N","04","","NINTH ST","4","","67"
"2007027771","3","3","0611","0130","1103","N","02","30","BROAD ST","2","3","67"
"2007027802","3","3","0003","0071","370","W","03","35","WALNUT ST","2","3","67"
"2007027805","5","3","3015","0074","456","N","01","35","COBBS CREEK PY","2","3","67"
"2007027815","4","4","0001","0011","0","S","02","35","CITY AV","2","3","67"
"2007027822","3","4","","","","E","99","25","LEBANON AV","4","","67"
"2007027827","3","3","4002","0050","860","N","02","40","STENTON AV","2","3","67"
"2007027831","3","3","6001","0161","981","S","03","40","ROOSEVELT BL","2","3","67"
"2007030075","4","4","","","","W","02","","HALDEMAN AV","4","","67"
"2007030085","3","4","","","","S","02","25","41ST ST","4","","67"
"2007030093","4","4","","","","E","02","25","CLEARFIELD ST","4","","67"
"2007030100","4","3","","","","U","02","","FIFTEENTH ST","4","","67"
"2007030106","3","3","","","","W","02","25","MANTUA AV","4","","67"
"2007030111","3","3","6001","0180","0","N","03","40","ROOSEVELT BL","2","3","67"
"2007030119","3","3","0611","0110","1137","N","02","30","BROAD ST","2","3","67"
"2007027836","4","5","","","","E","99","","GLENWOOD ST","4","","67"
"2007027884","5","5","","","","E","01","","HALDEMAN AV","4","","67"
"2007027890","3","3","4002","0010","218","E","02","40","STENTON AV","2","3","67"
"2007027893","3","3","","","","E","02","25","COURTLAND ST","4","","67"
"2007027897","4","3","","","","S","99","","OLD YORK RD","4","","67"
"2007027901","5","4","1018","0021","2879","W","02","35","GRANT AV","2","3","67"
"2007027906","3","3","0001","0141","0","S","03","50","ROOSEVELT EX","2","1","67"
"2007027911","3","4","","","","E","02","25","FLORENCE AV","4","","67"
"2007027915","4","4","","","","S","01","25","VOGDES ST","4","","67"
"2007027924","3","3","3007","0131","849","S","2","35","KELLY DR","2","3","67"
"2007027930","4","4","","","","N","01","25","NORWOOD ST","4","","67"
"2007027934","4","6","","","","U","01","","1ST JUDICIAL HOLDING LOT DR","4","","67"
"2007027938","3","3","0076","3455","1591","W","02","50","SCHUYLKILL EX","1","1","67"
"2007027945","3","3","2009","0100","1961","N","03","25","HARBISON AV","2","3","67"
"2007027950","3","3","6001","0230","999","N","03","40","ROOSEVELT BL","2","3","67"
"2007027957","3","4","","","","E","02","25","UNRUH ST","4","","67"
"2007027963","3","4","","","","U","02","","11TH ST","4","","67"
"2007027967","3","4","","","","U","02","","LOCUST ST","4","","67"
"2007027971","3","4","","","","E","02","","DELANCEY ST","4","","67"
"2007027974","5","4","","","","U","04","25","SEVENTIETH AV","4","","67"
"2007027978","5","4","","","","E","02","25","BUIST ST","4","","67"
"2007027982","4","4","","","","W","99","","TYSON AV","4","","67"
"2007027987","4","3","","","","N","01","25","MASCHER ST","4","","67"
"2007027992","3","3","","","","E","02","25","BYBERRY RD","4","","67"
"2007027996","4","4","1011","0071","218","S","02","35","WELSH RD","2","3","67"
"2007028000","3","4","","","","W","02","25","CALLOWHILL ST","4","","67"
"2007028007","3","3","0611","0100","0","N","02","30","BROAD ST","2","3","67"
"2007030298","3","3","2007","0050","2162","N","02","25","FRANKFORD AV","2","3","67"
"2007030351","4","4","","","","E","99","","CHELTEN AV","4","","67"
"2007028332","3","3","2007","0060","425","S","02","25","FRANKFORD AV","2","3","67"
"2007028423","4","4","","","","S","02","","LOWBER AV","4","","67"
"2007028455","5","5","","","","S","99","","FIFTYNINTH ST","4","","67"
"2007028461","3","3","","","","E","01","25","ONTARIO ST","4","","67"
"2007028465","3","3","0001","0181","984","S","03","40","ROOSEVELT BL","2","2","67"
"2007028470","3","3","3007","0020","1342","N","03","","ARCH ST","2","3","67"
"2007028476","3","3","0013","0220","792","N","02","30","FRANKFORD AV","2","3","67"
"2007028480","4","4","","","","E","02","","RACE ST","4","","67"
"2007026863","3","3","2014","0020","864","W","02","30","LEHIGH AV","2","3","67"
"2007028825","3","3","0001","0141","2102","S","2","40","ROOSEVELT BOULEVARD EX","2","1","67"
"2007028833","3","3","3007","0031","1561","S","03","35","BENJAMIN FRANKLIN PY","2","3","67"
"2007028837","3","3","3008","0030","1504","E","02","","CHESTNUT ST","2","3","67"
"2007031290","3","3","0076","3394","1782","E","3","50","SCHUYLKILL EX","1","1","67"
"2007029240","4","4","","","","S","02","25","SIXTYSECOND ST","4","","67"
"2007029247","4","3","","","","S","99","50","17TH ST","4","","67"
"2007029259","3","4","","","","E","02","","GOWEN ST","4","","67"
"2007029264","5","4","1004","0221","886","W","01","35","TORRESDALE AV","2","","67"
"2007029270","3","4","","","","S","02","25","67TH ST","4","","67"
"2007029281","3","3","4002","0090","653","W","02","35","STENTON AV","2","3","67"
"2007029315","3","3","0076","3434","2451","E","03","50","SCHUYLKILL EX","1","1","67"
"2007029320","4","4","0001","0161","0","S","03","40","ROOSEVELT BL","2","3","67"
"2007029325","3","3","0611","0121","1100","S","02","30","BROAD ST","2","3","67"
"2007046450","4","4","","","","S","02","","WINCHESTER AV","4","","67"
"2007058319","3","3","2016","0070","902","E","02","30","ALLEGHENY AV","2","3","67"
"2007058324","4","4","8018","0020","0","N","02","25","RAMP RD","2","1","67"
"2007058328","3","3","0003","0050","1072","E","03","35","CHESTNUT ST","2","3","67"
"2007057760","4","4","","","","W","02","35","KELVIN AV","4","","67"
"2007057766","3","3","0676","0003","3033","W","3","55","VINE STREET EX","1","1","67"
"2007057769","8","8","","","","U","99","","ELLIOTT-LEWIS CORPORATION DR","4","","67"
"2007057775","3","3","","","","W","02","25","DIAMOND ST","4","","67"
"2007057780","4","3","","","","S","02","","RAMONA AV","4","","67"
"2007057785","3","4","","","","E","02","15","TOMLINSON RD","4","","67"
"2007061229","4","4","8014","0500","0","N","02","30","","2","1","67"
"2007058603","3","3","0095","0244","451","N","04","55","DELAWARE EX","1","1","67"
"2007058636","3","4","","","","S","02","","OLD YORK RD","4","","67"
"2007058639","3","3","0611","0100","0","N","02","30","BROAD ST","2","3","67"
"2007058644","3","3","1015","0050","2174","N","02","35","KNIGHTS RD","2","3","67"
"2007058650","4","4","","","","W","02","25","CHELTEN AV","4","","67"
"2007060315","3","3","0076","3394","1628","E","02","50","SCHUYLKILL EX","1","1","67"
"2007058767","4","5","","","","E","99","","SOMERVILLE AV","4","","67"
"2007060527","3","3","4019","0030","1526","E","02","25","WASHINGTON LN","2","3","67"
"2007061910","3","3","0076","3454","58","E","02","50","SCHUYLKILL EX","1","1","67"
"2007057277","3","3","","","","N","99","","LOCKART RD","4","","67"
"2007057291","4","4","2008","0002","0","W","02","","GIRARD AV","2","3","67"
"2007057333","3","4","","","","E","02","","ERIE ST","4","","67"
"2007057338","4","4","","","","S","02","25","MICHENER AV","4","","67"
"2007057342","4","4","","","","E","02","","CUMBERLAND ST","4","","67"
"2007057361","4","4","3009","0181","0","S","02","35","RIDGE AV","2","3","67"
"2007057365","4","3","","","","E","02","25","WISTER ST","4","","67"
"2007057369","4","3","","","","N","02","25","LARGE ST","4","","67"
"2007057374","4","4","","","","N","02","","TWENTYFIRST ST","4","","67"
"2007057967","4","3","","","","N","01","","25TH ST","4","","67"
"2007057977","5","4","","","","W","02","35","PATTISON AV","4","","67"
"2007057981","4","4","8018","0020","2365","W","02","","RAMP RD","2","1","67"
"2007057986","5","5","3017","0080","0","N","01","35","PARKSIDE AV","2","3","67"
"2007057381","3","4","","","","S","02","25","SCHUYLKILL AV","4","","67"
"2007057386","3","3","1002","0040","758","E","02","","CHELTENHAM AV","2","3","67"
"2007057389","5","4","","","","S","02","","HUNTING PARK AV","4","","67"
"2007057393","3","3","2016","0010","2120","W","02","25","ALLEGHENY AV","2","3","67"
"2007057398","4","5","","","","N","01","","J F K MEMORIAL HOSPITAL RD","4","","67"
"2007057401","3","3","1005","0150","1398","N","02","","CASTOR AV","2","3","67"
"2007057406","3","3","0291","0120","1025","E","02","25","MOYAMENSING AV","2","3","67"
"2007057410","3","4","","","","S","01","25","10TH ST","4","","67"
"2007057416","4","3","","","","S","02","25","CONVENT RD","4","","67"
"2007057420","5","5","3005","0120","119","N","02","25","BELMONT AV","2","3","67"
"2007057424","3","3","","","","N","04","25","WHITAKER AV","4","","67"
"2007057427","8","8","3019","0011","0","S","02","35","BARTRAM AV","2","3","67"
"2007057430","3","3","2007","0130","805","N","1","25","FRANKFORD AV","2","3","67"
"2007057988","3","3","1005","0060","","N","02","25","CASTOR AV","2","3","67"
"2007058005","4","3","","","","S","02","25","THOMPSON ST","4","","67"
"2007058012","3","4","","","","E","02","25","ARCH ST","4","","67"
"2007058016","3","3","2001","0110","2443","N","03","35","CHRISTOPHER COLUMBUS BL","2","3","67"
"2007058043","3","3","","","","E","04","25","HUNTING PARK AV","4","","67"
"2007058074","3","3","","","","N","01","20","HURLEY ST","4","","67"
"2007058108","3","3","0095","0314","2115","N","03","55","DELAWARE EX","1","1","67"
"2007057513","3","3","","","","N","99","","OGONTZ AV","4","","67"
"2007057519","3","3","4017","0050","959","W","02","25","UPSAL ST","2","3","67"
"2007057530","4","3","","","","W","02","25","NEDRO ST","4","","67"
"2007057534","4","4","8025","0750","580","N","01","","","2","1","67"
"2007057544","3","3","0076","3394","794","E","02","50","SCHUYLKILL EX","1","1","67"
"2007058123","4","4","","","","S","03","","TENTH ST","4","","67"
"2007058127","4","4","","","","N","02","35","TYSON AV","4","","67"
"2007058133","3","4","","","","N","02","25","WORTHINGTON RD","4","","67"
"2007058134","9","9","","","","U","02","","BARTRAM AV","4","","67"
"2007058142","3","3","","","","S","02","40","S 26TH ST","4","","67"
"2007058151","3","3","8009","0520","3834","W","01","55","RAMP RD","2","1","67"
"2007058154","4","4","","","","E","99","","WASHINGTON AV","4","","67"
"2007058168","4","4","","","","E","02","25","CLEARFIELD ST","4","","67"
"2007001513","3","3","0001","0071","17","S","02","35","CITY AV","2","3","67"
"2007023187","3","3","","","","E","99","","PRATT ST","4","","67"
"2007023227","4","3","","","","S","01","25","12TH ST","4","","67"
"2007019643","3","3","0001","0031","2131","S","02","35","CITY AV","2","3","67"
"2007019658","7","7","3018","0010","0","E","02","45","HAVERFORD AV","2","3","67"
"2007022071","3","3","0013","","","N","02","","FRANKFORD AV","2","","67"
"2007022102","3","4","","","","S","99","","2ND ST","4","","67"
"2007022113","3","4","","","","W","01","25","BERKS ST","4","","67"
"2007022140","4","5","","","","E","02","","WYNNEFIELD AV","4","","67"
"2007022152","3","3","","","","S","02","25","58TH ST","4","","67"
"2007022164","4","3","","","","E","99","","BAINBRIDGE ST","4","","67"
"2007022169","3","3","","","","N","01","","PASSYUNK AV","4","","67"
"2007022173","5","3","3010","0054","1112","E","02","35","MARKET ST","2","3","67"
"2007017943","4","5","","","","W","02","25","OLD LANCASTER RD","4","","46"
"2007022182","3","3","0532","0090","1116","N","02","35","BUSTLETON AV","2","3","67"
"2007022220","4","3","","","","W","01","25","STATES DR PS","4","","67"
"2007022228","3","3","0095","0185","454","S","3","55","DELAWARE EX","1","1","67"
"2007022241","3","4","","","","N","02","","57TH ST","4","","67"
"2007022251","3","3","4007","0110","0","N","02","25","GERMANTOWN AV","2","3","67"
"2007022263","3","3","2001","0091","944","S","3","35","CHRISTOPHER COLUMBUS BL","2","3","67"
"2007022282","3","3","0003","0101","2338","W","04","35","WALNUT ST","2","3","67"
"2007022288","3","3","","","","S","02","25","MORRIS ST","4","","67"
"2007022293","4","4","","","","E","02","","WORRELL ST","4","","67"
"2007022301","4","4","0003","0025","0","W","02","35","COBBS CREEK PY","2","3","67"
"2007022312","3","4","","","","S","99","","KENSINGTON AV","4","","67"
"2007022316","4","4","1007","0031","0","S","02","25","TACONY ST","2","3","67"
"2007022319","4","4","","","","W","02","25","WYOMING AV","4","","67"
"2007022323","4","4","","","","S","99","","CRISPIN ST","4","","67"
"2007022350","3","3","3009","0120","827","N","02","35","RIDGE AV","2","3","67"
"2007022361","4","4","8061","0020","0","E","01","35","","2","1","67"
"2007022368","3","3","2006","0080","1320","E","02","","SPRING GARDEN ST","2","3","67"
"2007022371","3","3","","","","S","01","","S 2ND ST","4","","67"
"2007022374","8","7","1018","0031","0","W","03","","GRANT AV","2","3","67"
"2007022381","4","4","","","","E","02","25","LARGE ST","4","","67"
"2007022385","3","3","6073","0020","1010","N","02","25","COTTMAN AV","2","","67"
"2007022391","5","5","0291","0181","1957","W","03","25","BROAD ST","2","3","67"
"2007022396","3","3","0013","0240","1299","N","02","30","FRANKFORD AV","2","3","67"
"2007022399","3","3","1009","0015","243","S","2","25","BRIDGE ST","2","3","67"
