"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2007096736,"99","8","1234 MARKET ST 14TH FL","","HARRISBURG","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007098274,"99","7","1600 ARCH ST 4TH FL","","PHILADELPHIA","PA","99999","CITY OF PHILADELPHIA","9999999999","","","","","","N","","","","","","","","1","99999999","05"
2007098507,"99","1","4100 SOUTH COUNCIL","","OKLAHOMA CITY","OK","73179","JB HUNT TRANSPORT INC","9999999999","","","","","","N","","","","","","","","1","99999999","99"
2007098530,"99","8","1324 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","","N","","1","","10"
2007099490,"99","9","","851 COUNTY LINE ROAD","HUNTINGDON VLY","PA","19006","JDM MATERIALS COMPANY","9999999999","073280","","","","","","","","","","","","","3","99999999","05"
2007109407,"99","8","230 THEATER DR","","JOHNSTOWN","PA","15904","LODESTAR BUSLINES INC","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007109441,"05","2","PO BOX 8","","EAST EARL","PA","17519","HERMAN R EWELL INC","7173544556","800000","","","","","N","","","","","","N","","1","00010571","08"
2007110531,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007113777,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","99999999","10"
2007120695,"02","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","00000000","11"
2007120923,"02","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155805308","","","","","","N","","","","","","N","","1","99999999","11"
2007123791,"99","9","3101 MARKET ST","","PHILADELPHIA","PA","99999","PHILADELPHIA PARKING AUTHORITY","9999999999","016000","","","","","N","","","","","","","","1","99999999","99"
2007123847,"02","7","3000 HEDLEY ST","","PHILADELPHIA","PA","19137","ALLIED WASTE SYSTEM","2157442900","","","","","","N","","","","","","","","1","99999999","03"
2007123907,"99","9","601 STATE RD","","PHILADELPHIA","PA","99999","FREEDOM","9999999999","","","","","","N","","","","","","","","1","99999999","99"
2007124766,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","","","1","99999999","10"
2007127620,"99","9","7777 ESSINGTON AVE","","PHILADELPHIA","PA","99999","BENTLEY TRUCK SERVICE INC","9999999999","025950","","","","","N","","","","","","","","2","99999999","99"
2008002536,"99","9","3188 MAYFLOWER RD","P.O. BOX 757","PLYMOUTH MEETING","PA","19462","EDWARD NITKA","9999999999","033000","","","","","N","","","","","","","","1","99999999","98"
2008003828,"99","9","3323 S. 61ST ST","","PHILADELPHIA","PA","99999","GOLD MEDAL DISPOSAL","9999999999","073000","","","","","N","","","","","","","","1","99999999","99"
2008005718,"03","3","4165 JASMINE PLACE","","MONTJOY","PA","17552","H J RESSLER TRANSPORTATION LLC","7176841988","800000","","","","","N","","","","","","U","","1","00662820","06"
2008005969,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807145","","","","","","N","","","","","","N","","2","99999999","10"
2008006399,"99","8","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2008006682,"99","9","17TH & ARSENAL BLVD","","HARRISBURG","PA","99999","PENNDOT","9999999999","","","","","","N","","","","","","","","1","99999999","99"
2008008875,"04","7","3000 HEDLEY","","PHILADELPHIA","PA","19137","ALLIED WASTE SERVICE","2157442900","073280","","","","","N","","","","","","N","","2","00962087","04"
2008017285,"99","1","7703 W.59TH ST","","SUMITT","IL","60501","DANA TRANSPORT","9999999999","","","","","","N","","","","","","","","1","99999999","06"
2008017341,"99","8","2500 WHEATSHEAF AVE","","PHILADELPHIA","PA","19137","DURHAM SCHOOL","9999999999","","","","","","","","","","","","","","1","99999999","99"
2008017366,"99","1","PO BOX 8768","1612 FILMORE AVE","ERIE","PA","16505","BIRKMIRE TRUCKING CO","9999999999","","","","","","N","","","","","","","","2","","08"
2008018044,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2008018145,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2008024427,"99","9","315 CRESTVIEW AVE","","BLENTHEIM","NJ","99999","MARK TRANS INC","9999999999","","","","","","","","","","","","","","2","99999999","08"
2007022743,"99","8","2905 ABBOTTS FORD RD","","PHILADELPHIA","PA","19129","PHILLY TRANSPORTATION","9999999999","999999","","","","","N","","","","","","U","","2","99999999","10"
2007027802,"99","9","2800 GRANT AVE","","PHILADELPHIA","PA","19114","CLEMENT & MULLER INC","9999999999","048000","","","","","","","","","","","","","1","99999999","08"
2007028466,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155801966","","","","","","N","","","","","","N","","1","99999999","11"
2007030076,"99","9","100 S BROAD ST","","PHILADEPHIA","PA","19110","CITY OF PHILADELPHIA","7176851356","999999","","","","","N","","","","","999999999","U","","1","99999999","05"
2007047045,"99","8","510 WALNUT ST STE 510","","PHILADELPHIA","PA","19106","DLC MANAGEMENT INC","9999999999","999999","","","","","N","","","","","","N","","1","99999999","05"
2007047541,"99","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","1","99999999","10"
2007047554,"02","9","LP POB 405","RT 10 GREEN HILLS","READING","PA","19603","PENSKE TRUCK LEASING CO","","014500","","","","","N","","","","","","N","","1","00999999","03"
2007047554,"","8","","","PHILADELPHIA","PA","","SOUTHEASTERN PENNSYLVANIA TRANSP","9999999999","","","","","","N","","","","","","","","2","00099999","11"
2007047806,"99","1","45 E PARK DR","","WESTHAMPTON","NJ","08060","NCT EXCHANGE","9999999999","999999","","","","","N","","","","","","","","1","99999999","08"
2007047860,"99","9","171 WEIDNER RD","","ROCHESTER","NY","14624","EMPIRE BEEF","9999999999","009999","","","","","N","","","","","","N","","1","00000009","08"
2007048848,"99","8","4730 MARKET STREET","","PHILADELPHIA","PA","19139","SAFECARE AMBULANCE SEVICES","9999999999","","","","","","","","","","","","","","2","99999999","10"
2007055614,"02","3","512 SWEDESBORO AVE","","MICKLETON","NJ","08056","TRI-STEEL CORP","9999999999","033000","","","","","N","","","","","","N","","1","00703934","03"
2007056653,"99","9","PO DRAWER 165089","","IRVING","TX","99999","CENTRAL HAULING COMPANY","9999999999","999999","","","","","","","","","","","U","","1","","09"
2007056668,"02","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","099999","","","","","N","","","","","","N","","1","00000009","11"
2007057533,"99","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","99999999","11"
2007058158,"99","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","U","","2","99999999","11"
2007065650,"99","1","5919 OLD YORK RD","","PHILADELPHIA","PA","19141","ELHADJI KENDE","9999999999","","","","","","N","","","","","","","","1","99999999","99"
2007079916,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007080076,"99","1","2710 DIXIE FLYER RD","","EVANSVILLE","IN","47712","CSX TRANSPORTATION","9999999999","","","","","","N","","","","","","","","1","99999999","99"
2007080207,"99","8","1234 MARKET ST 14TH FL","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","2155806407","","","","","","N","","","","","","U","","1","99999999","11"
2007080267,"03","2","14507 FRONTIER RD","","OMAHA","NE","68138","WERNER ENTERPRISES INC","8002837821","046000","","","","","N","","","","","","N","","1","00053467","08"
2007080976,"02","8","1234 MARKET 14TH FLOOR","","PHILADELPHIA","PA","19107","SOUTHEASTERN PENNSYLVAIN TRANS","2155804275","","","","","","N","","","","","","N","","2","99999999","11"
2007081078,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007081166,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007081166,"99","8","CASTOR & ARAMINGO","","PHILADELPHIA","PA","99999","CONNECT CUSTOMIZE TRANSPORT","9999999999","","","","","","N","","","","","","","","2","99999999","99"
2007081166,"99","9","UNKNOWN","","UNKNOWN","PA","99999","UNKNOWN","9999999999","","","","","","N","","","","","","","","4","99999999","99"
2007081758,"99","8","724 VANDEVER AVE","","WILMINGTON","DE","19802","HARRIS SERVICES","9999999999","380000","","","","","N","","","","","","N","","1","00586682","11"
2007082923,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007084728,"03","1","1401 HADDONFIELD BERLIN","","CHERRY HILL","NJ","08034","RYDER TRUCK RENTAL","2159775478","","","","","","N","","","","","","N","","1","00806453","08"
2007084728,"03","1","286 HOMESTEAD AVE","AVENEL","AVENEL","NJ","07001","GROVERY HAULERS","0732265052","080000","","","","","N","","","","","","N","","2","00507644","08"
2007095690,"99","4","1600 ARCH ST 4TH FL","","PHILA","PA","19103","PHILA WATER DEPT","9999999999","350000","","","","","N","","","","","","","","2","99999999","09"
2007096315,"99","1","1401 HADDONFIELD","","BERLIN CHERRY HILL","NJ","99999","RYDER TRUCK RENTAL INC","9999999999","","","","","","N","","","","","","","","1","99999999","05"
2007096315,"99","1","529 CEDAR LN","","UNKNOWN","NJ","99999","CREAM-O-LAND DAIRY","9999999999","","","","","","N","","","","","","","","2","99999999","05"
2007097827,"02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","3","","11"
2007097849,"99","8","1242 S 47TH ST","","PHILADELPHIA","PA","19143","LADY LIBERTY TRANSPORT","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007098833,"99","1","100 S. BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","","","","","","N","","","","","","","","1","99999999","99"
2007099477,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","3","99999999","11"
2007106169,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","U","","1","99999999","11"
2007106570,"99","1","910 NORTH 43RD ST","","PHILADELPHIA","PA","19034","PLATINUM MOVING COMPANY","9999999999","","","","","","N","","","","","","","","1","99999999","99"
2007107924,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007109392,"01","8","4157 CRESSON","POBOX29152","PHILA","PA","19127","LEAHY TRANSPORTATION INC","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007109392,"02","4","1 WOODHAVEN MALL","","BENSALEM","PA","19020","SUMMIT WASTE SYSTEM","9999999999","","","","","","N","","","","","","N","","2","99999999","09"
2007110859,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007115685,"02","9","3000","MARKET ST","PHILA","PA","19104","US POSTAL SERVICE","2677674380","014140","","","","","N","","","","","","N","","1","03510079","03"
2007120198,"05","4","PO BOX 275","","THOROFARE","NJ","08086","SWEENY TRUCKING SERVICES INC","8568458540","800000","","","","","N","","","","","","N","","1","01481102","08"
2007123413,"99","1","35005 MICHIGAN AVE","","WAYNE","MI","48184","PERFORMANCE TRANS SERVICES INC","9999999999","","","","","","N","","","","","","","","2","99999999","99"
2007123823,"99","8","6821 NORWITCH DR","","PHILADELPHIA","PA","19153","ALL CITY","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007124170,"02","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA","9999999999","","","","","","","","","","","","","","2","","11"
2007126533,"99","9","257 KENNETT PK","","CHADDSFORD","PA","19317","STEPHENS GARDENS","9999999999","015000","","","","","N","","","","","","","","2","99999999","05"
2007126533,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","","","3","99999999","99"
2008000428,"99","4","4200 N 5TH ST","","PHILA","PA","19140","R TRUCKING INC","9999999999","","","","","","N","","","","","","U","","1","99999999","04"
2008000428,"99","1","120 WEST ERIE AV","","PHILA","PA","19140","ALLEN BROTHERS WHOLESALE DIST","2157391083","255000","","","","","N","","","","","","U","","3","99999999","04"
2008002474,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","9","9","9","9","N","1","1","1","1","","U","","1","99999999","08"
2008005250,"99","7","3000 E HADLEY ST","","PHILADELPHIA","PA","19137","BFI WASTE SERVICES","9999999999","","","","","","N","","","","","","","","2","99999999","05"
2008007313,"02","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19104","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","00000000","11"
2008008730,"05","1","1720 RIVER RD","","CAMDEN","NJ","08101","J & F TRUCKING","8567570388","","","","","","N","","","","","","","","1","99999999","08"
2008029735,"99","8","6821 NORWITCH DR","","PHILADELPHIA","PA","19153","ALL CITY TRANSPORTATION","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2008039233,"99","2","300 LIONVILLE STATION","ROAD","CHESTER SPRINGS","PA","19425","PENN TANK LINES INC","8002228700","800000","3","","","","Y","1","","","","","N","","2","00264473","05"
2008053184,"02","8","2905 ABOTTSFORD AVE","","PHILADELPHIA","PA","19129","PHILLY TRANSPORTATION","9999999999","026001","","","","","N","","","","","","N","","2","","11"
2008072691,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","","11"
2007022291,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007022510,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007028464,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","99999999","11"
2007028470,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007028476,"02","8","734 SCHUYLKILL AVE","","PHILADELPHIA","PA","99999","CITY OF PHILADELPHIA","999999999","999999","","","","","N","","","","","","N","","1","","11"
2007028477,"02","8","1234 MARKET STREET","","PHILADEPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2007029264,"99","1","ONE","","UNKNOWN","ZZ","99999","C & L EXPRESS","9999999999","","","","","","N","","","","","","","","2","99999999","99"
2007046051,"99","9","UNKNOWN ADDRESS","","UNKNOWN","ZF","99999","UNKNOWN CARRIER","9999999999","999999","","","","","N","","","","","","U","","1","99999999","99"
2007046320,"99","9","208 CHELSEA AVE","","NORTH HILLS","PA","19038","THOMAS WEST","9999999999","099999","","","","","N","","","","","","N","","8","00000009","08"
2007046811,"99","9","9503 E 33RD STREET","","INDIANAPOLIS","IN","46235","CELADON TRUCKING SERVICES","8007583252","","","","","","N","","","","","","N","","1","00261902","08"
2007047372,"99","9","5250 OLD MAUMEE RD","","FT WAYNE","IN","99999","PENSKE TURCK LEASING","9999999999","999999","","","","","N","","","","","","N","","2","99999999","05"
2007047905,"02","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","99999999","11"
2007047926,"02","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","099999","","","","","N","","","","","","N","","1","00000009","11"
2007048955,"99","6","25 SOUTH SIDE INDUSTRIA","","ATLANTA","GA","30354","ALLIED SYSTEMS LTD","4043710379","080000","","","","","N","","","","","000213250","","","3","00438719","06"
2007049018,"99","8","1234 MARKET ST 14TH FL","","PHILA","PA","99999","SEPTA BUS OPERATIONS","9999999999","999999","","","","","N","","","","","","N","","1","99999999","11"
2007056729,"99","9","3466 PROGRESS DR","STE116","BENSALEM","PA","19020","ARMEN PETROSSIAN & ITALIAN CHARM","9999999999","019500","","","","","N","","","","","","N","","1","99999999","09"
2007058594,"99","8","42 LAKEVIEW DRIVE","","GIBBSBORO","NJ","08026","T & L TRANSPORTAION","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007066470,"99","8","800 W OLNEY AVE","","PHILADELPHIA","PA","99999","TRANSIT AIDE","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007066541,"99","1","600 CORPORATE PARK DR","","ST LOUIS","MO","63105","ENTERPRISE ENTERTAINMENT","9999999999","","","","","","N","","","","","","","","3","99999999","99"
2007067351,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","1","99999999","11"
2007067351,"99","8","1065 BELVIOR RD","","PLYMOUTH MEETING","PA","99999","ROMANOS SCHOOL BUS","9999999999","","","","","","","","","","","","","","2","99999999","11"
2007067371,"99","9","99","","99","ZZ","99","99","999999","000099","","","","","N","","","","","000000099","U","A-00999999","2","00000099","99"
2007067609,"04","4","916 MARKET ST","","GLOUCESTER","NJ","08030","DAUGHTER AND SON TRUCKING LLC","8564569040","080000","","","","","N","","","","","","N","","1","01070143","04"
2007067632,"99","1","1409 PENN ST APT 3","P.O. BOX 657","UNKNOWN","TX","16424","STEPHEN MAYARD","9999999999","","","","","","N","","","","","","","","3","99999999","06"
2007068520,"03","8","1234 MARKET ST 14TH FL","FLOOR","PHILADELPHIA","PA","19107","SOUTHEASTERN PA TRANSPORTATION","2155606200","394500","","","","","N","","","","","","N","","1","99999999","11"
2007068520,"02","8","4339 MORGANTOWN ROAD","","MOHNTON","PA","19540","ESHELMAN TRANSPORTATION","6108567740","030000","","","","","N","","","","","000287160","N","","2","00593338","11"
2007077826,"03","1","3101 S PACKERLAND DR","","GREEN BAY","WI","543062545","SCHNEIDER NATIONAL CARRIERS","0000080044","080000","","","","","N","","","","","","N","","1","00264184","04"
2007080086,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007080831,"99","1","6101 RISING SUN AVE","","PHILADELPHIA","PA","19111","KOREAN SENIOR CITIZEN ASSOCIATIO","9999999999","","","","","","N","","","","","999999999","N","","2","99999999","98"
2007080853,"99","8","4730 MARKET ST","","PHILADELPHIA","PA","19107","SAFE CARE AMBULANCE","9999999999","","","","","","N","","","","","","","","1","99999999","10"
2007080974,"99","1","1600 ARCH ST","","PHILADELPHIA","PA","99999","CITY OF PHILA FLEET MNGMT","9999999999","","","","","","N","","","","","","","","1","99999999","99"
2007082269,"99","1","1201 JOHNSON RD","","UNKNOWN","KY","40342","SCOTT RAYMOND","9999999999","","","","","","N","","","","","","","","3","99999999","08"
2007082860,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","99"
2007092335,"99","8","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007093238,"03","4","2828BRECKENRIDGE BLVD","","NORRISTOWN","PA","19403","J MASTROCOLA HAULING","6106311770","","","","","","N","","","","","","N","","1","99999999","03"
2007093598,"99","1","P.O. BOX 657","","ALLENWOOD","NJ","99999","HUB INTERNATIONAL","9999999999","","","","","","N","","","","","","","","2","99999999","06"
2007096739,"99","8","1260 E WOODLAND AVE","SUITE 220","SPRINGFIELD","PA","99999","KEYSTONE TRANSPORT","9999999999","","","","","","N","","","","","","","","1","99999999","11"
2007098828,"99","8","1234 MARKET ST 14TH FL","","PHILADEPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","99999999","11"
2007099345,"05","1","ISYGMA DRIVE","","PRYOR","OK","74361","SYGMA NETWORK INC","7172323111","080000","","","","","N","","","","","","N","","1","00014811","06"
2007106375,"02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SOUTHEASTERN PA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
