"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2011068364","3","3","","","","S","01","25","S FORTIETH ST","4","","67"
"2011068375","3","3","1002","0081","815","W","2","35","ADAMS AV","2","3","67"
"2011068382","4","3","","","","S","01","25","GRISCOM ST","4","","67"
"2011068386","4","4","2009","0041","0","S","1","30","ARAMINGO AV","2","","67"
"2011068395","5","5","","","","W","02","","SOUTH ST","4","","67"
"2011068399","3","4","","","","N","02","","FRONT ST","4","","67"
"2011068403","3","3","","","","N","01","25","SIXTEENTH ST","4","","67"
"2011068408","3","3","","","","W","02","30","BYBERRY RD","4","","67"
"2011068413","3","4","","","","S","02","","WYNNEWOOD RD","4","","67"
"2011068416","3","3","0001","0070","3174","N","2","35","CITY AV","2","3","67"
"2011068421","3","3","","","","S","99","","NEILSON ST","4","","67"
"2011068426","3","3","0073","0060","562","E","2","30","COTTMAN AV","2","3","67"
"2011068431","3","3","4004","0010","824","S","2","35","CHEW AV","2","3","67"
"2011071690","3","3","0095","0171","2578","S","3","55","DELAWARE EX","1","1","67"
"2011064083","4","4","1008","0010","1844","N","3","25","LEVICK ST","2","3","67"
"2011064088","4","3","","","","W","02","25","HORTTER ST","4","","67"
"2011064093","3","3","4013","0060","36","N","2","35","LINCOLN DR","2","3","67"
"2011064097","3","3","2157","0010","116","B","2","","THIRTEENTH ST","2","3","67"
"2011064101","3","3","8023","0270","315","W","2","","","2","1","67"
"2011064104","3","3","8004","0510","200","N","1","50","RAMP C RD","2","1","67"
"2011064107","3","4","","","","N","01","","FRANKLIN ST","4","","67"
"2011064110","4","3","","","","N","02","","OAKLEY ST","4","","67"
"2011064113","5","4","","","","N","99","","63RD ST","4","","67"
"2011068436","3","3","","","","W","01","","YORK ST","4","","67"
"2011068441","3","3","0532","0061","538","S","2","35","BUSTLETON AV","2","3","67"
"2011068449","3","3","3009","0130","1788","N","2","35","RIDGE AV","2","3","67"
"2011068455","5","5","","","","W","99","25","JEFFERSON ST","4","","67"
"2011068458","3","3","3010","0054","1495","E","4","30","MARKET ST","2","3","67"
"2011068462","4","4","0013","0131","1247","W","4","30","HUNTING PARK AV","2","3","67"
"2011068467","3","3","0013","0100","0","B","2","25","THIRTYTHIRD ST","2","3","67"
"2011068472","3","4","","","","W","02","","HOFFMAN AV","4","","67"
"2011068478","6","6","","","","E","02","25","HOFFMAN AV","4","","67"
"2011068485","4","3","","","","N","02","","B ST","4","","67"
"2011068488","4","4","","","","N","02","25","18TH ST","4","","67"
"2011068491","4","4","3015","0074","871","N","02","35","COBBS CREEK PY","2","3","67"
"2011068495","4","4","6001","0180","0","N","3","40","ROOSEVELT BL","2","3","67"
"2011068499","4","3","","","","S","01","25","FIFTYEIGHTH ST","4","","67"
"2011068505","3","3","","","","W","04","30","GIRARD AV","4","","67"
"2011068510","5","5","","","","E","02","25","LANCELOT PL","4","","67"
"2011068513","3","3","3021","0030","576","E","2","25","ELMWOOD AV","2","3","67"
"2011073633","4","4","8019","0250","0","S","2","","RAMP RD","1","1","67"
"2011083275","3","3","4007","0020","634","N","2","25","WAYNE AV","2","3","67"
"2011083282","3","3","3010","0110","461","E","2","25","MARKET ST","2","3","67"
"2011070338","3","3","0076","3445","5530","W","2","50","SCHUYLKILL EX","1","1","67"
"2011087119","3","3","0095","0235","1097","S","4","55","DELAWARE EX","1","1","67"
"2011091022","5","4","","","","N","02","25","RIDGE AV","4","","67"
"2011091027","4","3","","","","N","02","25","I ST","4","","67"
"2011091031","3","3","","","","N","02","25","LIMEKILN PI","4","","67"
"2011091037","3","3","0001","0181","984","S","3","40","ROOSEVELT BL","2","2","67"
"2011091042","3","3","4007","0070","626","S","2","25","GERMANTOWN AV","2","3","67"
"2011091045","3","3","2001","0071","902","S","3","30","CHRISTOPHER COLUMBUS BL","2","3","67"
"2011092869","4","3","","","","E","02","","WYNNEFIELD AV","4","","67"
"2011092874","3","3","1008","0030","1789","N","2","25","LEVICK ST","2","3","67"
"2011092878","3","3","2008","0030","613","E","2","30","GIRARD AV","2","3","67"
"2011092888","3","4","","","","E","02","","E WYOMING AV","4","","67"
"2011092893","4","3","","","","W","02","35","CHELTEN AV","4","","67"
"2011092899","4","4","","","","N","02","25","MASCHER ST","4","","67"
"2011092903","4","3","","","","E","02","35","WOODLAND AV","4","","67"
"2011068714","4","3","","","","S","02","25","SEVENTIETH ST","4","","67"
"2011068726","4","4","","","","N","02","25","FORTYSIXTH ST","4","","67"
"2011068732","4","3","","","","E","01","30","BYBERRY RD","4","","67"
"2011091104","3","3","0095","0264","862","N","3","55","DELAWARE EX","1","1","67"
"2011089139","4","4","","","","E","03","45","TWENTYEIGHTH ST RAMP RD","4","","67"
"2011068369","4","4","4019","0020","2040","S","2","25","WASHINGTON LN","2","3","67"
"2011073639","3","3","0676","0005","2394","W","2","55","VINE ST EX","1","1","67"
"2011068479","3","3","3004","0041","2558","W","2","35","SIXTYTHIRD ST","2","3","67"
"2011075586","3","3","3017","0020","2740","S","2","25","FIFTYSECOND ST","2","3","67"
"2011075590","3","3","","","","S","02","35","DELAWARE AV","4","","67"
"2011075598","3","3","","","","W","02","25","DOMINO LN","4","","67"
"2011075602","5","5","2008","0030","0","E","2","25","GIRARD AV","2","3","67"
"2011075605","4","3","","","","E","01","","POPLAR ST","4","","67"
"2011075608","4","4","","","","W","02","25","GLENWOOD AV","4","","67"
"2011075611","4","3","","","","S","01","25","IVY HILL RD","4","","67"
"2011075613","4","4","1011","0011","0","W","02","25","WILLITS RD","2","3","67"
"2011075623","5","5","","","","N","02","","FRONT ST","4","","67"
"2011075628","3","3","","","","E","01","","PINE ST","4","","67"
"2011075631","3","4","","","","E","01","25","MAXWELL ST","4","","67"
"2011075635","3","3","1008","0070","0","E","2","25","LEVICK ST","2","3","67"
"2011114362","3","3","0076","3421","769","W","3","50","SCHUYLKILL EX","1","1","67"
"2011112262","3","3","6001","0301","394","S","3","45","ROOSEVELT BL","2","3","67"
"2011112266","3","4","","","","E","01","25","ARCH ST","4","","67"
"2011112270","3","4","","","","W","01","","LOMBARD ST","4","","67"
"2011112274","3","4","","","","E","01","","CAMBRIA ST","4","","67"
"2011112279","4","3","","","","N","01","25","THIRTEENTH ST","4","","67"
"2011112282","4","4","","","","E","02","","SOUTHAMPTON RD","4","","67"
"2011112286","3","3","2676","0010","0","E","3","25","VINE ST","2","3","67"
"2011112291","4","3","","","","W","01","","VENANGO ST","4","","67"
"2011112300","3","4","","","","N","02","25","GIFFORD RD","4","","67"
"2011112305","3","3","","","","E","02","","GLOBAL RD","4","","67"
"2011112309","6","6","3013","0011","0","S","2","35","ISLAND AV","2","3","67"
"2011112312","4","4","","","","N","02","25","FIFTYSIXTH ST","4","","67"
"2011112317","3","3","","","","W","02","","WASHINGTON AV","4","","67"
"2011112321","4","3","","","","N","02","","DECATUR ST","4","","67"
"2011112323","4","4","0532","0021","0","S","2","35","BUSTLETON AV","2","3","67"
"2011112327","3","3","3015","0030","3266","N","4","25","COBBS CREEK PY","2","3","67"
"2011112330","3","3","","","","N","02","35","MARTIN LUTHER KING DR","4","","67"
"2011112334","3","3","1002","0081","137","W","2","35","ADAMS AV","2","3","67"
"2011112337","5","5","","","","E","02","25","HELLERMAN ST","4","","67"
"2011112341","3","4","","","","E","02","25","WASHINGTON AV","4","","67"
"2011112344","3","3","0073","0010","313","E","2","30","COTTMAN AV","2","3","67"
"2011112348","3","3","0232","0010","0","E","2","35","OXFORD AV","2","3","46"
"2011114542","3","3","8001","0250","1217","S","1","45","RAMP BROAD ST TO RD","2","1","67"
"2011112424","3","3","0095","0230","1397","N","3","55","DELAWARE EX","1","1","67"
"2011114355","3","3","0076","3444","4933","E","2","50","SCHUYLKILL EX","1","1","67"
"2011110786","3","3","2001","0190","1680","B","2","25","RICHMOND ST","2","3","67"
"2011114879","3","3","0076","3421","591","W","3","50","SCHUYLKILL EX","1","1","67"
"2011110922","3","3","0095","0254","1627","N","5","55","DELAWARE EX","1","1","67"
"2011115049","3","3","0076","3421","769","W","3","50","SCHUYLKILL EX","1","1","67"
"2011114840","3","3","0095","0270","1241","N","3","55","DELAWARE EX","1","1","67"
"2011115185","3","4","","","","N","02","15","MALL RD","7","","67"
"2011119252","3","3","0076","3440","684","E","2","50","SCHUYLKILL EX","1","1","67"
"2011113141","3","3","0095","0191","1754","S","3","55","DELAWARE EX","1","1","67"
"2011113152","3","3","0095","0164","789","N","4","55","DELAWARE EX","1","1","67"
"2011117284","3","3","","","","N","02","","SEVENTYEIGHTH ST","4","","67"
"2011117289","4","4","2014","0061","266","W","2","25","LEHIGH AV","2","3","67"
"2011113256","3","3","0001","0361","5","S","3","","ROOSEVELT BL","2","3","67"
"2011113281","5","4","","","","S","02","","PULASKI AV","4","","67"
"2011113285","4","4","8011","0750","1528","N","1","","RAMP RD","2","1","67"
"2011113289","5","4","1003","0051","1869","W","2","35","WHITAKER AV","2","3","67"
"2011113292","5","5","2016","0040","1936","E","2","30","ALLEGHENY AV","2","3","67"
"2011115228","4","5","","","","W","02","25","PENN ST","4","","67"
"2011115231","6","6","","","","N","02","","FIFTH ST","4","","67"
"2011115237","3","3","3007","0111","1012","S","4","35","KELLY DR","2","3","67"
"2011115242","4","3","","","","E","02","25","LARCHWOOD AV","4","","67"
"2011115246","3","3","0073","0050","923","E","2","30","COTTMAN AV","2","3","67"
"2011115252","4","4","3029","0011","1592","S","3","25","FIFTEENTH ST","2","3","67"
"2011115257","4","4","","","","W","01","25","CECIL B MOORE AV","4","","67"
"2011115261","3","4","","","","N","02","25","NINTH ST","4","","67"
"2011115268","3","4","","","","E","02","","WOODBINE AV","4","","67"
"2011115275","3","4","","","","W","01","","HUNTINGDON ST","4","","67"
"2011115282","3","3","","","","E","01","25","LINDLEY AV","4","","67"
"2011115304","4","4","","","","W","01","25","F ST","4","","67"
"2011115319","6","6","","","","S","01","25","TWELFTH ST","4","","67"
"2011115323","3","3","","","","N","01","25","NINTH ST","4","","67"
"2011115327","3","4","","","","S","02","","FIFTYSECOND ST","4","","67"
"2011115331","3","4","","","","S","02","","FIFTH ST","4","","67"
"2011115336","4","3","","","","N","02","","ALBEMARLE LN","4","","67"
"2011115341","3","3","","","","E","02","","CECIL B MOORE AV","4","","67"
"2011115348","4","4","","","","W","02","","PAOLI AV","4","","67"
"2011115353","4","4","","","","W","02","","WAKELING ST","4","","67"
"2011115365","3","3","1005","0130","0","N","2","25","CASTOR AV","2","3","67"
"2011115368","3","3","0013","0070","1102","N","2","25","THIRTYEIGHTH ST","2","3","67"
"2011115374","3","3","3010","0101","344","W","3","30","MARKET ST","2","3","67"
"2011115375","3","3","0003","0010","137","E","2","35","MARKET ST","2","3","67"
"2011115381","4","3","","","","W","01","","THIRTIETH ST","4","","67"
"2011115386","3","3","3009","0140","1737","N","2","35","RIDGE AV","2","3","67"
"2011115391","4","3","","","","E","02","","PRICE ST","4","","67"
"2011115395","3","3","4003","0070","0","N","2","30","WISSAHICKON AV","2","3","67"
"2011115400","3","3","","","","E","02","25","CARPENTER LN","4","","67"
"2011115405","3","3","","","","E","02","","TOLBUT ST","4","","67"
"2011115409","3","3","0611","0160","287","N","2","30","BROAD ST","2","3","67"
"2011115414","4","3","","","","S","02","25","LIMEKILN PK","4","","67"
"2011115419","3","3","","","","W","01","","TASKER ST","4","","67"
"2011119425","3","3","1018","0061","2369","W","2","45","GRANT AV","2","3","67"
"2011115427","3","3","6001","0270","3457","N","3","40","ROOSEVELT BL","2","3","67"
"2011115431","3","3","","","","S","02","25","FIFTYFIRST ST","4","","67"
"2011115438","3","3","3017","0040","0","B","4","35","FIFTYSECOND ST","2","3","67"
"2011115446","4","3","","","","E","02","","FAIRMOUNT AV","4","","67"
"2011115451","3","3","2006","0080","1541","E","2","25","SPRING GARDEN ST","2","3","67"
"2011115457","3","3","0611","0080","1138","N","2","30","BROAD ST","2","3","67"
"2011115461","5","4","2009","0121","3388","W","2","30","HARBISON AV","2","3","67"
"2011115465","4","4","","","","E","02","25","JOHNSON ST","4","","67"
"2011115468","3","4","","","","N","01","","TWENTYFIFTH ST","4","","67"
"2011115473","4","4","","","","W","01","25","OXFORD ST","4","","67"
"2011115477","3","3","","","","W","02","30","BYBERRY RD","4","","67"
"2011115483","3","3","0611","0170","1618","N","2","30","BROAD ST","2","3","67"
"2011115488","3","3","","","","N","02","","FIFTYFOURTH ST","4","","67"
"2011115492","3","3","3021","0050","746","E","2","25","LINDBERGH BL","2","3","67"
"2011115495","3","3","3013","0040","2386","N","2","35","ISLAND AV","2","3","67"
"2011115501","3","4","","","","N","01","20","FRANKLIN ST","4","","67"
"2011115507","4","3","","","","N","02","35","THORNTON RD","4","","67"
"2011115512","4","4","","","","N","03","","FORTYEIGHTH ST","4","","67"
"2011115515","4","4","0532","0051","0","S","2","35","BUSTLETON AV","2","3","67"
"2011115520","5","4","","","","S","02","30","THORNTON RD","4","","67"
"2011115526","5","5","","","","W","02","25","LONGSHORE AV","4","","67"
"2011111705","3","3","0076","3445","1445","W","2","50","SCHUYLKILL EX","1","1","67"
"2011117819","4","4","","","","E","02","","DEVEREAUX AV","4","","67"
"2011117822","4","4","0013","0061","566","W","2","25","THIRTYEIGHTH ST","2","3","67"
"2011115825","3","3","0676","0004","2543","E","2","55","VINE ST EX","1","1","67"
"2011118094","4","3","","","","E","01","25","GREEN ST","4","","67"
"2011118098","5","5","","","","W","04","25","TYSON AV","4","","67"
"2011118100","3","3","3015","0110","1594","N","02","25","SIXTYTHIRD ST","2","3","67"
"2011118104","3","3","","","","E","01","25","ARCH ST","4","","67"
"2011112083","3","3","2163","0010","0","B","2","","TENTH ST","2","3","67"
"2011112087","3","3","1005","0170","841","N","2","30","CASTOR AV","2","3","67"
"2011112090","4","4","2001","0101","2324","S","3","30","CHRISTOPHER COLUMBUS BL","2","3","67"
"2011112093","3","4","","","","N","02","25","OLD YORK RD","4","","67"
"2011112101","4","4","3015","0101","0","S","2","35","SIXTYTHIRD ST","2","3","67"
"2011112105","3","3","3007","0010","2805","N","2","25","ARCH ST","2","3","67"
"2011112121","3","3","0611","0030","1346","N","4","30","BROAD ST","2","3","67"
"2011112129","5","5","2016","0100","1202","E","2","30","ALLEGHENY AV","2","3","67"
"2011112133","7","7","1011","0060","0","E","2","35","WELSH RD","2","3","67"
"2011112147","4","3","","","","E","01","","SPRUCE ST","4","","67"
"2011112151","4","3","","","","S","02","","CHARLES ST","4","","67"
"2011112155","4","3","","","","E","01","30","FOULKROD ST","4","","67"
"2011112159","3","4","","","","E","01","25","BAINBRIDGE ST","4","","67"
"2011112165","3","3","0013","0170","768","N","4","30","HUNTING PARK AV","2","3","67"
"2011112185","3","4","","","","E","02","30","SPRUCE ST","4","","67"
"2011118194","3","3","","","","S","02","35","ISLAND AV","4","","67"
"2011118198","4","4","3019","0111","1396","W","1","35","PASSYUNK AV","2","","67"
"2011118202","4","3","","","","E","01","25","WHARTON ST","4","","67"
"2011112169","4","4","","","","N","02","","OLD YORK RD","4","","67"
"2011112173","4","4","0532","0021","446","S","2","35","BUSTLETON AV","2","3","67"
"2011112177","3","3","1005","0070","2281","N","2","35","CASTOR AV","2","3","67"
"2011112181","3","3","0611","0130","405","N","2","30","BROAD ST","2","3","67"
"2011066774","3","3","0001","0091","2079","S","03","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2011066783","3","3","","","","E","02","","WAGNER AV","4","","67"
"2011066788","4","3","","","","N","02","25","S 16TH ST","4","","67"
"2011066791","3","3","0611","0130","615","N","02","30","BROAD ST","2","3","67"
"2011075641","5","5","3013","0010","0","N","2","35","ISLAND AV","2","3","67"
"2011075646","3","3","","","","W","02","","LANSDOWNE AV","4","","67"
"2011075653","3","3","1018","0030","1740","E","2","30","GRANT AV","2","3","67"
"2011075657","4","4","0532","0031","2889","S","2","35","BUSTLETON AV","2","3","67"
"2011075661","4","3","","","","N","02","","FIFTYFIFTH ST","4","","67"
"2011075665","3","3","3007","0020","997","N","3","25","ARCH ST","2","3","67"
"2011075670","4","4","","","","E","02","","REED ST","4","","67"
"2011075677","4","4","","","","S","01","","FOURTH ST","4","","67"
"2011075681","3","4","","","","E","02","","LINDLEY ST","4","","67"
"2011068716","5","5","","","","E","02","","KINGSLEY ST","4","","67"
"2011077544","6","6","0611","0011","0","S","2","40","OLD YORK RD","2","3","46"
"2011079426","3","3","0095","0171","2234","S","3","55","DELAWARE EX","1","1","67"
"2011073185","3","3","","","","E","01","25","FILBERT ST","4","","67"
"2011066027","3","3","1016","0002","1125","E","2","30","PENNYPACK CR","2","3","67"
"2011067954","3","4","","","","W","01","15","FILBERT ST","4","","67"
"2011073282","3","3","1016","0003","631","W","2","30","PENNYPACK CR","2","3","67"
"2011073286","3","3","1011","0040","1372","E","1","35","WELSH RD","2","3","67"
"2011070723","3","3","","","","E","01","15","STANWOOD ST","4","","67"
"2011070732","3","3","0095","0275","606","S","4","55","DELAWARE EX","1","1","67"
"2011070740","3","4","2016","0110","1669","E","2","30","ALLEGHENY AV","2","3","67"
"2011083293","4","3","","","","N","02","25","TWENTIETH ST","4","","67"
"2011083300","4","3","","","","W","01","20","MOUNT VERNON ST","4","","67"
"2011083304","3","3","1005","0100","289","S","2","35","CASTOR AV","2","3","67"
"2011083308","3","3","2004","0020","446","E","2","25","MARKET ST","2","3","67"
"2011083313","3","3","1014","0070","819","E","2","35","RHAWN ST","2","3","67"
"2011083318","3","3","","","","N","02","25","TWENTYSECOND ST","4","","67"
"2011083324","5","5","","","","W","01","","MOUNT VERNON ST","4","","67"
"2011083326","3","3","2014","0060","0","E","2","25","LEHIGH AV","2","3","67"
"2011083330","3","3","1024","0020","1645","E","2","25","ROBBINS ST","2","3","67"
"2011092919","5","5","","","","E","02","25","COURTLAND ST","4","","67"
"2011092922","3","3","2016","0080","1172","E","2","30","ALLEGHENY AV","2","3","67"
"2011092926","4","4","0073","0061","1707","W","2","30","COTTMAN AV","2","3","67"
"2011092930","3","3","0013","0160","1420","E","4","30","HUNTING PARK AV","2","3","67"
"2011092935","4","3","","","","N","01","25","STENTON AV","4","","67"
"2011092939","3","3","0532","0030","1335","N","2","35","BUSTLETON AV","2","3","67"
"2011092945","3","3","2676","0014","895","E","3","25","VINE ST","2","3","67"
"2011092950","3","3","0611","0150","0","N","2","30","BROAD ST","2","3","67"
"2011092953","3","4","","","","E","02","","DOWS RD","4","","67"
"2011064019","4","4","","","","N","01","25","EIGHTEENTH ST","4","","67"
"2011064024","4","4","","","","N","02","25","THIRTYFIRST ST","4","","67"
"2011064030","6","6","3015","0075","1435","S","03","35","COBBS CREEK PY","2","3","67"
"2011064033","4","3","","","","E","02","30","POWELTON AV","4","","67"
"2011064036","3","3","0611","0180","1133","N","2","30","BROAD ST","2","3","67"
"2011064042","3","4","","","","E","99","","WESTMORELAND ST","4","","67"
"2011064048","5","5","","","","W","01","25","PIKE ST","4","","67"
"2011064051","3","3","","","","N","01","","NINTH ST","4","","67"
"2011064054","3","3","3017","0020","711","B","2","25","FIFTYSECOND ST","2","3","67"
"2011064061","3","3","","","","E","02","25","8TH ST","4","","67"
"2011064065","4","3","","","","E","02","25","VINE ST","4","","67"
"2011064069","4","4","1013","0051","846","S","2","30","ACADEMY RD","2","3","67"
"2011064074","3","3","","","","E","01","35","MIFFLIN ST","4","","67"
"2011064079","3","3","","","","S","01","25","2ND ST","4","","67"
"2011068296","3","3","0076","3445","5501","W","2","50","SCHUYLKILL EX","1","1","67"
"2011069904","4","5","6001","0181","1008","S","3","40","ROOSEVELT BL","2","3","67"
"2011092859","3","3","3013","0031","1538","S","2","35","ISLAND AV","2","3","67"
"2011068348","3","3","3018","0080","1889","W","2","30","HAVERFORD AV","2","3","67"
"2011068352","3","4","","","","E","02","","BELGREEN RD","4","","67"
"2011068359","4","3","","","","W","02","25","GLENWOOD AV","4","","67"
"2011068365","5","5","","","","W","07","25","SPRUCE ST","4","","67"
"2011068377","3","3","","","","W","02","25","WYNNEFIELD AV","4","","67"
"2011068382","3","4","","","","W","01","25","ARROTT ST","4","","67"
"2011068386","3","3","2009","0040","0","N","1","30","ARAMINGO AV","2","3","67"
"2011068395","4","4","0291","0171","1694","S","3","25","BROAD ST","2","3","67"
"2011068400","6","6","4009","0021","0","W","1","35","ROBERTS AV","2","3","67"
"2011068404","4","3","","","","U","02","","SEVENTYSIXTH AV","4","","67"
"2011068409","4","3","","","","E","99","","RED LION RD","4","","67"
"2011068414","3","3","","","","W","02","25","LANSDOWNE AV","4","","67"
"2011068417","3","3","","","","S","02","","RISING SUN AV","4","","67"
"2011068422","4","4","","","","N","01","25","DITMAN ST","4","","67"
"2011068427","3","3","1003","0050","753","N","3","35","WHITAKER AV","2","3","67"
"2011068432","3","3","0001","0201","2164","S","3","40","ROOSEVELT BL","2","3","67"
"2011071692","3","3","0676","0014","169","E","2","55","VINE ST EX","1","1","67"
"2011064083","3","3","1004","0140","660","N","2","25","TORRESDALE AV","2","3","67"
"2011064088","3","4","","","","S","02","25","GREENE ST","4","","67"
"2011064094","4","4","","","","N","02","25","77TH AV","4","","67"
"2011064098","4","3","","","","N","02","","THIRTEENTH ST","4","","67"
"2011064102","8","8","","","","W","06","35","SOUTHAMPTON RD","4","","67"
"2011064105","6","6","","","","N","12","40","PENNWAY ST","4","","67"
"2011064108","7","6","","","","N","02","25","OAK LN","4","","67"
"2011064110","3","4","","","","E","02","","GILHAM ST","4","","67"
"2011064113","4","5","","","","W","99","","WOODBINE AV","4","","67"
"2011068437","3","3","0611","0190","592","B","4","30","OLD YORK RD","2","3","67"
"2011068442","3","3","","","","N","02","","JEANES ST","4","","67"
"2011068450","5","5","","","","E","99","","LONGSHORE AV","4","","67"
"2011068455","4","4","0611","0051","0","S","2","30","BROAD ST","2","3","67"
"2011068459","3","3","","","","W","01","","WESTMORELAND ST","4","","67"
"2011068462","3","3","0013","0130","0","E","3","30","HUNTING PARK AV","2","3","67"
"2011068468","3","3","","","","W","01","","LOMBARD ST","4","","67"
"2011068473","3","3","","","","N","02","25","SIXTYFIRST ST","4","","67"
"2011068478","5","5","","","","N","02","25","FIFTYEIGHTH ST","4","","67"
"2011068485","3","4","","","","W","02","","WYOMING AV","4","","67"
"2011068488","3","3","3037","0023","922","S","4","35","JOHN F KENNEDY BL","2","3","67"
"2011068491","3","3","0003","0031","0","W","2","35","WALNUT ST","2","3","67"
"2011068495","3","3","0001","0180","0","N","3","45","ROOSEVELT BL","2","2","67"
"2011068499","3","4","","","","W","01","25","THOMPSON ST","4","","67"
"2011068506","4","3","","","","N","99","25","MULBERRY ST","4","","67"
"2011068510","4","4","1015","0031","759","S","2","35","KNIGHTS RD","2","3","67"
"2011068514","4","4","","","","S","02","25","FIFTYSEVENTH ST","4","","67"
