"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2011057266","N","U","U","U","N","N","0","U","U","01000","N","","","","","","","","N","","","","","1"
"2011057313","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011060507","N","U","U","U","","","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2011061905","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011064040","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011064201","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011066773","U","U","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","U","","","","","1"
"2011067930","Y","N","Y","Y","N","N","0","N","N","01300","N","","","","","","","","N","","","","","1"
"2011068351","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011068476","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011068494","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011068496","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2011074780","N","N","Y","Y","Y","Y","0","Y","Y","01700","N","","","","","","","","N","","","","","1"
"2011075694","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011076035","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2011076051","N","N","Y","Y","Y","Y","1","U","U","00600","N","","","","","","","","N","","","","","1"
"2011076264","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011076284","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011076491","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011082394","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011082532","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011082535","","","","","","","","","","","","","","","","","","","","U","U","Y","U","1"
"2011082582","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011082648","","","","","","","","","","","","","","","","","","","","N","U","N","Y","2"
"2011082657","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011082666","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2011082735","U","Y","U","N","N","N","0","Y","N","00250","N","","","","","","","","N","","","","","1"
"2011083403","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011083475","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011085498","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011085514","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011087905","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011087990","N","Y","Y","Y","Y","Y","1","Y","Y","01200","N","","","","","","","","N","","","","","1"
"2011088053","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011090473","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011092890","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011092903","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011092933","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011093001","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011093048","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011095516","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2011098045","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011098081","U","Y","Y","U","U","Y","1","Y","U","99999","N","","","","","","","","U","","","","","2"
"2011098109","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011100903","N","N","Y","N","N","N","0","Y","N","00600","N","","","","","","","","N","","","","","1"
"2011101617","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011102374","N","Y","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2011106111","","","","","","","","","","","","","","","","","","","","N","U","N","U","1"
"2011108935","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011115242","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011115250","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2011115275","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011115321","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011115451","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011117820","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","1"
"2011122879","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011132830","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012002066","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2012010070","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012012590","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012012667","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012013435","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2012023519","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2013029667","","","","","","","","","","","","","","","","","","","","U","U","N","U","3"
"2011033419","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011033549","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011034034","N","Y","U","Y","Y","Y","3","Y","Y","01200","N","","","","","","","","N","","","","","1"
"2011038429","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011040751","N","N","U","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2011047291","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011053543","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011054213","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011056893","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011061824","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2011061832","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011064007","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011064059","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011066790","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011068386","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011073232","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011075742","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011075805","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011082449","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011083398","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011087823","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011090387","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011090417","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011090444","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011090492","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011093036","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2011098881","N","N","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2011100736","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011100789","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011100847","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011100891","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011100904","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2011101628","","","","","","","","","","","","","","","","","","","","N","U","N","N","2"
"2011103294","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011106172","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011108736","U","N","U","Y","U","Y","3","Y","N","99999","U","","","","","","","","U","","","","","1"
"2011108827","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011112253","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011112332","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2"
"2011115328","","","","","","","","","","","","","","","","","","","","N","Y","N","N","1"
"2011115428","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011126451","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","1"
"2011127525","N","N","U","N","N","N","0","Y","Y","01100","N","","","","","","","","N","","","","","1"
"2011132666","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011134213","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","2"
"2012001904","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012032533","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011024661","U","U","U","Y","U","Y","1","Y","Y","00650","N","","","","","","","","U","","","","","1"
"2011031333","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011033563","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011037907","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011038227","N","Y","U","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","","","","","2"
"2011040350","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011040633","N","U","U","Y","U","U","1","U","U","00500","N","","","","","","","","U","","","","","1"
"2011044848","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2011053586","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011056879","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2011057037","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011057262","U","Y","U","Y","U","Y","1","Y","Y","99999","N","","","","","","","","U","","","","","1"
"2011061182","N","Y","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2011062018","N","N","U","Y","","","0","N","N","99999","N","","","","","","","","N","","","","","1"
"2011063987","N","N","N","Y","N","Y","1","Y","N","01449","Y","N","Y","N","Y","1","Y","Y","N","","","","","1"
"2011064047","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011066874","Y","U","U","U","U","U","9","Y","N","00800","N","","","","","","","","N","","","","","2"
"2011068364","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011075772","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011075788","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2011082670","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011083302","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011083404","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011083471","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011087862","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011089720","N","Y","Y","Y","Y","Y","1","Y","Y","00650","N","","","","","","","","N","","","","","1"
"2011090479","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011090506","U","N","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011090524","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011090525","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011093015","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011095489","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011095636","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2011096019","Y","N","U","N","U","Y","3","Y","N","00750","N","","","","","","","","N","","","","","2"
"2011096356","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","1"
"2011098096","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011098128","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011100639","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011100771","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011108747","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011112132","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011112148","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011112176","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011115392","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011115474","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011118175","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011118499","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","2"
"2011122816","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012014972","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","3"
"2011016931","N","N","N","N","","","0","Y","Y","00070","N","","","","","","","","N","","","","","1"
"2012023457","U","U","U","U","N","N","0","U","U","00883","N","","","","","","","","N","","","","","1"
"2011031328","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011040248","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2011040425","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011040625","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011041599","N","Y","N","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2011053484","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011057320","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011061187","N","Y","U","Y","N","N","0","Y","N","01000","N","","","","","","","","N","","","","","1"
"2011065507","N","Y","U","N","","","0","Y","Y","00750","N","","","","","","","","N","","","","","1"
"2011066258","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011068421","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011068502","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011075680","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011075828","U","U","N","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2011082426","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011082544","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011083312","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011083370","","","","","","","","","","","","","","","","","","","","N","Y","N","U","2"
"2011083413","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011085485","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2011087920","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011087937","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2011088043","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011089725","N","Y","Y","Y","Y","Y","1","Y","Y","00900","N","","","","","","","","N","","","","","1"
"2011090433","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011093025","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011093045","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011098049","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011098136","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2011098147","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011098929","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011106189","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011112104","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011112211","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011112303","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011115233","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011115268","","","","","","","","","","","","","","","","","","","","N","N","N","Y","1"
"2011126437","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011127051","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011132817","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011132979","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012002132","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012004992","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011027439","N","U","U","U","U","U","9","U","U","01000","N","","","","","","","","N","","","","","1"
"2011028916","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011031196","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011031386","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011031450","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011038360","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2011051409","N","U","U","U","U","N","1","Y","N","99999","N","","","","","","","","N","","","","","1"
"2011054193","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011056770","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011056822","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2011056976","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011057005","Y","U","N","N","U","U","9","Y","U","99999","N","","","","","","","","N","","","","","1"
"2011061873","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011064052","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2011064160","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011065506","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011066049","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2011068466","","","","","","","","","","","","","","","","","","","","U","Y","N","N","2"
"2011068738","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2011073210","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011075576","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011075598","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011075679","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011076038","U","N","U","U","","","0","Y","U","00600","N","","","","","","","","N","","","","","1"
"2011076266","N","U","N","U","N","N","9","U","U","00750","N","","","","","","","","N","","","","","1"
"2011082518","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011082630","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011082706","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2011083450","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011083799","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011085913","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011087847","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011087882","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2011090359","","","","","","","","","","","","","","","","","","","","U","Y","U","U","2"
"2011090483","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011090562","N","N","N","U","N","N","0","Y","N","99999","Y","N","U","N","N","0","Y","N","N","","","","","1"
"2011092897","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011092944","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2011092970","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011093049","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011093087","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011093464","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2"
"2011095393","Y","U","Y","Y","Y","Y","2","U","U","99999","N","","","","","","","","N","","","","","2"
"2011098085","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011098131","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011098142","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2011100656","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011108804","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011108941","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011109535","N","N","Y","Y","Y","Y","1","Y","Y","00250","N","","","","","","","","N","","","","","1"
"2011112089","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011112198","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2011112222","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011112252","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011112285","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011112342","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011118191","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011126397","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011132610","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011132795","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011132856","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011132865","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011134705","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012002117","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012020145","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012036811","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2013024913","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2013029602","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011038343","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011044606","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2011047071","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011048068","N","N","Y","Y","N","N","0","Y","Y","00750","N","","","","","","","","N","","","","","1"
"2011053610","","","","","","","","","","","","","","","","","","","","U","U","N","U","3"
"2011054252","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","3"
"2011054272","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011054382","U","U","U","U","N","N","0","U","U","99999","Y","U","U","N","N","0","U","U","U","","","","","1"
"2011056410","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2011056758","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011056959","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011057328","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2011061807","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011061882","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2011062011","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011066174","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2011066270","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011066775","","","","","","","","","","","","","","","","","","","","Y","Y","U","Y","2"
"2011066779","U","U","U","U","U","U","9","U","U","01300","Y","N","U","N","N","2","U","U","N","","","","","1"
"2011066780","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011068425","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2011068718","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2011072656","N","N","U","N","","","0","Y","N","99999","N","","","","","","","","N","","","","","1"
"2011073160","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","U","","","","","2"
"2011073162","Y","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","","","","","2"
"2011073175","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2011075633","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2011075697","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011075737","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011075773","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011076065","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2011082427","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011082572","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011082623","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2011082739","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2011083410","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2011083419","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2011083432","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
