"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2011057292,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011057295,"99","8","4322 N 5TH ST","","PHILADELPHIA","PA","19140","ASPIRA INC","9999999999","","","","","","N","","","","","","N","","2","","11"
2011064057,"04","9","2692 WOODSTREAM DR","","HATFIELD","PA","19440","DAVID GEPPERT RECYCLING INC","2158420122","073280","","","","","N","","","","","","N","","1","00632983","04"
2011070340,"01","8","41 BURNSIDE AVE","","NORRISTOWN","PA","19403","NORRISTOWN TRANSPORTATION COMPAN","6104765525","012000","","","","","N","","","","","","N","A-0106639","1","","10"
2011070340,"03","1","303 ROSS ROAD","","TOBYHANNA","PA","18466","JAC TRANSPORT LLC","6103902608","080000","","","","","N","","","","","","N","","2","01625956","08"
2011070731,"02","1","980 HOLLY DRIVE","","LEVITTOWN","PA","19055","WHOLESALE PRODUCE","2677676816","026000","","","","","N","","","","","","N","","3","01631083","03"
2011071242,"05","1","810 BANKBRIDGE RD","","SEWELL","NJ","08080","ALBERT GUGIE JR I, NC","6092544244","019000","","","","","N","","","","","","N","","1","00545161","08"
2011075630,"02","8","1234 MARKET ST 14TH FL","","PHILA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","","11"
2011076059,"99","9","18 NEALY BLVD","","TRAINER","PA","19061","JOHN DOUGHERTY & SONS","9999999999","","","","","","N","","","","","","N","","1","","08"
2011076278,"99","9","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","036220","","","","","N","","","","","","N","","1","","99"
2011076903,"03","1","5561 GRAYSON ROAD PO BO","","HARRISBURG","PA","17111","FEESERS INC","7175644636","080000","","","","","N","","","","","","N","","2","00005508","08"
2011082653,"04","7","4100 CHURCH RD","","MOUNT LAUREL","NJ","08054","REPUBLIC SERVICES OF NJ","8562344000","","","","","","","","","","","","N","","2","00771542","99"
2011083303,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","","11"
2011083399,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011083425,"03","8","1234 MARKET ST 14TH FL","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011085488,"02","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155804829","","","","","","N","","","","","","N","","1","","11"
2011087918,"99","9","PO BOX 590","","SHELBYVILL","TN","37162","TITAN TRANSFER INC","9999999999","","","","","","N","","","","","","N","","1","","08"
2011087963,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2677708609","","","","","","N","","","","","","U","","1","","11"
2011090466,"99","1","530 E SWEDESFORD RD","","WAYNE","PA","19087","TRANSPORT INTERNATIONAL POOL INC","9999999999","","","","","","N","","","","","","N","","1","","08"
2011090519,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011091036,"99","1","PO BOX 21508","","PHOENIX","AZ","85036","U-HAUL CO OF ARIZONA","9999999999","","","","","","N","","","","","","N","","1","","05"
2011093085,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","","11"
2011095357,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2011095468,"99","9","640 MAIN ST","","DARBY","PA","19023","OK OIL RENTAL INC","9999999999","060000","","","","","N","","","","","","N","","2","","99"
2011095954,"03","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","","","","","","N","","","","","","N","","1","","11"
2011096426,"05","1","1441 S. BUNCOMBE ROAD","","GREER","SC","29652","SERVICE TRANSPORT INC","8648793193","080000","","","","","N","","","","","000238955","N","","1","00434099","04"
2011097248,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","TEMPLE UNIVERSITY","9999999999","999999","","","","","","","","","","999999999","N","","4","99999999","10"
2011100627,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2011100788,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","N","","2","99999999","11"
2011100790,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","","","","","","","","","","","999999999","N","","1","00005522","11"
2011106222,"99","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA INC","9999999999","","","","","","N","","","","","999999999","N","","3","99999999","11"
2011108939,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2011112272,"02","8","1234 MARKET ST 14TH FL","","PHILA","PA","19107","SEPTA","2155807700","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2011112312,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","99999","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2011113278,"99","9","4747 MCLANE PARKWAY","","TEMPLE","TX","76504","MCLANE COMPANY","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","99"
2011120536,"05","1","1419 RADCLIFFE ST","","BRISTOL","PA","190075495","FARRUGGIO'S BRISTOL & PHILA AUTO","2157881587","080000","","","","","N","","","","","","N","","2","00111029","08"
2011122720,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2011122776,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2011126316,"02","8","440N BROAD ST","","PHILA","PA","19130","SCHOOLDISTRICTOFPHILADELPHIA","2154004350","300000","","","","","N","","","","","999999999","N","","1","02057314","11"
2011126368,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2011126623,"03","8","1000 DEXTER AVE STE 502","","SEATTLE","WA","98109","GTO LLC","3609213946","051000","","","","","N","","","","","000458276","N","","2","00202959","11"
2011128896,"05","1","600 PACKER AVENUE","","PHILADELPHIA","PA","19148","SYSCO FOODS","6105706084","060000","","","","","N","","","","","","N","","1","02715323","08"
2011132655,"99","9","RT 10 GREEN HILLS","","READING","PA","19603","PENSKE LEASING AND RENTAL COMP","9999999999","","","","","","N","","","","","099999999","N","","2","99999999","05"
2011132667,"99","8","3101 ORTHODX ST","UNKNOWN","UNKNOWN","ZZ","99999","YELLOW BIRD BUS CO","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2012001998,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2011003540,"05","3","7280 BALTIMORE BLVD","","GLEN BURNIE","MD","21061","ENTERPRISES INC","4105824461","080000","","","","","N","","","","","","N","","1","00004036","06"
2011015430,"02","1","8725 US RT 130 SOUTH","","PENSAUKEN","NJ","08110","CANADA DRY DEL. VALLEY","8566626767","033000","","","","","N","","","","","","N","","1","00033335","03"
2011015807,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","N","","1","","11"
2011021319,"04","4","7835 DEER RUN ROAD","","GLENSIDE","PA","19038","RUMBLE INC","6106365737","073280","","","","","N","","","","","","N","","3","01296304","09"
2011022200,"02","1","900 CALCON HOOK RD","","SHARON HILL","PA","19079","EAGLE TRUCKING","9999999999","025995","","","","","N","","","","","","N","","2","00478587","09"
2011024669,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011029157,"99","4","17TH ARSENAL BL","","HARRISBURG","PA","17120","PENNDOT","9999999999","038000","","","","","N","","","","","","N","","2","","09"
2011029549,"05","1","1511 WEST LINCOLN AVENU","","PEORIA","IL","61653","INTERSTATE BRANDS CORPORATION","3176932213","080000","","","","","N","","","","","","N","","1","00773524","08"
2011031387,"99","8","1 PLAZA PENN","","NEWARK","NJ","07105","NEW JERSEY TRANSIT","9999999999","","","","","","N","","","","","","N","","1","","11"
2011031413,"99","8","2500 WHEATSHEAF LN","","PHILADELPHIA","PA","19137","DURHAM SCHOOL SERVICES","9999999999","","","","","","N","","","","","","N","","2","","11"
2011033554,"99","9","2719 BERWYN RD","","BENSALEM","PA","19020","GARY STEINBECK","9999999999","033200","","","","","N","","","","","","N","","1","","09"
2011037909,"99","8","1431 OPUS PLACE SUITE","","UNKNOWN","ZZ","99999","DURHAM SCHOOL SERVICES","9999999999","999999","","","","","N","","","","","","U","","2","","10"
2011037996,"99","1","3025 SYMMES RD","","HAMILTON","OH","45015","KRAFT FOODS GLOBAL INC","9999999999","","","","","","N","","","","","","N","","1","","09"
2011040355,"99","8","104 N 2ND ST","","DARBY","PA","19023","COULIBALY INC","9999999999","","","","","","N","","","","","","N","","2","","11"
2011044611,"99","7","100 S. BROAD ST 3RD FL","","PHILADELPHIA","PA","19102","CITY OF PHILADELPHIA","9999999999","057220","","","","","N","","","","","","N","","2","","99"
2011044629,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","","11"
2011047078,"99","8","5200 OXFORD AVE","","PHILADELPHIA","PA","19124","GRACE TRINITY UCC","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2011047108,"99","9","50 MARIA CIRCLE","","BENSALEM","PA","19020","ATLANTIC TOWING","9999999999","016000","","","","","N","","","","","","N","","1","","05"
2011047921,"02","1","6250 BALTIMORE AVE","STE#24","YEADON","PA","19050","JACKPOT ENTERPRISES LTD","6106221818","025950","","","","","N","","","","","","N","","1","01264160","03"
2011053620,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","","11"
2011057049,"02","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155806414","","","","","","N","","","","","","N","","1","","11"
2011060475,"99","8","270 GLOUCESTER PIKE","","LANNSIDE","NJ","08045","FIRST STUDENT INC","5312412200","","","","","","N","","","","","","N","","1","00000009","10"
2011066172,"99","9","24 TAYLOR AVE","","AUDUBON","NJ","081061437","SILVER DOOR TRANSPORT LLC","9999999999","","","","","","N","","","","","","N","","1","","08"
2011066260,"09","9","3000 HEDLEY","","PHILADELPHIA","PA","19137","REPUBLIC OF PA LLC DBA MCCUSTER","9999999999","058000","","","","","N","","","","","","N","","2","","99"
2011068386,"03","8","734 SCHUYLKILL AVE","","PHILADELPHIA","PA","19132","SCHOOL DISTRICT OF PHILA","9999999999","999999","","","","","","","","","","","N","","2","","11"
2011073856,"99","1","540 WILLIAMSTOWN RD","","SICKLERVILLE","NJ","08081","UHAUL MOVING CO","9999999999","","","","","","N","","","","","","N","","1","","09"
2011073856,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","","11"
2011075801,"99","8","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","PHILADELPHIA HOUSING AUTHORITY","9999999999","","","","","","","","","","","","N","","1","","11"
2011080817,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","6","","11"
2011083309,"02","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","","","","","","N","","","","","","N","","1","","11"
2011083410,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","","","","","","999999999","N","","2","99999999","11"
2011083453,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","99"
2011087116,"03","0","1240 WYN DRIVE","","BETHLEHEM","PA","18017","ROADLINK INC","6102974630","","","","","","N","","","","","","N","","3","00110533","07"
2011091020,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155808549","","","","","","N","","","","","","N","","1","","11"
2011098122,"02","1","3301 S MERIDIAN","","OKLAHOMA CITY","OK","73159","BUDGET TRUCK RENTAL LLC","8009523297","800000","","","","","N","","","","","","N","","1","01092543","02"
2011100296,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","999999999","N","","3","99999999","99"
2011101586,"03","1","603 WASHINGTON AVE","","SOUTH AMBOY","NJ","08879","J VROLA INC","7325252579","052000","","","","","N","","","","","999999999","N","","2","00440640","04"
2011101632,"99","4","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","","","","","","999999999","N","","1","99999999","05"
2011106092,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2011106191,"99","8","47 W COULTER ST","","PHILADELPHIA","PA","19144","TRUSTEES OF GERMANTOWN MEETING","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","10"
2011106204,"99","9","100 S BROAD ST","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","025200","","","","","N","","","","","","N","","3","","05"
2011108733,"05","2","25 BEACH ST","","FAIR HAVEN","MA","02719","RODRIGO RUIZ DELACRUZ","5099798463","999999","","","","","N","","","","","999999999","N","","1","00794743","08"
2011108834,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2011112158,"99","8","9025 RIVER RD STE 300","","INDIANAPOLIS","IN","46240","DURHAM SCHOOL SERVICES","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2011112191,"02","9","800 CHESTNUT ST","","PHILA","PA","19107","GERMANTOWN CAB CO","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","98"
2011112308,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2011115448,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","3","99999999","11"
2011119252,"02","2","2601 SOUTH INDIAN MERID","","PAULS VALLEY","OK","73075","WALMART","8009256278","078000","","","","","N","","","","","999999999","N","","1","00073705","08"
2011121226,"05","1","1501B 132ND AVE.","","JAMACA","YC","11434","J & J AIRFEIGHT TRUCKING CO. INC","7184817400","080000","","","","","N","","","","","999999999","N","","1","00161408","08"
2011122870,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","99"
2011126444,"99","7","UNKNOWN","","PHILADELPHIA","PA","99999","CITY OF PHILADELPHIA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","03"
2011128897,"02","8","1234 MARKET ST., S. 4TH","","PHILADELPHIA","PA","19107","SOUTH EASTERN PA. TRANS. AUTH.","2155807460","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2011132782,"01","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","999999","","","","","N","","","","","999999999","N","","2","99999999","11"
2012001943,"99","7","100 S BROAD ST,3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","2156854250","023000","","","","","N","","","","","999999999","N","","1","99999999","03"
2012001959,"99","9","100 S BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILADELPHIA","9999999999","011200","","","","","N","","","","","999999999","N","","1","99999999","05"
2012001959,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","N","","2","99999999","11"
2012002010,"99","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA INC","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2012005404,"99","7","P O BOX 420","","TRENTON","NJ","08625","DEPT OF ENVIRONMENT","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2011017092,"05","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","080000","","","","","N","","","","","","N","","1","","08"
2011023128,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011023275,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011028919,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","2","","11"
2011029641,"99","8","9025 RIVER RD STE300","","INDIANAPOLIS","IN","46240","DURHAM SCHOOL SERVICES LP","2155357300","","","","","","N","","","","","","N","","1","","11"
2011029641,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155805308","","","","","","N","","","","","","N","","2","","11"
2011030359,"02","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155804813","394500","","","","","N","","","","","","N","","1","","11"
2011031406,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011037990,"99","1","3301 S MERIDIAN RD","","OKLAHOMA CITY","OK","73159","BUDGET TRUCK RENTAL","9999999999","","","","","","N","","","","","","N","","2","","09"
2011039083,"05","9","7777 BREWSTER AVE","","PHILADLEPHIA","PA","19153","AAA MIDATLANTIC","9999999999","017950","","","","","N","","","","","","U","","2","","99"
2011053483,"99","8","3740 E THOMPSON ST","","PHILADEDELPHIA","PA","19137","ATLANTIC EXPRESS OF PA INC","9999999999","","","","","","N","","","","","","N","","2","","11"
2011053582,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011053607,"02","3","1234 MARKET ST","13TH FL","PHILADELPHIA","PA","19107","SEPTA","6109093385","015000","","","","","N","","","","","","N","","1","","03"
2011053607,"99","8","1234 MARKET ST 14TH FL","14TH FL","PHILADELPHIA","PA","19107","SEPTA","2155805007","","","","","","N","","","","","","N","","2","","11"
2011054335,"99","9","7900 OLD YORK RD","","ELKINS","PA","19027","ZIV TOWING","9999999999","099999","","","","","N","","","","","","N","","1","","98"
2011054342,"99","1","P.O. BOX 317","","EAST PETERSBURG","PA","17620","B & B SERVICES","9999999999","","","","","","N","","","","","","N","","1","","08"
2011056965,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","3","","11"
2011057028,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","3","","11"
2011061681,"02","1","1696 FOULKROD STREET","","PHILADELPHIA","PA","19124","ARWAY APRON &UNIFORM RENTALS INC","2155351313","018000","","","","","N","","","","","","N","","2","00386735","03"
2011061773,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","N","","1","","08"
2011062006,"05","1","3400 STONEWELL DRIVE","AKA CONWELL CORP","LANCASTER","TX","75134","FIE TRANSPORTATION SERVICE INC","8005699227","080000","","","","","N","","","","","","N","","1","00109745","08"
2011062008,"03","1","6743 JUBILEE CTRWAYSTE","","KNOXVILLE","TN","37812","JABER EXPEDITING&LOGISTICS INC","8659385888","","","","","","N","","","","","","N","","2","01508880","09"
2011068482,"99","9","PO BOX 1444","","MOUNT AIRY","NC","270301444","UTILITY TRAILER SALES OF MT AIRY","9999999999","","","","","","N","","","","","","N","","1","","08"
2011068497,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011073232,"02","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","401130","","","","","N","","","","","","N","","1","","11"
2011078426,"05","1","1200 CITRUS GARDENS DR","","ORLANDO","FL","32807","NADEZHDA SHAGEYEVA","7027851998","080000","","","","","N","","","","","","N","","1","01233080","08"
2011082516,"99","9","250 SOUTH KING ST","","GLOUCESTER CITY","NJ","08030","DOUBLE K TRANSPORT","9999999999","","","","","","N","","","","","","N","","1","","08"
2011083339,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011083350,"99","8","1234 MARKET ST 14TH ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011085543,"99","8","1234 MARJKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","","11"
2011086523,"05","7","310 BORRELLI BLVD","","PAULSBORO","NJ","08066","WILKIE TRUCKING INC","8564234900","080000","","","","","N","","","","","000002946","N","","1","00463274","06"
2011087899,"02","8","1234 MARKET ST 14TH FL","14TH FLOOR","PHILADELPHIA","PA","191070000","SEPTA","2155806407","425400","","","","","N","","","","","","N","","2","","11"
2011087953,"99","9","2621 FRANKFORD AVE #67","","PHILADELPHIA","PA","19125","INC WOODS BROS LUMBER","9999999999","025999","","","","","N","","","","","","N","","2","","99"
2011090368,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
2011093050,"03","9","616 S 2ND ST","PO BOX 31586","UNKNOWN","ZZ","99999","ISSA CAB","9999999999","999999","","","","","N","","","","","999999999","U","","1","","99"
2011093074,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2011095475,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","2","99999999","11"
2011098068,"05","1","262 BOMARC RD","AKA PO BOX 1385","BANGOR","ME","04401","HARTT TRANSPORTATION SYSTEMS INC","9999999999","800000","","","","","N","","","","","","N","","1","00184192","08"
2011098084,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","","","","","","009999999","N","","1","99999999","11"
2011098121,"99","8","1350 SCHUYLKILL AVE","","PHILADELPHIA","PA","19146","PHILA TROLLEY WORKS","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","11"
