"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2019052716","N","N","U","N","N","N","0","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2019053516","N","U","N","N","U","N","9","Y","Y","00599","N","","","","","","","","N","","","","","2"
"2019054442","N","U","U","N","U","N","1","Y","Y","00450","N","","","","","","","","N","","","","","1"
"2019056692","N","N","U","N","N","N","0","Y","N","01000","N","","","","","","","","N","","","","","1"
"2019059349","N","N","Y","Y","N","Y","1","N","N","00750","N","","","","","","","","N","","","","","1"
"2019063472","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019065263","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019068741","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019071058","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019071061","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019073577","N","N","N","N","N","N","0","N","N","00050","N","","","","","","","","N","","","","","2"
"2019075329","N","Y","Y","Y","N","N","0","Y","N","01300","N","","","","","","","","N","","","","","1"
"2019080228","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019080554","N","N","N","U","N","N","0","N","N","00150","N","","","","","","","","N","","","","","2"
"2019081397","N","Y","N","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","","","","","1"
"2019082480","N","N","U","N","N","N","0","Y","N","99999","N","","","","","","","","N","","","","","1"
"2019084071","N","N","U","Y","U","Y","1","Y","Y","00000","N","","","","","","","","N","","","","","1"
"2019085227","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019089734","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2019096261","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019098014","N","N","U","N","N","N","0","Y","N","00400","N","","","","","","","","N","","","","","1"
"2019098754","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019101364","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019107412","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2019119330","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019120402","U","U","U","U","U","U","9","U","U","00000","Y","U","U","U","U","9","U","U","N","","","","","2"
"2019121609","U","Y","U","Y","U","U","1","Y","Y","00005","Y","Y","Y","U","U","1","Y","Y","N","","","","","1"
"2019126245","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019132447","N","N","U","N","N","N","0","Y","Y","00050","N","","","","","","","","N","","","","","2"
"2020018291","N","Y","Y","Y","Y","Y","1","Y","Y","00998","N","","","","","","","","N","","","","","1"
"2019035527","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019040063","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019043933","N","N","N","N","U","Y","3","U","N","00449","N","","","","","","","","N","","","","","1"
"2019049290","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019051844","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019053558","N","U","U","Y","U","Y","9","Y","Y","01000","N","","","","","","","","N","","","","","2"
"2019054946","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019058341","N","N","N","N","N","N","0","Y","N","00650","N","","","","","","","","N","","","","","1"
"2019060040","N","Y","Y","Y","Y","Y","1","Y","N","00200","N","","","","","","","","N","","","","","1"
"2019060987","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2019062423","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019062723","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019066555","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2019067033","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2019068649","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019071056","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019071253","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019074425","Y","Y","Y","Y","N","N","0","Y","N","01500","N","","","","","","","","N","","","","","1"
"2019074733","N","N","N","N","N","N","0","Y","N","00125","N","","","","","","","","N","","","","","1"
"2019074916","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019074941","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019076227","Y","N","Y","Y","Y","Y","1","N","N","00750","N","","","","","","","","N","","","","","1"
"2019076742","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019077167","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019077184","U","U","U","U","N","N","0","U","U","01200","Y","N","U","N","N","0","N","N","N","","","","","2"
"2019078839","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019079719","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019080835","N","N","N","U","U","U","9","N","N","00250","N","","","","","","","","N","","","","","1"
"2019086192","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019088130","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019088553","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019092261","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019093470","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2019094407","","","","","","","","","","","","","","","","","","","","N","N","Y","N","1"
"2019094764","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019095254","N","U","U","U","U","U","9","Y","N","99999","N","","","","","","","","N","","","","","2"
"2019096398","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019096404","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2019096834","U","N","U","U","U","U","1","Y","Y","00500","N","","","","","","","","N","","","","","1"
"2019102144","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2019104587","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019110899","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2019113277","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019114659","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2019115381","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019118408","N","N","Y","Y","Y","N","1","Y","Y","01000","N","","","","","","","","N","","","","","1"
"2019119106","N","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2019121368","","","","","","","","","","","","","","","","","","","","N","N","N","Y","1"
"2019121590","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019129982","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2"
"2020003318","N","N","Y","N","Y","Y","1","Y","N","01200","N","","","","","","","","N","","","","","1"
"2020006654","N","U","Y","Y","N","N","0","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2020016744","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019017942","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019018563","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019019861","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2019030401","N","N","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2019035535","Y","Y","U","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","","","","","1"
"2019042683","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2019049335","U","U","N","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2019050514","Y","Y","N","Y","Y","Y","3","Y","Y","01800","N","","","","","","","","N","","","","","2"
"2019050621","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2019057602","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019057972","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019058353","N","N","U","N","N","N","0","Y","N","00500","N","","","","","","","","N","","","","","2"
"2019059547","N","U","N","U","U","U","9","U","U","00125","N","","","","","","","","N","","","","","1"
"2019065148","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019066581","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019067006","N","N","N","Y","Y","Y","3","Y","Y","01200","N","","","","","","","","N","","","","","2"
"2019068386","N","U","Y","U","N","N","0","U","U","00099","N","","","","","","","","N","","","","","1"
"2019069602","N","N","U","N","N","N","0","N","N","01800","Y","U","N","U","U","0","N","N","N","","","","","1"
"2019070404","N","U","Y","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2019071651","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019075635","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2019075636","N","U","Y","Y","U","U","9","N","N","01000","N","","","","","","","","N","","","","","2"
"2019076707","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2019078052","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019078331","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019078869","N","N","N","Y","N","N","0","N","N","00600","N","","","","","","","","N","","","","","2"
"2019081199","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019082108","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2019084986","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019085789","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019089639","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019089708","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019093970","N","N","N","N","N","N","3","Y","N","00200","N","","","","","","","","N","","","","","1"
"2019094227","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2019095983","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019096405","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019098270","","","","","","","","","","","","","","","","","","","","N","N","Y","U","1"
"2019103660","N","U","N","N","N","N","0","U","U","00750","N","","","","","","","","N","","","","","2"
"2019105041","N","N","N","N","N","N","0","Y","Y","00125","N","","","","","","","","N","","","","","1"
"2019107303","N","U","Y","Y","N","N","0","Y","Y","01690","N","","","","","","","","N","","","","","1"
"2019107310","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019117712","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019121466","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019121597","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019122372","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2019127719","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019134276","N","U","U","N","U","Y","1","Y","Y","00002","N","","","","","","","","N","","","","","2"
"2019011668","N","Y","U","Y","U","Y","1","Y","Y","00025","N","","","","","","","","N","","","","","2"
"2020065323","","","","","","","","","","","","","","","","","","","","Y","N","Y","U","2"
"2019018515","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2019018577","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019023513","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019023548","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2019029647","Y","N","Y","Y","Y","Y","1","Y","Y","01200","Y","Y","Y","Y","Y","1","Y","Y","N","","","","","2"
"2019036252","Y","N","U","Y","U","Y","1","Y","Y","00999","N","","","","","","","","N","","","","","2"
"2019038835","N","U","U","N","N","N","0","U","U","00125","N","","","","","","","","N","","","","","1"
"2019044185","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2019045900","N","N","U","Y","Y","Y","1","Y","N","00600","U","","","","","","","","N","","","","","1"
"2019052940","","","","","","","","","","","","","","","","","","","","N","U","N","N","2"
"2019053131","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019053669","","","","","","","","","","","","","","","","","","","","N","Y","N","U","2"
"2019055027","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019058245","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019061649","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019062636","N","U","U","Y","U","Y","1","U","U","99999","N","","","","","","","","N","","","","","1"
"2019063706","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019064521","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019065141","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019066487","N","N","N","Y","U","Y","1","N","N","00600","N","","","","","","","","N","","","","","1"
"2019066961","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2019067415","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019068999","N","N","N","N","N","N","0","Y","Y","00500","N","","","","","","","","N","","","","","1"
"2019069828","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019070897","N","N","N","N","N","N","0","N","N","00003","N","","","","","","","","N","","","","","1"
"2019071983","N","U","U","Y","U","U","9","U","U","01000","N","","","","","","","","N","","","","","1"
"2019074717","N","N","Y","Y","N","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","2"
"2019074923","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2019075812","Y","N","U","Y","N","N","0","N","U","01500","N","","","","","","","","N","","","","","2"
"2019076090","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019080409","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019082565","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019082986","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","2"
"2019083177","N","N","N","N","N","N","0","Y","N","00100","N","","","","","","","","N","","","","","1"
"2019083675","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019085417","N","Y","N","Y","N","N","0","Y","N","01130","N","","","","","","","","N","","","","","1"
"2019086989","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2019086995","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2019087914","N","N","U","U","N","N","0","Y","N","00998","N","","","","","","","","N","","","","","1"
"2019088685","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019089265","Y","N","U","U","U","Y","9","Y","Y","00500","N","","","","","","","","N","","","","","2"
"2019089477","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019090182","N","N","N","U","N","N","0","N","N","00150","N","","","","","","","","N","","","","","2"
"2019090284","N","U","U","U","U","Y","1","U","U","00600","N","","","","","","","","N","","","","","2"
"2019090285","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019091652","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019093799","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2019094243","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019094259","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019096999","N","N","N","N","N","N","0","Y","Y","00150","N","","","","","","","","N","","","","","1"
"2019097994","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019099915","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2019101289","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019102362","","","","","","","","","","","","","","","","","","","","N","N","Y","N","2"
"2019103563","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2019105974","N","N","N","N","N","N","0","Y","Y","00050","N","","","","","","","","N","","","","","1"
"2019107309","","","","","","","","","","","","","","","","","","","","N","U","N","Y","2"
"2019115150","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","1"
"2019116308","Y","U","U","U","U","U","9","U","U","01833","N","","","","","","","","N","","","","","2"
"2019121419","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2019121476","N","N","U","N","N","N","0","Y","Y","00400","N","","","","","","","","N","","","","","1"
"2019123171","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019125948","","","","","","","","","","","","","","","","","","","","N","N","N","Y","1"
"2019131561","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019017970","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019025894","Y","U","U","U","U","U","9","U","U","00250","N","","","","","","","","N","","","","","1"
"2019029785","U","N","N","N","N","N","0","Y","N","00000","N","","","","","","","","N","","","","","2"
"2019039143","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019044202","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019046441","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019047074","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019052919","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2019054918","N","U","N","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019056338","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019058137","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019058246","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019062722","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019067433","N","Y","U","N","N","N","0","Y","Y","00000","N","","","","","","","","N","","","","","1"
"2019068038","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019070968","Y","U","Y","Y","U","Y","1","Y","Y","00650","N","","","","","","","","N","","","","","1"
"2019071064","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019074713","","","","","","","","","","","","","","","","","","","","U","Y","N","Y","2"
"2019074725","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019075670","N","N","N","N","N","N","0","N","N","00050","N","","","","","","","","N","","","","","2"
"2019077632","","","","","","","","","","","","","","","","","","","","N","U","N","Y","2"
"2019078993","N","Y","Y","Y","N","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2019082344","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019084445","N","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019084461","U","U","Y","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","","","","","1"
"2019088085","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019088767","N","N","U","N","N","N","0","N","N","00900","N","","","","","","","","N","","","","","1"
"2019089478","N","Y","Y","Y","N","N","0","Y","Y","01200","N","","","","","","","","N","","","","","1"
"2019089746","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019093968","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019094439","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019095084","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019101815","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019103333","N","N","U","N","U","Y","3","Y","N","01499","N","","","","","","","","N","","","","","1"
"2019103508","N","Y","U","Y","U","Y","1","Y","Y","00000","N","","","","","","","","N","","","","","2"
"2019105091","N","N","U","N","U","N","0","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2019112741","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2019117545","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2019121230","N","N","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2019121377","Y","Y","U","Y","Y","Y","1","Y","Y","00150","N","","","","","","","","N","","","","","1"
"2019121573","N","N","N","N","N","N","0","N","N","00600","N","","","","","","","","N","","","","","1"
"2019127754","N","U","Y","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","","","","","2"
"2020006734","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019019247","N","Y","N","Y","Y","Y","1","Y","Y","00450","N","","","","","","","","N","","","","","2"
"2019029423","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019032492","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2019036230","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2019036630","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019038095","N","Y","Y","Y","Y","Y","1","Y","Y","00600","Y","Y","Y","Y","Y","1","Y","Y","N","","","","","1"
"2019042445","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2019047715","","","","","","","","","","","","","","","","","","","","N","N","N","Y","1"
"2019047844","N","Y","U","Y","U","N","9","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2019049353","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019051604","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2019054354","U","U","U","N","U","U","9","U","U","99999","U","","","","","","","","N","","","","","1"
"2019057187","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019057323","U","U","N","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","","","","","2"
"2019057574","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019057598","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2019057781","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2019061730","N","U","U","U","U","U","9","U","U","00600","Y","U","U","U","U","9","U","U","N","","","","","1"
"2019063435","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019064575","N","N","N","N","N","N","0","Y","N","00125","N","","","","","","","","N","","","","","2"
"2019067378","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019067712","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019068007","N","N","U","N","N","N","0","N","N","01200","N","","","","","","","","N","","","","","2"
"2019068434","N","N","U","U","U","U","1","Y","Y","00000","N","","","","","","","","N","","","","","2"
"2019068569","N","U","U","Y","U","U","1","Y","Y","00998","N","","","","","","","","N","","","","","3"
"2019069121","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2019069219","N","U","U","Y","U","U","1","U","U","00000","N","","","","","","","","N","","","","","2"
"2019069963","Y","N","U","Y","N","N","0","Y","N","01795","N","","","","","","","","N","","","","","2"
"2019069968","U","U","N","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","","","","","1"
"2019074472","N","U","Y","Y","Y","U","1","Y","Y","01000","N","","","","","","","","N","","","","","2"
"2019075272","","","","","","","","","","","","","","","","","","","","N","N","N","Y","1"
"2019075521","N","N","U","N","U","N","1","U","Y","01000","N","","","","","","","","N","","","","","1"
"2019082986","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2019084265","N","N","U","U","U","U","1","Y","U","00798","N","","","","","","","","N","","","","","1"
"2019087420","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019087856","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2019087995","Y","Y","N","Y","U","Y","1","Y","N","01832","N","","","","","","","","N","","","","","1"
"2019088493","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2019088564","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2019093078","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019096398","N","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2019096653","N","U","U","U","U","U","9","U","U","00600","N","","","","","","","","N","","","","","1"
"2019098481","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019099513","Y","Y","U","N","N","Y","3","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2019100173","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019101935","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2019104627","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2019119026","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2020014627","N","Y","N","N","N","N","0","Y","N","00250","N","","","","","","","","N","","","","","1"
"2019038449","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2019042924","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2019045884","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2019047003","N","N","N","Y","N","Y","1","N","N","00100","N","","","","","","","","N","","","","","1"
"2019050181","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2019050283","Y","Y","Y","Y","Y","Y","1","Y","Y","01000","N","","","","","","","","N","","","","","1"
"2019050862","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019053488","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019054138","N","N","N","N","N","N","0","U","Y","00125","N","","","","","","","","N","","","","","1"
"2019054950","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2019058245","N","N","N","N","Y","Y","0","N","N","00200","N","","","","","","","","N","","","","","1"
"2019058379","N","Y","Y","N","N","Y","3","Y","N","01200","N","","","","","","","","N","","","","","1"
"2019058734","Y","N","U","N","N","N","0","Y","N","00400","N","","","","","","","","N","","","","","1"
