"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2008069342","3","3","2006","0080","777","E","2","25","SPRING GARDEN ST","2","3","67"
"2008085205","4","3","","","","N","02","25","48TH ST","4","","67"
"2008085208","4","4","3003","0051","1783","S","3","25","UNIVERSITY AV","2","3","67"
"2008069258","3","3","0030","0061","1602","W","1","50","GIRARD AV","2","3","67"
"2008081212","3","3","","","","S","02","25","DELHI ST","4","","67"
"2008062162","4","4","1009","0070","1977","N","02","25","BUSTLETON AV","2","3","67"
"2008062178","4","3","","","","E","99","","BLOOMFIELD AV","4","","67"
"2008062186","3","4","","","","N","99","","VARE AV","4","","67"
"2008062190","3","4","","","","E","04","35","ENTERPRISE AV","4","","67"
"2008061725","3","3","0095","0300","1992","N","4","55","DELAWARE EX","1","1","67"
"2008064222","3","3","1009","0150","1284","N","2","25","BUSTLETON AV","2","3","67"
"2008061809","3","3","0076","3405","756","W","04","50","SCHUYLKILL EX","1","1","67"
"2008062483","3","3","0076","3405","1579","W","04","50","SCHUYLKILL EX","1","1","67"
"2008023704","4","4","","","","E","02","","WINONA ST","4","","67"
"2008023949","3","3","0001","0110","1867","N","03","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2008023981","3","3","1004","0040","2709","W","02","","ERIE AV","2","3","67"
"2008024062","4","4","","","","E","99","","HUNTING PARK AV","4","","67"
"2008019498","3","3","0095","0131","1339","S","03","55","DELAWARE EX","1","1","67"
"2008024299","4","4","","","","N","02","25","TWENTYFIRST ST","4","","67"
"2008024503","4","4","4002","0031","1903","W","02","40","STENTON AV","2","3","67"
"2008019960","5","5","","","","E","02","25","FIFTYFOURTH ST","4","","67"
"2008022731","4","4","","","","S","02","25","WOOLSTON AV","4","","67"
"2008023186","4","3","","","","E","02","25","CECIL B MOORE AV","4","","67"
"2008021090","3","3","0076","3451","1131","W","02","50","SCHUYLKILL EX","1","","67"
"2008023773","3","3","1005","0060","1197","N","02","25","CASTOR AV","2","3","67"
"2008042814","3","3","0095","0240","234","N","4","55","DELAWARE EX","1","1","67"
"2008044672","3","4","","","","W","99","","GLENWOOD AV","4","","67"
"2008044677","3","3","2009","0100","1821","S","02","25","HARBISON AV","2","3","67"
"2008044681","3","3","4002","0060","2009","N","2","35","STENTON AV","2","3","67"
"2008044685","3","4","","","","E","99","","BUTLER ST","4","","67"
"2008044690","4","4","","","","E","99","","TYSON AV","4","","67"
"2008044694","3","3","6001","0280","0","N","3","","ROOSEVELT BL","2","3","67"
"2008044699","4","4","","","","W","02","30","INDIANA ST","4","","67"
"2008044703","5","5","2676","0010","504","E","03","25","VINE ST","2","3","67"
"2008044708","4","4","","","","E","02","35","NEDRO AV","4","","67"
"2008038525","3","3","0095","0324","46","N","03","55","DELAWARE EX","1","1","67"
"2008040749","3","4","","","","E","99","","CLEARFIELD ST","4","","67"
"2008040755","3","3","3018","0090","0","E","03","30","HAVERFORD AV","2","3","67"
"2008040758","3","3","2009","0041","1656","S","1","","ARAMINGO AV","2","","67"
"2008040764","3","3","6001","0160","0","N","3","40","ROOSEVELT BL","2","3","67"
"2008044712","3","3","0095","0165","3507","S","4","55","DELAWARE EX","1","1","67"
"2008046787","3","3","0095","0295","2888","S","3","55","DELAWARE EX","1","1","67"
"2008040771","4","4","","","","W","01","25","RACE ST","4","","67"
"2008040775","4","4","4015","0040","1496","E","02","45","WAYNE AV","2","3","67"
"2008040779","3","3","2008","0041","2431","W","2","30","GIRARD AV","2","3","67"
"2008040784","4","4","","","","E","02","","DOUNTON ST","4","","67"
"2008040789","3","3","0611","0120","151","N","2","30","BROAD ST","2","3","67"
"2008040793","3","4","","","","N","02","25","55TH ST","4","","67"
"2008043076","3","3","0076","3400","1227","E","01","55","SCHUYLKILL EX","1","1","67"
"2008043088","3","3","0095","0185","2766","S","3","55","DELAWARE EX","1","1","67"
"2008041086","5","4","","","","N","02","25","MOUNTAIN AV","4","","46"
"2008036717","4","5","","","","W","02","25","OLD LANCASTER RD","4","","46"
"2008036801","3","3","0076","3401","2851","W","04","50","SCHUYLKILL EX","1","1","67"
"2008041246","3","3","","","","W","99","","WOODLAND AV","4","","67"
"2008041251","3","3","","","","S","02","20","53RD ST","4","","67"
"2008041258","4","3","","","","E","99","","VENANGO ST","4","","67"
"2008041264","4","3","","","","W","01","25","ATLANTIC ST","4","","67"
"2008041273","4","4","","","","S","99","","FIFTYFOURTH ST","4","","67"
"2008041279","3","3","","","","N","99","","BINGHAM ST","4","","67"
"2008041284","5","4","0073","0051","154","W","2","30","COTTMAN AV","2","3","67"
"2008041287","3","3","1024","0020","1146","E","02","25","","2","3","67"
"2008041292","3","3","1007","0020","568","N","02","","TACONY ST","2","3","67"
"2008041297","3","3","1005","0140","1105","N","2","30","CASTOR AV","2","3","67"
"2008041301","5","5","","","","S","99","","58TH ST","4","","67"
"2008041305","3","3","","","","N","02","25","6TH ST","4","","67"
"2008045457","3","3","0095","0300","1146","N","04","55","","1","1","67"
"2008041311","3","4","","","","E","01","35","MASTER ST","4","","67"
"2008043921","4","4","","","","W","02","35","SUSQUEHANNA AV","4","","67"
"2008043927","4","3","","","","E","99","","TURNER ST","4","","67"
"2008043939","3","3","","","","N","99","","HICKS ST","4","","67"
"2008047916","6","6","3010","0011","0","W","1","","MARKET ST","2","3","67"
"2008047917","3","3","3021","0064","0","E","1","25","GRAYS FERRY AV","2","3","67"
"2008047921","3","4","","","","N","01","25","53RD ST","4","","67"
"2008047927","4","4","","","","E","02","25","BENNER ST","4","","67"
"2008047932","3","3","","","","N","01","25","CORAL ST","4","","67"
"2008049858","4","4","","","","N","02","35","TWENTYSECOND ST","4","","67"
"2008037627","4","4","4002","0041","0","S","05","40","STENTON AV","2","3","67"
"2008043956","3","4","","","","S","01","","SEPVIVA ST","4","","67"
"2008043961","3","3","3004","0020","0","S","02","25","SIXTYTHIRD ST","2","3","67"
"2008043965","3","3","1013","0091","2097","S","02","35","ACADEMY RD","2","3","67"
"2008043996","3","3","","","","N","99","","LINCOLN DR","4","","67"
"2008044009","3","3","0013","0304","0","N","03","30","FRANKFORD AV","2","3","67"
"2008044014","4","3","1011","0020","0","E","02","","WILLITS RD","2","3","67"
"2008044018","3","3","0611","0140","630","N","04","30","BROAD ST","2","3","67"
"2008044022","3","3","0001","0230","942","N","03","40","ROOSEVELT BL","2","3","67"
"2008044027","3","3","2014","0030","1235","E","02","","LEHIGH AV","2","3","67"
"2008044033","3","4","","","","S","02","","FORTYEIGHTH ST","4","","67"
"2008044038","4","5","","","","E","99","","DREXEL RD","4","","67"
"2008044042","3","4","","","","W","02","25","LYCEUM ST","4","","67"
"2008044047","4","3","","","","S","99","","53RD ST","4","","67"
"2008044053","3","3","","","","E","02","25","SURREY RD","4","","67"
"2008044058","3","3","","","","W","02","35","EDISON AV","4","","67"
"2008039843","3","3","0676","0003","3873","W","03","55","VINE ST EX","1","1","67"
"2008044140","3","3","4007","0030","1151","N","02","25","WAYNE AV","2","3","67"
"2008044146","4","4","","","","W","02","","POWELTON ST","4","","67"
"2008044150","3","3","","","","W","99","","YORK ST","4","","67"
"2008040042","4","3","","","","S","01","","21ST ST","4","","67"
"2008040056","4","4","","","","S","02","35","SIXTYSECOND ST","4","","67"
"2008040060","3","3","","","","S","02","25","CANTERBURY RD","4","","67"
"2008040094","3","3","0001","0010","0","N","02","35","CITY AV","2","3","67"
"2008040098","3","4","","","","N","01","15","16TH ST","4","","67"
"2008040105","3","3","1007","0130","671","N","02","35","STATE RD","2","3","67"
"2008040111","3","3","","","","N","99","","5TH ST","4","","67"
"2008040115","4","3","","","","W","99","","RUSCOMB ST","4","","67"
"2008040119","3","3","1004","0040","1646","W","02","","ERIE AV","2","3","67"
"2008040125","4","4","","","","N","02","35","OGONTZ AV","4","","67"
"2008040129","3","4","","","","E","02","25","PELHAM RD","4","","67"
"2008040135","3","3","3019","0051","250","S","02","35","ESSINGTON AV","2","3","67"
"2008040142","4","4","1009","0131","0","S","02","25","BUSTLETON AV","2","3","67"
"2008040146","3","3","1009","0131","651","S","02","25","BUSTLETON AV","2","3","67"
"2008042105","3","3","1002","0020","111","E","02","35","CHELTENHAM AV","2","3","67"
"2008042111","3","3","0532","0050","2082","N","02","35","BUSTLETON AV","2","3","67"
"2008044002","3","3","","","","W","02","25","WISTER ST","4","","67"
"2008044008","4","4","","","","E","03","","COMLY RD","4","","67"
"2008042158","4","3","","","","S","99","","WATERLOO ST","4","","67"
"2008042186","3","3","0013","0100","2144","S","02","25","THIRTYTHIRD ST","2","3","67"
"2008044250","3","3","0013","0060","999","N","02","25","THIRTYEIGHTH ST","2","3","67"
"2008044292","6","6","","","","E","02","25","ELMWOOD AV","4","","67"
"2008044296","3","3","1007","0121","2300","S","02","35","STATE RD","2","3","67"
"2008044301","3","3","2002","0060","1896","W","02","25","SNYDER AV","2","3","67"
"2008040268","3","3","3010","0011","947","W","01","25","MARKET ST","2","3","67"
"2008042229","3","3","0003","0061","2247","W","03","35","WALNUT ST","2","3","67"
"2008042240","4","3","","","","N","02","35","BELFIELD AV","4","","67"
"2008042300","3","4","","","","W","02","25","WYOMING AV","4","","67"
"2008044302","3","3","3015","0075","452","S","01","35","COBBS CREEK PY","2","3","67"
"2008044308","3","3","3019","0060","1664","N","02","35","PASSYUNK AV","2","3","67"
"2008044312","4","5","","","","E","99","","GEORGES HILL DR PS","4","","67"
"2008044408","4","4","0013","0121","2071","S","02","30","RIDGE AV","2","3","67"
"2008044412","4","3","","","","N","02","25","HOFF ST","4","","67"
"2008044415","3","4","","","","E","99","","WYALUSING AV","4","","67"
"2008044421","3","3","0001","0091","326","S","1","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2008044426","4","4","","","","W","02","25","CHAMPLOST AV","4","","67"
"2008044431","4","3","","","","S","02","25","70TH ST","4","","67"
"2008040278","4","4","","","","W","02","35","WYOMING AV","4","","67"
"2008040284","3","3","1001","0010","2187","N","02","35","RISING SUN AV","2","3","67"
"2008042331","3","3","0076","3424","1207","E","03","50","SCHUYLKILL EX","1","1","67"
"2008042359","3","3","0611","0121","0","S","2","30","BROAD ST","2","3","67"
"2008042365","4","4","","","","E","02","25","SAINT VINCENT ST","4","","67"
"2008044436","3","4","","","","S","02","35","51ST ST","4","","67"
"2008044440","4","6","","","","E","99","","BROUS AV","4","","67"
"2008044445","4","3","","","","W","99","25","SWEET BRIAR RD","4","","67"
"2008044450","4","3","","","","N","99","","THIRTEENTH ST","4","","67"
"2008044455","4","3","","","","W","99","25","SCHOOL HOUSE LN","4","","67"
"2008044460","3","3","1001","0040","794","S","02","35","RISING SUN AV","2","3","67"
"2008044465","4","4","","","","W","04","25","TYSON AV","4","","67"
"2008044469","6","6","","","","E","99","","BORBECK AV","4","","67"
"2008044472","4","3","","","","N","99","","11TH ST","4","","67"
"2008042483","3","3","0001","0061","1591","S","04","35","CITY AV","2","3","67"
"2008044626","3","3","0676","0005","2443","E","03","50","","1","1","67"
"2008044634","4","4","3007","0010","2350","W","02","25","ARCH ST","2","3","60"
"2008044640","4","3","","","","N","02","25","N 19TH ST","4","","67"
"2008044644","3","4","","","","E","99","","RED LION RD","4","","67"
"2008044649","3","3","0611","0041","947","S","02","30","BROAD ST","2","3","67"
"2008044653","3","3","8020","0250","517","W","1","","RAMP RD","2","1","67"
"2008044658","3","4","","","","E","99","","PACKER AV","4","","67"
"2008044662","3","3","2016","0081","2276","W","02","25","ALLEGHENY AV","2","","67"
"2008044668","3","4","","","","S","01","15","AMBER ST","4","","67"
"2008040534","3","3","0611","0010","1593","N","04","30","BROAD ST","2","3","67"
"2008040538","5","4","3003","0051","1783","S","99","","UNIVERSITY AV","2","3","67"
"2008040541","3","4","","","","W","02","25","CHAMPLOST AV","4","","67"
"2008040545","3","3","6001","0191","750","S","03","40","ROOSEVELT BL","2","3","67"
"2008040549","3","3","2008","0040","1670","E","02","","GIRARD AV","2","3","67"
"2008042589","3","3","3017","0070","0","N","01","35","PARKSIDE AV","2","3","67"
"2008044474","3","4","","","","N","02","25","SUMMERDALE AV","4","","67"
"2008044478","3","4","","","","S","99","","22ND ST","4","","67"
"2008034050","3","3","0095","0171","2541","S","03","55","DELAWARE EX","1","1","67"
"2008030227","3","3","0076","3465","157","W","03","50","SCHUYLKILL EX","1","1","67"
"2008030242","3","3","8003","0010","1610","W","01","45","RAMP RD","2","1","67"
"2008032649","5","4","","","","W","02","25","MERION RD","4","","46"
"2008032865","4","4","8016","0250","545","W","01","","RAMP RD","2","1","67"
"2008049868","4","3","","","","E","02","25","BUIST AV","4","","67"
"2008049872","3","3","1004","0010","1510","E","2","","ERIE AV","2","3","67"
"2008049876","8","8","3019","0011","0","S","2","35","BARTRAM AV","2","3","67"
"2008049879","4","3","3004","0041","559","S","99","","SIXTYTHIRD ST","2","3","67"
"2008049885","3","3","4017","0040","2158","W","2","25","UPSAL ST","2","3","67"
"2008049890","3","4","","","","E","02","","DELANCEY ST","4","","67"
"2008026606","3","3","0013","0120","0","N","02","25","RIDGE AV","2","3","67"
"2008026628","5","5","3017","0080","2919","N","01","35","PARKSIDE AV","2","3","67"
"2008026632","3","3","2014","0060","528","E","02","25","LEHIGH AV","2","3","67"
"2008026670","3","3","","","","E","02","35","WASHINGTON AV","4","","67"
"2008045776","3","3","2012","0030","1208","E","01","35","DAUPHIN ST","2","3","67"
"2008035371","3","3","4002","0030","1905","N","05","40","STENTON AV","2","3","67"
"2008026678","3","3","","","","W","99","","SOUTHAMPTON RD","4","","67"
"2008026683","4","3","","","","W","01","25","PLUM ST","4","","67"
"2008026687","4","4","","","","E","99","","PASCHALL AV","4","","67"
"2008026691","4","4","4001","0021","1743","S","02","35","HENRY AV","2","3","67"
"2008026695","3","3","0030","0010","1534","S","02","30","LANCASTER AV","2","3","67"
"2008026700","4","4","4001","0071","0","S","03","35","HENRY AV","2","3","67"
"2008026704","3","3","","","","S","02","35","N 60TH ST","4","","67"
"2008026708","3","3","","","","W","99","","MARGARET ST","4","","67"
"2008028829","3","3","0076","3441","624","W","2","50","SCHUYLKILL EX","1","1","67"
"2008047845","3","3","","","","S","01","","15TH ST","4","","67"
"2008028987","3","3","0013","0191","212","S","03","25","LEVICK ST","2","3","67"
"2008029086","4","3","","","","S","01","","WARNOCK ST","4","","67"
"2008029120","3","3","","","","S","01","10","HOLBROOK ST","4","","67"
"2008029160","3","3","0095","0230","3196","N","03","55","DELAWARE EX","1","1","67"
"2008029166","3","3","2004","0010","1712","E","02","","MARKET ST","2","3","67"
"2008029179","3","3","","","","W","01","25","MCKEAN ST","4","","67"
"2008035873","3","3","0076","3414","390","E","03","50","SCHUYLKILL EX","1","1","67"
"2008035882","3","3","0076","3425","2685","W","03","50","SCHUYLKILL EX","1","1","67"
"2008035896","3","3","0076","3450","2048","E","02","50","SCHUYLKILL EX","1","","67"
"2008029500","4","3","","","","E","02","","RACE ST","4","","67"
"2008035904","3","3","8023","0260","1577","N","01","35","RAMP RD","2","1","67"
"2008050753","3","3","","","","N","02","25","ST LUKE ST","4","","67"
"2008050758","4","4","","","","S","02","","SEVENTEENTH ST","4","","67"
"2008050761","3","3","0611","0100","0","N","2","30","BROAD ST","2","3","67"
"2008050768","4","4","3003","0010","0","N","04","40","TWENTYSIXTH ST","2","3","67"
"2008050773","4","3","","","","E","02","","GREENWAY AV","4","","67"
"2008050777","3","3","","","","N","01","25","TULIP ST","4","","67"
"2008050782","4","4","","","","N","99","","TULIP ST","4","","67"
"2008050786","4","3","","","","S","99","","23RD ST","4","","67"
"2008050790","4","3","","","","S","99","","MYRTLEWOOD ST","4","","67"
"2008050795","3","3","","","","S","01","25","NEWKIRK ST","4","","67"
"2008050807","4","4","","","","E","02","","ROUMFORT RD","4","","67"
"2008050811","3","3","4002","0044","152","S","2","40","STENTON AV","2","3","67"
"2008050815","4","4","","","","E","02","25","BRISTOL ST","4","","67"
"2008050821","3","3","1005","0080","1418","N","2","35","CASTOR AV","2","3","67"
"2008050828","4","4","","","","N","02","","HOWARD ST","4","","67"
"2008050833","3","4","","","","E","99","25","JOHNSON ST","4","","67"
"2008050838","3","3","4007","0080","1352","N","2","25","GERMANTOWN AV","2","3","67"
"2008050844","4","3","","","","W","99","","KENILWORTH ST","4","","67"
"2008050850","3","3","0073","0061","0","W","2","30","COTTMAN AV","2","3","67"
"2008050854","4","3","","","","N","02","35","FRONT ST","4","","67"
"2008050857","7","7","3019","0010","0","E","2","35","BARTRAM AV","2","3","67"
"2008046752","3","3","0076","3454","3754","E","2","50","SCHUYLKILL EX","1","1","67"
"2008046762","3","3","8009","0270","1598","N","1","55","RAMP RD","2","1","67"
"2008046771","3","3","0095","0294","2788","N","4","55","DELAWARE EX","1","1","67"
"2008046779","3","3","0076","3451","377","W","2","50","SCHUYLKILL EX","1","","67"
"2008050859","3","3","3004","0020","290","N","02","35","SIXTYFIFTH ST","2","3","67"
"2008050864","4","3","","","","S","01","15","CAMAC ST","4","","67"
"2008050869","4","3","","","","E","01","25","TIOGA ST","4","","67"
"2008050872","3","5","","","","S","02","","B ST","4","","67"
"2008050877","4","3","","","","N","02","","GERMANTOWN AV","4","","67"
"2008050880","3","4","","","","W","02","25","TABOR RD","4","","67"
"2008050886","3","3","0001","0091","2269","S","1","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2008050891","5","5","3007","0020","2401","N","3","35","ARCH ST","2","3","67"
"2008050894","3","3","3007","0010","3261","N","2","25","ARCH ST","2","3","67"
"2008050900","4","4","","","","S","02","","KENSINGTON AV","4","","67"
"2008048946","3","3","0001","0010","0","N","05","35","CITY AV","2","3","67"
"2008046913","3","4","","","","E","04","25","WASHINGTON AV","4","","67"
"2008046920","3","3","2001","0070","0","N","3","30","CHRISTOPHER COLUMBUS BL","2","3","67"
"2008044875","4","4","","","","E","02","35","CHALFONT DR","4","","67"
"2008050799","3","3","1004","0110","0","N","2","25","TORRESDALE AV","2","3","67"
"2008050901","4","3","","","","E","03","10","YORK ST","4","","67"
"2008050905","4","6","","","","W","02","35","WELSH RD","3","","67"
"2008062520","3","4","","","","S","02","30","SUMMERDALE AV","4","","67"
"2008062067","3","3","","","","W","01","25","RAMP D RD","4","","67"
"2008062128","4","4","","","","E","02","25","PACKER AV","4","","67"
"2008069076","3","3","8012","0520","343","N","1","50","RAMP RD","2","1","67"
"2008064325","3","3","0076","3405","664","W","4","50","SCHUYLKILL EX","1","1","67"
"2008081286","3","3","8019","0010","792","N","1","55","RAMP RD","2","1","67"
"2008064929","3","3","0076","3420","1598","E","3","50","SCHUYLKILL EX","1","1","67"
"2008085213","4","3","","","","E","99","","LUZERNE ST","4","","67"
"2008085217","3","3","2008","0060","405","E","2","25","GIRARD AV","2","3","67"
"2008066719","3","3","0076","3441","2180","W","2","50","SCHUYLKILL EX","1","1","67"
"2008069246","4","4","1024","0020","0","E","2","25","ROBBINS ST","2","3","67"
"2008069268","4","3","","","","S","02","25","53RD ST","4","","67"
"2008069280","4","4","3010","0081","1641","W","2","35","MARKET ST","2","3","67"
"2008069284","3","3","","","","E","02","35","WOODLAND ST","4","","67"
"2008069290","3","3","","","","W","02","25","PINE ST","4","","67"
"2008069295","3","4","","","","E","02","25","CHELTEN AV","4","","67"
"2008069299","6","6","1009","0151","2133","S","2","25","BUSTLETON AV","2","3","67"
"2008069302","3","3","0001","0101","1343","S","3","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2008069308","3","3","","","","E","99","","LINMORE AV","4","","67"
"2008069313","3","4","","","","W","02","25","CHELTEN AV","4","","67"
"2008069317","4","3","","","","S","02","25","56TH ST","4","","67"
"2008067362","3","3","8009","0260","1231","N","1","55","RAMP RD","2","1","67"
"2008066366","3","3","0095","0240","1810","N","04","55","DELAWARE EX","1","1","67"
"2008069343","5","4","","","","N","03","","THIRTEENTH ST","4","","67"
"2008085205","3","4","","","","W","01","25","OLIVE ST","4","","67"
"2008085208","3","3","3003","0050","1782","N","3","25","UNIVERSITY AV","2","3","67"
"2008069259","4","4","","","","E","01","25","LOUDON ST","4","","67"
"2008081213","4","3","","","","U","99","","CAMAC ST","4","","67"
"2008062175","3","3","0291","0061","","W","99","","PENROSE AV","2","3","67"
"2008062178","3","4","","","","N","99","","KREWSTOWN RD","4","","67"
"2008062187","4","4","","","","N","02","","FRONT ST","4","","67"
"2008062192","3","3","3009","0100","1697","N","2","35","RIDGE AV","2","3","67"
"2008062279","3","3","0095","0280","2028","N","03","55","DELAWARE EX","1","1","67"
"2008064165","3","3","0076","3421","729","W","03","50","SCHUYLKILL EX","1","1","67"
"2008061810","3","3","0095","0221","1713","S","3","55","DELAWARE EX","1","1","67"
"2008062484","3","3","0676","0005","812","W","3","55","VINE ST EX","1","1","67"
"2008023704","3","3","4007","0030","2249","S","02","25","WAYNE AV","2","3","67"
"2008023953","4","4","","","","E","02","25","ROUMFORT RD","4","","67"
"2008024038","5","5","","","","N","02","35","RISING SUN AV","4","","67"
"2008024062","3","3","1003","0030","0","N","02","35","WHITAKER AV","2","3","67"
"2008024042","3","3","3019","0061","2915","S","02","35","PASSYUNK AV","2","3","67"
"2008024299","3","3","4002","0080","1863","W","02","35","STENTON AV","2","3","67"
"2008024503","3","3","4002","0030","1905","E","02","40","STENTON AV","2","3","67"
"2008019960","4","4","0001","0051","679","S","02","35","CITY AV","2","3","67"
"2008022731","3","3","4017","0070","132","E","02","35","UPSAL ST","2","3","67"
"2008023186","3","4","","","","N","04","25","AMERICAN ST","4","","67"
"2008023717","3","3","4002","0130","49","E","02","30","GODFREY AV","2","3","67"
"2008023802","4","3","4021","0040","307","E","02","30","WADSWORTH AV","2","3","67"
"2008042815","3","3","0076","3405","2623","W","4","50","SCHUYLKILL EX","1","1","67"
"2008044673","4","3","","","","S","01","25","19TH ST","4","","67"
"2008044678","3","3","1003","0041","2141","S","2","35","WHITAKER AV","2","3","67"
"2008044682","4","3","","","","E","02","","VERNON RD","4","","67"
"2008044686","4","3","","","","N","99","","9TH ST","4","","67"
"2008044690","3","3","1005","0140","1105","N","2","","CASTOR AV","2","3","67"
"2008044695","4","4","","","","N","99","","HORROCKS ST","4","","67"
"2008044699","3","3","0611","0090","0","N","2","30","BROAD ST","2","3","67"
"2008044703","4","4","0611","0011","1652","S","04","30","BROAD ST","2","3","67"
"2008044708","3","3","0611","0171","562","S","2","30","","2","3","67"
"2008040577","5","3","1002","0030","0","W","02","35","CHELTENHAM AV","2","3","67"
"2008040750","3","3","","","","N","01","","18TH ST","4","","67"
"2008040756","5","5","","","","W","02","25","WILLOW GROVE AV","4","","67"
"2008040759","3","3","","","","S","02","","KENSINGTON AV","4","","67"
"2008040765","4","3","","","","S","01","25","3RD ST","4","","67"
"2008044713","3","3","","","","W","01","25","MEMPHIS ST","4","","67"
"2008046788","3","3","0676","0003","3941","W","3","55","VINE ST EX","1","1","67"
"2008040771","3","3","3017","0030","1993","N","2","25","FIFTYSECOND ST","2","3","67"
"2008040775","3","3","4013","0050","270","S","02","25","LINCOLN DR","2","3","67"
"2008040780","5","4","","","","E","99","","WINGOHOCKING ST","4","","67"
"2008040784","3","3","4005","0020","688","S","02","25","GERMANTOWN AV","2","3","67"
"2008040790","4","3","","","","N","99","","FRONTENAC ST","4","","67"
"2008040794","4","4","","","","N","99","","THIRD ST","4","","67"
"2008043078","4","4","8015","0010","930","N","1","","RAMP RD","2","1","67"
"2008043089","4","4","8008","0020","880","E","01","","","2","1","67"
"2008041086","4","5","","","","S","02","25","SEVENTIETH AV","4","","67"
"2008036717","3","3","0001","0051","679","S","04","35","CITY AV","2","3","67"
"2008041236","3","3","0001","0131","2645","S","2","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2008041247","4","3","","","","W","02","","NORWITCH ST","4","","67"
"2008041252","4","4","","","","S","99","","FIFTYSIXTH ST","4","","67"
"2008041258","3","4","","","","S","99","","GERMANTOWN AV","4","","67"
"2008041264","3","4","","","","S","99","25","23RD ST","4","","67"
"2008041273","3","3","3017","0010","2680","W","02","35","WHITBY AV","2","3","67"
"2008041280","4","4","","","","E","02","","LUZERNE ST","4","","67"
"2008041284","4","3","0073","0050","153","E","2","30","COTTMAN AV","2","3","67"
"2008041288","3","3","","","","N","01","","9TH ST","4","","67"
"2008041293","3","3","1004","0150","1964","N","02","25","TORRESDALE AV","2","3","67"
"2008041298","4","3","","","","W","02","35","BRISTOL ST","4","","67"
"2008041301","4","4","3015","0053","568","S","1","25","COBBS CREEK PY","2","3","67"
"2008041306","4","3","","","","W","99","","HUNTING PARK AV","4","","67"
"2008045458","4","4","","","","W","01","25","POPLAR ST","4","","67"
"2008039487","3","3","2006","0091","1950","W","02","","SPRING GARDEN ST","2","3","67"
"2008043921","3","3","0611","0070","1138","N","02","30","BROAD ST","2","3","67"
"2008043927","3","4","","","","S","99","","25TH ST","4","","67"
"2008043940","3","3","1008","0051","928","S","01","25","LEVICK ST","2","3","67"
"2008047916","5","5","3010","0010","0","E","1","","MARKET ST","2","3","67"
"2008047918","4","3","","","","N","99","","61ST ST","4","","67"
"2008047922","3","3","0001","0141","","S","03","50","ROOSEVELT BL","2","1","67"
"2008047927","3","3","2007","0150","747","N","2","25","FRANKFORD AV","2","3","67"
"2008047933","4","4","","","","N","99","","TWENTYTHIRD ST","4","","67"
"2008049858","3","3","2016","0030","910","E","2","35","ALLEGHENY AV","2","3","67"
"2008037627","3","3","4002","0040","0","N","05","40","STENTON AV","2","3","67"
"2008043957","3","3","","","","N","01","25","DUNGAN ST","4","","67"
"2008043962","4","3","","","","N","01","25","6TH ST","4","","67"
"2008043966","4","3","","","","S","02","35","MCNULTY RD","4","","67"
