"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2015073219","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015078244","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015078301","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015080713","Y","N","Y","Y","Y","Y","1","Y","N","00636","N","","","","","","","","N","","","","","1"
"2015083342","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015083346","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015084450","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015085247","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015086208","N","N","Y","Y","N","N","0","Y","N","99999","N","","","","","","","","N","","","","","1"
"2015086238","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015087911","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2015088670","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2015091057","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015091082","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015091160","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015092953","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015092955","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015093020","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015095141","Y","U","Y","Y","N","N","0","N","Y","01200","N","","","","","","","","N","","","","","1"
"2015095152","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015095154","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2015095218","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015095774","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015095792","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015097606","N","N","U","U","N","Y","3","N","N","01800","N","","","","","","","","N","","","","","2"
"2015097606","Y","U","U","U","N","Y","3","Y","N","00800","N","","","","","","","","N","","","","","3"
"2015098986","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015099157","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015103388","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015103395","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015106236","Y","N","Y","Y","Y","Y","1","Y","Y","00500","N","","","","","","","","N","","","","","1"
"2015106473","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015112187","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2015113173","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015114590","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015120090","N","Y","U","N","N","N","0","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2015128679","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015130008","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015135921","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015020780","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015020816","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2015040861","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015047236","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016000973","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016007611","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016008170","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015049026","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015049095","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015049160","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015051530","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015051620","N","Y","Y","Y","U","Y","1","Y","N","00998","N","","","","","","","","N","","","","","1"
"2015051954","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015056099","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2015056551","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015058731","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015061792","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015061896","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015061899","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015063920","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015065787","N","N","U","N","N","N","0","Y","N","01000","N","","","","","","","","N","","","","","1"
"2015069723","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015070178","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015070617","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015071329","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015073265","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015074573","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015076211","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015078624","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2015078689","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015079384","N","N","Y","Y","Y","Y","1","Y","N","01000","N","","","","","","","","N","","","","","1"
"2015080267","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015080664","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015081139","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015083377","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015084404","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015085230","Y","N","Y","Y","U","U","3","Y","N","99999","N","","","","","","","","N","","","","","2"
"2015085327","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015086268","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015088770","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015092069","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015095694","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015098963","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015099015","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015099039","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015100701","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015102004","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2015102381","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015103326","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015105140","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015109309","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015113182","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015114108","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2015114568","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015117580","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015117628","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","2"
"2015128540","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015128630","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015130004","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015130050","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015130054","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015131318","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2015009315","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015028865","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015036606","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015042786","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015042858","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015042872","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015045438","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016002437","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016002452","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2016002519","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016007681","","","","","","","","","","","","","","","","","","","","U","N","N","N","1"
"2016015203","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016019871","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015049197","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015051964","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015052298","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015053919","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015056095","N","Y","Y","Y","U","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2015056512","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015056516","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015056534","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015061829","U","U","U","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","","","","","1"
"2015063524","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2015065460","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2015066298","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015066314","Y","U","Y","N","U","U","1","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2015066330","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015069736","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015070193","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015070618","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015070677","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015072860","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015073711","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015075687","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015077843","U","U","N","N","N","N","0","U","U","01000","N","","","","","","","","N","","","","","1"
"2015080672","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015081124","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2015083424","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015085239","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2015085290","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015086263","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015088662","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015088684","N","Y","U","N","U","U","9","Y","U","00050","N","","","","","","","","N","","","","","1"
"2015091048","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2015092922","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015092932","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015093019","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015095678","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2015095738","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2015102396","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015102874","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015103325","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015103364","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015105142","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015106395","U","U","Y","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","","","","","1"
"2015106436","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015106443","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015107432","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2015108094","N","N","Y","Y","Y","Y","1","Y","Y","00900","N","","","","","","","","N","","","","","1"
"2015109319","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015112188","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015114529","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015117693","Y","U","U","U","U","U","9","U","U","00050","N","","","","","","","","N","","","","","2"
"2015119317","","","","","","","","","","","","","","","","","","","","N","Y","N","U","2"
"2015120104","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015121064","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015130107","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015130284","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015130386","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015130386","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","3"
"2015135826","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2015038680","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015045359","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015045444","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016001458","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016005078","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016008628","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016013996","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015049190","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015051507","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015051917","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015053918","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015054004","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015056450","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015056933","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015059110","U","U","U","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","","","","","1"
"2015061725","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015061918","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015063519","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2015063913","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015066191","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015066201","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015066302","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015066342","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015069699","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015070118","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2015070649","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015070673","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015072860","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015072878","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015073220","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015073660","","","","","","","","","","","","","","","","","","","","N","U","N","N","1"
"2015073716","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015074400","N","N","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2015074575","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015078270","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015081127","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015081137","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015081303","U","Y","U","Y","Y","Y","1","U","N","01400","N","","","","","","","","N","","","","","1"
"2015083411","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2015084394","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2015084439","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015086225","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015088727","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015091024","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015091123","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015091131","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015091151","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015091170","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015092450","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2015092462","U","U","U","U","U","U","1","U","U","00600","N","","","","","","","","N","","","","","2"
"2015092465","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015095160","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015095203","U","U","Y","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015095681","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015095698","N","Y","Y","Y","U","Y","1","Y","Y","01300","N","","","","","","","","N","","","","","1"
"2015095741","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2015095757","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015096332","Y","Y","Y","Y","Y","Y","3","Y","N","01749","N","","","","","","","","N","","","","","1"
"2015098968","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015098970","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015099083","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2015101997","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015103334","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015103337","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015103453","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015105143","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015105542","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015106446","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015107958","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015109270","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015109323","","","","","","","","","","","","","","","","","","","","U","U","N","N","2"
"2015112177","U","U","U","N","U","U","1","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2015112266","N","N","N","U","N","N","0","Y","Y","00006","N","","","","","","","","N","","","","","1"
"2015114549","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2015114589","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2015115052","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015117582","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015120499","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015120526","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015127379","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015135815","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015006059","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015015599","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","1"
"2015021917","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015025115","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2015038693","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015040914","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015042812","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015045400","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015045466","U","U","U","U","U","U","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2015047388","","","","","","","","","","","","","","","","","","","","U","Y","Y","Y","1"
"2016002542","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016008173","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016013308","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015053915","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015053972","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015056437","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015056451","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015056456","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015056565","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015056950","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015061759","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015061873","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2015061916","","","","","","","","","","","","","","","","","","","","U","N","Y","U","2"
"2015063970","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015063971","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015063973","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015064020","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015066163","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","1"
"2015066193","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2015067413","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2015070580","N","U","N","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015071475","N","N","U","Y","Y","Y","1","Y","N","00599","N","","","","","","","","N","","","","","1"
"2015073264","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015073643","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2015075757","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015078225","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015078254","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015078306","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015080504","Y","Y","N","Y","Y","Y","2","Y","N","01450","N","","","","","","","","N","","","","","2"
"2015081070","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015081141","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015082625","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2015083418","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015083972","Y","N","N","N","N","N","0","Y","N","00150","N","","","","","","","","N","","","","","1"
"2015084434","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015084452","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015085235","U","U","U","Y","U","U","9","U","U","99999","Y","U","Y","U","U","9","U","U","U","","","","","1"
"2015085299","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2015085310","","","","","","","","","","","","","","","","","","","","N","N","N","N","3"
"2015085313","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015085320","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015088693","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015089184","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2015091055","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015091067","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015091076","","","","","","","","","","","","","","","","","","","","N","N","Y","N","2"
"2015093427","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","","","","","1"
"2015094336","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015095200","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2015095730","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015103276","N","U","U","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","","","","","1"
