"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2020006425","3","1","","3","12","Y","HYUN","2011","01","1","","1","00","S","035","0","","1","01","05","01","01","TX","1","01","5NPEB4AC5BH","P4D"
"","04","N","2020018898","2","1","","1","06","Y","HOND","2016","01","1","","1","00","W","005","","","4","01","02","02","03","PA","2","01","2HGFC1F73GH","P4D"
"","04","N","2020019221","3","1","","2","12","Y","FORD","2016","02","1","","1","00","N","035","0","","2","01","05","01","03","PA","2","01","3FA6P0H71GR","P4D"
"","","","2020009954","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2020018012","3","1","","1","07","Y","ACUR","2004","01","1","","1","00","E","999","0","","2","01","07","01","06","PA","3","01","19UUA66284A","P4D"
"","","","2020011776","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2020018677","3","4","","1","12","U","INFI","2015","99","0","","1","99","U","050","0","","1","05","05","01","99","PA","1","01","JN1BY1AR0FM","P4D"
"","04","N","2020010524","2","1","","1","12","Y","HYUN","2016","01","1","","1","00","N","025","","","2","01","01","01","03","NJ","1","01","KMHCT4AE4GU","P4D"
"","04","N","2020024361","0","1","","1","02","Y","HOND","2014","01","1","","1","00","E","010","0","","1","01","07","12","03","VA","1","01","1HGCR6F76EA","P4D"
"","15","N","2020016343","2","1","","1","12","Y","FORD","2003","02","1","","1","00","W","999","","","1","01","07","02","98","PA","1","06","1FMYU93133K","T4W"
"","04","N","2020025275","1","1","","1","02","Y","NISS","2008","02","1","","1","00","E","999","0","","1","01","03","15","03","PA","1","01","1N4AL21E58N","P4D"
"","","N","2020025184","9","4","","1","12","N","","","99","1","","1","00","E","040","","","1","05","05","01","03","ZZ","1","99","",""
"","51","Y","2020012181","1","1","","1","02","Y","INTL","2016","02","1","","1","00","S","999","0","","1","01","05","01","01","NJ","1","05","1HTMSSTR2GH","TCC"
"","02","N","2020015484","3","1","","1","10","Y","TOYT","2006","02","1","","1","00","S","035","0","","2","01","07","01","01","PA","2","01","4T1CA30P86U","PCP"
"","04","N","2020025491","3","1","","1","01","Y","MERZ","2015","01","1","","1","00","N","055","","","1","01","12","01","03","PA","1","01","55SWF4KB7FU","P4D"
"","69","N","2020014480","0","1","","1","11","Y","FORD","2019","02","1","","1","00","E","005","0","","1","01","03","12","13","DE","1","04","1FTEX1C56KK","T"
"","","","2020024361","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2020025684","3","1","","1","12","Y","FORD","2016","01","1","","1","00","N","999","","","4","01","01","01","06","PA","3","01","3FA6P0HD9GR","P4D"
"","15","N","2020025890","1","2","","1","06","U","LEXS","2004","","0","","1","00","W","000","0","","3","02","03","06","08","PA","2","06","JTJHT00W143","T4W"
"","04","N","2020014890","3","1","","1","12","Y","NISS","2006","02","1","","1","00","W","010","","","2","01","04","01","01","PA","2","01","1N4AL11D76C","P4D"
"","09","N","2020024255","3","1","","1","01","U","TOYT","2019","02","1","","1","00","S","010","0","","1","01","03","12","04","PA","1","01","4T1B11HK3KU","P"
"","09","N","2020025864","9","4","","1","09","N","OTHR","","99","0","","1","00","N","005","","","1","05","05","01","01","PA","1","01","",""
"","15","N","2020029306","2","1","","1","06","Y","LEXS","2015","02","2","","1","00","E","000","","","2","01","07","03","06","PA","2","06","2T2ZK1BA5FC","T4W"
"","09","N","2020029642","3","1","","1","12","Y","HYUN","2019","02","1","","1","00","S","040","","","1","01","01","01","99","PA","1","01","KMHC65LC5KU","P"
"","","","2020027758","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2020027622","2","1","","1","05","Y","NISS","2003","01","1","","1","00","N","055","","","2","01","05","01","06","PA","2","06","JN8DR09Y63W","T4W"
"","51","N","2020028848","1","2","","1","05","Y","GMC","2017","","0","","1","00","N","000","0","","3","02","05","06","01","PA","2","01","1GTV2LEH0HZ","T4C"
"","15","N","2020028442","3","1","","1","11","Y","FORD","2004","02","1","","4","00","W","020","","","2","01","04","16","01","PA","3","06","1FMFU16L94L","T4W"
"","04","N","2020027399","2","1","","1","12","Y","HYUN","2016","01","2","","1","00","W","030","0","","1","01","07","01","13","PA","1","01","KMHE24L18GA","P4D"
"","69","Y","2020028514","1","1","","1","09","Y","BLUB","2018","02","11","","1","11","E","045","","","1","01","06","15","01","PA","1","03","1BABHCSA3JF","T"
"","15","N","2020025527","2","1","","1","06","Y","NISS","2015","01","1","","1","00","N","000","","","2","01","12","03","06","PA","2","06","5N1AT2MV4FC","T4W"
"","08","N","2020029516","3","1","","1","11","Y","NISS","2006","01","1","","1","00","S","999","0","","1","01","02","99","99","NJ","1","01","JN1AZ36A26M","PRD"
"","15","N","2020027170","3","1","","1","07","Y","DODG","2013","01","1","","1","00","W","000","0","","2","01","05","03","01","DE","2","06","3C4PDCAB1DT","T4W"
"","69","Y","2020029502","1","1","","1","12","Y","NFLY","2019","02","3","","1","00","W","999","0","","1","01","03","01","01","PA","1","03","5FYH8FU11KB","T"
"","04","N","2020028450","3","1","","3","08","Y","MERZ","2010","01","1","","1","00","N","045","","","2","01","07","01","01","PA","3","01","WDDHF8HB4AA","P4D"
"","15","N","2020029750","3","1","","1","09","Y","JEEP","2009","01","1","","1","00","S","015","0","","2","01","02","13","07","NJ","2","06","1J8GN28K89W","T4W"
"","04","N","2020030864","3","2","","1","05","Y","AUDI","2011","","0","","1","00","","000","0","","3","02","01","06","08","MD","2","01","WAUHFAFL0BN","P4D"
"","","","2020027180","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","51","Y","2020029307","1","1","","1","06","Y","INTL","2005","02","1","","1","00","S","000","","","2","01","06","03","06","PA","2","04","1HTMMAAL85H","TCC"
"","15","N","2020029335","2","1","","9","06","Y","SUBA","2016","01","1","","1","00","E","000","","","2","01","03","03","06","PA","2","06","JF2SJADC1GH","T4W"
"","04","N","2020012437","3","1","","4","99","U","ACUR","2005","01","1","","3","00","W","025","0","","1","01","05","99","12","PA","0","01","JH4KB16595C","P4D"
"","04","N","2020017231","3","1","","1","11","Y","HOND","1997","01","1","","4","00","W","050","","","1","01","02","16","03","FL","1","01","1HGEJ6671VL","P4D"
"","69","Y","2020016407","2","1","","1","03","Y","KW","2020","02","1","","1","00","W","045","1","","2","01","03","01","03","MI","3","05","1XKZDP9X2LJ","T"
"","04","N","2020014579","3","1","","1","12","N","FORD","2010","01","1","","1","00","S","020","","","1","01","07","01","01","PA","1","01","3FADP0L33AR","P4D"
"","","","2020003774","","","","","","","","","","1","","","","","","","","2","32","","","","","2","","",""
"","04","N","2020014221","3","1","","1","12","Y","NISS","2013","01","1","","1","00","N","025","","","1","01","12","01","09","PA","1","01","1N4AL3APXDC","P4D"
"","04","N","2020016619","3","1","","3","12","Y","CADI","2005","02","1","","1","00","W","999","0","","1","01","01","01","06","PA","1","01","1G6DM56TX50","P4D"
"","15","N","2020012645","1","1","","1","06","Y","FORD","2014","02","1","","1","00","S","000","","","2","01","03","03","01","PA","2","06","1FMCU9GX9EU","T4W"
"","04","N","2020013235","3","1","","1","11","U","TOYT","1998","01","1","","1","00","N","030","","","1","01","04","01","98","PA","1","01","4T1BF18B2WU","P4D"
"","04","N","2020016407","3","1","","1","07","Y","HOND","2016","01","2","","1","00","W","045","","","1","01","03","15","01","PA","1","01","1HGCR2F92GA","P4D"
"","","N","2020014823","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","","","2020012901","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","","","2020013953","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2020019824","3","1","","1","09","Y","NISS","2016","01","4","","1","00","E","025","0","","2","01","01","01","09","PA","2","01","1N4AL3AP0GN","P4D"
"","41","N","2020020249","3","1","","1","12","Y","RAM","2016","02","1","","1","49","W","025","","","1","01","03","01","03","PA","1","07","3C6TRVPG6GE","TCG"
"","15","N","2020020751","3","1","","1","12","Y","TOYT","2015","01","3","","1","00","W","040","","","1","01","12","01","06","PA","1","06","5TDJKRFH9FS","T4W"
"","09","N","2020019042","2","1","","1","02","Y","CHEV","2018","01","1","","1","00","E","999","0","","2","01","07","01","13","PA","3","01","","P"
"","69","N","2020003003","3","1","","1","06","Y","FORD","2019","01","1","","1","00","W","000","0","","2","01","02","03","09","PA","2","06","1FM5K8F86KG","T"
"","04","N","2020020463","0","1","","1","12","Y","TOYT","2012","02","1","","1","13","W","010","0","","1","01","04","01","14","PA","1","01","4T4BF1FK7CR","P4D"
"","69","N","2020019697","3","1","","1","06","Y","KIA","2020","03","5","","1","00","N","000","","","4","01","03","03","03","OR","3","06","KNDPM3AC3L7","T"
"","41","N","2020019867","3","1","","1","12","Y","RAM","2017","02","1","","1","99","N","035","0","","1","01","03","01","03","DE","1","07","3C6TRVDG7HE","TCG"
"","02","N","2020021489","3","1","","4","06","U","CHEV","2016","01","1","","1","00","S","040","","","2","01","12","15","11","VA","3","01","1G1FC1RS2G0","PCP"
"","15","N","2020019660","9","1","","1","01","Y","MITS","2009","02","2","","1","00","W","030","","","2","01","12","01","06","PA","2","06","JA4LS21W69Z","T4W"
"","","N","2020018392","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","05","N","2020020182","3","2","","1","03","Y","HOND","2013","02","2","","1","00","N","000","0","","2","03","12","06","13","PA","2","01","JHMGE8H59DC","P4H"
"","09","N","2020020111","3","1","","1","01","Y","TOYT","2018","01","1","","1","00","N","050","0","","1","01","05","01","06","PA","1","01","5YFBURHE8JP","P"
"","15","N","2020019863","1","1","","1","11","Y","JEEP","2013","01","1","","1","00","N","005","","","1","01","03","12","98","PA","1","06","1C4RJFAG0DC","T4W"
"","04","N","2020006834","9","1","","1","12","Y","TOYT","2003","01","2","","1","00","S","020","0","","2","01","07","01","09","PA","2","01","4T1BF28B73U","P4D"
"","15","N","2020009491","2","9","","1","12","Y","FORD","2001","01","0","","1","00","E","025","0","","1","01","05","01","03","PA","1","04","1FMZU77E71U","T4W"
"","41","N","2020009493","3","1","","1","01","Y","CHEV","2017","01","1","","1","00","S","020","0","","2","01","02","01","13","PA","2","04","1GCWGAFF9H1","TCG"
"","02","N","2020006683","3","1","","2","01","Y","AUDI","2013","01","1","","4","00","E","999","0","","1","01","01","16","06","PA","1","01","WAUVGAFR3DA","PCP"
"","","","2020009266","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2020011433","3","1","","1","12","Y","NISS","2015","01","1","","1","00","W","015","0","","2","01","05","12","04","PA","2","01","1N4AL3AP5FC","P4D"
"","02","N","2020007033","3","1","","1","03","Y","HOND","2003","01","1","","1","00","N","001","","","1","01","12","01","06","PA","2","01","1HGEM22923L","PCP"
"","15","N","2020008654","3","1","","1","12","Y","HYUN","2015","01","1","","1","00","S","999","","","1","01","03","01","03","PA","1","06","5XYZUDLB0FG","T4W"
"","04","N","2020004346","2","1","","1","12","Y","CHEV","2003","02","1","","1","00","S","020","0","","1","01","04","01","06","PA","1","01","1G1ND52J93M","P4D"
"","","","2020004789","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2020027250","3","1","","1","12","N","NISS","2004","01","1","","1","00","N","055","","","1","01","02","19","13","PA","1","06","JN8AZ08W14W","T4W"
"","15","N","2020027622","3","1","","1","03","U","STRN","2008","01","1","","1","00","N","065","","","4","01","12","01","03","PA","2","06","3GSCL13798S","T4W"
"","15","N","2020027805","3","1","","1","09","Y","JEEP","2008","01","1","","1","00","E","045","","","2","01","05","01","06","PA","3","06","1J8FF28W28D","T4W"
"","15","N","2020002080","9","1","","1","12","U","FORD","2004","01","2","","1","00","W","015","0","","1","01","12","01","13","PA","1","06","1FMZU73KX4U","T4W"
"","69","N","2020006347","2","1","","1","07","Y","JEEP","2017","02","1","","4","00","N","055","","","1","01","03","15","06","PA","1","06","1C4PJLCB6HW","T"
"","69","N","2020002078","1","2","","1","02","Y","HYUN","2019","02","0","","1","13","W","030","0","","1","01","05","01","09","NY","1","06","5NMS23AD7KH","T"
"","15","N","2020006287","2","1","","1","12","Y","NISS","2010","01","2","","1","00","N","999","","","1","01","07","01","03","PA","1","06","JN8AS5MVXAW","T4W"
"0","04","N","2020025449","3","1","0","1","11","U","HYUN","2004","02","1","11","1","99","N","040","0","0","1","01","03","01","99","PA","1","01","KMHFU45E94A","P4D"
"","15","N","2020007284","3","1","","1","14","Y","HOND","2012","02","1","","1","00","W","035","","","1","01","12","03","03","PA","1","06","5J6RM4H72CL","T4W"
"","42","Y","2020034746","3","1","","1","09","Y","FRHT","2008","02","1","","1","00","E","099","0","","2","01","03","01","01","PA","2","05","4UZAAPDU08C","TSN"
"","05","N","2020012351","1","1","","1","11","Y","DODG","2010","01","1","","1","00","E","010","0","","1","01","07","12","13","PA","1","01","1B3CB3HA6AD","P4H"
"","09","N","2020053522","1","4","","1","12","N","NISS","2020","99","1","","1","00","W","030","","","1","05","03","01","01","MN","1","06","3N1CP5BV1LL","P"
"","69","N","2020052830","2","1","","1","11","Y","MITS","2019","02","2","","1","00","W","040","","","1","01","01","01","03","PA","3","06","JA4AZ3A31KZ","T"
"","09","N","2020035275","3","1","","1","12","Y","CHRY","2019","02","1","","1","00","W","045","0","","1","01","03","01","01","PA","1","01","2C3CCAGGXKH","P"
"","41","N","2020012904","2","1","","1","03","Y","FORD","1990","01","1","","1","46","S","035","0","","2","01","01","01","13","PA","3","07","1FTEE14Y5LH","TCG"
"","04","N","2020034825","3","1","","4","12","Y","VOLK","2012","02","1","","1","00","E","999","0","","1","01","12","01","99","PA","1","01","3VWDP7AJ9CM","P4D"
"","04","N","2020034779","3","1","","3","12","Y","CHEV","1988","02","1","","1","00","E","045","0","","1","01","02","15","98","PA","1","01","1G1BN51H8JR","P4D"
"","69","N","2020050505","3","1","","1","05","Y","GMC","2018","01","1","","1","00","N","060","","","2","01","05","01","06","PA","3","04","3GTU2NEC0JG","T"
"","15","N","2020002999","3","1","","1","12","U","LEXS","2004","01","1","","1","00","N","025","0","","2","01","12","01","09","PA","2","06","2T2GA31U94C","T4W"
"","15","N","2020052082","2","1","","1","12","Y","NISS","2011","02","2","","1","00","W","020","","","1","01","07","01","06","PA","1","06","JN8AS5MV3BW","T4W"
"9","04","N","2020051745","3","1","0","1","12","U","PONT","2008","01","1","12","1","00","S","040","","0","1","01","05","01","06","PA","1","01","2G2WP552981","P4D"
"","15","N","2020006447","2","1","","9","99","Y","JEEP","2012","01","1","","1","00","N","035","0","","2","01","12","01","99","PA","2","06","1C4PJMAK6CW","T4W"
"","04","N","2020034702","2","1","","1","12","Y","TOYT","2011","01","1","","1","00","N","015","0","","2","01","05","01","06","PA","2","01","4T1BK3EKXBU","P4D"
"","41","N","2020034746","3","1","","1","12","Y","DODG","2005","02","5","","1","46","S","099","0","","1","01","01","01","01","NJ","1","07","2D4GP44L95R","TES"
"","04","N","2020011266","3","1","","1","12","Y","CHEV","1997","01","1","","1","00","E","999","0","","1","01","03","01","06","PA","1","01","2G1WL52M5V9","P4D"
"","09","N","2020005179","3","1","","1","09","Y","CHEV","2018","02","2","","1","00","N","999","0","","1","01","07","01","13","PA","2","01","1G1ZD5ST7JF","P"
"","09","N","2020039776","2","1","","1","09","Y","NISS","2019","02","2","","1","00","N","020","0","","4","01","12","01","06","PA","2","01","3N1AB7AP2KY","P"
"0","04","N","2020038680","3","1","0","1","05","U","TOYT","2009","01","2","05","1","99","E","050","","0","1","01","07","01","01","PA","3","01","JTDBL40E999","P4D"
"","05","N","2020042852","3","1","","1","12","Y","FORD","2015","01","1","","1","00","W","050","0","","1","01","05","15","03","NJ","1","01","1FADP3N24FL","P4H"
"","09","N","2020026727","2","3","","1","01","Y","NISS","2019","03","1","","1","00","N","010","0","","1","01","12","01","09","NC","1","01","3N1AB7AP2KY","P"
"","","N","2020023259","9","4","","1","99","N","","","99","1","","1","99","N","060","","","1","05","05","15","03","","1","99","",""
"","","","2020022300","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","","N","2020023223","9","4","","1","12","N","OTHR","","99","0","","1","99","W","999","0","","1","05","99","10","06","","1","99","",""
"","04","N","2020022204","3","1","","2","01","U","NISS","2008","01","1","","1","00","N","040","","","1","01","07","98","06","PA","1","01","1N4AL21E78C","P4D"
"","15","N","2020023312","3","1","","1","11","Y","HOND","2015","02","1","","4","00","N","025","0","","1","01","01","16","06","PA","1","06","5J6RM4H98FL","T4W"
"","04","N","2020018677","3","1","","1","09","U","KIA","2015","01","2","","1","99","N","025","0","","2","01","12","01","99","PA","2","01","KNAGM4A7XF5","P4D"
"","41","Y","2020023216","0","1","","1","03","Y","RAM","2016","02","1","","1","00","E","001","0","","1","01","03","01","01","PA","1","03","3C6TRVPG0GE","TCG"
"","15","N","2020022545","1","1","","1","06","Y","TOYT","2016","01","1","","1","00","E","000","","","4","01","12","03","06","PA","2","06","JTMRFREV8GJ","T4W"
"","15","N","2020021961","1","1","","1","06","Y","HYUN","2006","01","1","","1","00","N","015","0","","2","01","05","02","03","NJ","2","06","KM8JN12D16U","T4W"
"","04","N","2020028159","3","1","","1","07","Y","BUIC","2003","01","1","","1","00","S","040","","","1","01","09","15","01","PA","1","01","1G4HP54K93U","P4D"
"","04","N","2020019051","2","1","","1","06","Y","NISS","2013","01","2","","1","00","N","000","0","","2","01","02","03","06","PA","2","01","1N4AL3AP9DN","P4D"
"","05","N","2020019181","3","1","","1","09","Y","HOND","2012","01","1","","1","00","N","055","","","2","01","05","01","01","PA","2","06","JHMGE8H53CC","P4H"
"","09","N","2020018012","9","4","","1","11","N","OTHR","","99","0","","1","00","E","999","","","1","05","99","01","06","ZF","1","01","",""
"","04","N","2020017817","3","1","","1","12","Y","FORD","2010","01","1","","1","00","N","020","0","","1","01","07","12","01","PA","1","01","3FAHP0DC2AR","P4D"
"","04","N","2020011847","0","1","","1","11","Y","TOYT","2014","01","1","","1","00","E","010","0","","1","01","05","12","03","PA","1","01","4T4BF1FK3ER","P4D"
"","15","N","2020010058","2","1","","1","11","Y","TOYT","2012","01","1","","1","00","E","010","0","","1","01","12","10","01","PA","1","06","4T3BK3BB7CU","T4W"
"","04","N","2020019221","3","1","","3","01","Y","TOYT","1995","01","2","","1","00","S","020","0","","1","01","12","15","07","PA","1","01","4T1GB11E8SU","P4D"
"","","","2020017689","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","69","N","2020025552","2","1","","1","02","Y","CHEV","2018","01","1","","1","00","W","999","","","2","01","12","01","03","PA","2","06","2GNAXHEV7J6","T"
"","","N","2020014823","9","4","","9","06","","UNKN","","99","1","","1","00","U","020","0","","1","05","07","99","99","","1","99","",""
"","75","Y","2020024963","1","1","","3","01","Y","PTRB","2006","02","1","","1","21","W","999","1","","2","01","03","01","06","PA","2","05","1XP5DB9X16N","TTR"
"","","N","2020024136","","","","","","","","","00","1","","","","","","","","2","32","","","","","2","","",""
"","04","N","2020015812","2","1","","1","01","Y","SUBA","2013","01","1","","1","00","W","030","","","1","01","07","01","01","PA","1","01","4S3BMBA62D3","P4D"
"","09","N","2020017300","2","4","","1","05","U","","","99","1","","4","00","S","065","","","1","05","05","15","06","ZZ","1","01","",""
"","","","2020025312","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","69","N","2020025250","1","1","","1","06","Y","CADI","2018","01","1","","1","00","W","000","","","2","01","05","03","01","NJ","2","06","1GYKNDRS4JZ","T"
"","04","N","2020025694","2","1","","1","05","Y","BUIC","2011","02","1","","1","00","N","999","","","3","01","01","01","03","PA","2","01","W04GN5EC7B1","P4D"
"","69","Y","2020025493","2","1","","1","02","Y","INTL","2019","02","1","","1","21","S","060","1","","2","01","09","01","06","OK","2","05","3HSDZAPR1KN","T"
"","69","Y","2020024189","2","1","","1","06","Y","ICRP","2019","02","1","","1","11","W","010","0","","1","01","06","01","01","PA","1","03","4DRBUC8N4KB","T"
"","15","N","2020016417","1","1","","1","06","Y","HOND","2008","01","1","","1","00","W","000","","","2","01","05","03","03","PA","2","06","JHLRE48788C","T4W"
"","04","N","2020025552","2","1","","1","11","Y","NISS","2016","01","1","","1","00","E","999","","","1","01","05","15","01","PA","1","01","1N4AL3AP4GC","P4D"
"","15","N","2020021944","2","1","","1","12","Y","JEEP","2016","02","2","","1","00","W","999","0","","1","01","12","01","03","PA","1","01","ZACCJBBTXGP","T4W"
"","15","N","2020028995","3","2","","1","06","U","FORD","2007","","0","","1","00","S","000","","","3","02","08","06","11","PA","2","06","1FMYU49H77K","T4W"
"","09","N","2020028825","3","1","","1","12","Y","VOLK","2019","01","1","","1","00","E","020","0","","1","01","05","01","13","NJ","1","01","3VW6T7AU2KM","P"
"","04","N","2020027274","3","1","","1","11","Y","HYUN","2015","02","1","","1","00","E","035","","","1","01","01","01","06","PA","1","01","5NPE34AF3FH","P4D"
"","15","N","2020027178","2","1","","1","10","Y","TOYT","2010","01","1","","1","00","S","005","0","","2","01","07","18","06","NJ","2","06","5TDDK3EH4AS","T4W"
"","69","N","2020029307","3","1","","1","12","Y","HYUN","2018","01","1","","1","00","S","015","","","1","01","12","01","06","PA","1","06","5XYZT3LB9JG","T"
"","04","N","2020029158","3","1","","1","12","Y","HYUN","2005","02","1","","1","00","S","050","0","","1","01","01","01","09","PA","1","01","KMHWF25S85A","P4D"
"","","","2020027986","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","79","Y","2020030542","0","1","","1","07","Y","INTL","2012","08","1","","1","00","W","015","0","","2","01","03","01","13","PA","2","05","99999999999",""
"","73","Y","2020030542","1","1","","1","02","Y","NDMC","2008","08","1","","1","00","W","015","0","","1","01","03","01","13","PA","1","05","JNALC81H48A","TTB"
"","06","N","2020028825","3","1","","1","09","Y","HYUN","2010","01","1","","1","00","N","020","0","","2","01","07","01","13","PA","2","01","KMHDB8AE1AU","PSW"
"","69","N","2020027258","2","1","","1","06","Y","HOND","2018","01","2","","1","00","N","005","","","2","01","03","02","06","PA","2","06","5FNYF6H09JB","T"
"","","","2020025279","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2020029644","1","2","","3","06","Y","MAZD","2016","","0","","1","00","","000","0","","3","02","01","06","01","PA","2","01","JM1GJ1U52G1","P4D"
"","69","N","2020029300","3","1","","1","01","Y","LEXS","2018","01","2","","1","00","N","065","","","3","01","05","01","03","DE","1","06","2T2BZMCA1JC","T"
"","","","2020027402","","","","","","","","","00","1","","","","","","","","2","31","","","","","1","","",""
"","15","N","2020026673","3","1","","1","12","Y","HOND","2015","98","1","","1","00","W","030","","","1","01","01","01","09","PA","1","06","5FNYF4H52FB","T4W"
"","69","N","2020028514","2","1","","1","02","Y","FORD","2020","02","2","","1","00","E","045","","","2","01","03","01","06","PA","2","04","1FT7W2A60LE","T"
"","09","N","2020028596","9","2","","1","07","U","TOYT","2018","","0","","1","00","E","000","0","","2","02","07","06","11","PA","2","01","4T1BK1EB3JU","P"
"","41","N","2020012179","9","1","","4","12","Y","CHEV","2010","02","1","","3","49","S","035","0","","1","01","03","12","07","DE","1","07","1GC2GUBA2A1","TEC"
"","09","N","2020016402","2","1","","1","12","Y","HOND","2018","01","1","","1","00","W","000","","","2","01","05","03","06","NJ","3","01","1HGCV1F31JA","P"
"9","09","N","2020014645","9","1","0","1","10","Y","NISS","2017","01","1","10","1","00","N","999","0","0","1","01","05","01","99","PA","1","01","1N4AL3AP9HC","P"
"","15","N","2020013033","2","1","","1","07","Y","FORD","2015","98","1","","1","08","E","001","","","2","01","03","02","03","PA","2","06","1FM5K8AR0FG","T4W"
"","01","N","2020014540","3","1","","1","12","Y","MITS","2004","01","1","","1","00","S","065","","","1","01","07","01","03","PA","1","01","4A3AE45G24E","PCV"
"","51","N","2020012594","1","1","","1","12","Y","FORD","2002","01","1","","1","00","E","040","","","1","01","12","01","03","PA","1","04","1FTNX21F62E","T4C"
"","15","N","2020012181","3","1","","1","05","Y","GMC","2005","02","1","","1","00","W","999","0","","2","01","03","01","01","PA","2","06","1GKEK13T65R","T4W"
"","09","N","2020013735","3","1","","1","06","Y","MNNI","2020","02","1","","1","00","W","999","","","2","01","07","01","03","PA","2","01","WMWXU9C06L2","P"
"","04","N","2020012435","3","1","","3","12","Y","TOYT","2015","01","1","","1","00","S","030","","","1","01","12","01","01","PA","1","01","4T1BD1EB6FU","P4D"
"","05","N","2020017258","2","1","","1","02","Y","CHEV","2016","01","1","","1","00","W","020","","","2","01","01","01","03","PA","1","01","KL8CB6SA6GC","P4H"
"","69","N","2020013954","1","1","","1","02","Y","NISS","2017","02","1","","1","00","W","010","0","","1","01","05","01","13","PA","1","06","5N1DR2MM4HC","T"
"","15","N","2020014553","1","1","","1","06","Y","SUBA","2015","01","1","","1","00","W","000","","","2","01","05","03","01","PA","2","06","JF2SJAKC3FH","T4W"
