"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2006065434","3","3","1007","0130","3389","N","02","35","STATE RD","2","3","67"
"2006065439","3","4","","","0","N","02","35","FIFTH ST","4","","67"
"2006065445","4","3","","","","E","99","","VENANGO ST","4","","67"
"2006065449","3","3","0291","0161","902","W","03","25","BROAD ST","2","3","67"
"2006065454","3","3","4019","0030","1452","E","02","25","WASHINGTON LN","2","3","67"
"2006065461","3","3","","","0","S","01","25","RITTENHOUSE ST","4","","67"
"2006065466","4","3","","","0","E","02","25","SPRINGFIELD AV","4","","67"
"2006065505","3","3","0532","0070","1284","N","02","35","BUSTLETON AV","2","3","67"
"2006065511","5","4","","","","U","02","","JFK MEMORIAL HOSPITAL RD","4","","67"
"2006065515","3","4","","","0","N","02","25","LIMEKILN PK","4","","67"
"2006062236","3","3","","","0","N","99","","WARDEN DR","4","","67"
"2006062241","4","4","","","","E","99","","PENN ST","4","","67"
"2006062245","4","4","","","","N","02","","SEVENTH ST","4","","67"
"2006062249","4","3","","","0","E","99","","CUMBERLAND ST","4","","67"
"2006062253","3","3","0611","0091","1109","S","02","","BROAD ST","2","3","67"
"2006062258","4","3","","","","W","99","","LETTERLY ST","4","","67"
"2006062262","4","5","","","","N","02","35","CRESENTVILLE RD","4","","67"
"2006062267","4","4","","","","E","01","20","DUVAL ST","4","","67"
"2006062273","3","3","","","0","E","01","25","DUVAL ST","4","","67"
"2006062278","4","3","","","","E","99","","WOODLAND AV","4","","67"
"2006062285","3","3","3015","0041","1029","S","01","25","COBBS CREEK PY","2","","67"
"2006065744","4","3","","","","E","99","","LOCUST ST","4","","67"
"2006062898","3","3","","","0","W","02","25","HUNTING PARK AV","3","","67"
"2006062904","4","4","","","","E","99","","PRATT ST","4","","67"
"2006062380","3","3","1001","0030","2335","N","02","30","RISING SUN AV","2","3","67"
"2006062383","3","4","","","0","S","02","25","JEFFERSON ST","4","","67"
"2006062390","3","3","","","","N","02","25","TABOR RD","4","","67"
"2006062395","3","3","0532","0031","727","S","02","35","BUSTLETON AV","2","3","67"
"2006062403","4","4","8005","0750","0","N","02","","RAMP RD","2","1","67"
"2006062407","5","3","","","","E","99","","ONTARIO ST","4","","67"
"2006062409","3","3","1005","0130","562","N","02","25","CASTOR AV","2","3","67"
"2006062415","3","3","0095","0180","1840","N","03","55","DELAWARE EX","1","1","67"
"2006062420","4","4","","","","N","02","25","KENSINGTON AV","4","","67"
"2006065064","4","3","","","","W","01","25","HILTON ST","4","","67"
"2006056490","4","3","","","0","E","01","35","WOLF ST","4","","67"
"2006056493","3","3","","","0","E","01","20","PORTER ST","4","","67"
"2006056499","7","7","","","","W","02","35","SIXTEENTH ST","4","","67"
"2006056501","4","4","3029","0011","1726","S","03","","FIFTEENTH ST","2","3","67"
"2006056515","3","3","0003","0081","1880","W","03","35","WALNUT ST","2","3","67"
"2006056520","3","3","0003","0080","1871","E","03","35","CHESTNUT ST","2","3","67"
"2006063218","3","3","","","","N","01","25","THIRTYFIRST ST","4","","67"
"2006063222","4","3","","","","N","99","","FIFTH ST","4","","67"
"2006063225","3","4","","","0","N","02","35","OGONTZ AV","4","","67"
"2006063233","4","4","0611","0051","0","S","02","35","BROAD ST","2","3","67"
"2006063237","3","4","","","0","N","01","","FIFTYFOURTH ST","4","","67"
"2006063239","4","4","0291","0037","0","W","02","40","ISLAND AV","2","3","67"
"2006065002","3","4","","","0","U","02","25","LARGE ST","4","","67"
"2006065012","3","4","6001","0320","0","N","03","45","ROOSEVELT BL","2","3","67"
"2006065017","3","3","1003","0010","1000","S","02","25","B ST","2","3","67"
"2006060827","3","3","","","0","S","02","25","SHERMAN ST","4","","67"
"2006066220","3","3","0611","0180","99","N","02","35","BROAD ST","2","3","67"
"2006065407","4","4","","","","S","02","25","FORTYEIGHTH ST","4","","67"
"2006065411","3","3","","","","N","02","","FORTYNINTH ST","4","","67"
"2006065416","4","3","","","0","E","02","25","MT AIRY AV","4","","67"
"2006065422","4","3","","","0","W","02","25","DISSTON ST","4","","67"
"2006065323","3","3","","","0","E","01","25","ORLEANS ST","4","","67"
"2006065328","3","3","","","0","E","02","25","VENANGO ST","4","","67"
"2006065333","4","4","","","","W","02","25","LIBERTY BELL BL","4","","67"
"2006065359","5","5","3021","0070","3600","N","02","25","GRAYS FERRY AV","2","3","67"
"2006065365","3","4","","","0","E","02","35","WOODLAND AV","4","","67"
"2006065371","4","3","","","","N","02","","EIGHTH ST","4","","67"
"2006065377","4","4","","","","N","02","25","SIXTIETH ST","4","","67"
"2006065385","4","4","","","","N","02","25","FOURTH ST","4","","67"
"2006065389","3","3","0001","0341","0","S","03","45","ROOSEVELT BL","2","3","67"
"2006065402","4","3","","","","W","01","35","BROWN ST","4","","67"
"2006062781","3","3","0003","0080","1871","E","03","35","CHESTNUT ST","2","3","67"
"2006065517","3","3","0001","0211","295","S","03","40","ROOSEVELT BL","2","3","67"
"2006065522","3","4","","","0","W","01","25","PARRISH ST","4","","67"
"2006065526","3","4","","","0","E","02","25","MANUTA AV","4","","67"
"2006065531","4","5","","","","N","02","25","SEVENTH ST","4","","67"
"2006062618","3","4","8018","0010","1020","N","02","","RAMP RD","2","1","67"
"2006065650","4","4","1002","0081","0","W","02","35","ADAMS AV","2","3","67"
"2006065654","3","4","","","0","S","02","35","SEVENTIETH ST","4","","67"
"2006065739","3","4","","","0","E","99","","SPRUCE ST","4","","67"
"2006062897","4","3","","","","E","99","","LOUDEN ST","4","","67"
"2006065783","3","3","","","0","S","99","","MILNOR ST","4","","67"
"2006065787","4","3","","","","N","02","30","UNRUH AV","4","","67"
"2006065806","4","4","","","","S","03","35","TWELFTH ST","4","","67"
"2006065810","4","3","","","","W","01","25","NORRIS ST","4","","67"
"2006065815","3","4","","","0","W","02","","LOMBARD ST","4","","67"
"2006065820","4","3","","","0","W","02","25","SPRUCE ST","4","","67"
"2006063255","3","3","0611","0130","1583","N","02","30","BROAD ST","2","3","67"
"2006065985","5","3","0291","0180","0","N","99","","BROAD ST","2","3","67"
"2006065988","4","3","","","0","N","99","","DARIEN ST","4","","67"
"2006065993","3","3","","","0","S","01","25","PALETHORP ST","4","","67"
"2006065998","4","4","","","","E","99","","SHEFFIELD AV","4","","67"
"2006066002","4","3","1009","0070","1915","N","02","25","BUSTLETON AV","2","3","67"
"2006066005","3","4","","","0","N","02","25","LIMEKILN PK","4","","67"
"2006066011","5","4","6001","0230","0","N","99","","ROOSEVELT BL","2","3","67"
"2006021911","4","4","","","","S","02","25","THIRTYFOURTH ST","4","","67"
"2006021914","3","3","2007","0080","2077","N","02","35","FRANKFORD AV","2","3","67"
"2006023914","3","3","","","0","E","02","35","BEN FRANKLIN BR","4","","67"
"2006023968","3","4","","","0","N","01","25","DITMAN JR ST","4","","67"
"2006026144","5","5","","","","E","02","","LINDBERGH BL","4","","67"
"2006026152","3","4","","","0","E","99","35","PRATT ST","4","","67"
"2006022078","3","3","6001","0190","1771","N","03","40","ROOSEVELT BL","2","3","67"
"2006022083","5","5","2009","0091","1485","S","03","25","HARBISON AV","2","3","67"
"2006022089","3","4","","","0","S","99","","MARTIN LUTHER KING DR","4","","67"
"2006026181","3","3","0001","0060","648","N","02","35","CITY AV","2","3","67"
"2006026198","4","4","0001","0071","0","S","02","35","CITY AV","2","3","67"
"2006022163","3","3","3008","0030","805","E","02","25","CHESTNUT ST","2","3","67"
"2006022169","4","3","","","0","E","02","35","POPLAR ST","4","","67"
"2006022176","3","3","0611","0141","0","N","04","30","BROAD ST","2","3","67"
"2006022185","3","4","","","","E","99","","SHUNK ST","4","","67"
"2006022191","4","4","","","","N","02","35","TWENTYSECOND ST","4","","67"
"2006022199","5","5","2014","0040","926","E","02","35","LEHIGH AV","2","3","67"
"2006022203","4","4","2006","0071","478","W","02","","SPRING GARDEN ST","2","3","67"
"2006022207","3","4","","","0","W","04","35","MARKET ST","4","","67"
"2006024149","4","3","","","0","W","02","35","GLENWOOD ST","4","","67"
"2006024158","3","3","3025","0011","554","S","02","35","LINDBERGH BL","2","3","67"
"2006024162","3","4","","","","N","02","","MARVINE ST","4","","67"
"2006024168","3","3","3019","0050","1529","N","04","35","ESSINGTON AV","2","3","67"
"2006024175","3","3","3009","0030","1892","N","02","35","RIDGE AV","2","3","67"
"2006024206","3","3","","","","E","02","35","CHELTEN AV","4","","67"
"2006024211","3","4","","","0","E","02","25","ONTARIO ST","4","","67"
"2006024220","4","4","","","","W","02","35","GORGAS LN","4","","67"
"2006026393","3","3","6001","0260","0","N","03","40","ROOSEVELT BL","2","3","67"
"2006024115","3","4","","","","W","01","","OXFORD ST","4","","67"
"2006022332","3","4","","","0","W","99","","SPRUCE ST","4","","67"
"2006026181","5","5","","","0","E","99","","CONSHOHOCKEN AV","4","","46"
"2006024222","3","3","3010","0030","0","E","02","","MARKET ST","2","3","67"
"2006024227","3","3","4017","0070","1706","W","02","35","UPSAL ST","2","3","67"
"2006024232","3","3","0003","0090","1156","E","02","35","CHESTNUT ST","2","3","67"
"2006024238","4","4","","","","N","99","","SIXTYSECOND ST","4","","67"
"2006020493","3","4","","","0","W","99","","MARPLE ST","4","","67"
"2006020520","3","3","4001","0070","1226","N","02","35","HENRY AV","2","3","67"
"2006020524","3","3","3005","0141","374","S","02","25","BELMONT AV","2","3","67"
"2006020528","4","4","2006","0070","480","E","02","35","SPRING GARDEN ST","2","3","67"
"2006020533","4","3","","","","E","99","","PACKER AV","4","","67"
"2006036802","4","4","","","","W","99","","STANWOOD ST","4","","67"
"2006036805","3","3","1001","0030","2111","N","02","30","RISING SUN AV","2","3","67"
"2006036811","7","7","","","","E","99","","FRANKLIN MILLS BL","4","","67"
"2006036813","4","4","1015","0051","1185","S","2","35","KNIGHTS RD","2","3","67"
"2006036819","3","3","0095","0321","502","S","03","55","DELAWARE EX","1","1","67"
"2006036825","3","3","3017","0030","1430","N","02","25","FIFTYSECOND ST","2","3","67"
"2006036831","4","4","","","","N","02","","BURNHAM RD","4","","67"
"2006036837","3","4","","","0","N","02","35","TABOR RD","4","","67"
"2006036843","3","4","","","0","E","02","","MIFFLIN ST","4","","67"
"2006036848","3","3","6001","0290","2337","N","03","40","ROOSEVELT BL","2","3","67"
"2006036854","6","6","","","","E","99","","HERKNESS ST","4","","67"
"2006036857","3","3","0232","0062","898","N","02","25","OXFORD AV","2","3","67"
"2006036865","3","3","0291","0060","1200","E","02","40","","2","3","67"
"2006036873","3","3","2014","0080","50","E","02","25","LEHIGH AV","2","3","67"
"2006036878","4","3","","","","W","02","35","MASTER ST","4","","67"
"2006036883","4","3","","","","N","02","25","EIGHTEENTH ST","4","","67"
"2006036890","3","4","","","0","S","01","25","TWENTYFOURTH ST","4","","67"
"2006036896","3","3","3009","0160","953","B","02","35","RIDGE AV","2","3","67"
"2006036901","4","4","","","","W","99","","DUNCANNON AV","4","","67"
"2006026872","3","4","","","0","W","02","25","CHRISTIAN ST","4","","67"
"2006022708","3","3","3009","0020","1306","S","02","35","RIDGE AV","2","3","67"
"2006022728","3","3","8008","0500","1040","N","01","25","RAMP RD","2","1","67"
"2006024610","4","4","","","","N","02","30","LORETTO AV","4","","67"
"2006024619","3","3","3018","0030","1267","E","02","45","HAVERFORD AV","2","3","67"
"2006022766","3","3","2007","0151","98","S","02","30","FRANKFORD AV","2","3","67"
"2006022789","3","4","","","0","E","02","","SPRUCE ST","4","","67"
"2006022967","4","4","3013","0011","1921","S","02","35","ISLAND AV","2","3","67"
"2006018980","4","3","","","0","N","02","25","BOYER ST","4","","67"
"2006019033","4","3","","","0","S","99","","FRANKLIN ST","4","","67"
"2006019037","3","4","","","0","W","01","25","CHERRY ST","4","","67"
"2006021077","3","3","2016","0030","1652","W","02","25","ALLEGHENY AV","2","3","67"
"2006021084","6","6","0232","0063","0","S","02","25","OXFORD AV","2","3","67"
"2006021087","3","4","","","0","N","99","","TERRACE ST","4","","67"
"2006021093","3","4","","","0","E","02","25","DIAMOND ST","4","","67"
"2006021098","4","4","","","","N","99","","TWENTYEIGHTH ST","4","","67"
"2006025167","4","4","3010","0031","1072","W","02","25","MARKET ST","2","3","67"
"2006025184","3","3","","","0","W","03","20","WALT WHITMAN BR","4","","67"
"2006021248","3","3","0532","0020","459","N","02","35","BUSTLETON AV","2","3","67"
"2006021253","5","5","","","","W","99","","WOODWARD ST","4","","67"
"2006021260","3","3","","","0","N","01","25","VARE AV","4","","67"
"2006021269","4","4","","","","N","99","","SECOND ST","4","","67"
"2006021291","4","3","1001","0010","288","N","02","35","RISING SUN AV","2","3","67"
"2006021298","3","3","8029","0750","650","N","01","","RAMP Q RD","2","1","67"
"2006021314","3","3","0232","0052","0","S","02","25","OXFORD AV","2","3","67"
"2006021320","4","4","","","","N","02","35","FIFTH ST","4","","67"
"2006021325","4","4","","","","N","99","","TWENTYSECOND ST","4","","67"
"2006021331","4","3","","","","N","99","","OGONTZ AV","4","","67"
"2006021338","5","5","","","","","99","","BUIST AV","4","","67"
"2006021341","3","3","3023","0010","0","S","02","25","SIXTYFIFTH ST","2","3","67"
"2006021351","4","4","","","","W","02","25","POWELTON AV","4","","67"
"2006021357","3","4","","","0","W","99","","JACKSON ST","4","","67"
"2006021364","3","3","1004","0090","2548","N","02","","TORRESDALE AV","2","3","67"
"2006023312","3","4","","","0","W","04","45","BENJAMIN FRANKLIN BR","4","","67"
"2006025413","4","4","","","","W","02","25","PHIL ELLENA ST","4","","67"
"2006021279","3","3","0001","0201","838","S","03","40","ROOSEVELT BL","2","3","67"
"2006021285","3","4","","","","E","99","","LINDBERGH BL","4","","67"
"2006025534","3","3","0676","0004","2299","E","03","55","VINE ST EX","1","1","67"
"2006019449","3","3","3013","0031","151","S","02","35","ISLAND AV","2","3","67"
"2006019471","3","3","0611","0010","1593","N","02","","BROAD ST","2","3","67"
"2006021596","4","4","1007","0131","3387","S","02","35","STATE RD","2","3","67"
"2006021601","4","4","8010","0010","0","E","01","","RAMP RD","2","1","67"
"2006021607","3","3","0001","0141","1619","S","02","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2006021615","3","4","","","","N","02","25","LARGE ST","4","","67"
"2006021620","4","4","3015","0075","0","S","01","35","COBBS CREEK PY","2","3","67"
"2006021626","3","3","","","0","N","04","35","STATE RD","4","","67"
"2006021645","3","3","0095","0251","1612","S","04","55","DELAWARE EX","1","1","67"
"2006021656","3","3","","","0","S","99","25","CAYUGA ST","4","","67"
"2006021661","5","5","","","","W","99","","PIKE ST","4","","67"
"2006021663","4","4","2676","0011","0","W","03","25","VINE ST","2","3","67"
"2006025522","3","4","","","0","E","01","25","PENN ST","4","","67"
"2006023728","3","3","0013","0160","2096","N","02","35","HUNTING PARK AV","2","3","67"
"2006021632","3","3","0073","","","N","02","","STATE RD","2","","67"
"2006021641","6","5","","","","W","99","","BARTRAM AV","4","","67"
"2006023863","3","3","","","0","N","02","25","3600 GERMANTOWN AV","4","","67"
"2006038176","4","3","","","0","S","02","35","FOURTH ST","4","","67"
"2006038179","4","4","2676","0011","0","W","03","25","VINE ST","2","3","67"
"2006038443","3","3","0001","0070","488","N","02","35","CITY AV","2","3","67"
"2006038666","3","4","","","0","S","99","25","LIMEKILN PK","4","","67"
"2006042968","4","4","0001","0081","0","S","03","35","CITY AV","2","3","67"
"2006041307","5","5","","","0","E","02","25","SIXTYSIXTH ST","4","","67"
"2006037112","3","3","2003","0074","0","N","02","","FIFTH ST","2","3","67"
"2006037117","4","4","3010","0051","1757","W","2","30","MARKET ST","2","3","67"
"2006037165","3","3","","","0","E","99","35","ORTHODOX ST","4","","67"
"2006037169","3","3","0232","0082","1591","E","02","25","OXFORD AV","2","3","67"
"2006041281","3","3","0001","0030","1039","N","02","35","CITY AV","2","3","67"
"2006037197","3","3","","","0","N","02","","MANAYUNK AV","4","","67"
"2006037203","3","3","2676","0014","0","E","03","25","VINE ST","2","3","67"
"2006037209","4","3","","","","N","03","25","FRANKLIN MILLS BL","4","","67"
"2006037213","3","4","","","","E","02","35","YORK ST","4","","67"
"2006037219","3","3","0095","0294","1487","N","04","55","DELAWARE EX","1","1","67"
"2006037222","3","3","0003","0110","901","E","02","35","CHESTNUT ST","2","3","67"
"2006037229","4","4","","","","W","99","","MASTER ST","4","","67"
"2006037233","3","3","","","0","E","02","35","CHERRY ST","4","","67"
"2006037174","3","4","","","0","W","02","25","GERMANTOWN AV","4","","67"
"2006037178","4","3","","","0","W","02","35","MORRIS ST","4","","67"
"2006039552","3","3","","","0","S","01","25","SIXTEENTH ST","4","","67"
"2006041797","3","3","0076","","","E","03","45","","1","","67"
"2006035495","5","4","","","","N","99","50","FRONTAGE RD","4","","67"
"2006037544","6","6","","","","E","02","35","BORBECK AV","4","","67"
"2006037547","3","4","","","","W","02","","SPRINGFIELD AV","4","","67"
"2006037550","4","4","0291","0037","0","W","02","40","ISLAND AV","2","3","67"
"2006037560","3","3","2676","0010","1549","E","03","25","VINE ST","2","3","67"
"2006037566","4","3","","","0","N","99","","SEVENTYSIXTH ST","4","","67"
"2006035592","3","3","0013","0131","1103","S","02","35","HUNTING PARK AV","2","3","67"
"2006035597","3","4","","","0","S","99","","MOYAMENSING AV","4","","67"
"2006035641","4","5","2005","0061","562","S","02","35","SIXTH ST","2","3","67"
"2006035646","3","3","","","0","N","99","","TWENTYFIFTH ST","4","","67"
"2006035650","3","3","3013","0040","2386","N","02","35","ISLAND AV","2","3","67"
"2006035657","4","3","","","0","S","99","","HOBSON ST","4","","67"
"2006035662","3","3","0095","0230","2277","N","03","55","DELAWARE EX","1","1","67"
"2006037588","3","3","","","0","S","01","35","SECOND ST","4","","67"
"2006037601","3","4","","","","N","02","25","THIRTEENTH ST","4","","67"
"2006037605","4","4","","","","E","99","","PALMER ST","4","","67"
"2006037672","3","5","6001","0320","0","N","03","45","ROOSEVELT BL","2","3","67"
"2006066183","4","3","","","0","N","01","","JEANES ST","4","","67"
"2006066187","4","3","","","0","E","99","","GRISCOM ST","4","","67"
"2006066190","3","4","","","","W","99","","BYBERRY RD","4","","67"
"2006066200","3","3","0076","3445","534","W","02","50","SCHUYLKILL EX","1","1","67"
"2006068236","4","3","","","0","","02","25","GORGAS LN","4","","67"
"2006062087","3","3","2016","0040","2038","W","02","","ALLEGHENY AV","2","3","67"
"2006062107","5","5","","","","E","99","","COULTER ST","4","","67"
"2006062679","3","3","0013","0250","1070","N","02","35","FRANKFORD AV","2","3","67"
"2006062684","3","3","4002","0030","0","E","02","40","STENTON AV","2","3","67"
"2006062703","3","3","4005","0050","1521","N","02","25","GERMANTOWN AV","2","3","67"
"2006062710","3","3","","","0","S","02","25","FIFTH ST","4","","67"
"2006062715","5","4","","","","E","03","35","GEORGES HILL DR","4","","67"
"2006062723","4","3","","","","N","99","30","ELEVENTH ST","4","","67"
"2006062424","3","3","","","0","E","99","","LYCOMING ST","4","","67"
"2006062430","3","3","","","0","S","02","","CONSHOHOCKEN AV","4","","67"
"2006062436","3","3","","","","W","02","25","CHELTEN AV","4","","67"
"2006062438","3","5","6001","0320","0","N","03","45","ROOSEVELT BL","2","3","67"
"2006062190","3","4","","","0","E","02","35","CHRISTIAN ST","4","","67"
"2006062195","3","3","1009","0121","0","S","99","","BUSTLETON AV","2","3","67"
"2006062201","3","4","","","0","W","99","","WESTMORELAND ST","4","","67"
"2006062209","4","3","","","","N","03","","BROAD ST","4","","67"
"2006062213","5","5","","","","E","04","35","LINDBERGH BL","4","","67"
"2006062217","3","3","0076","3421","2425","W","04","50","SCHUYLKILL EX","1","1","67"
"2006065632","4","4","","","","N","02","25","ELEVENTH ST","4","","67"
"2006065636","3","4","","","0","E","02","25","HUNTING PARK AV","4","","67"
"2006065642","7","7","","","","S","03","25","FIFTEENTH ST","4","","67"
"2006065645","3","4","","","","S","04","25","TWENTYFOURTH ST","4","","67"
"2006065425","4","3","","","0","S","02","","STAMFORD ST","4","","67"
"2006065430","3","3","1018","0050","1479","E","02","45","GRANT AV","2","3","67"
"2006065435","3","3","","","0","E","02","25","WELSH RD","4","","67"
"2006065441","5","5","","","","N","01","30","EIGHTEENTH ST","4","","67"
"2006065445","3","4","","","0","N","99","25","FRONT ST","4","","67"
"2006065450","4","4","","","","S","02","30","THIRTYNINTH ST","4","","67"
"2006065455","4","3","","","0","E","02","25","WISTER ST","4","","67"
"2006065462","4","3","","","0","W","02","25","CARDEZA ST","4","","67"
"2006065466","3","4","","","0","S","02","25","FORTYNINTH ST","4","","67"
"2006065506","4","4","","","","W","02","25","NORWALK RD","4","","67"
"2006065511","4","5","","","","S","02","","LANGDON ST","4","","67"
"2006065535","3","3","3015","0075","398","S","01","35","COBBS CREEK PY","2","3","67"
"2006062237","4","3","","","","N","02","25","TWENTYFIFTH ST","4","","67"
"2006062241","3","3","2001","0110","2443","N","03","","CHRISTOPHER COLUMBUS BL","2","3","67"
"2006062245","3","3","3006","0021","0","W","02","","WALNUT ST","2","3","67"
"2006062249","3","4","","","0","N","99","","FRONT ST","4","","67"
"2006062254","4","4","","","","N","99","","SIXTH ST","4","","67"
"2006062258","3","4","","","","S","99","","GAUL ST","4","","67"
"2006062262","3","3","1002","0050","0","E","02","40","ADAMS AV","2","3","67"
"2006062267","3","3","4004","0020","1736","N","02","35","CHEW AV","2","3","67"
"2006062274","4","3","","","0","N","02","25","GILBERT ST","4","","67"
"2006062278","3","4","","","","N","99","","CHEW AV","4","","67"
"2006062286","4","4","","","","E","99","","PENTRIDGE ST","4","","67"
"2006065744","3","4","","","0","N","99","","FARRAGUT ST","4","","67"
"2006062899","3","3","2014","0061","2533","W","02","25","LEHIGH AV","2","3","67"
"2006062904","3","3","6001","0221","0","S","03","40","ROOSEVELT BL","2","3","67"
"2006062381","4","4","","","","S","01","","THIRTEENTH ST","4","","67"
"2006062384","4","3","","","0","E","02","25","SEVENTH FOURTH AV","4","","67"
"2006062391","6","6","","","","E","02","30","BORBECK AV","4","","67"
"2006062398","3","3","","","","S","99","","ASHTON RD","4","","67"
"2006062403","3","3","8005","0500","1772","S","01","","RAMP RD","2","1","67"
"2006062407","4","5","","","0","E","99","","GLENWOOD ST","4","","67"
"2006062410","4","3","","","0","E","02","35","RYAN AV","4","","67"
"2006062416","4","3","","","0","N","01","20","H ST","4","","67"
"2006062420","3","3","1005","0060","1197","N","02","25","CASTOR AV","2","3","67"
"2006065064","3","4","","","","N","99","","D RR","4","","67"
"2006056490","3","4","","","0","S","01","35","TWELFTH ST","4","","67"
"2006056495","4","3","","","0","E","01","25","PORTER ST","4","","67"
"2006056499","6","5","3027","0010","1578","N","02","25","SIXTEENTH ST","2","3","67"
"2006056501","3","3","2676","0011","0","E","03","25","VINE ST","2","3","67"
"2006056516","4","4","","","","N","99","","FORTYFIRST ST","4","","67"
"2006056521","4","4","","","","S","99","","THIRTYFOURTH ST","4","","67"
"2006063219","4","4","","","","E","04","35","LARGE ST","4","","67"
"2006063222","3","4","","","","W","99","","YORK ST","4","","67"
"2006063230","5","5","2009","0091","1485","S","03","35","HARBISON AV","2","3","67"
"2006063233","3","3","0611","0050","0","N","02","35","BROAD ST","2","3","67"
"2006063238","4","4","","","","N","99","","TWENTIETH ST","4","","67"
"2006063239","3","3","0291","0036","0","E","02","40","ISLAND AV","2","3","67"
"2006065003","4","3","","","","N","02","35","FORTYSECOND ST","4","","67"
"2006065013","5","4","0291","0180","1956","N","99","","BROAD ST","2","3","67"
"2006065018","3","3","0611","0171","1024","S","99","","BROAD ST","2","3","67"
"2006060833","3","3","","","0","E","02","25","PRINCESS ST","4","","67"
"2006066221","4","4","","","","S","99","","TENTH ST","4","","67"
"2006065407","3","3","3018","0080","599","E","02","30","HAVERFORD AV","2","3","67"
"2006065412","4","4","","","","N","02","25","WILLIAMS AV","4","","67"
"2006065416","3","4","","","0","N","02","25","EMLEN ST","4","","67"
"2006065422","3","4","","","0","S","02","30","ALGON AV","4","","67"
"2006065324","3","3","","","0","E","01","25","BIRCH ST","4","","67"
"2006065329","4","4","","","","E","99","","COMLY ST","4","","67"
"2006065333","3","3","1015","0040","672","N","02","35","KNIGHTS RD","2","3","67"
"2006065359","4","4","3003","0041","2357","S","03","","THIRTYFOURTH ST","2","3","67"
"2006065366","4","3","","","","E","01","","ALTER ST","4","","67"
"2006065371","3","4","","","","W","01","25","TIOGA ST","4","","67"
"2006065377","3","3","3023","0020","1976","W","02","25","KINGSESSING AV","2","3","67"
"2006065385","3","3","3007","0010","1800","W","02","25","ARCH ST","2","3","67"
"2006065390","4","3","","","","N","02","","AUDUBON AV","4","","67"
"2006065402","3","4","","","","N","02","35","FORTYTH ST","4","","67"
"2006065423","4","3","","","0","E","99","","GRIFFITH ST","4","","67"
"2006065519","4","3","","","0","W","01","25","LEVICK ST","4","","67"
"2006065523","5","4","","","","N","02","","FORTYTHIRD ST","4","","67"
"2006065527","4","3","","","0","N","02","25","FORTYFOURTH ST","4","","67"
"2006065531","3","3","2004","0021","449","W","02","25","MARKET ST","2","3","67"
"2006062619","3","3","","","","W","99","","SOMERSET ST","4","","67"
"2006065650","3","3","1002","0080","0","E","02","35","ADAMS AV","2","3","67"
"2006065736","4","4","","","","N","99","","ELEVENTH ST","4","","67"
"2006065740","4","4","","","","W","01","25","LUDLOW ST","4","","67"
