"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2006036656","3","1","","1","12","Y","OLDS","2003","01","1","","1","00","S","999","","","1","01","07","13","06","PA","1","01","1G3NL52F73C","P4D"
"","04","N","2006036667","0","1","","1","12","U","HYUN","1994","01","1","","1","00","N","030","0","","1","01","04","01","01","PA","1","01","KMHJF32M8RU","P4D"
"","12","N","2006035474","3","1","","1","12","U","PONT","2005","02","1","","1","00","S","999","0","","1","01","03","01","01","NJ","3","01","1GMDV33L250","PSV"
"","04","N","2006036609","2","1","","2","01","Y","HYUN","2002","01","1","","1","00","N","999","0","","1","01","07","01","02","PA","1","01","KMHDN45D02U","P4D"
"","95","N","2006036623","1","1","","1","12","","OTHR","","02","1","","1","12","E","999","0","","1","01","03","02","00","","1","25","",""
"","","N","2006036638","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","04","N","2006036677","2","2","","1","03","Y","CHEV","1995","","0","","2","00","N","000","0","","4","02","02","06","01","PA","2","01","2G1WL52M2S9","P4D"
"","04","N","2006037988","0","1","","1","12","Y","NISS","1993","01","1","","1","00","S","999","0","","1","01","04","01","98","PA","1","01","JN1HJ01F8PT","P4D"
"","03","N","2006037956","3","1","","1","12","Y","NISS","1990","01","1","","1","00","S","999","0","","1","01","07","01","06","PA","1","01","JN1HS36P2LW","P2H"
"","15","N","2006021638","3","1","","3","09","Y","JEEP","1995","01","1","","4","00","N","045","0","","1","01","04","16","98","PA","1","01","1J4FJ78S5SL","TSW"
"","72","Y","2006021658","2","1","","1","09","Y","KNNW","1994","02","1","","1","21","N","025","1","","2","01","11","01","01","PA","2","05","1XKWDR9X3RS","TDS"
"","04","N","2006023988","3","1","","1","01","Y","","2006","01","1","","4","00","N","999","0","","1","01","07","16","06","NJ","1","01","1G6DP577660","P4D"
"","","N","2006018826","","","","","","","","","00","1","","","","","000","","","4","31","","","","","2","","",""
"","69","N","2006018980","9","2","","1","99","Y","JEEP","1992","","0","","1","00","U","000","0","","2","02","03","06","98","PA","2","01","1J4FJ2XS4NL","T"
"","05","N","2006020100","3","1","","1","01","Y","KIA","2000","01","1","","1","00","E","040","0","","1","01","04","13","01","NC","1","01","KNAFB1617Y5","P4H"
"","06","N","2006033042","1","1","","1","00","Y","MRCU","1993","01","2","","1","00","N","999","0","","2","01","01","99","99","PA","2","01","1MELM5849PA","PSW"
"","04","N","2006033087","3","1","","3","01","Y","","1999","01","1","","1","00","E","020","0","","1","01","05","12","04","PA","1","01","1G6KD54Y7XU","P4D"
"","04","N","2006033108","1","1","","1","12","Y","FORD","1998","01","1","","1","00","W","010","0","","1","01","03","01","00","PA","1","01","1FAFP10P0WW","P4D"
"","04","N","2006035662","9","1","","1","11","U","HOND","2006","01","1","","1","00","N","999","0","","3","01","99","01","03","PA","1","01","1HGCM66886A","P4D"
"","04","N","2006035760","3","1","","1","11","Y","FORD","2004","03","1","","1","00","E","999","0","","2","01","07","01","01","PA","2","01","1FAFP53U44G","P4D"
"","04","N","2006035797","9","2","","2","12","Y","MRCU","1995","","0","","1","00","N","000","0","","4","02","04","06","08","PA","2","01","2MELM74W7SX","P4D"
"","04","N","2006036803","3","1","","1","12","Y","MITS","2002","01","2","","1","00","S","999","0","","1","01","05","01","07","PA","1","01","JA3AJ26E82U","P4D"
"","09","N","2006036834","0","2","","1","08","Y","UNKN","","","0","","1","00","U","000","","","3","02","99","06","01","ZZ","2","01","KMHDW45D91U",""
"","15","N","2006036845","3","1","","1","11","Y","SUZI","2000","01","1","","1","00","E","999","0","","1","01","03","15","98","PA","1","06","4S2DM58W2Y4","PUT"
"","04","N","2006035682","2","1","","1","02","Y","BUIC","1992","02","1","","1","00","W","999","0","","2","01","01","01","13","PA","2","01","1G4HP53L2NH","P4D"
"","04","N","2006035697","1","1","","1","02","Y","CHEV","2003","01","1","","1","00","E","025","0","","1","01","05","01","06","PA","1","01","1G1JC52F237","P4D"
"","04","N","2006036871","3","1","","1","01","Y","TOYT","1991","02","3","","3","00","W","999","0","","1","01","05","17","11","PA","1","01","JT2SV21J8M0","P4D"
"","04","N","2006035763","3","1","","1","12","Y","","2003","01","1","","1","00","W","999","0","","2","01","07","01","09","PA","2","01","1G6KD54Y23U","P4D"
"","04","N","2006035785","3","1","","1","11","Y","NISS","2004","01","2","","1","00","W","999","0","","2","01","03","01","01","PA","2","01","3N1CB51DX4L","P4D"
"","15","N","2006036898","3","1","","1","00","Y","GMC","1999","01","4","","1","00","E","062","0","","1","01","02","15","06","PA","0","01","1GKEK13R6XJ","TUT"
"","15","N","2006038176","1","1","","1","11","Y","JEEP","1995","01","1","","1","00","W","010","0","","1","01","05","04","06","NJ","1","01","1J4G258S1SC","TUT"
"","12","N","2006038165","1","1","","1","06","Y","CHEV","2005","03","12","","1","00","E","999","0","","4","01","03","01","01","PA","2","07","1GAHG39U251","PSV"
"","15","N","2006021916","1","1","","1","06","Y","JEEP","2002","01","1","","1","00","E","000","0","","2","01","07","03","01","PA","2","06","1J4GL48K92W","TUT"
"","04","N","2006022086","2","1","","1","12","Y","DODG","2006","03","1","","1","00","S","999","0","","1","01","02","01","01","PA","1","01","1B3EL46X56N","P4D"
"","04","N","2006024148","3","1","","1","12","Y","MITS","2001","01","1","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","4A3AA46G61E","P4D"
"","50","N","2006024159","3","1","","1","00","Y","DODG","1990","01","1","","1","00","S","999","0","","1","01","05","01","99","PA","1","04","1B7FL26X7LS","TPK"
"","04","N","2006024173","3","1","","3","06","Y","DODG","2002","01","1","","1","00","S","999","0","","2","01","12","15","03","PA","2","01","1B3ES26C82D","P4D"
"","04","N","2006024236","2","1","","1","02","Y","TOYT","2003","01","1","","1","00","E","045","0","","1","01","02","15","06","PA","1","01","2T1BR32E13C","P4D"
"","04","N","2006024227","2","1","","1","12","Y","MRCU","2004","02","1","","1","00","W","999","0","","1","01","07","01","02","PA","1","01","1MEHM55S24A","P4D"
"","09","N","2006024613","2","1","","5","11","Y","HOND","2000","01","1","","1","00","E","999","0","","4","01","04","01","01","MD","1","01","1HGEJ8147YL",""
"","15","N","2006033284","0","1","","1","00","Y","JEEP","2000","01","1","","1","00","S","999","0","","2","01","07","10","13","NJ","2","06","1J4GW48S4YC","TUT"
"","04","N","2006033480","2","1","","1","12","Y","MAZD","1997","98","1","","1","00","N","020","","","1","01","03","01","01","PA","1","01","JM1TA2212V1","P4D"
"","","N","2006033332","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","","P"
"","12","N","2006033340","3","1","","1","12","Y","FORD","2000","02","5","","1","00","S","030","0","","2","01","04","01","07","PA","1","07","2FMZA5142YB","PSV"
"","04","N","2006033422","3","1","","1","99","Y","MRCU","1992","02","1","","1","12","E","999","0","","1","01","05","01","07","PA","1","01","2MECM75W6NX","P4D"
"","09","N","2006034663","3","1","","1","12","Y","DODG","","02","1","","1","00","S","999","0","","1","01","11","01","00","PA","1","01","2B3ND46F6UH",""
"","04","N","2006035951","9","1","","1","12","Y","FORD","1999","01","1","","1","00","S","999","0","","1","01","04","01","03","PA","1","01","1FAFP6534XK","P4D"
"","04","N","2006037109","1","1","","1","06","Y","DODG","2004","02","1","","1","00","E","999","0","","2","01","02","01","01","PA","2","01","2B3HD46R04H","P4D"
"","50","N","2006037163","3","1","","1","12","Y","DODG","2001","02","1","","1","00","N","999","0","","1","01","01","01","07","PA","1","04","1B7HC16X41S","TPK"
"","04","N","2006037172","2","1","","1","11","Y","TOYT","2004","01","1","","1","00","W","020","0","","2","01","99","01","00","PA","2","01","4T1BE32K34U","P4D"
"","15","N","2006037205","3","1","","1","02","Y","FORD","1999","08","1","","1","00","S","999","0","","2","01","03","01","98","PA","3","01","1FMZU34X4XU","PUT"
"","04","N","2006037223","3","1","","1","12","Y","FORD","2000","02","1","","1","03","S","999","0","","2","01","03","01","98","PA","2","01","2FAFP71W5YX","P4D"
"","73","N","2006022160","1","2","","3","04","Y","GMC","1988","99","0","","1","00","U","000","0","","3","03","12","06","00","PA","2","06","2GDEG25K5J4","TIC"
"","","N","2006022199","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","","PUT"
"","15","N","2006022200","3","1","","1","01","Y","GMC","2005","01","1","","1","00","E","999","0","","1","01","05","01","06","NJ","1","06","1GKET16S156","TUT"
"","02","N","2006023316","3","1","","1","07","Y","CHEV","2000","01","1","","1","00","E","040","0","","2","01","03","01","06","PA","2","01","1G1JC1247Y7","PCP"
"","04","N","2006024587","1","1","","1","11","Y","LINC","2000","01","1","","1","00","N","035","0","","1","01","05","13","11","PA","1","01","1LNHM82W2YY","P4D"
"","04","N","2006020532","3","1","","1","11","Y","OLDS","1997","02","1","","3","00","N","055","0","","1","01","03","17","01","PA","1","01","1G3GR62C8V4","P4D"
"","04","N","2006018363","3","1","","1","01","Y","DODG","1995","02","2","","1","00","S","999","0","","1","01","02","08","03","PA","1","01","1B3ES27C8SD","P4P"
"","","N","2006018378","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","04","N","2006021093","3","1","","1","02","Y","","1995","01","1","","1","00","S","025","0","","2","01","05","12","06","PA","2","01","1G6KD52B0SU","P4D"
"","","N","2006019471","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","","P4D"
"","","N","2006079623","2","1","","9","12","N","","","00","1","","1","00","S","999","","","2","11","99","01","01","","2","20","","TVN"
"","04","N","2006079639","1","1","","1","02","Y","MAZD","2005","02","1","","1","00","N","999","","","1","01","12","01","08","PA","1","01","1YVHP80C855","P4D"
"","06","N","2006066190","2","1","","1","06","Y","AUDI","2002","02","3","","1","00","N","999","0","","3","01","07","01","01","PA","2","01","WA1YD64B62N","PSW"
"","99","N","2006062680","","1","","","","","UNKN","","","0","","","","","999","","","2","51","","","","","0","","",""
"","04","N","2006062709","3","1","","1","11","Y","FORD","1996","01","5","","1","00","N","999","0","","2","01","01","01","08","PA","2","01","1FALP52U9TA","P4D"
"","04","N","2006062725","3","1","","1","01","Y","FORD","1999","03","1","","1","00","W","999","0","","1","01","03","01","01","PA","1","01","1FAFP52U0XA","P4D"
"","12","N","2006048050","3","1","","1","05","Y","MRCU","1994","02","1","","1","00","S","999","0","","1","01","04","01","03","PA","1","01","4M2DV11WXRD","PSV"
"","02","N","2006053977","2","1","","1","08","Y","CHEV","1989","01","3","","1","00","W","999","0","","2","01","05","01","06","PA","2","01","1G1FP21S3KL","PCP"
"","15","N","2006054011","3","1","","1","03","Y","FORD","1995","01","1","","1","00","N","999","","","2","01","01","04","06","PA","2","06","1FMDU34X1SU","PUT"
"","","","2006054028","","","","","","","","","00","1","","","","","000","","","2","31","","","","","1","","",""
"","04","N","2006054039","1","1","","1","01","Y","FORD","1996","01","1","","1","00","W","099","0","","1","01","05","01","06","PA","1","01","1FALP52U4TG","P4D"
"","04","N","2006055151","2","1","","1","11","Y","CHEV","1994","01","1","","1","00","S","999","0","","1","01","12","01","13","PA","1","01","1G1LD55M1RY","P4D"
"","15","N","2006055159","1","1","","1","13","Y","NISS","1994","01","1","","1","00","W","999","0","","1","01","12","01","06","PA","1","01","JN8HD17Y7RW","PUT"
"","15","N","2006054049","1","1","","1","12","Y","FORD","1997","02","4","","1","00","E","050","0","","1","01","05","01","99","NJ","1","06","1FMDU35P8VZ","PUT"
"","02","N","2006054063","3","1","","1","12","Y","NISS","2005","01","1","","1","00","S","999","0","","1","01","01","01","01","PA","1","01","JN1AZ34E35M","PCP"
"","04","N","2006054099","1","1","","1","06","Y","CHEV","1994","01","4","","1","00","E","999","0","","2","01","03","01","01","PA","2","01","1Y1SK538XRZ","P4D"
"","","N","2006054120","9","1","","1","01","U","UNKN","","99","1","","1","99","E","999","0","","1","01","01","01","99","ZZ","1","07","99999999999",""
"","04","N","2006054219","3","3","","1","11","Y","NISS","1991","02","1","","1","00","E","099","0","","1","01","02","01","06","PA","1","01","JN1HJ01P8MT","P4D"
"","20","N","2006054239","3","1","","1","99","Y","SUZI","2000","02","1","","1","00","U","999","","","3","01","06","99","99","PA","2","02","JS1GR7HA1Y2","MRS"
"","02","N","2006055183","3","1","","1","11","Y","CHEV","1999","01","1","","1","00","N","999","0","","1","01","05","12","01","PA","1","01","1G1JF12T0X7","PCP"
"","04","N","2006056091","2","1","","1","06","Y","MAZD","2000","01","2","","1","00","S","000","0","","3","01","05","03","01","PA","2","01","1YVGF22C4Y5","P4D"
"","04","N","2006056112","1","1","","1","11","Y","MAZD","1991","01","1","","1","00","E","999","0","","1","01","04","12","00","PA","1","01","1YVGD22B5M5","P4D"
"","04","N","2006055202","3","1","","1","10","N","CHEV","1996","02","2","","1","00","N","999","0","","2","01","08","13","07","PA","2","01","1G1JC5249T7","P4D"
"","04","N","2006055217","3","4","","1","01","U","OLDS","1990","99","1","","1","00","W","999","0","","1","05","07","99","98","PA","1","01","2G3AM54N4L2","P4D"
"","15","N","2006055228","3","1","","1","06","Y","TOYT","1997","01","2","","1","00","E","999","","","2","01","05","01","00","PA","2","06","JT3HN86RXV0","PUT"
"","04","N","2006026393","3","1","","1","06","Y","PLYM","1996","01","1","","1","00","N","015","0","","2","01","03","01","01","PA","3","01","3P3ES67YXTT","P4P"
"","09","N","2006021289","3","1","","1","01","Y","CHRY","2004","02","1","","1","00","S","999","0","","2","01","04","01","00","NJ","2","01","W4365435745","P"
"","09","N","2006021314","9","4","","1","11","U","UNKN","","99","1","","1","00","E","999","0","","1","05","04","12","04","PA","1","01","",""
"","04","N","2006021334","1","2","","3","06","Y","","1992","","0","","1","00","E","000","0","","2","02","03","06","98","PA","2","01","1G6CD53B3N4","P4D"
"","04","N","2006033795","3","1","","1","12","Y","FORD","2000","01","1","","1","00","W","999","0","","1","01","12","01","03","PA","1","01","1FAFP5524YG","P4D"
"","12","N","2006037679","1","1","","1","11","Y","PLYM","1998","01","1","","1","00","E","025","0","","5","01","99","01","13","PA","1","07","1P4GP44RXWB","PSV"
"","50","N","2006032560","2","1","","1","12","Y","CHEV","1996","08","1","","1","00","S","010","0","","3","01","12","01","06","PA","2","04","1GBHK33F3TF","TCB"
"","04","N","2006033629","1","1","","1","12","Y","STRN","1997","02","2","","1","00","S","999","0","","1","01","02","12","03","PA","1","01","1G8ZF5285VZ","P4D"
"","","N","2006021351","1","1","","1","03","","","","","1","","1","00","E","999","0","","2","11","99","01","06","","3","20","",""
"","50","N","2006021367","3","1","","1","12","Y","NISS","2005","01","1","","1","00","N","999","0","","1","01","05","01","00","PA","1","04","1N6AA06B85N","TPK"
"","15","N","2006034810","0","1","","1","99","Y","JEEP","1995","01","1","","1","00","N","999","","","1","01","04","99","99","PA","1","01","1J4FY19P5SP","TUT"
"","04","N","2006036142","3","1","","1","99","U","ACUR","1996","01","2","","1","00","S","075","0","","1","01","02","15","03","PA","1","01","JH4UA2650TC","P4D"
"","03","N","2006021248","1","1","","1","99","Y","ACUR","2003","01","1","","1","00","S","999","0","","3","01","99","01","02","PA","2","01","JH4DC54843C","P2H"
"","04","N","2006019842","2","1","","2","12","Y","","1996","01","1","","1","00","E","999","0","","1","01","03","01","01","PA","1","01","1G6KD52Y9TU","P4D"
"","15","N","2006018669","3","1","","1","11","Y","JEEP","2005","01","1","","1","00","N","000","0","","3","01","05","03","00","PA","2","06","1J4GR48K55C","TUT"
"","04","N","2006018679","2","1","","1","12","Y","HOND","1988","01","2","","1","00","N","999","0","","1","01","03","01","01","PA","1","01","1HGCA5524JA","P4D"
"","04","N","2006019771","9","1","","1","04","Y","CHRY","1995","01","1","","1","00","N","010","0","","2","01","99","01","13","PA","2","01","1C3HD56F8SF","P4D"
"","04","N","2006019876","3","1","","1","99","Y","NISS","1995","01","2","","1","00","E","999","0","","2","01","05","01","13","PA","2","01","JN1CA21D3ST","P4D"
"","23","N","2006019888","2","1","","1","12","N","SUZI","1989","02","1","","1","00","S","999","0","","1","01","06","01","01","PA","1","02","JS1RF14A6K2","MMX"
"","04","N","2006018418","2","1","","1","03","Y","DODG","2003","01","1","","1","00","S","999","0","","2","01","07","01","06","PA","2","01","1B3ES56C83D","P4D"
"","04","N","2006032851","1","1","","1","11","Y","BUIC","1991","02","2","","1","00","S","999","0","","1","01","05","01","05","PA","1","01","1G4CW53L0M1","P4D"
"","12","N","2006032859","1","1","","1","11","Y","PLYM","1999","02","2","","1","00","E","999","0","","2","01","04","01","13","PA","2","07","1P4GP44G0XB","PSV"
"","50","N","2006032803","1","1","","1","06","Y","TOYT","2004","01","1","","1","00","S","020","0","","3","01","03","02","99","PA","2","04","5TESN92N84Z","TPK"
"","12","N","2006032848","0","1","","1","02","Y","KIA","2002","02","2","","1","00","S","999","0","","1","01","05","01","06","PA","1","07","KNDUP131526","PSV"
"","04","N","2006032884","3","1","","1","01","Y","BUIC","1988","01","1","","1","00","N","999","0","","1","01","01","01","00","PA","1","01","1G4NC54U1JM","P4D"
"","04","N","2006032952","9","4","","1","06","Y","ACUR","2006","01","1","","1","00","U","999","0","","1","05","03","14","98","PA","1","01","JH4CL968X6C","P4D"
"","04","N","2006032982","1","1","","1","12","Y","FORD","1993","01","1","","2","00","W","999","0","","1","01","04","12","03","PA","1","01","3FAPP13J3PR","P4D"
"","03","N","2006034190","3","1","","1","12","Y","TOYT","1997","01","1","","2","00","N","035","0","","1","01","07","04","07","PA","1","01","JT2DB02T3V0","P2L"
"","04","N","2006034199","1","2","","1","12","Y","HOND","2003","","2","","1","00","N","000","0","","3","02","01","06","00","PA","2","01","1HGCM56663A","P4D"
"","72","Y","2006034206","2","1","","1","09","Y","GMC","1992","02","1","","1","21","S","999","1","","2","01","03","01","11","NJ","2","05","4V1NDDREXNN","TDS"
"","99","N","2006036658","","1","","","00","","UNKN","","99","0","","","00","U","999","0","","2","51","","","","","0","","",""
"","15","N","2006036668","3","1","","1","99","U","INFI","2004","02","2","","1","00","N","999","0","","2","01","99","10","00","PA","2","01","JNRAS08W34X","PUT"
"","04","N","2006035475","9","1","","1","12","Y","VOLK","2001","01","1","","1","00","N","999","0","","2","01","07","01","11","NJ","2","01","WVWRH63B51P","P4D"
"","","N","2006036610","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","05","N","2006036624","1","1","","1","01","U","FORD","1997","01","1","","1","00","S","035","0","","2","01","04","01","01","PA","2","01","KNJLT06H2V6","P4H"
"","","N","2006036638","9","4","","1","99","U","UNKN","","99","1","","1","00","N","999","0","","1","05","07","01","00","","1","06","",""
"","50","N","2006036677","2","2","","1","09","Y","FORD","2005","","0","","2","00","N","000","0","","3","02","03","06","01","PA","2","01","1FTSX21515E","T4C"
"","04","N","2006037990","3","1","","1","06","Y","FORD","1995","02","2","","1","00","E","999","","","2","01","02","01","99","PA","2","01","1FALP6536SK","P4D"
"","04","N","2006037982","3","1","","1","10","Y","FORD","1999","01","1","","1","03","N","000","0","","2","01","03","03","09","PA","2","01","2FAFP71W9XX","P4D"
"","06","N","2006021642","2","1","","1","06","Y","TOYT","1991","01","1","","1","00","W","999","0","","2","01","01","01","03","PA","2","01","JT2SV21W4M0","PSW"
"","04","N","2006021658","3","1","","1","12","Y","CHEV","2005","02","1","","1","00","E","025","0","","1","01","02","01","01","PA","1","01","1G1ZT54825F","P4D"
"","04","N","2006023989","3","1","","2","02","Y","VOLK","2000","02","5","","1","00","E","045","0","","2","01","05","01","06","NJ","3","01","3VWRC29M1YM","P4D"
"","","N","2006018826","","","","","","","","","00","1","","","","","000","","","3","31","","","","","2","","",""
"","09","N","2006018980","9","1","","1","99","Y","UNKN","9999","01","1","","1","00","U","999","0","","1","01","99","99","99","PA","1","01","99999999999","P"
"","04","N","2006020104","0","1","","9","06","U","DODG","2002","99","1","","1","00","N","999","0","","3","01","07","01","01","PA","2","01","1B3EL46X92N","P4D"
"","","N","2006033042","1","1","","1","99","","","","","1","","1","00","E","999","","","1","11","05","99","99","","1","20","",""
"","","N","2006033098","","","","","","","","","","1","","","","","000","","","3","31","","","","","2","","",""
"","02","N","2006035591","1","1","","1","03","Y","CHEV","1995","01","1","","1","00","S","999","0","","2","01","02","04","07","PA","2","01","2G1WX12X1S9","PCP"
"","12","N","2006035662","3","1","","1","06","Y","MAZD","2002","01","1","","1","00","N","999","0","","2","01","99","02","06","PA","2","07","JM3LW28J220","PSV"
"","04","N","2006035760","3","1","","1","12","Y","NISS","1995","01","1","","1","00","E","999","0","","1","01","05","12","07","PA","1","01","1N4BU31D2SC","P4D"
"","04","N","2006035797","9","2","","2","01","Y","FORD","1989","","0","","1","00","N","000","0","","3","02","05","06","08","PA","1","01","2FAPP36X8KB","P4D"
"","04","N","2006036804","3","1","","1","03","Y","HYUN","2004","01","1","","1","00","W","999","","","2","01","07","12","04","PA","2","01","KMHWF25H14A","P4D"
"","04","N","2006036834","3","1","","1","00","Y","SUZI","2004","02","2","","1","00","S","999","0","","2","01","07","01","08","PA","1","01","KL5JD52ZX4K","P4D"
"","03","N","2006036848","2","1","","1","06","Y","FORD","2001","01","1","","1","00","N","999","0","","2","01","06","01","03","PA","2","01","3FAFP31381R","P3P"
"","04","N","2006035682","2","1","","1","12","Y","BUIC","2002","01","1","","1","00","S","999","0","","1","01","12","01","06","PA","1","01","1G4HP54K62U","P4D"
"","","N","2006035698","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","",""
"","04","N","2006036872","3","1","","1","11","Y","MRCU","2002","01","1","","1","00","E","999","0","","1","01","01","01","11","PA","1","01","2MEFM75W92X","P4D"
"","15","N","2006035763","3","1","","1","12","Y","JEEP","1997","01","1","","1","00","W","999","0","","1","01","03","05","01","PA","1","06","1J4GZ58S9VC","TUT"
"","02","N","2006035785","2","1","","1","12","U","MRCU","1988","01","1","","1","00","N","999","0","","1","01","07","01","01","PA","1","01","1MEBM6045JH","P2D"
"","04","N","2006036902","2","1","","1","06","Y","CHEV","1985","02","1","","1","00","E","999","0","","2","01","99","01","01","PA","2","01","2G1AW19R6F1","P4D"
"","","N","2006038178","","","","","","","","","00","1","","","","","000","","","2","31","","","","","2","","","P4D"
"","04","N","2006038165","2","1","","1","06","Y","NISS","1989","01","5","","1","00","E","000","0","","3","01","99","03","06","NJ","3","01","JN1HJ01P3KT","P4D"
