"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2013067501","1","1","","1","06","Y","BUIC","1993","01","2","","1","00","E","000","0","","2","01","08","03","06","PA","3","01","1G4HP53L2PH","P4D"
"","78","N","2013068696","2","1","","1","12","Y","FORD","1996","01","1","","1","00","E","047","0","","1","01","03","01","06","NJ","1","05","1FDKE30H3TH","TMH"
"","04","N","2013070020","3","1","","1","12","U","HOND","1992","02","1","","1","00","E","020","0","","1","01","05","01","98","PA","1","01","JHMCB7654NC","P4D"
"","04","N","2013070036","9","1","","9","05","U","NISS","2011","99","1","","9","13","N","999","","","1","01","12","99","13","PA","1","01","1N4CL2AP4BC","P4D"
"","69","N","2013067318","9","1","","9","12","Y","FORD","9999","99","1","","1","00","W","999","","","3","01","02","01","01","ZZ","1","04","99999999999",""
"","20","N","2013070052","3","1","","1","12","U","HD","2006","02","1","","1","00","E","999","0","","1","01","05","01","03","PA","1","02","1HD1CLP1X6K","MRS"
"","04","N","2013070079","3","1","","1","12","Y","CHRY","2000","01","2","","1","00","W","025","0","","1","01","08","01","01","NJ","1","01","2C3HE66G2YH","P4D"
"","15","N","2013075150","3","1","","3","12","Y","TOYT","1996","01","1","","1","00","W","999","0","","1","01","12","08","03","PA","1","06","JT3HP10V6T7","PUT"
"","04","N","2013076373","2","1","","1","06","Y","FORD","2013","01","1","","1","00","N","025","0","","2","01","07","01","03","PA","2","01","3FA6P0HRXDR","P4D"
"","15","N","2013076383","2","1","","1","06","Y","HOND","2009","01","2","","1","00","W","040","0","","2","01","07","01","03","PA","2","06","5FNYF48949B","PUT"
"","04","N","2013078961","3","1","","1","03","N","FORD","2007","02","2","","1","12","E","045","0","","2","01","03","01","01","PA","2","01","2FAHP71W07X","P4D"
"","04","N","2013080016","3","1","","1","06","Y","MAZD","2009","02","2","","1","00","N","999","","","2","01","02","01","01","PA","2","01","1YVHP81AX95","P4D"
"","04","N","2013080080","3","1","","1","12","Y","MRCU","2000","02","2","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","2MEFM75W5YX","P4D"
"","15","N","2013080092","2","2","","1","06","Y","INFI","2004","","0","","1","00","","000","","","2","02","03","06","03","PA","3","06","5N3AA08C54N","PUT"
"","12","N","2013080030","2","1","","1","12","Y","MRCU","1996","02","2","","1","00","W","999","0","","1","01","07","01","01","PA","1","01","4M2DV11W2TD","PSV"
"","04","N","2013080049","2","1","","1","09","Y","VOLK","2001","02","3","","1","00","W","099","0","","2","01","02","01","98","PA","1","01","WVWAC63B31P","P4D"
"","03","N","2013080064","1","1","","1","99","Y","ACUR","2006","01","1","","1","00","W","999","","","1","01","02","01","01","MD","1","01","JH4DC54846S","P2H"
"","04","N","2013082696","3","1","","1","01","Y","KIA","2009","02","1","","1","00","N","025","0","","1","01","07","01","13","PA","1","01","KNADE223X96","P4D"
"","51","Y","2013083837","3","1","","1","12","Y","FRHT","2007","02","1","","1","00","N","055","0","","1","01","03","01","06","NJ","3","05","1FVACWDC07H","TCC"
"","19","N","2013066704","9","1","","1","12","Y","MERZ","2013","99","1","","1","00","N","999","0","","2","01","99","01","99","ZZ","1","06","",""
"","04","N","2013066810","9","1","","1","12","U","MAZD","2006","01","1","","1","00","N","999","","","2","01","99","01","01","PA","1","01","JM1BK323861","P4D"
"","02","N","2013070555","2","1","","1","12","Y","TOYT","1993","01","1","","1","00","S","999","0","","1","01","03","01","06","PA","1","01","JT2SW21N3P0","PCP"
"","15","N","2013070568","1","1","","1","05","Y","JEEP","2006","01","5","","1","00","E","000","0","","2","01","09","03","06","PA","2","04","1J4GR48K96C","T4W"
"","04","N","2013070501","3","2","","1","06","Y","CHEV","2007","","0","","1","00","W","000","","","2","02","02","06","08","PA","2","01","2G1WD58C779","P4D"
"","03","N","2013070359","3","1","","1","09","Y","HYUN","2002","02","1","","1","00","N","035","","","2","01","03","01","06","PA","2","01","KMHCG35C12U","P2H"
"","15","N","2013070376","9","1","","1","12","Y","FORD","2003","01","1","","1","00","N","999","","","1","01","99","01","01","PA","1","06","1FMZU73E33U","PUT"
"","04","N","2013070425","1","1","","1","05","N","HOND","2004","01","1","","1","00","S","999","0","","1","01","05","07","01","PA","1","01","1HGCM56864A","P4D"
"","04","N","2013070451","0","1","","1","02","Y","CHRY","2011","01","1","","1","00","S","999","","","1","01","05","01","13","PA","1","01","1C3BC1FB5BN","P4D"
"","04","N","2013070474","1","1","","1","11","Y","CHRY","2005","01","1","","1","00","W","999","","","2","01","07","01","01","PA","2","01","2C3JA53G75H","P4D"
"","04","N","2013070507","0","1","","1","99","Y","FORD","2006","02","1","","1","13","N","999","","","1","01","03","99","01","PA","1","01","2FAHP71W66X","P4D"
"","04","N","2013070524","3","1","","1","01","Y","NISS","2010","01","1","","1","00","E","999","0","","1","01","05","01","06","PA","1","01","1N4AL2AP8AN","P4D"
"","15","N","2013070546","2","1","","1","02","Y","GMC","2013","03","3","","1","00","E","999","","","1","01","07","12","03","GA","1","06","1GKS2KE79DR","T4W"
"","02","N","2013070384","2","1","","1","12","Y","TOYT","2000","02","1","","1","00","E","999","0","","1","01","03","01","01","PA","1","01","2T1CF28P6YC","PCP"
"","04","N","2013070404","9","2","","1","06","Y","MITS","2012","","0","","1","00","E","000","0","","3","02","02","06","06","PA","3","01","JA32U2FUXCU","P4D"
"","51","N","2013075341","2","1","","1","12","Y","GMC","1998","01","1","","1","00","E","999","0","","1","01","04","01","13","PA","1","04","2GTEK19R1W1","TPC"
"","04","N","2013005318","2","1","","2","05","Y","CHRY","2003","01","1","","1","00","N","001","0","","2","01","05","15","06","NJ","2","01","2C3HD46R43H","P4D"
"","79","N","2013002437","9","4","","1","00","N","","","99","1","","1","00","N","999","0","","1","05","99","99","06","ZZ","0","05","",""
"","04","N","2013075492","2","1","","1","06","Y","NISS","2012","02","1","","1","00","E","000","0","","2","01","09","03","03","DE","3","01","3N1CN7AP9CL","P4D"
"","04","N","2013077929","3","1","","4","12","Y","LEXS","2006","01","1","","1","00","S","005","0","","1","01","03","01","04","PA","1","01","JTHCH96S160","P4D"
"","04","N","2013080430","3","1","","1","06","Y","HOND","2003","01","1","","1","00","S","000","","","2","01","01","03","01","PA","2","01","1HGCM66513A","P4D"
"","12","N","2013067045","2","1","","1","06","Y","JEEP","2013","01","1","","1","00","E","000","0","","2","01","05","03","03","PA","2","06","1C4AJWAG2DL","T2W"
"","04","N","2013070909","0","1","","1","12","Y","CHEV","2006","02","2","","1","00","E","025","0","","1","01","07","01","01","NJ","1","01","2G1WT58K669","P4D"
"","15","N","2013070672","3","1","","1","02","Y","TOYT","2001","01","1","","4","00","S","025","0","","2","01","07","16","03","NJ","2","06","JTEGH20V910","PUT"
"","04","N","2013075498","3","1","","1","06","Y","FORD","2003","01","1","","2","00","S","000","0","","3","01","07","03","01","PA","3","06","1FAFP55283A","P4D"
"","51","N","2013119467","2","1","","1","12","Y","OTHR","2013","02","1","","1","00","S","025","0","","1","01","03","01","01","NJ","1","05","3HAMMAAL3DL","TCC"
"","04","N","2013122073","3","1","","1","12","Y","CHRY","2007","01","2","","4","00","S","999","","","1","01","01","16","01","PA","1","01","1C3LC46K07N","P4D"
"","15","N","2013104408","1","1","","1","06","Y","SUBA","2014","01","1","","1","00","S","999","0","","2","01","05","01","03","PA","2","06","JF2SJGMCXEH","PUT"
"","39","Y","2013104524","3","1","","1","06","Y","OTHR","1999","02","2","","1","11","W","030","0","","2","01","06","02","01","PA","3","03","1HVBBAAP3XH","TBU"
"","15","N","2013106858","2","1","","1","12","Y","NISS","2010","02","1","","1","00","W","015","0","","2","01","07","02","03","NJ","3","01","5N1AN0NWXAC","PUT"
"","09","N","2013109351","9","4","","1","99","U","","","99","1","","1","00","W","999","0","","1","05","05","99","99","","1","01","",""
"","15","N","2013109365","2","1","","1","10","Y","JEEP","2003","01","1","","1","00","W","999","0","","2","01","04","01","99","PA","2","06","1J4GL48K53W","T4W"
"","","","2013109389","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","51","N","2013109402","3","1","","5","11","Y","TOYT","2006","01","1","","1","00","E","999","0","","1","01","01","99","07","PA","1","04","5TELU42N26Z","TCW"
"","15","N","2013109410","2","1","","1","08","Y","DODG","2000","01","2","","1","00","N","999","0","","2","01","08","01","06","PA","2","06","1B4HS28N7YF","PUT"
"","","","2013109429","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","69","N","2013109440","3","1","","1","10","Y","DODG","1988","01","1","","4","00","W","999","0","","1","01","05","16","01","PA","1","07","2B6HB23Y0JK","TYY"
"","","N","2013109456","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","05","N","2013111825","3","1","","1","12","Y","TOYT","2006","02","1","","1","00","S","015","0","","1","01","07","01","06","PA","1","01","JTKKT624860","P4H"
"","04","N","2013111839","3","2","","1","14","U","LEXS","2002","","0","","1","00","S","000","0","","4","02","01","06","01","PA","3","01","JTHBF30G925","P4D"
"","15","N","2013111863","1","1","","1","06","Y","CHEV","2007","01","1","","1","00","N","000","","","4","01","03","03","03","PA","2","06","1GNFK16317J","PUT"
"","12","N","2013110723","3","1","","1","12","Y","HOND","2003","01","2","","1","00","N","999","","","1","01","07","01","01","PA","1","07","5FNRL18933B","PSV"
"","15","N","2013111864","1","1","","1","07","Y","JEEP","2001","01","2","","1","00","E","015","0","","2","01","01","01","13","PA","2","06","1J4GW48S81C","T4W"
"","12","N","2013111888","3","2","","1","11","Y","FORD","2004","01","1","","1","00","W","000","0","","2","03","07","06","11","PA","2","07","2FMDA52204B","PSV"
"","04","N","2013111901","3","1","","1","12","Y","CHEV","2012","03","1","","1","00","W","999","0","","1","01","05","01","98","MA","1","01","2G1WC5E39C1","P4D"
"","15","N","2013112033","3","1","","1","12","Y","DODG","2005","01","1","","1","00","E","035","0","","1","01","12","01","03","PA","1","01","2D4GV58285H","PUT"
"","","N","2013114447","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","19","N","2012032743","1","1","","1","06","Y","FORD","2005","02","2","","1","00","S","999","0","","2","01","05","01","06","FL","2","06","99999999999",""
"","04","N","2013121379","3","2","","1","12","U","FORD","2008","","0","","1","00","E","000","","","3","02","03","06","11","PA","2","01","2FAHP71V48X","P4D"
"","04","N","2013121393","3","1","","1","05","Y","HOND","1996","02","1","","1","00","N","999","","","1","01","07","98","03","PA","1","01","1HGCD5630TA","P4D"
"","","N","2013121400","9","1","","1","99","","","","","1","","1","00","S","999","","","1","11","99","01","01","","1","20","",""
"","04","N","2013121417","2","1","","1","01","Y","AUDI","2004","02","1","","1","00","E","999","0","","2","01","08","01","03","PA","2","01","WAUML44E24N","P4D"
"","15","N","2013121423","2","2","","1","07","Y","INFI","2013","","0","","1","00","S","000","0","","3","02","02","06","09","NC","2","06","5N1AL0MN2DC","PUT"
"","39","Y","2013106396","2","1","","1","11","Y","GMC","2002","98","2","","3","11","E","030","0","","3","01","06","17","03","PA","2","03","1GDL7T1C82J","TBU"
"","15","N","2013121440","0","1","","1","12","Y","FORD","1999","02","1","","1","00","S","010","0","","1","01","05","10","01","PA","1","06","1FMPU18L1XL","PUT"
"","09","N","2013106276","9","4","","1","99","","","","99","1","","1","00","N","999","","","1","05","12","01","01","","1","01","",""
"","04","N","2013121336","3","1","","1","12","Y","BUIC","2002","01","1","","3","00","W","035","","","1","01","08","17","01","PA","1","01","2G4WS52J621","P4D"
"","09","N","2013121351","9","1","","1","12","U","JEEP","9999","99","1","","4","00","N","999","0","","1","01","02","16","02","ZZ","1","01","99999999999",""
"","02","N","2013121455","1","1","","2","02","Y","PONT","1999","01","1","","3","00","N","999","0","","1","01","02","17","08","PA","1","01","1G2WP12K7XF","PCP"
"","04","N","2013121463","3","1","","1","12","Y","INFI","2007","01","1","","1","00","S","999","0","","1","01","05","01","06","PA","1","01","JNKBV61F17M","P4D"
"","04","N","2013121478","3","1","","1","02","Y","STRN","2001","02","1","","1","00","E","999","","","1","01","08","01","01","PA","1","01","1G8JW52R21Y","P4D"
"","04","N","2013121358","3","1","","1","02","Y","","2003","02","2","","1","00","N","999","0","","2","01","01","01","07","PA","2","01","1G6DM57N530","P4D"
"","51","N","2013121375","1","1","","1","12","Y","NISS","2012","02","1","","1","00","E","999","","","1","01","03","12","09","PA","1","04","1N6BD0CT1CC","T4C"
"","04","N","2013123546","2","3","","1","11","Y","CHEV","2000","01","1","","1","00","W","999","","","1","01","12","01","13","NJ","1","01","2G1WF52E5Y9","P4D"
"","04","N","2013072209","2","1","","1","12","Y","PONT","2000","01","2","","1","00","N","999","0","","1","01","01","01","01","PA","1","01","1G2WJ52J5YF","P4D"
"","41","N","2013070924","0","1","","1","06","Y","DODG","2008","02","5","","1","00","S","005","0","","2","01","07","01","03","PA","2","07","1D8HN44H78B","TES"
"","02","N","2013070935","1","2","","1","05","U","HOND","2008","","0","","1","00","","000","","","2","02","05","06","12","NJ","2","01","1HGCS12398A","PCP"
"","04","N","2013070970","0","1","","1","10","Y","FORD","1995","02","2","","1","00","W","999","","","1","01","02","01","01","PA","1","01","1FALP52U9SA","P4D"
"","41","N","2013070975","2","3","","1","12","Y","CHEV","2004","01","1","","1","00","E","999","","","1","01","02","01","01","PA","1","04","1GNDX03EX4D","TES"
"","04","N","2013070993","2","1","","1","12","Y","FORD","2001","01","5","","1","00","N","999","0","","1","01","08","01","01","PA","1","01","1FAHP55U61G","P4D"
"","12","N","2013072346","1","1","","1","06","Y","CHEV","2006","01","1","","1","00","S","000","0","","3","01","10","03","03","PA","2","01","3GNDA23P16S","PSV"
"","09","N","2013070958","3","2","","1","01","Y","NISS","2012","","0","","1","00","S","000","","","3","02","02","06","98","PA","2","01","99999999999",""
"","04","N","2013074709","2","1","","1","09","Y","NISS","2011","01","1","","1","00","S","010","","","1","01","05","01","01","PA","1","01","1N4AL2AP5BC","P4D"
"","04","N","2013074729","3","1","","1","12","Y","LEXS","1996","02","1","","1","00","N","999","","","2","01","08","01","01","PA","1","01","JT8BH22F9T0","P4D"
"","03","N","2013074658","3","1","","1","01","Y","MITS","2000","01","1","","1","00","N","999","","","2","01","07","01","01","PA","2","01","4A3AC54L2YE","P2H"
"","15","N","2013074668","3","1","","1","12","Y","JEEP","2001","01","2","","1","00","E","999","","","1","01","01","01","01","PA","1","06","1J4GW48S61C","T4W"
"","04","N","2013074691","3","1","","3","12","Y","NISS","1998","01","2","","1","02","E","999","","","1","01","04","12","13","PA","1","01","JN1CA21D1WT","P4D"
"","15","N","2013074743","3","1","","1","12","U","FORD","2001","01","1","","1","99","W","025","0","","1","01","02","01","13","PA","1","06","1FMRU16W41L","PUT"
"","15","N","2013074754","3","1","","1","12","Y","SUBA","2003","02","1","","1","00","N","010","0","","1","01","01","01","03","SD","1","06","JF1SG63633H","PUT"
"","28","N","2013073303","3","1","","1","00","Y","KAWK","2006","02","1","","1","00","N","999","0","","2","01","07","08","06","MD","0","02","JKBZXJD106A","MRC"
"","","N","2013079593","3","1","","1","12","","","","","1","","1","00","W","999","","","2","11","05","01","12","","2","20","",""
"","04","N","2013079599","3","1","","1","01","Y","CHEV","1999","02","1","","1","00","E","999","0","","2","01","08","12","01","PA","2","01","1G1NE52J1X6","P4D"
"","04","N","2013079456","2","2","","1","06","U","TOYT","2011","","0","","1","00","N","000","","","2","02","12","06","01","NJ","2","01","4T1BF3EK9BU","P4D"
"","","N","2013079544","9","1","","1","99","","","","","1","","1","00","E","999","","","2","11","99","01","01","","2","20","",""
"","04","N","2013079564","3","2","","1","11","Y","FORD","2005","","0","","1","00","W","000","0","","8","02","07","06","11","PA","2","01","1FAFP53U25A","P4D"
"","15","N","2013079570","1","1","","1","12","Y","NISS","2009","01","1","","1","00","W","030","0","","1","01","08","01","01","PA","1","06","JN8AS58V29W","PUT"
"","","N","2013079436","9","1","","1","99","","","","","1","","1","00","W","999","","","1","11","99","01","01","","2","20","",""
"","69","N","2013079448","3","1","","1","12","Y","CHEV","2005","02","1","","1","00","W","999","0","","1","01","03","01","01","PA","1","04","99999999999",""
"","04","N","2013079483","3","2","","1","06","Y","TOYT","2011","","1","","1","00","E","000","","","2","02","05","06","01","PA","2","01","4T1BF3EK8BU","P4D"
"","04","N","2013079517","3","1","","1","04","Y","CHEV","2009","01","4","","1","00","N","999","0","","2","01","07","01","01","PA","2","01","2G1WT57N091","P4D"
"","04","N","2013079578","2","2","","1","07","Y","CHEV","2008","","0","","1","00","","000","","","2","02","03","06","01","PA","2","01","1G1ZG57B784","P4D"
"","04","N","2013079587","3","1","","3","07","U","TOYT","1998","01","1","","1","00","S","040","0","","1","01","07","04","03","PA","1","01","4T1BF18B7WU","P4D"
"","05","N","2013083993","3","1","","1","03","Y","HOND","2007","02","1","","1","00","W","999","","","1","01","07","01","98","MD","1","01","99999999999","P4H"
"","03","N","2013084016","1","1","","1","12","Y","HOND","1993","02","1","","1","00","N","035","0","","1","01","01","01","98","NJ","1","01","2HGEH2377PH","P2H"
"","02","N","2013083964","1","1","","1","13","Y","HOND","2007","01","1","","1","00","W","999","","","1","01","07","01","01","PA","1","01","2HGFG12897H","PCP"
"","02","N","2013083976","3","3","","1","11","U","TOYT","1999","02","3","","1","00","E","050","0","","1","01","05","01","01","OH","1","01","2T1CF22P0XC","PCP"
"","04","N","2013084028","2","1","","9","03","Y","HYUN","2012","01","1","","1","00","E","999","","","1","01","12","01","01","PA","1","01","5NPEB4AC7CH","P4D"
"","12","N","2013084040","2","1","","1","09","Y","TOYT","1999","01","4","","2","00","W","999","","","1","01","08","99","04","PA","1","07","4T3ZF19C8XU","PSV"
"","15","N","2013067501","1","1","","1","12","Y","CHEV","2009","02","3","","1","00","E","040","0","","1","01","03","01","06","NY","1","06","1GNFK13519R","PUT"
"","15","N","2013068697","2","1","","1","06","Y","HYUN","2009","01","1","","1","00","N","000","0","","2","01","05","03","06","PA","2","06","5NMSG13D09H","PUT"
"","15","N","2013070024","0","1","","1","12","Y","CHEV","2005","01","1","","1","00","W","015","0","","2","01","04","01","13","PA","1","06","1GNEK13T85J","PUT"
"","","N","2013070046","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2013067318","9","1","","9","06","Y","JEEP","2002","99","1","","1","00","W","999","","","2","01","99","01","01","PA","3","06","1J4GW48SX2C","T4W"
"","","N","2013070054","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2013070083","2","1","","2","06","Y","ACUR","2001","01","1","","3","00","W","999","0","","2","01","07","17","01","PA","2","01","2HNYD18681H","PUT"
"","","N","2013075152","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2013076373","3","1","","1","12","Y","TOYT","2004","01","1","","1","00","N","060","0","","1","01","07","01","03","PA","1","01","4T1BE30K54U","P4D"
"","15","N","2013076383","3","1","","1","12","Y","TOYT","2013","02","1","","1","00","W","040","0","","1","01","12","01","03","NJ","1","06","5TDDK3EH5DS","PUT"
"","02","N","2013078961","3","1","","1","03","Y","LINC","1995","01","1","","1","00","E","040","0","","1","01","02","01","03","PA","1","01","1LNLM91V6SY","PCP"
"","02","N","2013080016","9","1","","1","99","U","HOND","1994","02","2","","1","00","N","999","","","1","01","05","01","01","PA","1","01","1HGCD7246RA","PCP"
