"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2001007108","3","3","3018","0030","529","B","2","45","HAVERFORD AV","2","3","67"
"2001007123","4","4","","","","W","2","","MERION AV","4","","67"
"2001007136","3","3","0095","0181","2302","S","00","","","1","1","67"
"2001007145","3","4","2006","0091","680","W","02","","SPRING GARDEN ST","2","3","67"
"2001007152","3","3","3009","0080","2930","S","02","35","RIDGE AV","2","3","67"
"2001007156","4","5","","","","E","4","25","RACE ST","4","","67"
"2001007162","5","5","","","","S","2","35","SIXTH ST","4","","67"
"2001007164","10","10","3008","0030","0","E","2","","CHESTNUT ST","2","3","67"
"2001007170","3","3","1018","0021","1782","W","02","45","GRANT AV","2","3","67"
"2001007175","5","3","0001","0380","0","N","3","45","ROOSEVELT BL","2","3","67"
"2001007182","3","4","0001","0361","0","S","06","45","ROOSEVELT BL","2","3","67"
"2001007191","3","3","0001","0320","0","N","03","45","ROOSEVELT BL","2","3","67"
"2001007195","5","4","1013","0021","2118","S","02","35","ACADEMY RD","2","1","67"
"2001007203","4","4","","","","E","","","STRAHLE ST","4","","66"
"2001007210","3","3","1007","0140","468","N","02","35","STATE RD","2","3","67"
"2001007215","5","4","1016","0021","752","S","99","45","HOLME AV","2","3","67"
"2001007222","3","3","0532","0010","3117","W","00","25","WELSH RD","2","3","67"
"2001007227","5","3","0291","0170","1692","N","02","25","","2","3","67"
"2001007231","5","4","0611","0011","1672","S","02","","BROAD ST","2","3","67"
"2001007237","3","3","3037","0023","479","S","4","35","JOHN F KENNEDY BL","2","3","67"
"2001007244","4","3","3027","0010","0","N","00","","SIXTEENTH ST","2","3","67"
"2001007250","3","3","","","","","","","TWENTYFIRST ST","4","","67"
"2001007254","4","5","","","","N","","35","BLUE GRASS RD","4","","67"
"2001007265","3","3","0611","0070","2021","N","2","","BROAD ST","2","3","67"
"2001007274","3","3","3015","0040","1866","N","01","25","COBBSCREEK PY","2","3","67"
"2001007281","4","4","","","","N","02","","FIFTYNINTH ST","4","","67"
"2001007292","3","3","","","","W","02","","FIFTYSEVENTH AV","4","","67"
"2001007295","4","5","","","","N","04","","SIXTYFIRST ST","4","","67"
"2001007300","3","4","1100","","","S","00","25","FIFTYSECOND ST","4","","67"
"2001007306","3","4","","","","","02","25","FIFTYEIGHTH ST","9","","67"
"2001007361","3","3","0095","0281","","S","03","55","","1","1","67"
"2001007366","3","3","0013","0141","1645","S","2","35","HUNTING PARK AV","2","3","67"
"2001007373","4","6","","","","E","99","","WESTMORELAND ST","4","","67"
"2001007383","3","3","3007","0070","655","S","02","35","KELLY DR","2","3","67"
"2001007389","3","3","0076","3434","2300","E","3","55","SCHUYLKILL EX","1","1","67"
"2001007400","3","3","3007","0070","2966","N","2","30","KELLY DR","2","3","67"
"2001007410","3","3","0095","0231","491","S","04","55","","1","1","67"
"2001007416","4","4","","","","N","01","25","RAMP FROM BROAD ST","4","","67"
"2001007419","4","4","8023","0260","1710","N","1","","RAMP RD","2","1","67"
"2001007424","3","3","0076","3414","279","E","3","55","SCHUYLKILL EX","1","1","67"
"2001007430","3","3","0095","0265","4108","N","04","55","","1","1","67"
"2001007435","4","4","8043","0250","553","S","00","","","2","1","67"
"2001010122","3","4","","","","N","02","25","SUMMERDALE AV","4","","67"
"2001010294","4","4","","","","E","00","","DURHAM ST","4","","67"
"2001010305","3","5","3017","0061","0","S","02","35","FIFTYSECOND ST","2","3","67"
"2001010312","6","5","3013","0041","2385","S","02","25","","2","3","67"
"2001010316","3","4","0611","0111","1128","S","2","","BROAD ST","2","3","67"
"2001010320","3","3","4007","0010","1307","B","2","25","CLARISSA ST","2","3","67"
"2001010325","4","3","1001","0010","285","S","2","35","RISING SUN AV","2","3","67"
"2001008587","3","4","2016","0081","1038","W","2","","ALLEGHENY AV","2","","67"
"2001008596","3","4","","","","N","02","25","ARAMINGO AV","4","","67"
"2001008601","3","3","1004","0060","1699","E","3","30","ERIE AV","2","3","67"
"2001008612","5","5","2016","0111","1458","W","02","","ALLEGHENY AV","2","","67"
"2001008626","3","3","1004","0020","130","E","02","25","ERIE AV","2","3","67"
"2001008630","5","5","","","","","","","KIP ST","4","","67"
"2001008644","4","3","0611","0110","1726","N","2","","BROAD ST","2","3","67"
"2001008653","5","4","2001","0131","1893","S","3","","RICHMOND ST","2","3","67"
"2001008663","4","3","2001","0130","1736","N","03","15","CHRISTOPHER COLUMBUS BL","2","3","67"
"2001008678","3","4","1002","0050","0","E","02","40","ADAMS AV","2","3","67"
"2001008692","3","3","4002","0140","0","E","01","","GODFREY AV","2","3","67"
"2001008707","4","3","4007","0020","624","S","02","","WAYNE AV","2","3","67"
"2001008712","3","4","0291","0141","2318","W","1","20","BROAD ST","2","3","67"
"2001008729","5","5","","","","E","2","","TABOR AV","4","","67"
"2001008738","4","5","","","","","","","PENNWAY ST","4","","67"
"2001008748","4","3","3019","0100","1093","E","2","25","PASSYUNK AV","2","3","67"
"2001008757","4","3","","","","S","02","","TWENTYNINTH ST","4","","67"
"2001008763","3","4","3019","0111","970","W","01","","PASSYUNK AV","2","","67"
"2001008768","5","5","1002","0080","1578","S","03","35","ADAMS AV","2","3","67"
"2001008773","3","5","1001","0060","3208","N","02","25","RISING SUN AV","2","3","67"
"2001006235","3","3","0001","0041","1351","S","2","35","CITY AV","2","3","67"
"2001009002","3","3","2014","0040","1986","E","02","25","LEHIGH AV","2","3","67"
"2001009009","3","3","","","","E","02","","SUSQUEHANNA ST","4","","67"
"2001009070","4","4","1005","0082","160","N","01","15","CASTOR AV","2","3","67"
"2001006532","3","3","0013","0070","1102","N","02","","THIRTYEIGHTH ST","2","3","67"
"2001206250","3","4","","","0","W","99","25","HUNTINGDON ST","4","","67"
"2001204149","3","4","","","0","E","99","55","MORRIS ST","4","","67"
"2001204153","5","4","1004","0031","1085","W","01","35","SR 1004 SH","2","","67"
"2001204158","4","3","","","0","W","99","55","TIOGA ST","4","","67"
"2001204163","4","3","","","0","W","99","15","SEDGLEY AV","4","","67"
"2001204167","5","3","2008","0040","1670","E","02","25","SR 2008 SH","2","3","67"
"2001204173","3","4","","","0","S","99","25","GERMANTOWN AV","4","","67"
"2001204503","5","3","1007","0130","0","N","04","35","SR 1007 SH","2","3","67"
"2001204507","3","3","8031","0250","100","S","99","55","RAMP S RD","2","1","67"
"2001204511","4","4","","","0","N","99","25","EIGHTEENTH ST","4","","67"
"2001204514","4","4","2001","0011","1947","S","04","","SR 2001 SH","2","3","67"
"2001204518","4","4","8057","0500","0","W","99","40","RAMP B RD","2","1","67"
"2001204524","3","4","","","0","W","99","25","PRATT ST","4","","67"
"2001204528","3","3","1004","0100","2474","S","03","25","","2","3","67"
"2001204532","3","4","3008","0050","0","E","02","25","","2","3","67"
"2001206688","3","4","","","0","N","99","35","FIFTYTHIRD ST","4","","67"
"2001204535","3","3","0013","0040","1137","W","04","35","","2","3","67"
"2001204541","3","3","0003","0050","1629","E","03","35","SR 0003 SH","2","3","67"
"2001204545","4","3","","","0","N","99","30","PENNWAY ST","4","","67"
"2001204549","5","6","1009","0101","0","S","02","55","","2","3","67"
"2001204553","3","4","","","0","N","99","55","NINTH ST","4","","67"
"2001204557","4","3","","","0","W","99","55","LOUDEN ST","4","","67"
"2001204561","5","3","2008","0060","1434","E","02","55","SR 2008 SH","2","3","67"
"2001204567","3","3","0076","3450","1241","E","02","50","","1","","67"
"2001204572","3","4","3010","0061","350","W","02","25","SR 3010 SH","2","3","67"
"2001204575","6","4","3009","0201","862","S","03","35","SR 3009 SH","2","3","67"
"2001204582","3","4","","","0","E","99","35","TIOGA ST","4","","67"
"2001204588","3","3","0001","0200","2104","N","03","35","","2","3","67"
"2001204593","3","3","","","0","E","99","25","OAKMONT ST","4","","67"
"2001204599","5","3","3009","0180","0","N","02","35","SR 3009 SH","2","3","67"
"2001204603","4","6","3031","0011","397","W","02","35","SR 3031 SH","2","3","67"
"2001204607","3","3","6001","0361","100","S","03","45","","2","3","67"
"2001204619","3","3","1009","0040","580","N","02","55","","2","3","67"
"2001204623","4","5","","","0","E","99","35","ASHBURNER ST","4","","67"
"2001204630","3","3","3009","0110","63","S","02","35","","2","3","67"
"2001204637","3","3","0013","0280","1343","S","02","25","","2","3","67"
"2001204642","3","3","","","0","E","99","25","CONSHOHOCKEN AV","4","","67"
"2001204651","3","4","","","0","W","99","25","SHIPLEY RD","4","","67"
"2001204656","5","5","6073","0020","1904","E","02","25","","2","","67"
"2001204661","3","4","","","0","S","99","25","FIFTYFOURTH ST","4","","67"
"2001206718","3","4","2008","0070","1155","E","02","","","2","3","67"
"2001204664","3","3","1014","0020","2977","W","02","25","SR 1014 SH","2","3","67"
"2001204669","4","3","","","0","W","99","25","SANSOM ST","4","","67"
"2001204675","3","4","","","0","N","99","25","SUMMERDALE AV","4","","67"
"2001204678","3","3","","","0","E","99","35","BYBERRY RD","4","","67"
"2001204686","3","4","","","0","N","99","25","DUFFIELD ST","4","","67"
"2001204690","4","3","","","0","N","99","35","ELEVENTH ST","4","","67"
"2001204695","5","4","2006","0091","1202","W","04","55","SR 2006 SH","2","3","67"
"2001204699","4","4","","","0","S","99","","FIFTEENTH ST","4","","67"
"2001208883","5","4","0611","0041","588","S","02","55","SR 0611 SH","2","3","67"
"2001208886","3","3","4001","0061","100","S","02","","","2","3","67"
"2001208890","4","4","1011","0020","110","N","02","","","2","3","67"
"2001208893","4","3","","","0","S","99","25","THIRTYSECOND ST","4","","67"
"2001208898","3","3","0095","0320","138","N","03","55","","1","1","67"
"2001208903","3","4","","","0","W","99","35","WOODLAND AV","4","","67"
"2001208908","3","4","","","0","E","99","25","SEDGLEY AV","4","","67"
"2001208912","3","3","3005","0090","1182","E","02","","","2","3","67"
"2001208918","3","3","0013","0250","1942","N","01","25","SR 0013 SH","2","3","67"
"2001208921","4","4","","","0","E","99","25","PINE ST","4","","67"
"2001208925","5","3","3015","0100","1113","N","01","25","SR 3015 SH","2","3","67"
"2001208929","4","3","","","0","W","99","20","SPRUCE ST","4","","67"
"2001208934","4","5","","","0","W","99","25","SOMERVILLE AV","4","","67"
"2001208937","3","4","","","0","S","99","25","WILLIAMS AV","4","","67"
"2001208940","4","4","","","0","E","99","35","WOOLSTON AV","4","","67"
"2001208943","5","3","0611","0140","0","N","02","","SR 0611 SH","2","3","67"
"2001208949","4","3","","","0","N","99","30","TWENTYSIXTH ST","4","","67"
"2001208954","3","3","4001","0070","1224","N","02","35","SR 4001 SH","2","3","67"
"2001208958","3","4","","","0","W","99","25","LINDLEY AV","4","","67"
"2001208962","4","4","1013","0051","838","S","02","35","","2","3","67"
"2001208967","3","3","2008","0002","939","E","02","25","SR 2006 SH","2","3","67"
"2001208972","3","3","3021","0040","1023","E","04","25","SR 3021 SH","2","3","67"
"2001208976","4","3","4004","0030","1445","W","02","35","SR 4004 SH","2","3","67"
"2001208981","3","3","0076","3451","2482","W","02","50","SR 0076 SH","1","","67"
"2001208986","3","4","","","0","S","99","25","SIXTH ST","4","","67"
"2001208991","3","4","","","0","E","99","55","THAYER ST","4","","67"
"2001208995","4","3","","","0","E","99","55","DIAMOND ST","4","","67"
"2001209001","4","4","","","0","W","99","25","WOOLSTON AV","4","","67"
"2001209004","3","3","","","0","S","99","55","ARDLEIGH ST","4","","67"
"2001209008","5","3","2034","0010","0","N","02","25","SR 2034 SH","2","3","46"
"2001209014","3","3","","","0","E","99","25","QUEEN LN","4","","67"
"2001209019","4","3","4004","0030","1445","W","02","25","SR 4004 SH","2","3","67"
"2001209030","3","4","","","0","E","99","","BARTRAM AV","4","","67"
"2001209034","4","4","3025","0011","556","S","02","","SR 3025 SH","2","3","67"
"2001209039","4","3","","","0","S","99","","EIGHTH ST","4","","67"
"2001209043","3","5","","","0","S","99","15","C ST","4","","67"
"2001209047","3","4","","","0","E","99","25","QUEEN LN","4","","67"
"2001209052","3","4","","","0","E","99","20","CHELTEN AV","4","","67"
"2001207272","3","4","3022","0010","1416","N","03","","","2","3","67"
"2001207276","4","5","","","0","W","99","15","CALLOWHILL ST","4","","67"
"2001207280","4","5","","","0","W","99","25","HOLYOKE RD","4","","67"
"2001207284","3","3","","","0","S","99","35","TABOR AV","4","","67"
"2001201180","3","3","","","0","E","99","30","BELLS MILL RD","4","","67"
"2001207319","3","3","6001","0270","3932","N","03","","","2","3","67"
"2001207324","3","3","","","0","S","99","35","TENTH ST","4","","67"
"2001207328","3","3","","","0","S","99","25","THOMPSON ST","4","","67"
"2001207331","4","3","0001","0380","0","N","03","55","SR 0001 SH","2","3","67"
"2001207333","6","4","0001","0051","679","S","02","35","SR 0001 SH","2","3","67"
"2001207340","4","5","","","0","N","99","35","LARGE ST","4","","67"
"2001207343","3","3","6001","0221","0","S","03","40","SR 6001 SH","2","3","67"
"2001207349","4","6","","","0","E","99","55","GEORGES HILL DR PS","4","","67"
"2001207352","4","4","","","0","N","99","35","SIXTEENTH ST","4","","67"
"2001207355","5","3","1013","0060","0","N","03","35","SR 1013 SH","2","3","67"
"2001207361","3","4","","","0","S","99","","GERMANTOWN AV","4","","67"
"2001207367","4","3","","","0","W","99","25","GLENWOOD AV","4","","67"
"2001207372","3","4","","","0","S","99","35","MASCHER ST","4","","67"
"2001207375","5","4","1004","0031","961","W","01","35","SR 1004 SH","2","","67"
"2001207379","3","3","0095","0245","1243","S","03","55","","1","1","67"
"2001207383","3","3","","","0","S","99","15","RISING SUN AV","4","","67"
"2001207387","4","4","","","0","W","99","","UNRUH AV","4","","67"
"2001207392","3","4","2009","0121","2257","S","02","40","SR 2009 SH","2","3","67"
"2001207396","4","3","","","0","N","99","25","EIGHTEENTH ST","4","","67"
"2001207401","5","4","3019","0091","0","S","01","25","SR 3019 SH","2","3","67"
"2001207406","3","5","","","0","W","99","","PORT ROYAL AV","4","","67"
"2001207410","4","3","","","0","E","99","10","CLOVER ST","4","","67"
"2001207414","3","3","6001","0280","0","N","03","45","SR 6001 SH","2","3","67"
"2001207418","3","3","","","0","E","99","","PINE ST","4","","67"
"2001207422","5","5","6073","0020","1904","E","02","25","","2","","67"
"2001207427","4","3","","","0","S","99","25","SEVENTEENTH ST","4","","67"
"2001207434","4","3","2014","0060","1503","E","02","25","SR 2014 SH","2","3","67"
"2001207439","3","3","","","0","W","99","35","LARCHWOOD AV","4","","67"
"2001207441","8","3","3015","0074","0","N","01","55","SR 3015 SH","2","3","67"
"2001207446","4","3","0003","0100","0","E","02","25","SR 0003 SH","2","3","67"
"2001207450","3","3","","","0","N","99","","WATER ST","4","","67"
"2001207456","4","3","","","0","E","99","25","SUMMER ST","4","","67"
"2001207461","4","3","","","0","W","99","30","ST VINCENT ST","4","","67"
"2001207467","3","3","","","0","N","99","25","FORTYEIGHTH ST","4","","67"
"2001207474","3","3","","","0","E","99","15","WISES MILL RD","4","","67"
"2001207479","4","5","","","0","E","99","55","WYNNEFIELD AV","4","","67"
"2001207482","4","4","8017","0500","1170","S","99","35","RAMP RD","2","1","67"
"2001207487","5","4","0532","0061","1262","S","02","35","SR 0532 SH","2","3","67"
"2001207492","4","3","2004","0020","0","E","02","25","SR 2004 SH","2","3","67"
"2001207495","6","5","","","0","E","99","","RAMP RD","4","","67"
"2001207549","4","4","0013","0171","0","W","02","35","","2","3","67"
"2001207553","5","4","0611","0181","1134","S","02","45","SR 0611 SH","2","3","67"
"2001207556","6","4","1002","0021","1127","W","02","55","SR 1002 SH","2","3","67"
"2001207560","4","6","","","0","E","99","25","SEVENTYFIRST AV","4","","67"
"2001207562","6","4","","","0","N","99","","EIGHTEENTH ST","4","","67"
"2001207566","4","3","","","0","E","99","15","NEDRO AV","4","","67"
"2001254783","3","3","4002","0100","493","W","02","35","SR 4002 SH","2","3","67"
"2001254811","4","4","","","0","W","99","25","TOLBUT ST","4","","67"
"2001248702","3","3","","","0","E","99","25","MT PLEASANT AV","4","","67"
"2001248734","3","3","2016","0080","1452","E","02","35","SR 2016 SH","2","3","67"
"2001248738","4","3","","","0","N","99","25","THIRTEENTH ST","4","","67"
"2001248744","3","3","","","0","S","99","40","ROOSEVELT BL","4","","67"
"2001248748","3","4","","","0","S","99","25","FIFTH ST","4","","67"
"2001248776","3","4","","","0","N","99","55","THIRTIETH ST","4","","67"
"2001248781","3","4","","","0","W","99","25","MT PLEASANT AV","4","","67"
"2001248785","4","3","","","0","N","99","55","WOLCOTT DR","4","","67"
"2001248790","3","3","","","0","N","99","55","D ST","4","","67"
"2001248795","3","4","2009","0061","1728","S","03","25","SR 2009 SH","2","3","67"
"2001249408","4","4","","","0","N","99","25","FRONT ST","4","","67"
"2001249415","4","3","","","0","S","99","25","SEVENTIETH ST","4","","67"
"2001249420","3","4","2001","0011","1052","S","04","25","SR 2001 SH","2","3","67"
"2001249424","3","3","8009","0270","1640","N","99","35","RAMP VN RD","2","1","67"
"2001255847","4","3","","","0","E","99","15","HADFIELD ST","4","","67"
"2001252100","3","4","","","0","E","99","","FISHER AV","4","","67"
"2001252105","3","3","","","0","N","99","","FRONT ST","4","","67"
"2001250500","6","6","","","0","N","99","25","EIGHTEENTH ST","4","","67"
"2001250506","4","4","1008","0070","1292","E","02","","SR 1008 SH","2","3","67"
"2001248801","4","3","","","0","W","99","25","INDIANA AV","4","","67"
"2001248806","4","3","","","0","E","99","25","DICKINSON ST","4","","67"
"2001248810","4","4","","","0","W","99","55","FRONT ST","4","","67"
"2001248816","3","4","","","0","E","99","35","CHESTER AV","4","","67"
"2001248820","3","3","","","0","E","99","25","WOODLAND AV","4","","67"
"2001248825","3","4","","","0","N","99","25","FIFTYSECOND ST","4","","67"
"2001248828","3","3","4005","0030","0","W","02","25","SR 4005 SH","2","3","67"
"2001248835","3","3","","","0","W","99","25","CAMBRIA ST","4","","67"
"2001248838","5","3","2009","0010","2359","N","02","","SR 2009 SH","2","3","67"
"2001248842","4","3","","","0","E","99","35","CUMBERLAND ST","4","","67"
"2001248846","4","5","","","0","W","99","25","TASKER ST","4","","67"
"2001249066","3","4","","","0","N","99","25","FORTYSIXTH ST","4","","67"
"2001248459","3","4","","","0","S","99","","TWENTYSECOND ST","4","","67"
"2001248527","3","3","","","0","N","99","25","BLAKEMORE ST","4","","67"
"2001248531","3","4","","","0","S","99","25","HELEN ST","4","","67"
"2001009131","5","4","","","","","","","CUMBERLAND ST","4","","67"
"2001006928","4","4","","","","E","","","HORTTER ST","4","","67"
"2001006936","3","4","6001","0240","1414","N","06","40","ROOSEVELT BL","2","","66"
"2001006943","4","4","0073","0041","3333","W","2","30","COTTMAN AV","2","3","67"
"2001006947","3","3","1004","0100","1892","","03","25","TORRESDALE AV","2","3","67"
"2001006950","5","4","0013","0221","1162","S","04","25","FRANKFORD AV","2","3","67"
"2001006969","3","3","4017","0060","0","S","02","25","UPSAL ST","2","3","67"
"2001006981","3","3","0013","0201","1508","W","03","35","LEVICK ST","2","3","67"
"2001006984","5","5","1009","0070","1977","E","99","25","BUSTLETON AV","2","3","67"
"2001006990","7","6","","","","W","02","","OXFORD CR","4","","67"
"2001007002","4","4","","","","W","01","","WYOMING AV","4","","67"
"2001007015","3","3","3017","0081","1180","W","04","","PARKSIDE AV","2","","67"
"2001007032","4","4","","","","S","","","FIFTEENTH ST","4","","67"
"2001007042","4","3","3010","0030","1635","E","2","","MARKET ST","2","3","67"
"2001007052","7","7","3015","0090","0","N","02","35","SIXTYTHIRD ST","2","3","67"
"2001007057","4","4","","","","N","","","FIFTYTHIRD ST","4","","67"
"2001007070","3","3","","","","W","01","","REED ST","4","","67"
"2001007085","3","6","3015","0130","0","N","01","30","SIXTYTHIRD ST","2","3","67"
"2001007090","4","5","","","","N","99","","FIFTYSIXTH ST","4","","67"
"2001007093","4","5","","","","W","","25","GIRARD AV","4","","67"
"2001007101","4","4","3010","0021","551","W","02","35","MARKET ST","2","3","67"
"2001007110","3","4","","","","U","02","","LANSDOWNE AV","4","","67"
"2001007125","3","3","0030","0030","2897","B","2","30","LANCASTER AV","2","3","67"
"2001007139","3","3","2001","0011","3277","S","4","","OREGON AV","2","3","67"
"2001007145","4","3","2006","0090","442","E","","","SPRING GARDEN ST","2","3","67"
"2001007153","3","3","3009","0120","2090","N","02","35","RIDGE AV","2","3","67"
"2001007156","5","4","2001","0101","2104","S","3","","CHRISTOPHER COLUMBUS BL","2","3","67"
"2001007164","3","3","0003","0110","901","E","2","35","CHESTNUT ST","2","3","67"
"2001007165","3","4","","","","E","02","","PINE ST","4","","67"
"2001007170","4","5","","","","N","01","25","CLARK ST","4","","67"
"2001007177","3","3","0532","0040","1569","N","00","35","BUSTLETON AV","2","3","67"
"2001007182","4","5","","","","E","02","25","COMLY RD","4","","67"
"2001007191","4","4","0001","0321","0","S","03","45","ROOSEVELT BL","2","3","67"
"2001007196","3","3","0001","0370","511","N","03","45","ROOSEVELT BL","2","3","67"
"2001007206","3","3","1014","0050","2149","B","2","35","RHAWN ST","2","3","67"
"2001007213","3","4","","","","E","2","","ASHBURNER ST","4","","67"
"2001007217","3","3","0532","0071","302","S","2","35","BUSTLETON AV","2","3","67"
"2001007223","3","4","0001","0311","0","S","06","45","ROOSEVELT BL","2","3","67"
"2001007228","3","4","0291","0181","969","W","3","25","BROAD ST","2","3","67"
"2001007231","6","6","8059","0750","0","E","00","","RAMP RD","2","1","67"
"2001007239","3","3","0001","0121","406","S","03","50","","2","1","67"
"2001007244","5","5","","","","N","","","SIXTEENTH ST","4","","67"
"2001007251","3","3","3010","0100","327","E","02","25","MARKET ST","2","3","67"
"2001007254","5","3","1018","0040","0","E","03","45","GRANT AV","2","3","67"
"2001007267","3","4","3013","0011","1940","S","02","35","ISLAND AV","2","3","67"
"2001007274","4","5","3017","0010","0","E","02","25","WHITBY AV","2","3","67"
"2001007282","3","3","0030","0030","1649","B","2","30","LANCASTER AV","2","3","67"
"2001007293","3","3","0291","0036","0","E","02","40","ISLAND AV","2","3","67"
"2001007295","5","4","3025","0011","1179","W","04","","LINDBERGH BL","2","3","67"
"2001007300","4","3","1100","","","S","00","","WARRINGTON","4","","67"
"2001007306","4","3","","","","","01","25","HADFIELD ST","9","","67"
"2001007362","3","3","0076","3450","598","E","03","50","","1","","67"
"2001007368","3","4","0611","0111","554","S","00","","BROAD ST","2","3","67"
"2001007373","5","5","","","","E","02","25","RISING SUN AV","4","","67"
"2001007384","3","4","","","","N","01","25","AQUARIUM DR PS","4","","67"
"2001007390","3","3","0095","0234","","N","","55","","1","1","67"
"2001007400","4","4","3007","0075","2927","S","2","35","KELLY DR","2","3","67"
"2001007411","3","3","1022","0010","554","E","02","55","WOODHAVEN RD","2","2","67"
"2001007417","3","3","0291","0040","0","E","2","40","PENROSE AV","2","3","67"
"2001007420","3","3","0076","3405","2406","W","04","50","","1","1","67"
"2001007425","3","3","0291","0040","701","E","02","55","PENROSE AV","2","3","67"
"2001007431","3","3","0095","0181","649","S","3","55","DELAWARE EX","1","1","67"
"2001007436","3","3","0095","0134","540","N","00","55","","1","1","67"
"2001010122","4","3","","","","E","02","25","SANGER ST","4","","67"
"2001010295","3","3","4004","0020","3700","W","02","35","CHEW AV","2","3","67"
"2001010305","4","3","0030","0040","0","W","02","30","LANCASTER AV","2","3","67"
