"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2016029908","N","Y","Y","U","U","U","9","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2016033085","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016033798","N","Y","U","N","U","U","9","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2016043037","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016045347","N","N","Y","Y","N","N","0","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2016045741","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016046998","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016048531","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016048657","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016051269","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2016053804","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016058587","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016061237","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016064002","U","U","U","Y","U","U","9","U","U","99999","Y","U","Y","U","U","9","U","U","N","","","","","2"
"2016064047","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016065619","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016068265","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016069040","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016074020","N","N","Y","N","N","N","0","N","N","01000","N","","","","","","","","N","","","","","2"
"2016080269","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016080392","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016080517","U","U","Y","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","","","","","2"
"2016080695","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016084086","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016084619","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2016084640","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016087177","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016087640","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016087700","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016087718","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016091288","N","Y","U","Y","Y","Y","3","Y","N","00750","N","","","","","","","","N","","","","","1"
"2016091615","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016092137","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016097068","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016097597","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016097603","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016097636","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016097649","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016105650","N","N","N","N","U","U","1","Y","Y","00600","N","","","","","","","","N","","","","","2"
"2016105819","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016108669","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016111078","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016112195","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016117151","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016120549","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016126108","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2016126693","N","Y","Y","N","U","Y","1","Y","Y","01100","N","","","","","","","","N","","","","","2"
"2016127790","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016127816","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016127839","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016129281","","","","","","","","","","","","","","","","","","","","N","N","Y","N","2"
"2016005575","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2017007217","N","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016013884","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016026144","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2016036408","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016036505","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016036508","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016040885","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016044560","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2016046108","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016048603","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016048653","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016052952","N","N","N","Y","Y","N","1","Y","Y","00500","N","","","","","","","","N","","","","","2"
"2016056072","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016058595","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016061238","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016064010","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2016064149","N","Y","U","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","N","","","","","1"
"2016064880","N","Y","Y","Y","Y","Y","3","Y","N","01000","N","","","","","","","","N","","","","","1"
"2016065717","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016067844","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016068732","Y","Y","Y","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2016071095","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016080149","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016080527","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016080945","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016082217","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016082304","N","U","N","U","U","U","9","U","U","99999","Y","N","N","N","N","0","N","N","N","","","","","1"
"2016084631","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016084659","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016089906","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016089932","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016091623","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016091641","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016091669","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016092070","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016092075","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016096648","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016097084","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016097607","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016099663","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","","","","","2"
"2016105665","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016105949","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016115600","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2016117130","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016117142","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016120478","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016120508","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016120531","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016120539","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016120552","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016120652","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016129278","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016129391","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016129525","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016132113","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016132132","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016135727","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2016033107","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016033455","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2016033785","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016033961","N","Y","Y","Y","Y","Y","1","Y","Y","00955","N","","","","","","","","N","","","","","2"
"2017005231","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2017021869","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016039671","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016039697","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016040972","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016046099","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016052220","N","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016052850","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016058602","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016058687","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016060842","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016060843","N","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016063483","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2016063934","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016063967","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016064000","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016065630","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016065630","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2016065654","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016068261","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2016068342","N","Y","Y","Y","N","Y","1","N","N","01000","N","","","","","","","","N","","","","","2"
"2016068655","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016068664","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016080088","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016080363","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016080369","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016080407","","","","","","","","","","","","","","","","","","","","U","U","Y","U","2"
"2016080425","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016080451","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016081410","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016082242","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016082385","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","","","","","4"
"2016084561","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016084566","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016087176","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016089910","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016089945","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016091607","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016091608","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2016091660","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2016091681","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016094035","N","U","U","U","U","Y","1","Y","Y","00848","N","","","","","","","","N","","","","","1"
"2016097156","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016097157","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016097607","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016097659","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2016099501","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016099569","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016105495","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016105662","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016105867","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016108548","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016109064","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016112255","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016114266","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016117167","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016117663","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016117711","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2016117747","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016117791","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016120641","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016126084","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016126203","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016126609","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016127788","","","","","","","","","","","","","","","","","","","","Y","N","N","Y","1"
"2016127835","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016129466","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016129546","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016013296","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016013790","U","U","Y","Y","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016019836","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016029752","U","U","Y","U","U","U","9","U","U","99999","Y","U","N","U","U","9","U","U","N","","","","","2"
"2016029958","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016031079","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016033426","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2016033839","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016035364","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016036529","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2017003672","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016040858","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016044534","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016048194","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016048511","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016053763","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2016054194","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016058555","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016058561","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2016063948","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016063968","Y","Y","U","N","N","N","0","Y","N","99999","N","","","","","","","","N","","","","","1"
"2016063991","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016064033","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2016068271","","","","","","","","","","","","","","","","","","","","N","U","N","N","2"
"2016068342","N","Y","N","Y","N","Y","1","N","N","01000","N","","","","","","","","N","","","","","1"
"2016070673","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016073661","N","Y","Y","Y","Y","Y","1","Y","Y","00750","N","","","","","","","","N","","","","","1"
"2016080104","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016080232","U","N","Y","Y","N","N","0","Y","N","00088","N","","","","","","","","N","","","","","2"
"2016080325","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016080387","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016080393","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016080463","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016080519","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016080820","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016080826","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016080911","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016081420","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2016082196","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016082322","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016082366","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016084412","N","Y","Y","Y","Y","Y","2","Y","Y","00700","N","","","","","","","","N","","","","","1"
"2016084624","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016084636","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016085022","N","U","Y","N","N","N","0","Y","N","00998","N","","","","","","","","N","","","","","2"
"2016089939","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2016089951","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016092085","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016092105","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016092196","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2016097107","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016097127","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016105574","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016105627","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016105647","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016105664","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2016105707","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016117126","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2016117197","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016119121","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016119158","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","3"
"2016119664","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","2"
"2016126062","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2016127797","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2016129220","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2016129442","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016136732","N","Y","Y","Y","N","Y","1","Y","Y","00747","N","","","","","","","","N","","","","","1"
"2016138214","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2016138240","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2016138268","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2016015029","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
