"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2014088793","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014088874","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014088882","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014088891","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014089011","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014089712","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2014089714","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2014090550","U","U","Y","N","N","N","0","U","U","99999","Y","U","N","N","N","0","U","U","N","","","","","1"
"2014091296","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2014091443","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014093537","","","","","","","","","","","","","","","","","","","","N","U","N","U","2"
"2014093554","N","N","N","N","N","N","0","Y","N","99999","N","","","","","","","","N","","","","","1"
"2014095858","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014095911","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014096824","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014098638","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014098721","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014099158","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014099188","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014103555","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014103566","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014104418","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014104494","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014104620","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014111441","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014111495","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014113280","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014113377","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014113378","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014120885","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014120902","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014121404","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014121463","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014122424","","","","","","","","","","","","","","","","","","","","N","U","N","N","1"
"2014124451","N","N","Y","N","N","N","0","Y","Y","01800","N","","","","","","","","N","","","","","1"
"2014127412","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014127519","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014130509","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014130521","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014016165","","","","","","","","","","","","","","","","","","","","N","U","N","U","1"
"2014021554","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014024467","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014025519","","","","","","","","","","","","","","","","","","","","N","U","Y","U","2"
"2014032479","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2015006600","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014038910","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2014044625","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014049619","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014049706","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014049840","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014049907","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014049913","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014054498","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2014059030","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014061070","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014065588","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014067538","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2014068045","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014068078","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014068172","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014074505","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014075224","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2014075980","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2014078845","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014079283","N","N","N","N","N","N","0","N","N","99999","N","","","","","","","","N","","","","","1"
"2014081443","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014083046","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014084432","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2014084453","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2014087779","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014087860","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014087887","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014087915","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014087937","U","U","U","U","U","U","9","U","U","99999","Y","U","N","U","U","9","U","U","N","","","","","2"
"2014088099","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014088163","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014088169","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014088403","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2014088629","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014088707","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014088849","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014088896","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2014088944","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014088981","N","N","U","N","N","N","0","N","N","99999","N","","","","","","","","N","","","","","1"
"2014089701","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014091328","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2014091346","","","","","","","","","","","","","","","","","","","","N","U","N","U","1"
"2014091447","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2014096416","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014098684","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2014098705","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014104392","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014106666","N","U","U","N","N","N","0","U","U","00600","N","","","","","","","","N","","","","","1"
"2014109896","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014109927","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014110363","N","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014110391","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014110406","U","U","Y","Y","U","U","9","U","U","99999","Y","U","Y","U","U","9","U","U","N","","","","","2"
"2014112769","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2014113354","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014115564","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014117605","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014125119","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014126413","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014127430","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014025867","N","Y","N","N","N","N","0","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2014039350","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014042641","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014042721","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2014047609","N","Y","N","Y","Y","Y","2","Y","Y","00900","N","","","","","","","","N","","","","","2"
"2014049499","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014049524","U","U","Y","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014049563","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014049601","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014049656","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014049661","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014049776","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014050230","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014050335","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2014051758","","","","","","","","","","","","","","","","","","","","U","U","N","N","2"
"2014054499","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014054627","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014058832","N","Y","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2014059230","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2014059233","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014059262","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014059350","Y","Y","U","Y","Y","Y","3","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2014061075","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2014065489","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014066795","Y","N","Y","Y","Y","Y","1","Y","Y","01400","Y","N","Y","Y","Y","1","N","U","N","","","","","1"
"2014068062","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2014068109","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014068569","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014068575","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014068639","N","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014068982","Y","N","N","N","Y","Y","1","Y","N","00600","N","","","","","","","","N","","","","","1"
"2014075979","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014078792","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014078859","U","U","Y","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014083071","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014084166","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014084457","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014085880","N","N","N","Y","N","N","0","N","N","00990","N","","","","","","","","N","","","","","2"
"2014087298","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014087756","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014087763","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2014087772","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2014087788","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014087895","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014088024","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2014088189","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014088283","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014088304","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014088348","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014088747","","","","","","","","","","","","","","","","","","","","N","U","N","U","1"
"2014088816","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014088876","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014088974","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014089028","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014089047","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014089733","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2014091468","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014095893","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014095908","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2014096420","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014098656","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","","","","","2"
"2014098725","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014099232","U","U","N","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2014104388","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014111444","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","2"
"2014113470","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014113471","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014115496","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014120922","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014125097","Y","Y","Y","Y","Y","Y","3","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2014130490","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014130517","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014130518","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014034176","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015002692","N","U","U","U","N","N","0","U","U","00650","N","","","","","","","","N","","","","","1"
"2015002785","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015006683","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2015020712","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014042040","Y","N","U","N","N","N","0","N","N","99999","N","","","","","","","","N","","","","","2"
"2014049875","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2014054509","N","N","U","N","U","U","3","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2014061091","N","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014068011","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014068598","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2014068681","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014074495","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014074523","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014081441","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014083077","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014083084","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014084174","N","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014084310","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014087836","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2014087837","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014088127","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014088710","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014088760","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014088794","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014088945","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2014089043","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014089710","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014089739","N","N","Y","N","N","N","0","Y","N","00250","Y","N","N","N","N","0","Y","N","N","","","","","1"
"2014091340","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2014095910","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2014095931","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014096410","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014096791","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2014096859","U","U","N","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2014099174","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2014099250","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014099266","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2014104495","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2014106792","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2014110417","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
