"CRN","RDWY_SEQ_NUM","ADJ_RDWY_SEQ","ROUTE","SEGMENT","OFFSET","RDWY_ORIENT","LANE_COUNT","SPEED_LIMIT","STREET_NAME","ROAD_OWNER","ACCESS_CTRL","RDWY_COUNTY"
"2018007265","3","3","0076","3441","523","W","2","50","SCHUYLKILL EX","1","1","67"
"2018004109","3","3","0095","0310","2113","N","4","55","DELAWARE EX","1","1","67"
"2018009818","3","3","0095","0251","1988","S","4","55","DELAWARE EX","1","1","67"
"2018012159","3","3","0095","0324","1539","N","3","55","DELAWARE EX","1","1","67"
"2018012693","3","3","0076","3400","506","E","4","50","SCHUYLKILL EX","1","1","67"
"2018021020","3","3","0095","0315","188","S","3","55","DELAWARE EX","1","1","67"
"2018028790","5","5","","","","S","01","25","MONTGOMERY AV","4","","67"
"2018030038","4","4","3010","0051","1757","W","1","30","MARKET ST","2","3","67"
"2018031021","3","3","","","","E","02","30","PINE ST","4","","67"
"2018030898","3","3","1007","0101","863","S","2","35","STATE RD","2","3","67"
"2018029728","3","4","","","","E","02","25","72ND AV","4","","67"
"2018029993","3","4","","","","E","01","25","ROSEMAR ST","4","","67"
"2018030185","4","3","","","","N","01","25","N 3RD ST","4","","67"
"2018039218","4","3","","","","N","02","25","LIMEKILN PK","4","","67"
"2018028720","3","4","","","","E","01","25","SOUTH ST","4","","67"
"2018030320","5","5","0611","0120","2116","N","2","30","BROAD ST","2","3","67"
"2018047682","4","4","","","","E","02","25","GORGAS LN","4","","67"
"2018047472","4","4","8012","0250","0","E","1","20","RAMP A RD","2","1","67"
"2018030086","5","5","","","","E","02","25","PRESIDENTIAL BL","4","","67"
"2018030077","5","4","","","","N","01","25","WASHINGTON LN","4","","67"
"2018029867","3","4","","","","E","02","25","QUEEN LN","4","","67"
"2018029959","3","3","","","","E","01","25","WALTON AV","4","","67"
"2018028822","3","3","3003","0040","2333","N","2","40","THIRTYFOURTH ST","2","3","67"
"2018028780","4","4","1015","0031","0","S","2","35","KNIGHTS RD","2","3","67"
"2018027677","5","5","","","","W","02","25","FAIRDALE RD","4","","67"
"2018029958","4","3","","","","E","01","25","LUDLOW ST","4","","67"
"2018030653","3","3","","","","S","01","25","A ST","4","","67"
"2018030959","3","3","4002","0140","0","E","1","25","GODFREY AV","2","3","67"
"2018032249","3","3","4002","0050","299","N","02","35","STENTON AV","2","3","67"
"2018029970","6","5","","","","W","02","25","NAPFLE ST","4","","67"
"2018026884","4","4","","","","N","02","25","66TH ST","4","","67"
"2018030204","3","3","2001","0170","0","S","2","25","RICHMOND ST","2","3","67"
"2018027639","3","4","","","","N","01","25","EMERALD ST","4","","67"
"2018032130","4","4","4017","0060","594","E","2","35","UPSAL ST","2","3","67"
"2018032196","4","4","4015","0020","1452","W","02","35","WALNUT LN","2","3","67"
"2018029999","4","3","","","","N","02","25","SILVERWOOD ST","4","","67"
"2018037212","3","3","3007","0111","1537","S","2","25","KELLY DR","2","3","67"
"2018026746","3","4","","","","E","02","30","CATHARINE ST","4","","67"
"2018029720","6","6","","","","N","02","25","OAK AV","4","","46"
"2018030060","4","3","","","","W","02","25","LUZERNE ST","4","","67"
"2018022492","3","3","8019","0260","493","S","2","20","RAMP D RD","2","1","67"
"2018036037","3","3","0076","3400","2604","E","4","50","SCHUYLKILL EX","1","1","67"
"2018030058","4","3","","","","E","02","25","WINGOHOCKING ST","4","","67"
"2018037189","3","3","2001","0121","1121","S","4","30","DELAWARE AV","2","3","67"
"2018030068","4","3","","","","N","02","25","PULASKI AV","4","","67"
"2018026519","3","3","0611","0170","958","N","2","30","BROAD ST","2","3","67"
"2018030190","3","3","4007","0120","1077","S","2","30","BETHLEHEM PK","2","3","67"
"2018030090","3","3","","","","N","03","35","MARTIN LUTHER KING JR DR","4","","67"
"2018030119","3","3","","","","E","02","25","PIKE ST","4","","67"
"2018050518","3","3","0095","0124","617","N","3","55","DELAWARE EX","1","1","67"
"2018029979","3","3","4004","0040","1325","W","2","25","OLNEY AV","2","3","67"
"2018029971","3","4","","","","W","02","25","FOULKROD ST","4","","67"
"2018042330","3","3","0095","0135","3102","S","4","55","DELAWARE EX","1","1","67"
"2018027629","3","3","3010","0110","1355","E","2","25","MARKET ST","2","3","67"
"2018029855","3","3","","","","N","02","25","FALLS RD","4","","67"
"2018026814","4","4","","","","W","02","25","SEDGWICK ST","4","","67"
"2018030129","4","3","","","","W","02","35","FAIRMOUNT AV","4","","67"
"2018029880","4","4","","","","W","02","25","TYSON ST","4","","67"
"2018030655","4","4","0611","0071","1724","S","3","30","BROAD ST","2","3","67"
"2018028806","4","4","","","","S","02","25","25TH ST","4","","67"
"2018030033","3","3","2009","0050","1559","N","2","30","ARAMINGO AV","2","3","67"
"2018027644","3","4","","","","W","01","25","MERCY ST","4","","67"
"2018027653","3","3","0001","0100","3214","N","3","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2018029878","4","3","","","","S","01","","10TH ST","4","","67"
"2018030636","4","3","1008","0010","698","W","02","25","LEVICK ST","2","3","67"
"2018030774","4","4","","","","S","02","25","POINT BREEZE AV","4","","67"
"2018030919","3","3","3017","0060","904","N","2","35","FIFTYSECOND ST","2","3","67"
"2018033994","3","3","0095","0300","1098","N","4","55","DELAWARE EX","1","1","67"
"2018030030","5","4","0073","0051","154","W","2","30","COTTMAN AV","2","3","67"
"2018029866","5","5","3013","0010","0","N","2","35","ISLAND AV","2","3","67"
"2018012270","3","4","","","","N","02","25","TREVOSE RD","4","","67"
"2018029719","4","4","0611","0151","566","S","2","30","BROAD ST","2","3","67"
"2018040235","4","3","","","","S","01","25","23RD ST","4","","67"
"2018030061","4","4","","","","N","02","25","FIFTH ST","4","","67"
"2018042622","3","3","","","","E","01","25","WOOD ST","4","","67"
"2018027681","3","4","","","","N","02","35","FOX ST","4","","67"
"2018030156","3","3","2008","0050","627","E","2","30","GIRARD AV","2","3","67"
"2018030564","3","3","0095","0160","1530","N","3","55","DELAWARE EX","1","1","67"
"2018027651","6","5","8008","0030","0","N","01","25","RAMP C RD","2","1","67"
"2018029909","3","3","2002","0060","1069","W","02","25","SNYDER AV","2","3","67"
"2018029870","3","3","2006","0080","1320","E","2","25","SPRING GARDEN ST","2","3","67"
"2018029915","3","3","4007","0040","558","S","02","25","WAYNE AV","2","3","67"
"2018026898","3","3","2006","0064","2349","E","2","30","SPRING GARDEN ST","2","3","67"
"2018030000","5","5","","","","W","02","25","BOWLER ST","4","","67"
"2018026887","3","3","3018","0030","1267","E","2","45","HAVERFORD AV","2","3","67"
"2018026872","3","3","0001","0111","1113","S","3","50","ROOSEVELT BOULEVARD EX","2","1","67"
"2018036840","3","3","","","","N","01","25","LEITHGOW ST","4","","67"
"2018029838","3","3","","","","E","02","25","COMLY RD","4","","67"
"2018030994","4","4","","","","W","02","25","DECATUR ST","4","","67"
"2018043922","3","3","4005","0050","1110","N","2","25","GERMANTOWN AV","2","3","67"
"2018040644","3","3","0095","0135","808","S","4","55","DELAWARE EX","1","1","67"
"2018032200","3","4","","","","W","02","25","67TH ST","4","","67"
"2018040849","3","3","0076","3414","1926","E","3","50","SCHUYLKILL EX","1","1","67"
"2018008329","4","4","","","","N","01","25","SYDENHAM ST","4","","67"
"2018032303","4","4","0073","0051","792","W","2","30","COTTMAN AV","2","3","67"
"2018029882","4","3","","","","N","01","25","11TH ST","4","","67"
"2018028725","3","4","","","","S","02","25","70TH ST","4","","67"
"2018030071","3","3","","","","E","01","25","EDGLEY ST","4","","67"
"2018030334","3","3","2006","0065","343","W","2","25","SPRING GARDEN ST","2","3","67"
"2018028776","5","5","1014","0040","1990","E","2","35","RHAWN ST","2","3","67"
"2018043473","3","3","4004","0080","613","E","2","25","OLNEY AV","2","3","67"
"2018046237","3","4","","","","N","02","30","13TH ST","4","","67"
"2018029720","4","4","1002","0021","1128","W","2","35","CHELTENHAM AV","2","3","67"
"2018030194","3","3","2016","0110","361","E","2","30","ALLEGHENY AV","2","3","67"
"2018030061","3","3","6001","0171","0","S","03","40","ROOSEVELT BL","2","3","67"
"2018029919","4","4","","","","S","02","25","TOOKANY CREEK PY","4","","67"
"2018027607","4","4","3032","0010","918","E","2","25","RACE ST","2","3","67"
"2018030010","4","4","","","","N","01","25","17TH ST","4","","67"
"2018030080","4","3","","","","W","02","35","DIAMOND ST","4","","67"
"2018035878","3","3","0030","0060","1406","E","02","30","GIRARD AV","2","3","67"
"2018023902","3","3","","","","S","02","35","MARTIN LUTHER KING DR","4","","67"
"2018030066","3","3","0611","0080","1138","N","3","30","BROAD ST","2","3","67"
"2018029847","3","3","","","","E","01","25","CUMBERLAND ST","4","","67"
"2018027685","3","3","4004","0090","1561","E","2","25","OLNEY AV","2","3","67"
"2018063975","3","4","1009","0071","1874","S","02","25","BUSTLETON AV","2","3","67"
"2018069823","3","3","0291","0140","216","N","2","25","BROAD ST","2","3","67"
"2018058704","3","3","","","","N","01","20","D ST","4","","67"
"2018064012","4","3","","","","S","02","25","56TH ST","4","","67"
"2018067417","3","4","","","","S","02","30","CLIVEDEN ST","4","","67"
"2018066183","3","5","3017","0061","0","S","02","35","FIFTYSECOND ST","2","3","67"
"2018072487","3","3","6001","0201","2651","S","3","40","ROOSEVELT BL","2","3","67"
"2018076848","4","4","3010","0011","1353","W","1","25","MARKET ST","2","3","67"
"2018072513","3","3","0001","0221","0","S","3","40","ROOSEVELT BL","2","3","67"
"2018063873","5","5","","","","N","2","25","TWELFTH ST","4","","67"
"2018065719","4","3","","","","W","02","35","HUNTING PARK AV","4","","67"
"2018076849","4","4","","","","N","02","25","RACE ST","4","","67"
"2018067428","3","3","1003","0010","1142","S","2","25","B ST","2","3","67"
"2018066216","3","3","3015","0074","0","N","2","25","COBBS CREEK PY","2","3","67"
"2018071780","4","4","","","","S","02","30","THOMPSON ST","4","","67"
"2018064000","5","5","1009","0121","1283","S","2","25","BUSTLETON AV","2","3","67"
"2018081314","3","3","0095","0191","2638","S","4","55","DELAWARE EX","1","1","67"
"2018072399","3","3","","","","S","02","25","N 9TH ST","4","","67"
"2018072494","3","3","0030","0061","371","W","1","50","GIRARD AV","2","3","67"
"2018067816","4","3","","","","N","02","30","2ND ST","4","","67"
"2018066202","4","4","","","","N","02","20","FRONTENAC ST","4","","67"
"2018090549","3","3","3015","0090","1707","N","2","35","SIXTYTHIRD ST","2","3","67"
"2018072554","3","3","0001","0050","1042","N","2","35","CITY AV","2","3","67"
"2018057295","3","3","0095","0271","446","S","3","55","DELAWARE EX","1","1","67"
"2018072461","3","3","","","","E","02","25","E CAMBRIA ST","4","","67"
"2018065730","3","3","","","","W","02","25","WILLIAM ST","4","","67"
"2018071792","5","5","","","","W","02","30","BRISTOL ST","4","","67"
"2018065735","3","3","","","","E","2","25","LUZERNE ST","4","","67"
"2018087555","3","3","","","","E","02","25","THOMPSON ST","4","","67"
"2018086976","3","3","0095","0274","161","N","4","55","DELAWARE EX","1","1","67"
"2018091284","3","3","","","","E","02","25","CUMBERLAND ST","4","","67"
"2018088452","5","4","","","","E","02","25","2ND ST","4","","67"
"2018072425","4","4","2009","0081","540","S","2","30","ARAMINGO AV","2","3","67"
"2018072427","3","4","","","","S","02","25","39TH ST","4","","67"
"2018058830","3","3","0676","0003","2330","W","3","55","VINE STREET EX","1","1","67"
"2018069823","4","4","0291","0141","179","S","2","25","BROAD ST","2","3","67"
"2018062731","3","3","0532","0070","1930","N","2","35","BUSTLETON AV","2","3","67"
"2018088307","3","3","0095","0261","337","S","4","55","DELAWARE EX","1","1","67"
"2018089191","3","3","0095","0231","625","S","3","55","DELAWARE EX","1","1","67"
"2018065753","3","3","","","","N","02","25","WOOLSTON AV","4","","67"
"2018084774","5","5","0291","0181","1397","S","2","25","BROAD ST","2","3","67"
"2018058645","4","3","","","","E","02","30","LINDBERGH BL","4","","67"
"2018058658","3","3","4007","0020","2030","S","2","25","WAYNE AV","2","3","67"
"2018084902","3","3","0095","0191","2250","S","4","55","DELAWARE EX","1","1","67"
"2018066210","3","3","","","","S","01","25","S 10TH ST","4","","67"
"2018060428","4","3","","","","W","02","20","HAINES ST","4","","67"
"2018067410","3","3","3010","0040","1834","E","1","30","MARKET ST","2","3","67"
"2018066223","3","3","4002","0050","0","S","2","40","STENTON AV","2","3","67"
"2018071797","3","3","1004","0090","2487","N","2","30","TORRESDALE AV","2","3","67"
"2018072507","3","3","G051","0080","2980","N","4","35","THIRTYFOURTH ST","4","3","67"
"2018063876","3","3","0611","0020","389","N","3","30","BROAD ST","2","3","67"
"2018059155","3","3","0532","0091","2204","S","2","35","BUSTLETON AV","2","3","67"
"2018063873","3","4","2676","0010","1549","E","3","25","VINE ST","2","3","67"
"2018066223","4","4","4021","0020","1783","S","2","25","MT AIRY AV","2","3","67"
"2018076888","3","3","0291","0100","594","E","3","35","PENROSE AV","2","3","67"
"2018077418","4","4","0013","0171","905","W","2","30","HUNTING PARK AV","2","3","67"
"2018077416","3","3","","","","N","02","25","LIMEKILN PK","4","","67"
"2018080325","6","6","","","","W","02","25","EVERGREEN AV","4","","67"
"2018065698","6","6","","","","S","02","25","15TH ST","4","","67"
"2018080370","3","3","3009","0100","2449","S","2","35","RIDGE AV","2","3","67"
"2018063883","3","3","3017","0020","2444","S","2","25","FIFTYSECOND ST","2","3","67"
"2018088054","4","4","1009","0040","605","N","2","25","BRIDGE ST","2","3","67"
"2018090026","3","3","0095","0315","516","S","3","55","DELAWARE EX","1","1","67"
"2018046134","3","3","0095","0210","687","N","4","55","DELAWARE EX","1","1","67"
"2018063871","4","3","","","","N","02","25","CONCOURSE DR","4","","67"
"2018065691","4","4","","","","W","02","25","DIAMOND ST","4","","67"
"2018068613","3","3","0095","0260","929","N","4","55","DELAWARE EX","1","1","67"
"2018071792","4","4","0013","0181","246","W","2","40","ROOSEVELT BL","2","3","67"
"2018083764","6","6","","","","W","02","20","W COLUMBIA AV","4","","67"
"2018072522","3","3","","","","N","02","25","16TH ST","4","","67"
"2018058617","7","7","3033","0010","2366","E","2","25","HUNTING PARK AV","2","3","67"
"2018063898","3","3","","","","N","02","25","N 5TH ST","4","","67"
"2018058822","3","3","0095","0240","1467","N","4","55","DELAWARE EX","1","1","67"
"2018065700","3","3","3005","0140","196","N","2","35","BELMONT AV","2","3","67"
"2018072435","4","4","2001","0121","907","S","4","30","DELAWARE AV","2","3","67"
"2018084377","3","3","0676","0011","797","W","2","55","VINE STREET EX","1","1","67"
"2018085405","4","4","","","","W","02","25","FRONT ST","4","","67"
"2018067467","5","5","1018","0080","0","W","3","45","GRANT AV","2","3","67"
"2018076906","4","4","3011","0050","1553","S","02","25","TWENTYNINTH ST","2","3","67"
"2018039398","3","3","0076","3441","101","W","2","50","SCHUYLKILL EX","1","1","67"
"2018066226","3","3","0013","0160","0","N","2","30","HUNTING PARK AV","2","3","67"
"2018067818","4","3","","","","W","01","25","TASKER ST","4","","67"
"2018108857","3","3","0095","0251","2039","S","4","55","DELAWARE EX","1","1","67"
"2018067411","5","6","","","","N","02","25","38TH ST","4","","67"
"2018066309","3","3","3004","0010","1611","S","2","25","SIXTYFIFTH ST","2","3","67"
"2018050589","3","3","0095","0224","2209","N","4","55","DELAWARE EX","1","1","67"
"2018071798","4","4","1016","0003","1013","W","2","30","HOLME AV","2","3","67"
"2018064000","4","4","1009","0120","1280","N","3","25","BUSTLETON AV","2","3","67"
"2018059051","3","4","","","","E","02","25","65TH AV","4","","67"
"2018060512","3","3","0095","0241","853","S","4","55","DELAWARE EX","1","1","67"
"2018072435","5","5","2007","0010","0","N","2","25","FRANKFORD AV","2","3","67"
"2018072442","5","5","2062","0010","0","N","2","35","OAK LANE RD","2","3","46"
"2018061250","3","4","","","","W","02","25","DECATUR ST","4","","67"
"2018052031","3","3","0095","0251","1512","S","4","55","DELAWARE EX","1","1","67"
"2018090282","3","3","0095","0115","1638","S","4","55","DELAWARE EX","1","1","67"
"2018066309","4","4","","","","N","02","25","PASCHALL AV","4","","67"
"2018065694","4","4","2001","0180","1601","N","2","25","RICHMOND ST","2","3","67"
"2018086106","3","3","0095","0231","1498","S","3","55","DELAWARE EX","1","1","67"
"2018065705","3","3","0013","0241","912","S","2","30","FRANKFORD AV","2","3","67"
"2018065718","4","4","","","","S","01","25","F ST","4","","67"
"2018063811","3","3","0676","0005","2101","W","3","55","VINE STREET EX","1","1","67"
