"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2004018517,"99","9","PO BOX 268","","POTTSVILLE","PA","17901","EVANS DELIVERY","8002887885","080000","","","","","N","","","","","","N","","1","00038111","08"
2004018683,"99","1","44 DISTRIBUTION BLVD","","EDISON","NJ","99999","UNITED TRANSPORT","7326509954","999999","","","","","N","","","","","999999999","N","","1","99999999","05"
2004018690,"02","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","99999","SOUTHEASTERN PENNSYLVANIA TRANSP","9999999999","999999","","","","","N","","","","","","N","","2","99999999","11"
2004020272,"99","1","7421 GLENMORE AVE","","PHILADELPHIA","PA","19153","OIL PATCH CORPORATION","9999999999","033000","3","","","","Y","9","","","","999999999","N","","1","99999999","05"
2004029433,"99","8","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","","","","","","N","","","","","","","","2","00000000","11"
2004029676,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","3","00000000","11"
2004039985,"99","1","100 S. BROAD ST 3RD FL","","PHILADELPHIA","PA","19110","CITY OF PHILA","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","05"
2004047152,"99","1","24805 US #20 WEST","","SOUTHBEND","IN","46628","TOWNE AIR FREIGHT","9999999999","999999","","","","","N","","","","","999999999","N","","2","99999999","06"
2004048661,"99","1","1500 TRUMBILL RD","","GIRARD","OH","44420","AIM LEASING","8004513084","031000","","","","","N","","","","","999999999","N","","1","00452679","03"
2004048683,"99","1","CENTER","","OTTOWA","IL","61360","SCHNEIDER NATIONAL CARRIERS","9999999999","080000","","","","","N","","","","","000133655","N","","2","00264184","06"
2004054768,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2004054985,"99","1","1975 N READING ROAD","","DENVER","PA","17517","FOUR SEASONS PRODUCE INC","8064228384","080000","","","","","N","","","","","","N","","2","00276388","08"
2004056214,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2004056221,"99","8","HUNTING PARK & WISSAHIC","","PHILADELPHIA","PA","19140","SEPTA","2155803100","","","","","","N","","","","","999999999","","","1","99999999","11"
2004056290,"99","1","2900 E SCHILLER ST","","PHILADELPHIA","PA","19134","MIKE SPANOS & SONS INC","9999999999","073080","","","","","N","","","","","999999999","N","","1","99999999","05"
2004056291,"99","1","30TH 9 MARKET","","PHILADELPHIA","PA","99999","US POSTAL SERVICE","2158959275","","","","","","N","","","","","999999999","U","","1","06620149","08"
2004056936,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155805301","","","","","","N","","","","","999999999","","","1","99999999","11"
2004058094,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","99999","SEPTA","9999999999","","","","","","N","","","","","","N","","1","99999999","11"
2004060125,"99","9","UNKNONW","","UNKNONW","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2004060128,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","","","","","","N","","","","","","N","","2","00000000","11"
2004060206,"99","8","333 JENKINTOWN COMMONS","","JENKINTOWN","PA","19046","ALEPH MANAGEMENT","9999999999","","","","","","N","","","","","","N","","1","00000000","11"
2004060374,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","","","2","99999999","11"
2004070930,"99","8","5740 E THOMPSON","PHILADELPHIA","PHILA","PA","19157","ATLANTIC EXPRESS","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","11"
2004071021,"99","3","15 E UNION AVE","EAST RUTHERFORD","EAST RUTHERFORD","NJ","07073","ALLIED BUILDING PRODUCTS","2157819460","043000","","","","","N","","","","","999999999","N","","1","00160249","04"
2004072165,"99","8","714 MARKET","","PHILADEPHIA","PA","19106","SEPTA","9999999999","999999","","","","","N","","","","","","U","","1","99999999","11"
2004074885,"99","8","4300 ARAMINGO AVE","","PHILADELPHIA","PA","19124","ROBINSON","9999999999","","","","","","N","","","","","999999999","","","2","99999999","11"
2004075959,"99","9","248 E COUNTY LINE RD","","HATBORO","PA","19040","MATERIALS DELIVERY SERVICE","9999999999","999999","","","","","N","","","","","","U","","1","99999999","08"
2004079866,"99","8","3941 FRANKFORD AVE","","PHILADELPHIA","PA","19124","TRIAGE INC","9999999999","","","","","","N","","","","","999999999","","","2","99999999","11"
2004081540,"99","9","463 OLD READING RD","BOX 3156","STOWE","PA","19464","STOWE LEASING INC","2159460531","080000","","","","","N","","","","","","U","","2","99999999","99"
2004085772,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","","U","","1","99999999","99"
2004085876,"99","9","474 WILSON AVE","","NEWARK","NJ","07105","L.LYN TRANS CO","2157685463","999999","","","","","N","","","","","","U","","2","99999999","99"
2004085917,"99","7","1224 HAYES BLVD","","BRISTOL","PA","19007","WASTE MANAGEMENT","9999999999","073280","","","","","N","","","","","999999999","","","1","99999999","05"
2004086217,"99","8","1234 MARKET","","PHILADELPHIA","PA","19107","SEPTA","2155806229","080000","","","","","N","","","","","","","","1","99999999","11"
2004087180,"99","1","1961 HARTEL ROAD","","LEVITTOWN","PA","69057","VELTRI INC","9999999999","065000","","","","","N","","","","","","N","","3","00398991","08"
2004087220,"02","8","7060 ESSINGTON AVE","","PHILADELPHIA","PA","19153","SUNPARK INC","9999999999","999999","","","","","N","","","","","","N","","2","99999999","11"
2004087261,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155807800","999999","","","","","N","","","","","","U","","1","99999999","11"
2004090602,"99","7","3000 E HADLEY ST","","PHILADELPHIA","PA","19137","BFI WASTE SERVICE","2152696108","073280","","","","","N","","","","","","N","","2","99999999","04"
2005002620,"05","1","P.O. BOX 2040","","WINCHESTER","VA","22604","NATIONAL FRUIT PRODUCT INC","9999999999","080000","","","","","N","","","","","000204950","N","","1","00064693","08"
2005003766,"99","8","200 W WYOMING AVE","","PHILADELPHIA","PA","19140","SEPTA","9999999999","999999","","","","","N","","","","","","U","","2","09999999","11"
2005003892,"99","1","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","05"
2005003931,"99","1","6 WASHBURN AVE","","BERLIN","NJ","99999","FREDY URICOECHEA","8002601963","080000","","","","","N","","","","","999999999","N","","1","00038111","08"
2005019559,"02","1","1250 GLEN AVE","","MOORESTOWN","NJ","08057","PHILA COCA COLA BOTTLING CO","8567664343","033000","","","","","N","","","","","999999999","N","","1","99999999","03"
2005019561,"02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155803100","","","","","","N","","","","","999999999","","","2","99999999","11"
2005022727,"99","9","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","099999","","","","","N","","","","","999999999","U","","2","99999999","99"
2005028502,"99","9","SAME","","SAME","OK","99999","SAME","9999999999","","","","","","N","","","","","","U","","1","99999999","99"
2005057350,"99","9","2840 E HEDLEY ST","","PHILADELPHIA","PA","19137","GALASSO TRUCKING SERVICE INC","9999999999","999999","","","","","N","","","","","999999999","U","A-00999999","1","99999999","05"
2005057370,"99","1","16015 SATE ST","","EAST PETERSBURG","PA","17520","FULTON BANK LEASING","9999999999","","","","","","N","","","","","999999999","","","1","99999999","06"
2005062088,"99","8","970 EISENHOWER BLVD","","JOHNSON","PA","99999","LONE STAR BUS LINE","9999999999","","","","","","","","","","","","","","2","99999999","11"
2005068690,"99","0","2040 MARKET ST","","PHILA","PA","19103","AAA MID ATLANTIC","9999999999","","","","","","","","","","","000999999","","","2","","00"
2005070380,"99","7","UNKNOWN","","UNKNOWN","PA","99999","ONYX WASTE SERVICES","9999999999","073280","","","","","N","","","","","999999999","","","4","99999999","05"
2005073307,"99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","2159999999","999999","","","","","N","","","","","000009999","N","A-00999999","2","00009999","11"
2005077696,"99","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","00000000","11"
2005077715,"99","1","520 FELLOWSHIP RD","","MT LAUREL","NJ","08093","GREENKECH ENERGY","8569318054","007000","","","","","N","","","","","","N","","2","99999999","02"
2005080382,"99","1","19319 SEASIDE RD","","CHERITON","VA","23316","C & C FARM","9999999999","","","","","","N","","","","","999999999","","","1","99999999","06"
2005081635,"99","9","240 GILBRALTAR RD","SUITE 120","HORSHAM","PA","19044","PACCAR FINANCIAL","9999999999","999999","","","","","","","","","","","U","","2","09999999","99"
2005082116,"02","1","333 JENKINTOWN COMMONS","","JENKINTOWN","PA","999999999","METRO CARE INC","2159999999","999999","","","","","N","","","","","000099999","N","A-00999999","1","00099999","98"
2004005559,"99","1","10 REANEY","","CHESTER","PA","19012","MCCUSKER OGBORNE","6104851805","006000","","","","","N","","","","","064101212","N","","1","00348394","05"
2004013234,"99","8","333 JENKINTOWN COMMONS","","JENKINTOWN","PA","19046","TRISTAR ENTERPRISES","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2004018146,"99","8","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2004018158,"99","9","8800 STATE RD","","PHILADELPHIA","PA","19136","INTERNATIONAL TRUCKS","9999999999","099999","","","","","N","","","","","999999999","N","","1","99999999","99"
2004018428,"99","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","99999","SOUTHEASTERN PENNSYLVANIA TRANSP","9999999999","999999","","","","","N","","","","","","N","","1","99999999","10"
2004027112,"99","1","1640 BLAIR ST","","THOMASVILLE","NC","273K08808","SWIBA D JOHNSON TRUCKING INC","3364762000","999999","","","","","N","","","","","999999999","N","","1","99999999","06"
2004031149,"02","7","53 BLACKWOOD BARNSBORO","","SENEL","NJ","08080","LAWRENCE INC","8564685538","080000","","","","","N","","","","","999999999","N","","2","00686229","03"
2004047179,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2004056064,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2004056919,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155807800","","","","","","N","","","","","999999999","","","2","99999999","11"
2004070852,"99","0","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155808510","999999","","","","","N","","","","","","N","","2","99999999","00"
2004070948,"99","8","4300 ARAMINGO AVE","","PHILADELPHIA","PA","19124","ROBINSON BUS SERVICE","9999999999","999999","","","","","N","","","","","","U","","1","99999999","10"
2004075415,"99","1","UNKNOWN","","UNKNOWN","PA","99999","UNKNOWN","9999999999","080000","","","","","N","","","","","999999999","N","","1","99999999","06"
2004075701,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","00000000","11"
2004079505,"99","1","50E. 91ST ST INDIANOPOL","","INDIANAPOLIS","IN","99999","NEW BERN TRANS CO","9999999999","","","","","","N","","","","","999999999","N","","2","99999999","05"
2004083584,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2004086327,"99","8","1234 MARKET STREET","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","00000000","11"
2004086924,"99","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","2","99999999","09"
2004087250,"02","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","99999999","11"
2004087253,"02","8","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","99999999","11"
2004089739,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","1","99999999","11"
2004089982,"99","9","BURNS AVE CANNAN STATIO","","ALTOONA","PA","16603","TRANS-PORTE INC FOODSERVICE","8003444696","999999","","","","","N","","","","","","N","","2","00745614","08"
2005016044,"99","1","2029 NORRIS AVE","","ATCO","NJ","08004","RAIO TRUCKING LLC","9999999999","999999","","","","","N","","","","","999999999","N","","1","09999999","05"
2005021219,"99","8","20TH AND JOHNSTON ST","","PHILADELPHIA","PA","99999","SEPTA","2155805301","","","","","","N","","","","","999999999","N","","2","99999999","11"
2005021220,"99","8","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2005024553,"99","1","PO BOX 1424","","DELRAN","NJ","08075","EVERGREENEQUIP","9999999999","080000","","","","","N","","","","","999999999","N","","3","00562584","06"
2005024902,"02","8","UNKNOWN","","PHILADELPHIA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","","","2","00000000","11"
2005025621,"99","9","733 WILLOW GROVE AVE","","GLENSIDE","PA","19038","GREENSCAPE LANDSCAPE CONTRACTING","9999999999","999999","","","","","N","","","","","","N","","1","99999999","08"
2005027959,"99","8","MARKET ST","","PHILA","PA","99999","SEPTA","9999999999","","","","","","","","","","","009999999","","","1","","11"
2005028828,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","U","","3","99999999","99"
2005029352,"99","8","1234 MARKET","","PHILA","PA","19103","SEPTA","9999999999","","","","","","N","","","","","","N","","2","99999999","11"
2005044773,"99","1","46 HOUFF RD","","WEYERS CAVE","VA","24486","HOUFF TRANSFER INC","9999999999","","","","","","N","","","","","999999999","","","2","99999999","08"
2005056537,"99","1","301 WEST BAY ST SUITE","2412","JACKSONVILLE","FL","32202","CSX INTERMODAL INC","8005242269","080000","","","","","N","","","","","000152494","N","","1","00185796","08"
2005064647,"99","8","1234 MARKET ST","","PHILA","PA","9999999","SEPTA","9999999999","","","","","","","","","","","","","","2","99999999","11"
2005065533,"99","1","UNKNOWN","","BECHTNVILLE","PA","19505","UNKNOWN","9999999999","","","","","","","","","","","","","","2","99999999","99"
2005065599,"02","8","734 SCHUYLKILL AVE","","PHILADELPHIA","PA","19146","SCHOOL DISTRICT OF PHILADELPHIA","2152991752","","","","","","N","","","","","","N","","1","99999999","11"
2005065611,"99","8","1234 MARKET ST","","PHILA","PA","99999","SEPTA","2155803100","999999","","","","","N","","","","","","N","","1","99999999","11"
2005065614,"02","1","5250 MAUMEE ROAD","","UNKNOWN","IN","99999","PENSKE TRUCK LEASING","6105324458","033000","","","","","N","","","","","","U","","2","00076188","03"
2005070244,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","","U","","2","99999999","11"
2005079539,"99","1","ONE UNITED DR","","FENTON","MO","63026","UNITED VANLINES","9999999999","080000","","","","","N","","","","","","N","","2","00077949","08"
2005083382,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","2","99999999","11"
2005083388,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","A-00999999","1","99999999","99"
2005087276,"99","8","1234 MARKET SY","","PHILA","PA","19107","SEPTA","9999999999","","","","","","","","","","","","","","2","99999999","11"
2005092652,"04","4","351 NEW BROOKLYN ROAD","","BERLIN","NJ","08009","CAPONE TRANSPORTATION","9999999999","080000","","","","","N","","","","","","N","","1","00789268","04"
2005096944,"99","9","4TH FLOOR","1600 ARCH ST","PHILADELPHIA","PA","19103","CITY OF PHILA","2672372104","035000","","","","","N","","","","","","U","","1","99999999","99"
2005099408,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","99999","SEPTA","9999999999","","","","","","N","","","","","","N","","1","99999999","11"
2005099678,"99","8","SAME","","SAME","PA","99999","SAME","9999999999","","","","","","N","","","","","","N","","2","99999999","11"
2005099777,"99","1","3028 GOV JOHN SEVIER","","KNOXVILLE","TN","37914","SUPER SERVICE INC","9999999999","080000","","","","","N","","","","","","N","","1","00185359","08"
2005100872,"99","1","2334 RT. 50 PO BOX 280","","TUCKAHOE","NJ","08250","AMATO","8006624492","","","","","","N","","","","","999999999","","","1","99999999","99"
2005101243,"99","1","100 S BROAD ST","","PHILADELPHIA","PA","19102","CITY OF PHILA","9999999999","","","","","","","","","","","","","","3","99999999","99"
2004006348,"99","1","10 INDUSTRIAL DRIVE","","TINICUM","PA","19113","CARGO MANAGEMENT SERVICES","6105718885","999999","","","","","N","","","","","","N","","1","00491104","08"
2004012493,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","2155806414","","","","","","N","","","","","999999999","","","2","99999999","11"
2004012849,"99","8","736 SCHUYLKILL AVE","","PHILADELPHIA","PA","19146","SCHOOL DISTRICT OF PHILA","9999999999","","","","","","N","","","","","","","","1","00000000","11"
2004012881,"99","8","ONE PENN PLAZA","","NEWARK","NJ","07105","NJ TRANSIT","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2004012897,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","","","2","09999999","11"
2004013150,"99","8","200 W. WYOMING AVE","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2004013156,"99","1","3433 MOORE ST","","PHILADELPHIA","PA","19145","DISPOSAL CORP OF A","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","05"
2004013307,"99","2","2122 YORK RD SUITE 150","","OAKBROOK.","IL","60523","CARRY TRANSIT","9999999999","080000","","","","","N","","","","","","N","","2","00834726","08"
2004014993,"02","8","3451 WALNUT ST","","PHILADELPHIA","PA","19104","TRUSTEE OF THE UNIV OF PENN","2158986931","999999","","","","","N","","","","","999999999","N","","2","99999999","11"
2004016070,"99","1","152 EAGLE ROCK AVE","","ROSELAND","NJ","07068","INTEK LEASING CO","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","05"
2004018126,"99","1","220 TOLEDO","","ELKART","IN","46515","PENSKE TRUCK LEASING","9999999999","080000","","","","","N","","","","","999999999","N","","1","00268015","08"
2004018136,"99","1","39I0 E HARRISON","","DCATUR","SL","62524","YELLOW TRANSPORTATION","9999999999","","","","","","N","","","","","999999999","N","","1","99999999","06"
2004018143,"99","1","125 HILLWOOD CR","","NEWNAN","GA","30263","KEYSTONE FREIGHT CO","9999999999","999999","","","","","N","","","","","999999999","N","","2","99999999","06"
2004018145,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2004018201,"99","8","1234 MARKET ST","14TH FL","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","U","","1","99999999","11"
2004020814,"99","8","2905 ABBOTTSFORD AVE","","PHILADELPHIA","PA","19129","C & C TRANSPORTATION","2158421222","999999","","","","","N","","","","","999999999","U","","1","99999999","11"
2004022819,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","1","00000000","11"
2004027625,"99","3","4111 POTTSVILLE PIKE","","HARRISBURG","PA","17105","FISHER LEASING INC","6104042424","000007","","","","","N","","","","","999999999","N","","1","01218090","06"
2004027625,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","","","2","00000000","11"
2004029760,"99","8","2945 TYSON AVE","","PHILADELPHIA","PA","19149","ELMORE","2155807800","","","","","","N","","","","","","","","3","00000000","11"
2004029773,"99","8","24 E 9TH ST","","MARCUS HOOK","PA","19061","WERTZ MOTOR COACH","6104851320","999999","","","","","N","","","","","","U","","2","99999999","99"
2004029832,"","8","UNKNOWN","","UNKNOWN","ZZ","11","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2004047039,"99","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SEPTA","2155808158","999999","","","","","N","","","","","","N","","2","00000000","11"
2004047106,"99","1","249 ALLENTOWN ROAD","","SOUDERTON","PA","18964","MOYER PACKING CO","9999999999","999999","","","","","N","","","","","","N","","1","99999999","08"
2004056230,"99","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS OF PA","2155375405","","","","","","N","","","","","999999999","","","2","99999999","11"
2004056261,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2004056281,"99","1","7221 RTE 130","","PENNSAUKEN","NJ","08110","BELL SUPPLY CO","9999999999","999999","","","","","N","","","","","999999999","N","","2","99999999","05"
2004060031,"99","8","59 & CALLOWHILL","","PHILADELPHIA","PA","19151","SEPTA","9999999999","","","","","","N","","","","","","","","2","00000000","11"
2004060175,"99","8","1234 MARKET ST","","PHILA","PA","19106","SEPTA","2155804131","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2004070829,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","N","","2","99999999","99"
2004071335,"99","1","125 COMPONENT DR","","SAN JOSE","CA","95131","PROGRESSIVE VAN LINES INC","9549312375","999999","","","","","N","","","","","999999999","N","","2","99999999","03"
2004074656,"99","9","4100 SOUTH COUNCIL","","OKLAHOMA CITY","OK","73179","J B HUNT","9999999999","999999","","","","","N","","","","","","N","","3","99999999","08"
2004075242,"06","1","4100 SOUTH COUNCIL","","OKLAHOMA","OK","73179","JB HUNT","9999999999","080000","","","","","N","","","","","000305061","N","","3","00080806","08"
2004080812,"99","8","705 SPRING GARDEN ST","","PHILADELPHIA","PA","19123","TRANSIT","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2004081185,"99","9","UNKNOWN","","PHILADELPHIA","PA","99999","CITY OF PHILADELPHIA","9999999999","062000","","","","","N","","","","","999999999","N","","2","99999999","99"
2004082743,"99","1","11400 NORTHEAST AV","","PHILADELPHIA","PA","19115","BUNZL DISTRIBUTORS","2159690600","999999","","","","","N","","","","","999999999","U","","1","99999999","05"
2004083889,"99","9","2214 UNRUH ST","","PHILADELPHIA","PA","19149","A JUARBE","2157680840","080000","","","","","N","","","","","","N","","1","99999999","08"
2004085244,"99","9","1401 FRANKLIN BLVD","","LIBERTYVILLE","IL","60048","VW LEASING","9999999999","999999","","","","","N","","","","","","N","","1","99999999","99"
2004086029,"99","8","1234 MARKET ST","","NEW FLYER","PA","999999999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","99999999","11"
2004087263,"02","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","99999999","11"
2004088261,"99","0","1652 HOPE AVE","","BENSALEM","PA","19020","ANDREW HUMMEL","2152553597","999999","","","","","N","","","","","","N","","1","99999999","00"
2004088351,"99","1","1739 N. 32ND ST","","PHILADELPHIA","PA","19121","SHAHID ABUS","9999999999","059220","","","","","N","","","","","999999999","N","","2","99999999","05"
2004089560,"99","8","1234 MARKET ST","14TH FLOOR","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","","N","","1","99999999","11"
2004090566,"99","1","9716 ROOSEVELT BL 1ST F","","PHILADELPHIA","PA","19115","TOSTES","2156776486","080000","","","","","N","","","","","999999999","N","","1","99999999","08"
2004219647,"00","8","UNKNOWN ADDRESS","","UNKNOWN","ZZ","99999","SEPTA","","999999","","","","","N","","","","","999999","N","","2","9999999","10"
2005002763,"05","2","2700 PASSYUNK AVE","","PHILADELPHIA","PA","19103","SUNOCO INC","2153392625","052000","2","","","","Y","1","","","","","N","","2","00010328","08"
2005017048,"99","8","5400 LINDBERGH BLVD","","PHILA","PA","19143","BIRD BUS COMPANY","9999999999","","","","","","","","","","","","","","2","09999999","11"
2005020762,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","MASS TRANSIT BUS","9999999999","","","","","","N","","","","","999999999","","","1","99999999","11"
2005020897,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","SEPTA","9999999999","","","","","","N","","","","","999999999","","","2","99999999","11"
2005029075,"99","8","734 SCHUYKILL AVE","","PHILADELPHIA","PA","19152","SCHOOL DISTRICT OF PHILADELPHIA","9999999999","","","","","","N","","","","","","","","3","99999999","00"
2005048420,"99","8","1234 MARKET ST","","PHILA","PA","19143","SEPTA","9999999999","","","","","","","","","","","","","","2","99999999","11"
