"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","19","N","2017010631","9","4","","3","12","U","","","99","1","","1","99","S","015","0","","1","05","03","12","01","","1","06","",""
"","04","N","2017014036","3","2","","1","05","U","TOYT","2012","","0","","1","00","","000","0","","2","02","07","06","98","PA","2","01","4T1BK1FK6CU","P4D"
"","","N","2017013931","","","","","","","","","","1","","","","","","","","3","31","","","","","2","","",""
"","09","N","2017010596","9","1","","1","99","U","MITS","9999","99","1","","1","00","E","999","","","1","01","05","01","01","ZZ","1","01","99999999999",""
"","04","N","2017013179","3","1","","1","15","Y","CHEV","2002","01","1","","4","00","N","999","1","","1","01","01","16","01","PA","1","01","1G1JC524027","P4D"
"","12","N","2017010501","0","1","","1","11","Y","HOND","2000","02","1","","1","00","E","999","0","","1","01","08","12","04","PA","1","07","2HKRL1861YH","PSV"
"","15","N","2017013169","1","1","","1","01","Y","HOND","2016","01","1","","1","00","W","020","0","","1","01","12","01","03","CT","1","06","2HKRM4H55GH","PUT"
"","","","2017014077","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2017010655","9","2","","1","09","U","BMW","2011","","0","","1","00","","000","","","2","02","05","06","09","DE","2","01","WBAPK7C52BA","P4D"
"","15","N","2017013990","1","1","","1","12","Y","CHEV","2015","07","2","","1","03","N","999","0","","1","01","03","01","13","PA","1","01","1GNLC2KC7FR","PUT"
"","04","N","2017014017","3","1","","2","12","Y","TOYT","2010","01","1","","1","00","N","999","","","1","01","07","01","01","PA","1","01","4T1BK3EK8A0","P4D"
"","15","N","2017010632","2","1","","1","06","Y","CHEV","2011","07","1","","1","03","S","000","0","","2","01","03","03","01","PA","2","06","1GNLC2E09BR","PUT"
"","41","N","2017006874","1","1","","1","02","Y","CHEV","2005","01","2","","1","00","E","045","0","","2","01","04","01","03","PA","2","07","1GCHG39U351","TEC"
"","02","N","2017008072","3","1","","1","07","Y","NISS","2008","01","1","","1","00","W","060","0","","1","01","07","15","06","PA","1","01","1N4AL24E68C","PCP"
"","15","N","2017006954","2","1","","1","06","Y","MAZD","2008","01","1","","1","00","S","045","0","","2","01","01","01","06","PA","2","06","JM3TB38V280","PUT"
"","04","N","2017003409","3","1","","1","12","Y","FORD","2002","01","1","","1","00","N","045","0","","1","01","05","01","06","PA","1","01","1FAFP55UX2G","P4D"
"","02","N","2017003984","3","1","","1","12","N","CHEV","2003","01","1","","3","00","S","065","0","","1","01","05","17","06","PA","1","01","1G1JH12F437","PCP"
"","15","N","2017010766","2","1","","1","06","Y","JEEP","2001","01","1","","1","00","S","000","0","","2","01","05","03","03","NJ","2","06","1J4GW48S41C","T4W"
"","15","N","2017012338","1","1","","1","06","Y","MERZ","2016","01","1","","1","00","S","000","0","","3","01","01","03","03","PA","2","06","4JGDF6EE1GA","PUT"
"","04","N","2017015000","1","1","","1","06","Y","FORD","2013","01","1","","1","00","W","045","0","","3","01","05","01","03","NJ","3","01","3FA6P0H74DR","P4D"
"","15","N","2017014193","2","1","","1","06","Y","TOYT","2015","02","2","","1","00","S","999","0","","2","01","03","02","06","NJ","3","06","JTMYFREV0FD","PUT"
"","","","2017007885","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2017010717","3","1","","1","12","Y","HOND","2000","02","1","","1","00","N","055","0","","1","01","07","01","01","PA","1","01","1HGEJ6679YL","P4D"
"","04","N","2017012470","1","1","","1","06","Y","BUIC","2006","01","4","","1","00","E","005","0","","3","01","01","02","03","PA","2","01","2G4WC582661","P4D"
"","15","N","2017010754","1","1","","1","06","Y","HOND","2006","01","1","","1","00","E","000","0","","3","01","04","03","01","PA","2","06","5FNYF18536B","PUT"
"","04","N","2017009843","1","1","","1","06","Y","CHRY","2015","02","1","","1","00","E","000","0","","3","01","07","03","06","PA","2","01","1C3CCCAB5FN","P4D"
"","51","N","2017017619","3","1","","1","03","Y","FORD","1997","01","2","","1","00","S","050","0","","2","01","02","01","03","PA","3","04","2FTDX1766VC","T3C"
"","41","N","2017016608","2","1","","1","06","Y","NISS","2016","01","1","","1","00","S","000","0","","2","01","03","03","03","NJ","2","07","1N6BF0KY1GN","TCG"
"","51","N","2017018663","1","1","","1","06","Y","CHEV","1999","01","1","","1","00","E","025","0","","2","01","05","02","06","PA","2","04","1GCGC29U9XE","T3C"
"","41","N","2017017681","2","1","","1","12","Y","FORD","2004","02","1","","1","00","E","999","0","","1","01","03","01","03","PA","1","07","1FTRE14W14H","TCG"
"","04","N","2017017688","3","1","","1","11","Y","JAGU","2009","02","1","","1","00","W","090","0","","1","01","05","01","06","PA","1","01","SAJWA06B89H","P4D"
"","04","N","2017018543","2","1","","3","12","Y","VOLK","2012","01","1","","1","00","S","999","","","1","01","01","04","01","PA","1","01","1VWBP7A36CC","P4D"
"","04","N","2017017581","3","1","","1","07","Y","NISS","2007","01","1","","1","00","E","999","0","","2","01","05","01","01","PA","3","01","3N1BC11EX7L","P4D"
"","04","N","2017013177","1","1","","1","06","Y","TOYT","2003","02","1","","1","00","S","000","0","","2","01","08","03","06","PA","3","01","4T1BE32K93U","P4D"
"","04","N","2017014185","3","1","","1","12","Y","LEXS","2015","02","1","","1","00","W","045","0","","1","01","03","01","06","PA","1","01","JTHCF1D24F5","P4D"
"","04","N","2017010649","1","1","","1","12","U","BUIC","2000","99","1","","1","00","W","999","0","","1","01","03","01","06","ZZ","1","01","2G4WY56J9Y1","P4D"
"","04","N","2017012403","3","1","","1","06","Y","FORD","2011","01","2","","1","00","E","000","0","","2","01","07","03","03","PA","3","01","3FADP4BJ0BM","P4D"
"","05","N","2017003995","3","1","","1","12","Y","CHEV","2013","01","3","","1","00","E","050","0","","1","01","12","01","03","PA","1","01","KL8CB6S99DC","P4H"
"","04","N","2017012467","2","1","","1","09","Y","FORD","2012","01","1","","1","00","W","045","0","","2","01","07","01","01","PA","3","01","3FAHP0HA3CR","P4D"
"","51","N","2017010618","2","2","","1","08","Y","FORD","2004","02","0","","1","00","","000","","","2","03","04","06","09","PA","2","04","1FTRF12W84N","TPK"
"","75","Y","2017013570","1","1","","3","03","Y","FRHT","2014","02","1","","1","21","W","050","1","","1","01","03","15","06","IL","1","05","3AKJGEDV2ES","TTR"
"","02","N","2017013177","1","1","","1","12","Y","HOND","1993","02","1","","1","00","S","999","","","1","01","03","01","06","PA","1","01","JHMBB2150PC","PCP"
"","04","N","2017007884","2","2","","1","07","Y","TOYT","1995","","0","","1","00","N","000","0","","2","02","07","06","11","PA","2","01","2T1AE09B9SC","P4D"
"","04","N","2017012403","2","1","","1","12","Y","CHRY","2015","01","1","","1","00","E","999","0","","1","01","05","01","03","PA","1","01","1C3CCCBB1FN","P4D"
"","04","N","2017007812","3","1","","2","02","Y","HYUN","2017","03","1","","1","00","N","050","0","","1","01","01","01","01","DE","3","01","5NPE24AF8HH","P4D"
"","","N","2017019565","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","51","N","2017010661","3","1","","1","14","Y","DODG","2002","99","3","","1","00","W","999","","","1","01","02","99","98","PA","1","06","1B7GL32ZX2S","TPC"
"","15","N","2017021715","1","1","","1","06","Y","FORD","2013","02","1","","1","00","E","030","0","","3","01","05","01","01","MI","2","06","1FMCU9H97DU","T4W"
"","04","N","2017019147","3","2","","1","09","U","MITS","2001","","0","","1","00","","000","","","5","02","07","06","01","PA","2","01","4A3AA46G11E","P4D"
"","","N","2017018990","","","","","","","","","00","1","","","","","","","","3","31","","","","","2","","",""
"","15","N","2017008423","0","1","","1","06","Y","CHEV","2011","01","1","","1","00","E","999","","","2","01","05","01","01","PA","2","01","1GNKVGED5BJ","PUT"
"","","N","2017014016","0","1","","1","09","","","","00","1","","1","00","E","999","","","2","11","01","01","01","","2","20","",""
"","04","N","2017007857","3","1","","1","01","U","KIA","2007","02","3","","1","00","S","999","","","1","01","01","01","11","PA","1","01","KNAFE121675","P4D"
"","04","N","2017010665","1","2","","1","11","Y","BUIC","2000","","0","","1","00","E","000","0","","4","02","07","06","01","PA","2","01","1G4HP54K8YU","P4D"
"","75","Y","2017021505","1","1","","1","04","Y","FRHT","2004","02","1","","1","99","E","999","1","","1","01","99","10","06","MD","1","05","1FUJBBCKX4L","TTR"
"","04","N","2017002450","2","1","","3","12","Y","TOYT","2014","01","1","","1","00","S","099","0","","1","01","03","01","03","GA","1","01","4T1BF1FK8EU","P4D"
"","15","N","2017007783","3","1","","1","12","Y","CHEV","2008","01","1","","4","00","S","035","0","","1","01","03","16","07","PA","1","06","1GNFK16328R","PUT"
"","02","N","2017010570","3","1","","1","12","N","CHEV","2004","02","1","","1","00","E","050","0","","1","01","01","01","01","PA","1","01","2G1WZ121049","PCP"
"","04","N","2017007841","1","1","","1","12","Y","BMW","2004","02","1","","1","00","E","999","0","","1","01","05","01","01","PA","1","01","WBANA53524B","P4D"
"","04","N","2017007747","0","2","","1","12","Y","CHEV","2011","","0","","1","00","E","000","","","4","02","01","06","09","PA","1","01","1G1ZC5E1XBF","P4D"
"","15","N","2017014101","9","4","","1","12","U","FORD","2003","99","1","","1","00","N","999","","","1","05","99","12","01","PA","1","06","1FMPU16L33L","T4W"
"","04","N","2017010586","3","1","","1","11","U","MITS","2014","02","1","","1","00","W","999","","","1","01","05","01","09","PA","1","01","JA32W5FV9EU","P4D"
"","04","N","2017021572","1","1","","1","01","Y","VOLK","2012","01","1","","1","00","W","999","0","","3","01","05","01","01","PA","2","01","3VWDP7AJ6CM","P4D"
"","04","N","2017022639","1","1","","1","11","Y","LEXS","2015","01","1","","1","00","E","040","0","","2","01","05","01","06","NY","2","01","JTHCF1D25F5","P4D"
"","04","N","2017010561","3","1","","1","06","Y","KIA","2013","01","2","","1","00","S","999","","","2","01","05","01","03","PA","2","01","5XXGM4A7XDG","P4D"
"","51","N","2017007800","9","1","","1","06","Y","DODG","2016","01","1","","1","00","N","015","0","","1","01","01","14","13","PA","1","04","1C6RR7FG8GS","TCW"
"","12","N","2017013187","2","1","","3","12","Y","DODG","2005","02","3","","1","00","S","999","","","1","01","04","02","01","PA","1","07","1D4GP25B75B","PSV"
"","04","N","2017022024","3","1","","1","12","Y","INFI","2005","01","3","","1","00","S","040","0","","1","01","05","99","03","PA","1","01","JNKCV51F95M","P4D"
"","","N","2017021512","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2017007813","3","1","","1","12","Y","TOYT","1996","01","1","","1","00","E","999","","","1","01","02","01","01","PA","1","01","2T1BB02E8TC","P4D"
"","15","N","2017007748","3","1","","1","11","Y","LINC","1999","01","1","","1","00","W","999","","","1","01","01","01","07","PA","1","06","5LMPU28A8XL","T4W"
"","15","N","2017007835","3","1","","1","12","Y","FORD","2008","01","1","","2","00","S","000","","","3","01","12","03","04","PA","2","04","1FMFU18598L","T4W"
"","05","N","2017015655","1","1","","1","01","Y","TOYT","2010","01","1","","1","00","N","999","","","1","01","01","01","01","PA","1","01","JTDKN3DU2A0","P4H"
"","","N","2017007760","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2017007341","2","1","","3","05","Y","HYUN","2013","02","2","","3","00","E","999","0","","2","01","07","17","01","PA","2","01","KMHEC4A43DA","P4D"
"","","N","2017005830","9","4","","1","06","U","","","99","1","","1","00","N","040","0","","3","05","99","01","03","ZZ","2","99","",""
"","15","N","2017006889","3","1","","1","11","Y","JEEP","2012","01","4","","1","00","N","055","0","","1","01","03","01","03","PA","1","06","1C4HJWEG3CL","T4W"
"","09","Y","2017011425","1","1","","1","07","Y","FRHT","2016","02","1","","1","21","N","050","1","","2","01","03","01","06","PA","2","05","1UYVS2532GG","P"
"","04","N","2017008883","3","1","","1","11","Y","VOLK","2002","01","1","","1","00","S","055","0","","1","01","05","01","03","PA","1","01","3VWSK69M62M","P4D"
"","","","2017003145","","","","","","","","","","1","","","","","","","","3","31","","","","","2","","",""
"","04","N","2017008106","1","1","","1","12","Y","TOYT","1999","01","2","","1","00","W","035","0","","1","01","12","02","03","PA","3","01","4T1BG22K4XU","P4D"
"","04","N","2017008530","3","1","","1","05","Y","CHEV","2010","01","1","","1","00","E","045","0","","2","01","08","01","03","PA","3","01","1G1ZB5EB6AF","P4D"
"","15","N","2017004812","3","1","","1","10","Y","FORD","2000","02","5","","1","00","N","030","0","","1","01","03","01","06","PA","1","06","1FMEU1666YL","T4W"
"","09","N","2017021621","9","4","","1","99","U","UNKN","","","1","","1","99","N","999","","","1","05","99","01","01","","1","01","",""
"","","N","2017021636","0","","","1","00","","UNKN","","99","0","","4","00","W","","0","","2","51","03","16","01","","0","99","",""
"","41","N","2017033055","2","1","","1","07","Y","DODG","2015","01","1","","1","00","N","000","0","","2","01","03","03","03","PA","2","07","3C6TRVAG3FE","TCG"
"","05","N","2017029022","3","1","","1","11","Y","MITS","2015","01","1","","1","00","S","999","","","1","01","02","01","01","PA","1","01","ML32A3HJ6FH","P4H"
"","15","N","2017021586","3","1","","1","06","Y","OTHR","2016","01","1","","1","00","S","999","0","","2","01","05","01","01","WI","2","06","5YJXCBE21GF","T4W"
"","04","N","2017021509","2","1","","1","03","Y","LINC","2014","01","1","","1","00","S","999","0","","2","01","01","12","03","PA","2","01","1LNHL9EK8EG","P4D"
"","12","N","2017041185","0","1","","1","12","Y","HYUN","2007","01","1","","1","00","E","005","0","","1","01","08","01","01","PA","1","07","KNDMC233476","PSV"
"","15","N","2017021619","3","1","","3","12","Y","DODG","2011","01","2","","1","00","S","999","0","","1","01","05","01","06","PA","1","06","1D4SE4GTXBC","PUT"
"","12","N","2017028909","3","1","","1","01","Y","NISS","2005","02","1","","1","00","E","999","0","","1","01","04","12","04","PA","1","07","5N1BV28U95N","PSV"
"","04","N","2017029156","3","1","","1","12","Y","NISS","2014","01","1","","1","00","W","045","0","","1","01","07","01","06","DE","1","01","3N1AB7AP2EY","P4D"
"","04","N","2017021613","2","1","","1","01","Y","KIA","2015","01","2","","1","00","E","999","","","2","01","05","01","01","PA","2","01","5XXGM4A73FG","P4D"
"","05","N","2017041141","3","1","","1","12","Y","HYUN","2001","01","1","","1","00","W","999","","","1","01","01","01","01","PA","2","01","KMHDN55DX1U","P4H"
"","04","N","2017021543","3","1","","1","15","Y","HYUN","2013","01","1","","1","00","E","999","1","","1","01","03","04","07","PA","1","01","5NPEB4AC3DH","P4D"
"","15","N","2017021977","3","1","","1","12","Y","FORD","2002","02","2","","1","00","E","999","0","","1","01","01","01","01","PA","1","06","1FMZU73K32U","T4W"
"","39","Y","2017030495","2","1","","1","03","Y","OTHR","2014","02","1","","1","00","N","999","0","","2","01","03","01","01","PA","2","03","4RKYL82L4E4","TBU"
"","04","N","2017021601","3","2","","1","12","Y","NISS","2011","","0","","1","00","S","000","","","2","02","05","06","98","PA","3","01","1N4AA5AP6BC","P4D"
"","04","N","2017021634","3","1","","1","99","Y","CHRY","2003","02","1","","1","00","S","999","0","","1","01","08","12","04","PA","1","01","2C3AE76K23H","P4D"
"","15","N","2017021576","3","1","","1","01","Y","BUIC","2015","02","1","","1","00","E","999","","","1","01","05","01","01","PA","1","06","KL4CJGSB8FB","PUT"
"","","","2017021606","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","03","N","2017041161","3","1","","1","01","Y","HYUN","2016","03","1","","1","00","E","999","0","","1","01","03","15","03","NY","3","01","KMHTC6AD0GU","P3P"
"","04","N","2017014007","3","1","","1","12","Y","TOYT","2005","01","1","","1","00","E","999","","","2","01","01","01","01","PA","2","01","4T1BF30K05U","P4D"
"","05","N","2017014092","3","3","","1","99","U","CHEV","2006","99","1","","1","00","E","999","","","1","01","08","01","01","PA","1","01","1G1ZT61806F","P4H"
"","04","N","2017013200","3","3","","1","12","U","DODG","2006","02","1","","1","00","N","999","","","1","01","04","01","01","PA","1","01","2B3KA43R86H","P4D"
"","04","N","2017010668","1","1","","5","12","Y","TOYT","2012","01","2","","1","00","E","999","","","3","01","05","01","01","CA","2","01","4T1BF1FK5CU","P4D"
"","04","N","2017010646","3","1","","1","11","Y","TOYT","2014","01","1","","3","00","S","999","","","1","01","01","17","08","PA","1","01","2T1BURHE0EC","P4D"
"","04","N","2017007767","3","1","","1","12","Y","NISS","2012","02","1","","1","00","W","999","0","","1","01","05","01","06","PA","1","01","3N1AB6AP2CL","P4D"
"","28","N","2017010978","2","1","","1","02","Y","SUZI","1997","01","1","","1","00","S","999","0","","1","01","02","01","02","PA","1","02","JS1VT51A9V2","MRC"
"","51","Y","2017025287","1","1","","1","12","Y","OTHR","2012","02","1","","1","00","S","040","0","","3","01","03","01","03","NJ","2","05","3HAMMAAN0CL","TCC"
"","15","N","2017013942","3","2","","1","07","Y","TOYT","2007","","0","","1","00","","000","","","2","02","02","06","13","PA","2","06","JTMZD33V275","PUT"
"","04","N","2017014093","3","1","","1","12","Y","HOND","1998","01","3","","1","00","W","999","","","2","01","05","01","01","PA","2","01","2HGEJ854XWH","P4D"
"","","N","2017014029","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","51","N","2017010623","3","4","","3","01","Y","FORD","2007","02","1","","1","00","E","999","","","1","05","12","01","01","PA","1","04","1FTPW14V07F","TCW"
"","15","N","2017010656","1","1","","1","05","Y","LNDR","2006","01","1","","1","00","W","999","","","2","01","07","01","01","PA","3","06","SALSH23426A","T4W"
"","15","N","2017010662","3","1","","1","01","Y","FORD","2005","01","2","","1","00","S","999","0","","1","01","05","01","01","PA","1","06","1FMZU73W25Z","T4W"
"","12","N","2017010998","2","1","","1","02","Y","TOYT","2006","01","1","","1","00","W","999","0","","2","01","08","12","98","PA","2","07","5TDBA22C96S","PSV"
"","12","N","2017024545","3","1","","1","12","Y","HOND","2005","01","1","","1","00","S","015","0","","1","01","04","01","06","PA","1","06","5FNRL38725B","PSV"
"","15","N","2017010667","3","1","","1","12","Y","FORD","2006","02","1","","1","00","N","035","0","","1","01","05","01","01","PA","1","06","1FMYU93126K","T4W"
"","04","N","2017013954","9","2","","1","09","U","HYUN","2003","","0","","1","00","","000","0","","3","02","04","06","01","PA","2","01","KMHDN45D43U","P4D"
"","04","N","2017010560","2","1","","1","11","Y","SUZI","2008","01","1","","1","00","E","025","0","","1","01","03","12","01","PA","1","01","KL5JD56Z78K","P4D"
"","","N","2017014031","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","","N","2017013169","9","1","","1","99","","","","","1","","1","00","S","999","","","2","11","","01","98","","2","20","",""
"","04","N","2017024885","1","1","","1","11","Y","VOLK","2001","02","1","","1","00","S","060","0","","1","01","07","15","01","PA","1","01","3VWSP69M21M","P4D"
"","15","N","2017010655","1","2","","1","06","Y","HOND","2000","","1","","1","00","","000","","","3","02","04","06","09","PA","2","06","JHLRD1863YC","PUT"
"","04","N","2017013990","3","1","","1","08","Y","BUIC","1998","01","3","","1","00","W","999","0","","2","01","08","01","13","PA","3","01","1G4CW52K6W4","P4D"
"","04","N","2017007208","2","1","","1","11","Y","TOYT","2011","02","1","","1","00","S","010","0","","1","01","01","98","98","NJ","2","01","4T1BF3EK3BU","P4D"
"","15","N","2017009834","2","1","","1","06","Y","BMW","2012","02","1","","1","00","W","000","0","","2","01","05","03","03","PA","2","06","5UXZV4C52CL","PUT"
"","04","N","2017006874","2","1","","1","10","Y","HOND","2017","02","2","","1","00","E","050","0","","1","01","03","15","06","PA","1","01","1HGCR3F9XHA","P4D"
"","04","N","2017001101","3","1","","1","12","Y","MITS","2000","02","1","","1","00","W","050","0","","1","01","08","01","03","PA","1","01","4A3AA46G7YE","P4D"
"","04","N","2017008125","3","1","","1","12","Y","NISS","2005","02","1","","1","00","S","060","0","","1","01","07","15","06","PA","1","01","1N4BA41E15C","P4D"
"","04","N","2017003408","2","1","","1","12","Y","CHRY","2006","01","4","","3","00","N","030","0","","1","01","07","17","03","PA","1","01","2C3KA43R86H","P4D"
"","04","N","2017004029","3","1","","1","06","Y","NISS","2012","01","1","","1","00","N","060","0","","2","01","05","01","01","NJ","3","01","1N4AA5APXCC","P4D"
"","69","Y","2017010612","1","1","","1","03","Y","FORD","2014","02","2","","1","12","E","999","","","1","01","03","01","03","PA","1","03","1FDEE3FL4ED","TYY"
"","04","N","2017012419","2","1","","1","06","Y","FORD","2011","01","1","","1","00","S","000","","","2","01","07","03","06","PA","3","01","1FAHP3GN6BW","P4D"
"","04","N","2017015000","3","1","","1","12","Y","CHRY","2002","01","1","","1","00","W","045","0","","1","01","05","01","03","NJ","1","01","1C3EL46X02N","P4D"
"","15","N","2017007770","1","1","","1","06","Y","DODG","2009","01","4","","1","00","W","999","0","","2","01","07","01","01","PA","2","06","1D8HD48KX9F","PUT"
"","","N","2017011833","1","1","","1","07","","","","00","1","","1","00","W","","","","1","11","","01","13","","2","20","",""
"","04","N","2017007886","3","1","","1","09","U","CHEV","2014","02","3","","1","00","N","999","0","","2","01","07","12","13","PA","2","01","1G1JC5SH4E4","P4D"
"","04","N","2017009583","3","1","","1","11","Y","TOYT","2003","02","2","","1","00","E","999","0","","1","01","01","01","06","PA","1","01","JTDBE32K830","P4D"
"","04","N","2017010755","3","1","","1","01","Y","LEXS","2013","01","1","","1","00","N","999","0","","1","01","05","15","06","PA","1","01","JTHBK1GG7D2","P4D"
"","04","N","2017009812","3","1","","1","05","Y","TOYT","2016","01","3","","1","00","S","050","0","","2","01","05","01","06","PA","3","01","2T1BURHE9GC","P4D"
"","15","N","2017018623","3","1","","1","12","Y","VOLV","2008","02","1","","1","00","E","020","0","","1","01","05","01","03","NJ","1","06","YV4CZ982281","PUT"
"","04","N","2017016611","3","1","","1","12","Y","VOLV","2004","02","1","","1","00","W","025","0","","1","01","07","01","01","PA","1","01","YV1VS27574F","P4D"
"","51","N","2017018664","2","1","","1","12","Y","FORD","2011","98","1","","1","00","S","060","0","","1","01","03","01","01","PA","1","04","1FD8X3H60BE","T4B"
"","02","N","2017017681","1","1","","1","06","Y","CHEV","2012","01","1","","1","00","E","999","0","","2","01","07","01","03","PA","2","01","2G1FB1E35C9","PCP"
"","15","N","2017017688","3","1","","1","01","Y","MERZ","2000","01","1","","1","00","W","050","0","","2","01","07","01","03","PA","1","06","4JGAB72E9YA","PUT"
"","","N","2017018540","","","","","","","","","","1","","","","","","","","3","31","","","","","2","","",""
"","05","N","2017017602","3","1","","1","12","Y","MAZD","2011","02","1","","1","00","E","035","0","","1","01","05","01","06","PA","1","01","JM1DE1HZ9B0","P4H"
"","","N","2017013177","9","1","","1","99","U","UNKN","9999","99","2","","1","99","S","999","","","3","01","99","01","06","ZZ","2","99","",""
"","04","N","2017014050","0","1","","3","11","Y","CHRY","1997","01","1","","1","00","S","999","0","","1","01","02","05","98","PA","1","01","2C3HC56F9VH","P4D"
"","15","N","2017014142","3","1","","1","11","Y","KIA","2016","02","1","","1","00","E","045","0","","1","01","02","01","01","PA","1","01","KNDJP3A57G7","PUT"
"","05","N","2017012403","2","1","","1","06","Y","TOYT","2010","02","2","","1","00","E","000","0","","3","01","07","03","03","PA","2","01","JTKKU4B45AJ","P4H"
"","03","N","2017014950","3","1","","1","11","N","HYUN","2002","01","1","","1","00","N","050","0","","2","01","02","01","01","PA","3","01","KMHCG35C42U","P2H"
"","51","N","2017012470","1","1","","1","12","Y","GMC","2016","01","1","","1","00","E","020","0","","1","01","01","01","03","PA","1","04","1GTV2NEC8GZ","T4C"
"","09","N","2017004045","9","4","","1","02","Y","HOND","1995","01","1","","3","00","W","055","0","","1","05","04","17","03","DE","1","01","99999999999",""
"","04","N","2017014009","3","1","","1","03","Y","CHEV","2012","01","1","","1","00","S","999","","","2","01","07","01","13","DE","2","01","1G1PC5SH2C7","P4D"
"","04","N","2017007861","9","1","","9","99","U","CHRY","2008","02","1","","1","99","U","999","0","","1","01","07","99","99","PA","1","01","2C3KA43R88H","P4D"
"","15","N","2017007884","3","2","","1","07","U","HOND","2003","","0","","1","00","N","000","0","","3","02","05","06","11","PA","3","06","SHSRD78803U","PUT"
"","04","N","2017020876","3","1","","1","01","Y","CHEV","2007","01","2","","1","00","S","100","0","","1","01","03","01","06","PA","1","01","2G1WD58C879","P4D"
"","04","N","2017007763","2","2","","1","10","U","HOND","1997","","0","","2","00","","000","","","3","02","07","06","01","PA","2","01","JHMEJ6679VS","P4D"
"","15","N","2017019702","3","1","","1","11","Y","SAA","2008","01","1","","3","00","N","055","0","","1","01","08","17","03","PA","1","01","5S3ET13M082","PUT"
"","","","2017008759","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
