"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2017088877,"99","1","124 W VENANGO ST","","PHILA","PA","19140","ASHLEY FOODS","9999999999","014500","","","","","N","","","","","","N","","1","","05"
2017088890,"99","9","1 S GROSSTOWN ROAD","","POTTSTOWN","PA","19464","CONTINENTAL CONCRETE","9999999999","080000","","","","","N","","","","","","N","","2","","08"
2017090420,"03","0","2200 S. 75TH ST.","","PHOENIX","AZ","85043","SWIFT TRANSPORTATION","8008002200","999999","","","","","N","","","","","","N","","1","00054283","07"
2017091806,"99","9","20 WILDWOOD AVE","","LANSDOWNE","PA","19050","RICHARDS","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2017096246,"05","3","29 EMERALD RIDGE DRIVE","","BEAR","DE","19701","WALLEY'S TRUCKING INC","3026138140","080000","","","","","N","","","","","","N","","2","00972374","08"
2017096412,"99","9","724 S CAMERON ST UNIT D","","HARRISBURG","PA","17104","HEBRON INC","9999999999","018000","","","","","N","","","","","","N","","2","","08"
2017096531,"99","9","701 MARKET ST STE 5400","","PHILA","PA","19106","PHILA PARKING AUTHORITY","9999999999","018750","","","","","N","","","","","","N","","1","","05"
2017100635,"05","2","813 NORTH OCTORARA TRAIL","","PARKESBURG","PA","19365","BRT INC","6108579216","080000","3","","","","Y","1","","","","","N","","2","00248932","08"
2017105884,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017105935,"99","4","111 WEST DOMINION DR","","MARLTON","NJ","08053","DOMINICK LOLLI AND SON INC","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2017106018,"02","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017107619,"99","1","1824 RTE 38","","LIMBERTON","NJ","08048","MILLER AUTO LEASING","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2017109850,"99","9","637 MAGEE AVE","","PHILA","PA","19111","ELABED","9999999999","014000","","","","","N","","","","","","N","","3","","05"
2017111780,"02","8","114 CALLOWHILL ST","","PHILADELPHIA","PA","19106","INPERIAL PARKING","2159253705","999999","","","","","N","","","","","","N","","2","00082616","10"
2017111780,"02","8","114 CALLOWHILL ST","","PHILADELPHIA","PA","19106","INPERIAL PARKING","2159253705","999999","","","","","N","","","","","","N","","3","00826716","10"
2017112170,"05","1","2975 N WASHINGTON ST","","GRAND FORKS","ND","58203","S&S TRANS INC","8007268022","082500","","","","","N","","","","","","N","","1","00518463","08"
2017112639,"02","8","600 VINE ST SUITE 1400","","CINCINNATI","OH","45202","FRIST STUDENT","5132412200","013385","","","","","N","","","","","","Y","","1","00354406","10"
2017112639,"05","1","121 S BLACK HORSE PIKE","","BELLMAWR","NJ","08031","CAN AM TRANSIT INC","8560000000","080000","","","","","N","","","","","","N","","3","01043536","08"
2017115949,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017115990,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","3","","11"
2017116064,"99","8","2905 ABBOTTSFORD AVE","","PHILA","PA","19129","PHILLY TRANSPORTATION LLC","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017119015,"05","7","1500 S. SIXTH ST.","","CAMDEN","NJ","08014","CAMDEN IRON AND METALS INC.","8563656800","080000","","","","","N","","","","","","N","","2","00177866","08"
2017120424,"02","8","1234 MARKET ST FL9","","PHILADELPHIA","PA","191073780","SOUTHEASTERN PENNSYLVANIA TRANSP","2155808100","042540","","","","","N","","","","","","N","","1","00010206","11"
2017120555,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017125616,"03","9","6500 W INDUSRIAL HWY","","GARY","IN","46406","SWIFT TRANSPORTATION CO OF ARIZO","8555851420","080000","","","","","N","","","","","","N","","3","00054283","08"
2017126420,"99","9","701 MARKET ST STE 5400","","PHILA","PA","19106","PHILA PARKING AUTHORITY","9999999999","016000","","","","","N","","","","","","N","","2","","05"
2017127428,"99","9","100 S BROAD ST","","PHILA","PA","19110","CITY OF PHILA","9999999999","029000","","","","","N","","","","","","N","","1","","05"
2017128388,"04","4","424 BLUEBUFF RD","","KING OF PRUSSIA","PA","19406","BILLY BOY CONTRACTING","2674396985","073280","","","","","N","","","","","","N","","1","01977992","04"
2017130589,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017135021,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017137597,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2018004619,"03","9","1825 WEST 450 S","","COLUMBUS","IN","47201","CELADON TRUCKNG","8002352366","080000","","","","","N","","","","","","N","","3","02538488","08"
2018005254,"99","1","104 WOODLAWN RANCH RD","","HOUMA","LA","70363","SAIA MOTOR FREIGHT LINE INC","8009507242","080000","","","","","N","","","","","","N","","2","00029124","08"
2018005470,"99","9","2016 W BERKS","","BETHLEHEM","PA","19121","BETHLEHEM OF DELIVERANCE","9999999999","025999","","","","","N","","","","","","N","","1","","05"
2018005520,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017006851,"04","8","3975 CONSHOHOCKEN AVE","","PHILADELPHIA","PA","19131","EASTER SEALS OF SOUTHEASTERN P","2158791000","999999","","","","","N","","","","","","N","","2","","11"
2017011425,"02","1","2675 MORGANTOWN RD","","READING","PA","19607","PENSKE","6107756000","054999","","","","","N","","","","","","N","","2","00187774","08"
2017019124,"99","4","2931 NORTH HANCOCK ST","","PHILADELPHIA","PA","19133","DIAZ EXPRESS LLC","2158392959","073280","","","","","N","","","","","","N","","1","02890966","03"
2017027536,"02","1","18-24 GRIFFIN WAY","SUITE 216","CHELSEA","MA","02150","JMC TRANSPORTATION LLC","7817262844","026000","","","","","N","","","","","","N","","2","01440610","03"
2017028832,"99","9","2210 W WESTMORELAND 191","","PHILA","PA","19140","HOOKED INC","9999999999","016000","","","","","N","","","","","","N","","1","","05"
2017028843,"99","9","3275 HWY 30","","CLAYTON","AL","99999","BOYD BROS","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2017035643,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017035644,"99","9","10059 SANDMEYER LANE","","PHILA","PA","19116","SERAVALLI INC","9999999999","073280","","","","","N","","","","","","N","","1","","05"
2017039080,"05","3","971 BRIARSDALE ROAD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL LT","2673725017","002000","","","","","N","","","","","","N","","2","00165420","09"
2017052328,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017055503,"99","9","85 WHITE OAK ROAD,PO BO","","MANHEIM","PA","17545","WORLEY & OBETZ INC","9999999999","080000","","","","","N","","","","","","N","","2","","08"
2017057785,"99","4","4040 WHITAKER AVENUE","","PHILADELPHIA","PA","19124","CITY OF PHILADELPHIA STREETS","2156859810","073280","","","","","N","","","","","","N","","2","00015021","05"
2017058217,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017058386,"99","7","UNKNOWN","","PHILA","PA","99999","UPENN","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2017060656,"02","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155807800","999999","","","","","N","","","","","","N","","1","","11"
2017060765,"99","9","MANDARIN BL","","LOXAHATCHEE","FL","33470","KTR TRANS","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2017067950,"99","9","2007 WASHINGTON AVE","","PHILADELPHIA","PA","19146","CAVA BUILDING SUPPLY","9999999999","056000","","","","","N","","","","","","N","","1","","05"
2017074079,"99","8","7248 WOODLAND AVE","","PHILA","PA","19142","A1 SCHOOL BUS CO","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017076220,"99","9","5831 CROSS CREEK BLVD","","FORT WAYNE","IN","46818","GFS TRANSPORT","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2017079096,"03","1","2828 N CAMBRIDGE AVE AP","","CHICAGO","IL","60657","FORT US TRANSPORT INC","3122186480","080000","","","","","N","","","","","","N","","1","02085784","08"
2017081528,"05","1","7135 CENTENNIAL PLACE","","NASHVILLE","TN","37209","WESTERN EXPRESS","6152599920","080000","","","","","N","","","","","","N","","2","00511412","08"
2017084948,"03","1","3931 BRIGHTON ST","","PHILADELPHIA","PA","19149","SMALL TRANSPORTATION LLC","2152001860","080000","","","","","N","","","","","","N","","1","02505762","09"
2017086157,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017086201,"99","9","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","016000","","","","","N","","","","","","N","","3","","05"
2017086665,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017088947,"99","9","800 MAIN","","UNKNOWN","AR","99999","COMSTAR","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2017093502,"99","9","2804 OLD RODGERS RD","","BRISTOL","PA","19007","GER-MAC GROUP LTD","9999999999","073280","","","","","N","","","","","","N","","1","","05"
2017093561,"99","1","655 COMMERCE","","GREENWOOD","IN","99999","UNITED NATURAL FOODS","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2017093570,"99","9","UNKNOWN","","UNKNOWN","ZZ","99999","UNCLE BOBS","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2017096486,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017097911,"99","9","1047 VALLEY RD","","WARMINSTER","PA","18974","COOKE","9999999999","011400","","","","","N","","","","","","N","","1","","05"
2017097995,"99","8","UNKNOWN","","PHILA","PA","99999","PHILLY TRANSPORTATION LLC","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017101884,"03","1","45 STANFORD RD","","PISCATAWAY","NJ","08854","ROMA FOOD ENTERPRISES INC","6096173554","999999","","","","","N","","","","","","N","","1","","04"
2017103038,"02","1","80 WENDEE WAY","","SEWELL","NJ","08080","PURCO DISTRIBUTORS INC","2156765668","033000","","","","","N","","","","","","N","","2","00533984","03"
2017103885,"03","4","2870 EAST ALLEGHENY AVE","","PHILADELPHIA","PA","19134","ANDERSON CONSTRUCTION","2154279266","073280","","","","","N","","","","","","N","","1","00362750","09"
2017103885,"99","3","4701 S ROCKWELL","","OKLAHOMA CITY","OK","73179","AHERN RENTAL","6103319354","080000","","","","","N","","","","","","N","","2","00198130","09"
2017105925,"99","9","100 S BROAD ST,3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","066000","","","","","N","","","","","","N","","1","","05"
2017105983,"99","8","2061 EMILY ST","","PHILA","PA","19145","CONEY","9999999999","999999","","","","","N","","","","","","N","","4","","10"
2017107981,"99","9","2700 VETERANS HWY","","BRISTOL","PA","19007","ROBS AUTOMOTIVE","9999999999","014500","","","","","N","","","","","","N","","1","","05"
2017109838,"99","9","1373 RONDALL AVE","","BRONX","NY","10474","ACN TRUCKING","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2017127313,"99","8","200 HAHN ROAD","","PITTSBURGH","PA","15209","FIRST STUDENT INC","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017133981,"99","9","UNKNOWN","","UNKNOWN","IN","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2017134784,"05","6","2948 S 52ND ST","","MILWAUKEE","WI","53219","RED TRANSPORTATION INC","4143957900","080000","","","","","N","","","","","","N","","2","02817146","09"
2017137575,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2018020761,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2018026798,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","","","1","","11"
2018026859,"99","8","1234 MARKET ST 14TH FL","","PHILADELPHIA","PA","19107","S E P T A","9999999999","999999","","","","","N","","","","","","U","","2","","10"
2018029795,"99","9","1956 STOUT DR","","IVYLAND","PA","18974","IVYLAND CONSTRUCTION","9999999999","073280","","","","","N","","","","","","N","","2","","05"
2018029952,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017010592,"99","9","1403 E CLIVEDEN ST","","PHILA","PA","19150","GRAY","9999999999","014000","","","","","N","","","","","","N","","2","","05"
2017010598,"99","1","RT10 GRN HLS BOX 791","","READING","PA","19603","PENSKE LEASING AAA","9999999999","025999","","","","","N","","","","","","N","","2","","05"
2017010626,"99","9","3554 N WARNOCK ST","","PHILADELPHIA","PA","19140","PCH TRANSPORTATION INC","2678092222","025950","","","","","N","","","","","","N","","2","","05"
2017014200,"99","1","971 BRIARSDALE RD","","HARRISBURG","PA","17109","RYDER TRUCK RENTAL","9999999999","033000","","","","","N","","","","","","N","","1","","05"
2017018541,"99","8","6231 WALNUT","","PHILA","PA","19139","DOUBLE DZ INC","9999999999","999999","","","","","N","","","","","","N","","3","","11"
2017019081,"99","8","1234 MARKET","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017025287,"99","3","11690 105 ST","","MIAMI","FL","33178","RYDER","2153354250","033000","","","","","N","","","","","","N","","3","00016130","05"
2017033560,"99","8","1234  MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017035664,"99","9","1554 BENJAMIN FRANKLIN,","","PHILADELPHIA","PA","99999","PHILLY ROADSIDE ASSIS","9999999999","019500","","","","","N","","","","","","N","","1","","05"
2017035837,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017043851,"99","1","5 LANDFORD CT","","MAYS LANDING","NJ","08330","VELTRI LEASING LLC","9999999999","080000","","","","","N","","","","","","N","","2","","08"
2017050692,"02","1","3616 S. GALLOWAY ST.","","PHILADELPHIA","PA","19148","PHILABUNDANCE","2153390900","033000","","","","","N","","","","","","N","","3","00625019","03"
2017051051,"99","9","200 THOMS RD","","PHILA","PA","19460","SAMUEL COMPASS GROUP CANTEEN","9999999999","014200","","","","","N","","","","","","N","","1","","05"
2017052070,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017052154,"99","9","565 HOLLOW ROAD","","PHOENIXVILLE","PA","19460","VOLPE","9999999999","060000","","","","","N","","","","","","N","","2","","08"
2017052409,"99","9","3100 PENROSE FERRY RD","","PHILA","PA","19145","PHILA HOUSING AUTHORITY","9999999999","012500","","","","","N","","","","","","N","","2","","05"
2017052472,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155807460","999999","","","","","N","","","","","","N","","2","","11"
2017055687,"99","7","100 S BROAD ST,3RD FLOO","","PHILA","PA","19110","CITY OF PHILA","9999999999","060000","","","","","N","","","","","","N","","1","","05"
2017066374,"02","1","370 S. NOVA ROAD","","DAYTONA BEACH","FL","32114","SJ MOVING AND STORAGE","3862556683","025999","","","","","N","","","","","","N","","1","01453634","03"
2017067577,"05","3","110 PATTERSON AVE","","TRENTON","NJ","08650","LIEDTKA","2157584829","030000","","","","","N","","","","","","N","","2","00049022","08"
2017067872,"99","9","4936 N 6TH ST","","PHILA","PA","19120","EXPO CONSTRUCTION LLC","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2017067992,"02","8","1234 MARKET ST","ATTN JOYCE WATSON","PHILADELPHIA","PA","19107","SEPTA","2155807800","999999","","","","","N","","","","","","N","","2","","11"
2017068011,"99","8","6950 GERMANTOWN AVE","","PHILA","PA","19119","NEW COURTLAND LIFE","9999999999","999999","","","","","N","","","","","","N","","1","","10"
2017075669,"05","1","12225 STEPHENS RD","","WARREN","MI","48089","CENTRAL TRANSPORT","5869397000","080000","","","","","N","","","","","","N","","1","00661173","08"
2017076123,"99","1","PO 21503","","PHOENIX","AZ","42909","UHAUL","9999999999","999999","","","","","N","","","","","","N","","1","","05"
2017076315,"99","9","733 MARQUETTE AVE,SUITE","","MINNEAPOLIS","MN","55402","WELLS FARGO EQUIPMENT FINANCE","9999999999","017950","","","","","N","","","","","","N","","1","","05"
2017078700,"02","8","1234 MARKET ST","","PHILA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","10"
2017086639,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","10"
2017086669,"99","9","50415 HERBERT","","GRANGER","IN","46530","UFP TRANSPORTATION","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2017086833,"99","9","7910 STATE RD UNIT 2","","PHILA","PA","19136","JN DISTRIB INC","9999999999","012300","","","","","N","","","","","","N","","2","","05"
2017091177,"06","9","10364 BENNETT PARKWAY","","ZIONSVILLE","IN","460770000","MARTEN TRANSPORT LTD","7159264216","999999","","","","","N","","","","","","N","UNK","2","00074432","08"
2017091723,"99","9","135 LA SALLE","","CHICAGO","IL","60603","TOMLIN","9999999999","014500","","","","","N","","","","","","N","","2","","08"
2017091870,"99","9","7777 ESSINGTON AVE","","PHILA","PA","19153","BENTLEY TRUCKING","9999999999","019500","","","","","N","","","","","","N","","1","","05"
2017096429,"99","9","8271 BROCK BRIDGE ROAD","","LAUREL","MD","20724","RITTER TRUCKING","9999999999","999999","","","","","N","","","","","","N","","2","","08"
2017106713,"05","2","1 RICH HILL RD","","CHESWICK","PA","15024","ECM TRANSPORT","4124352140","080000","","","","","N","","","","","","N","","2","00317494","08"
2017109961,"99","9","5543 HARBISON AVE","","PHILA","PA","19124","DOG CONSTRUCTION","9999999999","014500","","","","","N","","","","","","N","","2","","05"
2017115802,"04","4","PO BOX 350","","DOUGLASVILLE","PA","195180350","DAVID J KLEIN INC","6103854888","073280","","","","","N","","","","","","N","","1","00852953","04"
2017120582,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017124602,"02","1","6 SYLVAN WAY","","PARSIPPANY","NJ","07054","BUDGET  TRUCK RENTAL LLC","9734963500","026000","","","","","N","","","","","","N","","1","01092543","03"
2017127402,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017127523,"99","9","4949 WORTH ST","","PHILA","PA","19124","RIDERS LUMBER","9999999999","012300","","","","","N","","","","","","N","","1","","05"
2017127905,"03","7","100 S BROAD ST","","PHILADELPHIA","PA","19102","CITY OF PHILADELPHIA","2156851356","057220","","","","","N","","","","","","N","","1","","04"
2017129236,"99","3","1375 LAWRENCE RD","","HAVERTOWN","PA","19083","K & S TOWING","2152407658","999999","","","","","N","","","","","","N","","3","01686534","09"
2017130684,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2017133723,"04","2","4985 LANCASTER AVE","","PHILADELPHIA PA","PA","19131","PHEONIX ENERGY GROUP INC","2158771711","","","","","","N","","","","","","N","","1","00957345","09"
2017135085,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2017135905,"03","8","401 CHERRY TREE RD","","ASTON","PA","19014","CHICHESTER SCHOOL DISTRICT","6104856881","999999","","","","","N","","","","","","N","","2","","11"
2017137573,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","1","","11"
2018001077,"02","8","2202 S MARKET ST","","ELIZABETHTOWN","PA","17022","DURHAM SCHOOL SERVICE","2155375405","","","","","","N","","","","","","N","","4","00350651","11"
2018001694,"05","9","7411 BEN DRIVE","","OXON HILL","MD","20745","JETTFREIGHT LLC","7177159400","080000","","","","","N","","","","","","N","","2","02579483","08"
2018005258,"04","4","2202 SWEDE ROAD","","NORRISTOWN","PA","19401","NATHANIEL SINGLETON SINGLE TON C","2679708124","073280","","","","","N","","","","","","N","","1","01249622","04"
2018005507,"99","9","5701 TACONY ST","","PHILA","PA","99999","DIETZ WATSON INC","9999999999","999999","","","","","N","","","","","","N","","2","","05"
2018005567,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","9999999999","999999","","","","","N","","","","","","N","","2","","11"
2018020743,"05","9","602 NEW MARKET AVE","","PLAINFIELD","NJ","07080","COPPER","9999999999","999999","","","","","N","","","","","","N","","1","","08"
2018030135,"04","9","14507 FRONTIER RD","","OMAHA","NE","68138","WERNER ENTERPRISES","9999999999","999999","","","","","N","","","","","000115601","N","69583001","2","00017674","08"
2018033293,"99","1","7438 BELDEN ST FL 1ST","","PHILA","PA","19111","AUTHENTIK BYREK, LLC","9999999999","012000","","","","","N","","","","","","N","","1","","05"
2017010600,"02","1","4700 W JEFFERSON AVE","","PHILADELPHIA","PA","19131","CINTAS SERVICE TRANS LLC","2672447929","014500","","","","","N","","","","","","N","","2","01457995","03"
2017010795,"02","8","16 BRENDAN CT","","HOLLAND","PA","18966","PARK AVENUE LUXURY LIMO","2153642470","007000","","","","","N","","","","","","N","","2","01459467","10"
2017019692,"05","1","167 BRADDOCK AVE","","WINSLOW","NJ","08037","PHASE II TRUCKING INC","6095611599","080000","","","","","N","","","","","","N","","2","00057789","06"
