"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","15","N","2012120080","2","1","","1","02","N","FORD","2004","02","1","","1","00","S","999","0","","1","01","03","99","01","PA","1","06","1FMDU74K54Z","PUT"
"","09","N","2012120097","1","1","","1","03","Y","JEEP","2006","01","1","","1","00","S","000","0","","2","01","05","06","01","PA","0","01","1J4GL48CX60",""
"","04","N","2012120122","3","1","","1","03","Y","NISS","2011","01","1","","1","00","E","099","","","1","01","05","10","08","PA","2","01","1N4CL2AP7BC","P4D"
"","15","N","2012121421","3","1","","1","12","Y","KIA","2011","01","1","","1","00","N","999","","","1","01","05","01","06","NJ","1","06","KNDPB3A2XB7","PUT"
"","12","N","2012125094","3","1","","1","12","Y","MRCU","2002","01","1","","1","00","S","040","0","","1","01","01","01","03","PA","1","01","4M2ZV11T22D","PSV"
"","","N","2012119993","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2012120042","2","2","","1","04","Y","HOND","2007","","0","","1","00","S","000","","","3","02","05","06","03","PA","2","01","JHLRE48587C","PUT"
"","29","N","2012122501","3","1","","1","12","Y","HD","2009","01","1","","1","00","W","999","0","","1","01","02","01","06","PA","1","02","1MD1FR4159Y",""
"","04","N","2012129833","3","1","","1","12","Y","PLYM","2001","02","1","","1","00","S","999","0","","1","01","08","01","03","PA","1","01","1P3ES46C71D","P4D"
"","09","N","2012122447","3","1","","1","12","Y","HOND","2005","01","1","","1","00","N","999","0","","2","01","07","01","06","NJ","2","01","99999999999",""
"","15","N","2012122464","3","1","","1","12","U","MITS","2006","02","1","","2","00","W","040","0","","1","01","12","01","01","PA","1","06","4A4MM21S16E","PUT"
"","04","N","2012122482","3","1","","1","02","Y","MERZ","1991","01","1","","1","00","S","999","","","2","01","07","01","03","PA","2","01","WDBEA26D4MB","P4D"
"","04","N","2012126385","3","1","","1","12","N","MAZD","2002","01","1","","1","","S","025","","","1","01","07","01","01","PA","1","01","JM1BJ226221","P4D"
"","39","N","2012122483","1","1","","1","11","Y","","2010","02","1","","1","12","W","999","","","2","01","03","01","00","","1","03","5FYHFV16AB0",""
"","","","2012120128","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2012120138","2","1","","2","07","Y","HYUN","2003","01","1","","1","00","N","000","","","2","01","07","03","01","NJ","2","06","KM8SC13D43U","PUT"
"","15","N","2012122347","3","1","","3","12","Y","DODG","2007","01","1","","1","00","W","040","0","","1","01","05","01","06","PA","1","06","1D8GT28K47W","PUT"
"","41","N","2012012570","1","1","","1","99","Y","CHEV","2000","01","2","","1","00","N","999","","","1","01","07","01","13","PA","1","01","1GNDX03E9YD","TES"
"","04","N","2012012415","2","1","","1","01","Y","CHEV","2005","02","3","","1","00","E","040","0","","1","01","08","01","06","PA","1","01","1G1ZT54815F","P4D"
"","19","N","2012122344","2","","","1","02","Y","GMC","2003","02","2","","1","00","N","999","0","","1","01","09","01","09","PA","1","06","",""
"","51","N","2012005781","3","1","","1","10","Y","TOYT","1994","02","1","","1","00","N","055","0","","1","01","05","15","06","PA","1","04","4TARN01P6RZ","TPK"
"","","N","2012012566","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","12","N","2012125548","3","1","","1","12","Y","DODG","2003","01","2","","1","00","E","999","","","1","01","03","01","13","PA","1","07","1D8GP25313B","PSV"
"","04","N","2012125560","2","","","1","12","Y","PONT","2002","02","3","","1","02","E","999","0","","1","01","12","01","06","PA","1","01","1G2NF52E92M","P4D"
"","04","N","2012130688","3","1","","1","12","Y","CHRY","2008","02","2","","4","13","W","065","0","","1","01","05","16","06","PA","1","01","2C3KA43RX8H","P4D"
"","05","N","2012121693","1","1","","1","12","Y","TOYT","2004","02","1","","1","00","W","035","0","","4","01","07","01","03","PA","1","01","JTKKT624440","P4H"
"","51","N","2012119015","3","1","","1","12","Y","CHEV","1995","01","1","","1","00","E","999","0","","1","01","01","01","06","PA","1","04","1GCGC24K1SE","TPK"
"","","","2012120543","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","41","N","2012120550","3","1","","1","12","Y","DODG","1998","01","1","","1","00","N","999","0","","1","01","08","01","01","PA","1","07","2B4GP4434WR","TES"
"","15","N","2012125670","3","1","","1","12","Y","FORD","2004","01","1","","1","00","N","065","0","","1","01","02","01","01","NJ","3","06","1FMZU77K44U","PUT"
"","","N","2012129066","9","1","","1","99","","","","","1","","1","00","E","999","","","2","11","99","08","01","","2","20","",""
"","04","N","2012120531","9","2","","1","08","Y","TOYT","2000","","0","","1","00","S","000","0","","2","02","99","06","11","PA","2","01","4T1BF22K0YU","P4D"
"","04","N","2012121743","3","1","","1","12","Y","AUDI","2010","02","1","","1","00","W","055","0","","1","01","03","01","03","PA","1","01","WAUBFAFL0AN","P4D"
"","15","N","2012128316","9","1","","9","99","U","FORD","1996","01","1","","1","00","S","999","","","2","01","99","01","13","PA","3","01","1FMDU34X3TU","PUT"
"","04","N","2012032654","3","1","","1","03","Y","STRN","2000","02","1","","1","00","N","999","0","","2","01","03","04","11","PA","2","01","1G8JU52F1YY","P4D"
"","41","N","2012032656","0","1","","1","02","Y","OLDS","2001","01","1","","1","00","N","999","0","","2","01","08","01","01","PA","2","04","1GHDX13E41D","TES"
"","09","N","2012032666","0","","","1","00","","UNKN","","99","0","","1","00","S","","0","","2","51","05","12","04","","0","01","",""
"","","N","2012032689","9","1","","1","12","","","","","1","","1","00","S","999","","","1","11","99","01","01","","1","20","",""
"","51","N","2012032711","3","1","","1","08","Y","ISU","2008","01","1","","1","00","E","025","","","2","01","05","01","06","NJ","2","04","1GGCS199688","TPC"
"","15","N","2012128257","2","","","1","08","Y","FORD","1997","01","1","","1","00","N","999","0","","2","01","04","01","00","PA","1","01","1FMDU34E1VU","PUT"
"","04","N","2012128277","1","2","","1","09","Y","NISS","2010","01","1","","1","00","E","000","","","2","03","05","06","11","NJ","2","01","3N1AB6AP1AL","P4D"
"","15","N","2012132494","1","1","","1","06","Y","LEXS","2004","01","4","","1","00","E","025","0","","2","01","12","01","03","PA","2","06","2T2HA31UX4C","PUT"
"","04","N","2012128294","9","1","","3","12","Y","MITS","2001","01","3","","4","00","W","999","0","","1","01","07","16","07","PA","3","01","4A3AA46G41E","P4D"
"","04","N","2012128304","2","1","","1","12","Y","BUIC","2004","02","1","","1","00","W","999","","","1","01","01","01","01","PA","1","01","1G4HP52K34U","P4D"
"","05","N","2012122210","1","1","","1","06","Y","VOLK","2007","02","2","","1","00","W","999","0","","2","01","07","02","03","PA","2","01","WVWHV71K97W","P4H"
"","04","N","2012128216","1","1","","1","01","Y","HYUN","2004","01","2","","1","00","W","025","","","1","01","12","01","01","PA","1","01","KMHFU45E64A","P4D"
"","19","N","2012128235","3","1","","1","11","U","FORD","2003","","1","","1","00","E","015","0","","1","01","02","01","01","PA","1","06","1FMCU93133K",""
"","","","2012128250","","","","","","","","","","2","","","","","","","","2","31","","","","","2","","",""
"","04","N","2012123461","3","1","","3","06","Y","MITS","2012","01","1","","4","00","N","065","0","","3","01","05","16","03","PA","3","01","JA32W8FV3CU","P4D"
"","02","N","2012126009","1","1","","1","12","Y","STRN","1999","01","2","","1","00","N","999","9","","3","01","05","01","03","PA","2","01","1G8ZF1289XZ","PCP"
"","04","N","2012128158","1","1","","1","10","Y","BUIC","2002","01","1","","1","00","E","030","0","","1","01","08","12","04","PA","1","01","2G4WB55K421","P4D"
"","04","N","2012128182","3","1","","1","11","Y","AMER","2001","01","1","","1","","S","999","0","","2","01","07","01","98","PA","3","01","1G4HP54K914","P4D"
"","12","N","2012128194","3","1","","2","01","Y","HOND","2005","01","2","","1","00","S","999","","","1","01","01","11","04","PA","1","01","5FNRL38655B","PSV"
"","15","N","2012128412","1","1","","1","11","Y","LINC","2008","02","4","","3","00","E","999","0","","2","01","05","17","06","PA","2","06","5LMFL28548L","PUT"
"","04","N","2012123327","1","1","","1","12","Y","HOND","2009","01","1","","1","00","E","025","0","","1","01","07","01","01","PA","1","01","1HGCP26408A","P4D"
"","04","N","2012006685","3","1","","1","02","Y","PONT","1996","01","1","","1","00","S","055","0","","1","01","07","01","06","NJ","1","01","1G2HX52KXT4","P4D"
"","04","N","2012013093","9","1","","1","12","Y","NISS","1997","01","1","","1","00","S","025","","","1","01","08","15","01","PA","1","01","1N4BU31DXVC","P4D"
"","51","N","2012013102","3","1","","9","02","N","GMC","1999","01","1","","1","00","E","999","0","","2","01","08","12","04","PA","3","04","1GTHK33RXXF","TCW"
"","15","N","2012010599","3","1","","1","12","Y","HOND","2008","01","1","","1","00","N","035","0","","1","01","05","15","03","PA","1","06","5J6YH28718L","PUT"
"","15","N","2012013073","3","1","","1","01","Y","STRN","2002","01","1","","1","00","W","035","","","1","01","12","01","06","PA","1","01","5GZCZ63BX2S","PUT"
"","","","2012015525","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2012014072","3","1","","1","04","Y","CHEV","2004","01","1","","1","00","W","050","0","","2","01","04","01","03","PA","3","06","1GNET16S646","PUT"
"","15","N","2012015338","3","1","","1","01","Y","CHEV","2008","02","1","","1","00","W","999","0","","2","01","03","01","13","PA","2","01","3GCCA85D88S","PUT"
"","41","N","2012015388","1","2","","5","02","Y","CHRY","1997","","0","","1","00","W","000","","","5","02","07","06","11","PA","2","07","1C4GP64L1VB","TES"
"","05","N","2012015395","3","1","","1","12","Y","VOLK","2012","01","1","","1","00","S","999","","","1","01","02","01","08","PA","1","01","WVWHD7AJ6CW","P4H"
"","12","N","2012015414","3","1","","1","12","Y","MAZD","2000","01","1","","1","00","N","999","","","1","01","03","01","01","PA","1","01","JM3LW28G5Y0","PSV"
"","04","N","2012015474","2","1","","1","06","Y","DODG","2008","01","1","","1","00","N","000","","","2","01","01","03","03","PA","2","01","1B3HB48BX8D","P4D"
"","15","N","2012015490","3","1","","1","12","Y","HOND","2009","01","2","","1","00","N","999","0","","1","01","01","01","06","PA","1","01","5J6RE48339L","PUT"
"","","","2012015509","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2012015369","3","1","","1","02","Y","GMC","2012","01","3","","1","00","E","999","","","2","01","12","12","01","PA","2","06","1GKKVPED3CJ","T4W"
"","04","N","2012015384","3","1","","1","10","Y","PONT","1998","02","1","","1","00","W","999","0","","1","01","09","01","02","PA","1","01","1G2HX52K7WH","P4D"
"","15","N","2012015435","3","1","","1","12","Y","FORD","2006","01","1","","1","00","S","999","","","1","01","04","01","03","PA","1","06","1FMYU93186K","PUT"
"","04","N","2012017827","3","2","","1","01","Y","DODG","2008","","1","","1","00","E","000","0","","2","02","05","06","98","PA","2","01","1B3LC56K08N","P4D"
"","09","N","2012098188","0","1","","2","01","Y","FORD","2001","01","1","","1","00","N","999","0","","1","01","07","08","01","PA","1","01","99999999999",""
"","51","N","2012078998","1","2","","1","12","Y","FORD","1999","","0","","1","00","N","000","0","","4","02","09","06","11","PA","2","04","1FTRX18W5XN","T4C"
"","15","N","2012068668","3","1","","1","06","Y","JEEP","1999","01","2","","1","00","E","999","0","","3","01","02","01","01","NJ","3","06","1J4GW58N8XC","T4W"
"","04","N","2012071291","3","1","","1","02","N","TOYT","1998","01","4","","1","00","S","055","0","","1","01","08","01","12","PA","1","01","4T1BG22K7WU","P4D"
"","04","N","2012068676","9","1","","1","99","U","INFI","2003","01","1","","1","00","S","999","","","1","01","02","01","01","PA","1","01","JNKCV51E73M","P4D"
"","04","N","2012068701","3","1","","1","07","Y","MITS","2002","02","1","","1","00","S","999","0","","2","01","12","01","01","PA","3","01","4A3AA46H62E","P4D"
"","04","N","2012068708","2","1","","1","11","Y","TOYT","2011","02","1","","1","00","W","005","","","2","01","07","12","01","PA","2","01","4T1BF3EK9BU","P4D"
"","41","N","2012068730","1","2","","1","07","Y","FORD","2004","","1","","1","00","W","000","","","2","02","12","06","11","PA","3","07","1FTRE14W34H","TCG"
"","04","N","2012082881","9","1","","9","00","Y","STRN","2001","01","2","","9","00","U","999","","","1","01","99","99","99","PA","0","01","1G8ZH52841Z","P4D"
"9","15","N","2012096409","3","1","0","1","99","Y","HYUN","2008","01","2","99","1","00","E","999","0","0","4","01","05","01","01","PA","2","06","5NMSG13D28H","PUT"
"","09","N","2012027725","9","4","","1","12","","","","99","1","","1","00","W","999","","","1","05","99","12","01","","1","01","",""
"","","","2012027749","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2012027768","1","1","","1","09","Y","TOYT","1999","01","1","","1","00","E","999","","","2","01","02","01","01","PA","2","01","4T1BG22K6XU","P4D"
"","09","N","2012032514","2","1","","1","03","Y","HOND","2000","01","1","","1","00","W","010","","","2","01","03","01","13","NJ","3","01","99999999999",""
"","","N","2012032725","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","","","2012032740","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2012031603","3","1","","1","11","Y","PONT","2000","01","1","","1","00","E","050","0","","1","01","04","01","06","PA","1","01","1G2WP52K0YF","P4D"
"","39","Y","2012024287","9","4","","1","06","N","","","99","1","","1","12","E","000","0","","3","05","06","03","13","","2","03","",""
"","04","N","2012026857","2","1","","1","03","Y","CHRY","2005","02","1","","1","00","N","065","0","","3","01","01","01","06","PA","2","01","2C3JA53G55H","P4D"
"","04","N","2012020368","0","1","","1","11","Y","OLDS","2003","01","1","","1","00","W","999","0","","1","01","09","12","03","PA","1","01","1G3NL52EX3C","P4D"
"","04","N","2012021391","9","1","","1","99","U","CHEV","1995","01","2","","1","00","E","999","0","","2","01","05","01","00","PA","3","01","1Y1SK5267SZ","P4D"
"","04","N","2012009960","1","1","","2","06","Y","MITS","2002","01","2","","1","00","W","999","","","2","01","02","01","03","PA","1","01","4A3AA46H02E","P4D"
"","","N","2012012661","9","1","","1","12","","","","","1","","1","00","W","999","","","1","11","07","01","01","","1","20","",""
"","05","N","2012015328","3","1","","1","01","U","HOND","2007","02","1","","1","00","E","999","0","","1","01","01","01","00","PA","1","01","JHMGD38437S","P4H"
"","04","N","2012015185","3","1","","3","11","Y","ACUR","1995","01","1","","1","00","N","040","0","","1","01","11","01","06","PA","1","01","JH4DB7651SS","P4D"
"","04","N","2012016374","3","1","","1","06","Y","HOND","2004","01","1","","1","00","S","050","0","","3","01","01","01","03","PA","2","01","1HGCM56624A","P4D"
"","04","N","2012005455","1","1","","1","06","Y","FORD","2011","01","1","","1","00","S","025","0","","2","01","11","01","03","PA","2","01","3FAHP0HG8BR","P4D"
"","04","N","2012010752","3","1","","1","12","Y","HOND","2003","01","1","","1","00","N","055","0","","1","01","12","01","03","PA","1","01","1HGCM56683A","P4D"
"","06","N","2012015834","3","1","","1","12","Y","FORD","1997","02","1","","1","00","W","999","0","","1","01","05","01","01","PA","1","01","3FALP15P5VR","PSW"
"","51","N","2012015848","3","1","","1","12","Y","NISS","2005","01","1","","1","00","N","999","","","1","01","05","01","00","PA","1","04","1N6AD07W95C","TCW"
"","04","N","2012014415","3","1","","1","11","Y","MAZD","2009","01","1","","1","00","E","060","0","","1","01","02","15","03","PA","1","01","JM1BK32G991","P4D"
"","","","2012015833","","","","","","","","","","1","","","","","","","","2","31","","","","","1","","",""
"","03","N","2012017869","3","1","","1","03","Y","ACUR","2003","01","2","","1","00","W","999","","","2","01","07","12","01","PA","2","01","JH4DC54883C","P2H"
"","02","N","2012017882","3","1","","1","09","N","TOYT","2005","01","2","","1","00","W","010","","","2","01","02","12","07","DE","2","01","4T1CA30P75U","PCP"
"","04","N","2012017917","3","1","","1","12","U","MRCU","2004","02","1","","1","00","E","999","0","","1","01","07","01","01","NJ","1","01","2MHHM75W94X","P4D"
"","51","Y","2012017935","3","1","","1","10","Y","OTHR","1999","02","1","","1","00","N","999","0","","1","01","04","15","01","PA","1","05","1HTGGAET9XH","TCC"
"","04","N","2012017898","2","1","","1","12","Y","CHRY","2005","01","1","","1","00","S","999","","","1","01","07","01","06","PA","1","01","1C3AL66R75N","P4D"
"","41","N","2012003124","3","1","","1","12","Y","FORD","2002","01","2","","1","00","W","030","0","","1","01","03","01","03","PA","1","07","1FTNS24L42H","TEC"
"","04","N","2012122385","0","1","","1","12","Y","FORD","2003","01","1","","1","00","W","999","","","1","01","03","01","03","PA","1","01","1FAFP55U23G","P4D"
"","","N","2012122409","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","","","2012122429","","","","","","","","","","1","","","","","","","","1","31","","","","","1","","",""
"","15","N","2012125176","2","1","","1","09","Y","JEEP","1997","01","1","","1","00","N","010","0","","3","01","07","01","06","PA","2","06","1J4GZ78Y3VC","T4W"
"","04","N","2012129963","3","1","","1","12","Y","HOND","2000","02","1","","1","00","N","999","0","","1","01","05","01","01","PA","1","01","2HGEJ6616YH","P4D"
"","02","N","2012120065","9","1","","1","99","U","NISS","2003","99","1","","1","00","N","999","","","1","01","99","01","01","PA","1","01","JN1AZ34E33T","PCP"
"","15","N","2012120084","3","1","","1","03","Y","FORD","2006","02","2","","","00","W","999","","","2","01","12","01","13","PA","2","01","1FMZK02116G","PUT"
"","","","2012120097","","","","","","","","","","1","","","","","","","","1","32","","","","","1","","",""
"","15","N","2012120124","3","1","","1","04","Y","FORD","2010","02","1","","1","00","N","999","","","2","01","05","01","13","CT","2","01","1FMCU9EG0AK","PUT"
"","05","N","2012118758","3","1","","3","02","U","SUZI","2007","01","1","","3","00","E","060","0","","1","01","01","17","03","PA","1","01","JS2YB413175","P4H"
"","15","N","2012125099","3","1","","1","01","Y","MITS","2007","01","1","","3","00","E","060","0","","1","01","05","17","06","PA","1","06","4A4MN31S57E","PUT"
"","04","N","2012119993","2","1","","4","12","Y","TOYT","2003","01","1","","1","00","N","999","","","1","01","03","01","01","PA","1","01","2T1BR32E33C","P4D"
"","04","N","2012120042","2","2","","1","02","Y","TOYT","1998","","0","","1","00","S","000","","","2","02","03","06","12","MD","2","01","JT2BF22K4W0","P4D"
"","","","2012122503","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2012129835","3","1","","1","02","Y","SUZI","2008","01","1","","1","00","N","065","0","","1","01","12","01","03","PA","1","01","JS2YC415985","P4D"
"","04","N","2012122447","3","1","","1","12","Y","HOND","1999","01","1","","1","00","S","999","0","","1","01","07","01","06","PA","1","01","1HGCG5646XA","P4D"
"","02","N","2012122466","1","1","","2","11","Y","HOND","2000","01","1","","2","00","S","999","0","","2","01","07","01","01","PA","2","01","1HGCG2255YA","PCP"
"","69","N","2012126370","2","1","","1","03","Y","","2010","02","1","","1","00","N","999","","","2","01","03","01","01","","2","04","5TENX4CN4A2",""
"","04","N","2012126388","3","","","1","09","Y","CHEV","2008","01","1","","1","00","","999","0","","2","01","05","","","PA","2","01","2G1WT55K789","P4D"
"","15","N","2012122483","2","1","","1","03","Y","HYUN","2007","01","2","","1","","W","999","","","1","01","04","02","00","PA","3","06","KM8JM12B27U","PUT"
"","04","N","2012120128","1","1","","1","02","Y","TOYT","2005","01","1","","1","02","W","025","0","","1","01","07","01","06","PA","1","01","4T1BE30K65U","P4D"
"","04","N","2012120138","3","3","","2","12","Y","CHEV","2008","02","3","","1","00","N","999","","","1","01","07","01","03","PA","1","01","2G1WD58CX89","P4D"
"","41","N","2012122348","2","1","","1","06","","FORD","1998","01","3","","1","00","S","999","","","2","01","04","02","06","PA","2","01","2FMZA5144WB","TES"
"","","N","2012012578","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2012012421","3","1","","1","07","Y","HOND","2009","01","3","","1","00","S","055","0","","2","01","12","01","06","VA","2","06","5FNYF488X9B","PUT"
"","","","2012122346","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2012004563","1","1","","4","06","Y","CHEV","2006","02","2","","1","00","W","000","0","","2","01","01","03","13","PA","2","01","2G1WD58C069","P4D"
"","05","N","2012125519","3","1","","1","12","Y","TOYT","2008","01","2","","1","00","W","999","","","1","01","01","01","02","PA","1","01","2T1KR32E68C","P4H"
"","15","N","2012125549","2","1","","1","06","Y","GMC","2010","01","2","","1","00","S","999","","","2","01","02","01","01","PA","2","06","2CTALDEW6A6","T4W"
"","","","2012125563","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","12","N","2012130691","3","1","","1","12","Y","TOYT","2003","01","1","","1","00","W","055","0","","1","01","08","01","03","PA","1","07","4T3ZF13C93U","PSV"
"","15","N","2012121693","1","1","","1","12","Y","MERZ","2012","03","1","","1","00","W","035","0","","3","01","07","01","03","TN","3","06","WDCGG8HB4CF","PUT"
"","06","N","2012125469","2","1","","1","05","U","AUDI","2001","01","1","","1","00","S","015","0","","2","01","07","01","13","PA","2","01","WAUKH68D41A","PSW"
"","04","N","2012120543","9","1","","1","01","U","","1997","02","1","","1","00","E","999","0","","1","01","99","10","01","PA","1","01","1G6KD54Y5VU","P4D"
"","","","2012120554","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","41","N","2012125673","3","1","","1","12","U","FORD","2008","02","1","","3","00","N","999","0","","1","01","03","17","06","PA","1","07","1FTNE24W68D","TCG"
"","04","N","2012129066","1","1","","1","02","Y","CHRY","1998","01","1","","1","00","E","999","","","1","01","03","01","01","PA","1","01","1C3EJ56HXWN","P4D"
"","04","N","2012120531","3","1","","1","99","Y","CHEV","2004","01","1","","1","00","S","999","0","","1","01","08","01","01","PA","1","01","2G1WF52E449","P4D"
"","15","N","2012121744","2","1","","1","06","Y","TOYT","2011","01","1","","1","00","N","000","0","","3","01","05","03","06","PA","2","06","5TDBK3EH6BS","PUT"
"","04","N","2012128316","1","1","","1","01","Y","BUIC","1998","01","1","","1","00","W","999","","","1","01","03","01","13","PA","1","01","2G4WS52M4W1","P4D"
"","04","N","2012032654","2","1","","1","01","Y","MAZD","1999","01","3","","1","00","E","999","0","","1","01","03","01","13","PA","1","01","1YVGF22C3X5","P4D"
"","","","2012032656","","","","","","","","","","1","","","","","","","","1","31","","","","","1","","",""
"","04","N","2012032666","3","1","","1","12","Y","ACUR","2004","01","1","","1","00","N","999","0","","1","01","07","08","01","PA","1","01","19UUA66214A","P4D"
