"CRN","MC_BAG_IND","MC_DVR_BOOTS_IND","MC_DVR_EDC_IND","MC_DVR_EYEPRT_IND","MC_DVR_HLMTDOT_IND","MC_DVR_HLMTON_IND","MC_DVR_HLMT_TYPE","MC_DVR_LNGPNTS_IND","MC_DVR_LNGSLV_IND","MC_ENGINE_SIZE","MC_PASSNGR_IND","MC_PAS_BOOTS_IND","MC_PAS_EYEPRT_IND","MC_PAS_HLMTDOT_IND","MC_PAS_HLMTON_IND","MC_PAS_HLMT_TYPE","MC_PAS_LNGPNTS_IND","MC_PAS_LNGSLV_IND","MC_TRAIL_IND","PC_HDLGHT_IND","PC_HLMT_IND","PC_PASSNGR_IND","PC_REAR_RFLTR_IND","UNIT_NUM"
"2012049849","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2012051909","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012056490","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012056553","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012056601","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","3"
"2012056743","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012060630","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012060790","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2012061213","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012064012","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012066605","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012067087","U","U","N","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012068756","","","","","","","","","","","","","","","","","","","","U","Y","N","Y","2"
"2012068851","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012073541","U","U","Y","U","U","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2012073582","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012075959","","","","","","","","","","","","","","","","","","","","Y","Y","N","N","2"
"2012076049","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2012076052","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012078211","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078352","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078467","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078597","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012078639","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012083183","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012083212","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012083228","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012083313","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2012083793","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012085885","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012085915","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012088540","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012095439","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012098192","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012098217","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012098994","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012104020","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012104228","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012104263","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2012109799","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012109805","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012109841","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012111764","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012114329","","","","","","","","","","","","","","","","","","","","U","U","U","U","2"
"2012122449","U","Y","U","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","U","","","","","2"
"2012125520","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012128277","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2013004024","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2013006821","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2013006874","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012006946","N","Y","U","N","U","Y","3","Y","Y","01360","N","","","","","","","","N","","","","","1"
"2013015599","N","Y","Y","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","","","","","1"
"2013016164","U","U","U","U","U","U","1","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","1"
"2012019945","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012028144","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012036978","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012041500","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2012041689","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012041704","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012041718","U","Y","Y","Y","Y","Y","1","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2012041745","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012042105","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012042554","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012047150","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012047233","","","","","","","","","","","","","","","","","","","","N","N","N","U","1"
"2012048172","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012049695","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012049707","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012049851","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2012056674","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012063852","U","Y","U","U","U","U","9","Y","U","99999","N","","","","","","","","U","","","","","1"
"2012063906","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012066734","N","U","U","N","U","U","9","Y","U","99999","N","","","","","","","","N","","","","","1"
"2012068725","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2012068752","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012068795","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012068841","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2012068924","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012073599","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2012076032","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012078200","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078217","N","Y","Y","U","U","U","9","Y","Y","99999","N","","","","","","","","N","","","","","2"
"2012078294","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012078354","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012078418","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012078475","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078596","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2012078608","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012080781","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2012080971","Y","N","Y","Y","N","Y","1","Y","N","00600","N","","","","","","","","N","","","","","1"
"2012083242","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","3"
"2012083274","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012083299","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012083400","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012083808","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012085792","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012088608","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012088747","N","Y","Y","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","","","","","1"
"2012095578","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012096024","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2012098363","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012104126","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012104229","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2012109765","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012114883","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012117235","N","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012117259","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012119595","","","","","","","","","","","","","","","","","","","","U","U","U","U","1"
"2012120048","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012120115","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2013003655","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2013003884","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2013003937","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012012609","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2012015335","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012020371","N","U","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2012041569","U","U","Y","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","N","","","","","1"
"2012041649","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012041742","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012042582","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2012045152","N","Y","Y","Y","Y","Y","1","Y","Y","00636","N","","","","","","","","N","","","","","1"
"2012047181","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012048040","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012048041","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012048078","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012048081","","","","","","","","","","","","","","","","","","","","N","Y","N","Y","1"
"2012048165","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012048175","N","U","U","Y","U","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2012050218","","","","","","","","","","","","","","","","","","","","Y","Y","N","Y","2"
"2012056711","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012056741","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012059615","N","Y","Y","Y","Y","Y","2","Y","Y","00883","N","","","","","","","","N","","","","","1"
"2012060806","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2012063865","","","","","","","","","","","","","","","","","","","","N","N","N","Y","1"
"2012063935","U","U","Y","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012064009","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012066417","U","Y","Y","U","U","Y","1","Y","N","99999","N","","","","","","","","N","","","","","2"
"2012066434","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012066663","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012068791","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012068954","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012072233","Y","Y","Y","Y","Y","N","3","Y","N","01690","N","","","","","","","","N","","","","","2"
"2012073518","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012078266","U","U","U","U","U","U","9","U","U","99999","Y","U","U","U","U","9","U","U","U","","","","","2"
"2012078288","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012078347","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078456","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078502","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012078626","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012080029","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012083195","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2012083235","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012083349","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012083389","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012094706","N","U","N","Y","Y","Y","1","Y","N","00600","N","","","","","","","","N","","","","","1"
"2012098182","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012098361","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012098499","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012104120","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012104124","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012104621","N","Y","U","Y","N","N","0","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2012109721","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2012109765","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012111733","Y","U","Y","N","N","N","0","Y","Y","01100","Y","U","N","N","N","0","U","U","N","","","","","1"
"2012111791","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2012114352","N","U","U","U","U","U","9","Y","U","99999","N","","","","","","","","N","","","","","1"
"2012114854","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012114860","N","N","U","Y","U","N","1","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2012117225","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012117246","U","U","U","Y","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2012120029","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2013003770","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2013007309","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","2"
"2012015502","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2013037369","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012020508","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012034714","U","U","U","N","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2012036790","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012036825","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012036888","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2012036989","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012040804","Y","N","Y","N","N","Y","3","Y","Y","01584","N","","","","","","","","N","","","","","1"
"2012041494","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012041740","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012042169","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012047084","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2012047230","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2012048056","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012048102","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012048267","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012050760","N","N","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2012051863","N","Y","U","U","U","N","9","Y","Y","99999","N","","","","","","","","N","","","","","1"
"2012056527","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012056701","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012056713","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012058393","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2012060677","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012061496","N","N","N","N","N","N","0","Y","N","01200","Y","N","N","N","N","0","Y","N","N","","","","","1"
"2012064040","N","N","N","N","N","N","0","Y","N","99999","Y","N","N","N","N","0","Y","Y","N","","","","","2"
"2012064689","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012066484","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012066556","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012068789","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012068915","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012068917","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012068938","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012071295","N","N","Y","Y","Y","Y","1","Y","Y","00600","N","","","","","","","","N","","","","","1"
"2012071922","Y","Y","Y","Y","Y","Y","2","Y","N","00092","N","","","","","","","","N","","","","","1"
"2012074226","N","Y","U","Y","U","Y","1","Y","N","01000","N","","","","","","","","N","","","","","1"
"2012075976","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078386","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078987","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012080752","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012083252","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012083269","","","","","","","","","","","","","","","","","","","","N","U","N","U","1"
"2012083308","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012088080","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012095508","U","U","U","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012104008","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012109635","","","","","","","","","","","","","","","","","","","","U","U","Y","U","1"
"2012109760","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012111661","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","2"
"2012114336","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012114852","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012116211","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012116480","N","Y","N","Y","U","Y","1","Y","Y","01000","N","","","","","","","","N","","","","","1"
"2012117309","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012120025","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012120046","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012120057","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012120534","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012122446","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012122456","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012015362","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012015476","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012027774","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012032568","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012032689","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012036860","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012036914","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012041496","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012041667","U","U","Y","Y","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012041743","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012041745","","","","","","","","","","","","","","","","","","","","U","N","N","U","3"
"2012042187","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012047243","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012047281","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012047288","","","","","","","","","","","","","","","","","","","","U","N","N","U","1"
"2012048104","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012048271","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012048886","U","U","U","U","N","N","0","U","U","99999","N","","","","","","","","N","","","","","2"
"2012052687","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012054718","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","2"
"2012060808","","","","","","","","","","","","","","","","","","","","N","N","N","Y","2"
"2012066478","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","N","","","","","1"
"2012066506","","","","","","","","","","","","","","","","","","","","N","N","N","Y","1"
"2012066617","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012066685","U","U","Y","Y","Y","Y","1","Y","Y","01300","N","","","","","","","","U","","","","","2"
"2012067070","","","","","","","","","","","","","","","","","","","","N","N","N","U","2"
"2012068808","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012068901","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012068904","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012069641","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012073558","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012075992","N","Y","U","U","U","U","1","Y","U","00750","N","","","","","","","","N","","","","","1"
"2012075994","","","","","","","","","","","","","","","","","","","","U","Y","N","U","1"
"2012076061","U","U","Y","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012078419","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012078437","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012078447","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012078476","Y","N","U","U","N","N","0","Y","N","01000","Y","N","U","N","N","0","Y","Y","N","","","","","1"
"2012078575","N","U","U","Y","U","Y","1","Y","N","01200","N","","","","","","","","N","","","","","1"
"2012078636","U","U","N","N","U","U","1","U","U","99999","N","","","","","","","","N","","","","","1"
"2012080791","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012080810","U","U","U","U","U","U","9","U","U","99999","U","","","","","","","","U","","","","","1"
"2012080859","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012083203","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012083236","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012083305","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012083338","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012085843","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2012085912","N","U","U","U","U","U","9","U","U","00500","N","","","","","","","","N","","","","","1"
"2012088541","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012091011","Y","N","Y","N","Y","Y","3","N","N","01500","Y","N","N","Y","Y","3","Y","N","N","","","","","2"
"2012095556","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2012096415","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012098185","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012098460","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012098521","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012104042","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
"2012104062","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012104269","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012109870","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012111793","","","","","","","","","","","","","","","","","","","","N","N","N","N","1"
"2012114351","","","","","","","","","","","","","","","","","","","","N","N","N","N","2"
"2012114361","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012115219","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012122356","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2013003795","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","1"
"2013003870","","","","","","","","","","","","","","","","","","","","N","Y","N","N","2"
"2013006883","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2013006907","U","U","U","U","U","U","9","U","U","99999","N","","","","","","","","U","","","","","2"
"2012013098","","","","","","","","","","","","","","","","","","","","U","U","N","U","1"
"2012014565","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","U","","","","","1"
"2013015614","Y","N","N","Y","Y","Y","1","Y","N","00600","Y","N","Y","Y","Y","1","Y","N","N","","","","","1"
"2012017921","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012020395","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012020591","","","","","","","","","","","","","","","","","","","","U","U","N","U","2"
"2012028131","","","","","","","","","","","","","","","","","","","","U","Y","N","U","2"
"2012032524","U","U","U","N","N","N","0","U","U","99999","N","","","","","","","","N","","","","","1"
"2012036017","","","","","","","","","","","","","","","","","","","","U","N","N","U","2"
