"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2009025883","3","1","","1","11","Y","MAZD","1998","02","1","","1","00","W","999","0","","1","01","12","01","98","PA","1","01","1YVGF22C0W5","P4D"
"","04","N","2009029984","3","1","","1","01","Y","HYUN","2006","02","2","","1","00","W","999","0","","1","01","03","01","03","NJ","1","01","KMHDN46D16U","P4D"
"","41","N","2009008278","3","1","","1","11","Y","PONT","2001","01","1","","3","00","N","050","0","","1","01","03","17","06","PA","1","04","1GMDX03E91D","TES"
"","04","N","2009002451","3","1","","1","02","Y","CHEV","2006","01","2","","1","00","E","005","","","2","01","01","12","04","PA","2","01","1G1AL58F567","P4D"
"","15","N","2009007673","2","1","","4","03","Y","CHEV","1994","01","1","","3","00","N","035","0","","1","01","09","17","03","NJ","1","06","1GNDT13W7R2","PUT"
"","04","N","2009022648","3","1","","1","12","Y","TOYT","1995","02","1","","1","00","N","045","0","","1","01","04","15","11","PA","1","01","1NXAE04B8SZ","P4D"
"","12","N","2009023879","3","1","","1","12","Y","CHRY","2002","01","1","","1","00","N","055","0","","1","01","07","01","06","PA","1","07","2C4GP74L12R","PSV"
"","51","Y","2009025180","3","1","","1","01","U","OTHR","2007","98","1","","1","99","E","999","0","","1","01","03","01","98","PA","1","05","1HTWDAAR77J","TCC"
"","15","N","2009025199","1","1","","1","12","Y","FORD","2008","03","1","","1","00","N","999","0","","1","01","03","01","01","PA","1","06","1FMCU03118K","PUT"
"","04","N","2009025277","1","1","","1","12","Y","SUBA","1997","01","2","","1","00","N","010","","","1","01","12","01","03","PA","1","01","4S3BD4351V7","P4D"
"","","N","2009025383","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","05","N","2009027876","3","1","","1","11","Y","VOLK","2007","01","1","","4","00","S","050","0","","1","01","05","16","03","PA","1","01","WVWDS71K37W","P4H"
"","04","N","2009030432","2","1","","1","05","Y","PLYM","2000","01","1","","1","00","E","025","0","","2","01","04","04","98","PA","1","01","1P3ES46C4YD","P4D"
"","15","N","2009030455","1","1","","1","99","Y","DODG","2007","01","1","","1","00","N","999","","","1","01","12","01","03","PA","1","01","2D4FV47T47H","PUT"
"","04","N","2009030429","1","2","","1","08","Y","MERZ","1985","","0","","1","01","S","000","0","","4","02","07","06","99","PA","2","01","WDBCB20CXFA","P4D"
"","49","N","2009032836","9","4","","9","99","U","","","99","1","","1","00","S","999","","","1","05","01","99","99","","1","07","",""
"","04","N","2009036398","2","1","","1","11","Y","HYUN","2006","01","2","","1","00","E","999","0","","2","01","01","08","06","PA","2","01","KMHDN46D76U","P4D"
"","04","N","2009036468","3","1","","1","12","Y","HYUN","2000","01","1","","1","00","W","025","0","","1","01","08","15","01","NJ","1","01","KMHJF35F0YU","P4D"
"","04","N","2009038113","0","1","","1","03","Y","FORD","2003","07","2","","1","03","N","001","0","","1","01","03","07","11","PA","1","01","2FAHP71W13X","P4D"
"","04","N","2009018681","3","1","","1","12","Y","BUIC","1999","01","1","","1","00","E","050","","","1","01","05","15","03","PA","1","01","1G4CU5212X4","P4D"
"","04","N","2009005466","3","1","","1","11","Y","TOYT","1993","01","2","","1","00","N","045","","","1","01","08","01","06","NJ","1","01","4T1SK12E4PU","P4D"
"","15","N","2009030183","2","1","","3","12","Y","JEEP","1996","02","1","","1","00","S","025","","","1","01","08","01","03","PA","1","06","1J4GZ58S1TC","T4W"
"","04","N","2009033749","3","1","","1","02","N","STRN","1997","02","1","","4","00","E","055","0","","1","01","03","16","01","PA","1","01","1G8ZH5281VZ","P4D"
"","04","N","2009030199","1","1","","1","01","Y","OLDS","2000","01","1","","1","00","W","999","","","1","01","12","01","11","PA","1","01","1G3NF52E7YC","P4D"
"","04","N","2009037501","3","1","","1","12","Y","CHRY","2005","01","1","","1","00","E","999","0","","1","01","07","01","13","NJ","1","01","2C3AA63H35H","P4D"
"","51","N","2009037521","1","1","","1","12","Y","DODG","2005","02","1","","1","00","E","999","","","1","01","07","01","06","PA","1","04","3D7KS26D15G","TPK"
"","04","N","2009037541","0","1","","1","12","Y","MERZ","1998","01","2","","1","00","S","999","","","1","01","07","12","00","PA","1","01","WDBHA23G2WA","P4D"
"","51","N","2009022433","3","1","","1","12","Y","FORD","1999","02","2","","1","00","W","055","0","","1","01","02","01","03","PA","1","04","1FTYR10C9XU","TPK"
"","04","N","2009025427","3","1","","1","09","Y","TOYT","2009","01","3","","1","00","E","015","0","","2","01","07","10","09","PA","2","01","4T1BE46K19U","P4D"
"","04","N","2009025440","2","1","","1","12","Y","FORD","1992","02","1","","1","00","S","999","0","","1","01","04","01","06","PA","1","01","1FACP52U8NA","P4D"
"","12","N","2009025588","3","1","","1","01","U","CHRY","2001","01","2","","1","00","W","999","0","","2","01","02","01","01","PA","2","01","2C8GT64L21R","PSV"
"","15","N","2009025611","3","3","","1","01","Y","JEEP","2007","01","1","","1","00","W","999","","","1","01","07","98","12","PA","1","06","1J8HG58P27C","T4W"
"","04","N","2009025623","3","1","","1","11","Y","MRCU","1997","01","1","","1","00","N","999","0","","1","01","03","01","12","PA","1","01","1MELM50U0VA","P4D"
"","15","N","2009025644","2","1","","3","06","Y","TOYT","2009","01","4","","1","00","N","999","","","2","01","12","01","01","PA","2","01","JTMBF32VX95","PUT"
"","04","N","2009025596","2","2","","1","07","Y","BUIC","1998","","0","","1","00","W","000","","","4","02","05","06","11","PA","2","01","2G4WB52K2W1","P4D"
"","09","N","2009026682","2","4","","1","12","N","","","00","1","","1","00","W","999","","","1","05","99","01","01","","1","01","",""
"","04","N","2009025603","3","1","","1","12","Y","LEXS","2007","01","1","","1","00","N","999","0","","1","01","07","01","03","PA","1","01","JTHBJ46G372","P4D"
"","48","N","2009030477","3","1","","1","04","Y","FORD","1995","02","3","","1","02","W","999","0","","2","01","03","01","01","PA","1","04","1FDJS34F6SH","TIE"
"","04","N","2009032870","3","1","","1","12","Y","NISS","1994","01","2","","1","00","S","999","0","","1","01","04","12","98","PA","1","01","1N4BU31D3RC","P4D"
"","","N","2009030603","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","","N","2009032906","","","","","00","","","","99","0","","","","","","","","2","51","","","","","0","","",""
"","41","N","2009032922","1","1","","1","12","Y","CHEV","1999","01","2","","1","00","N","999","","","2","01","08","01","06","PA","2","07","1GNDX03E4XD","TES"
"","04","N","2009032939","2","1","","1","99","Y","HOND","2008","01","1","","1","00","S","999","0","","2","01","05","02","02","PA","2","01","1HGFA16518L","P4D"
"","15","N","2009035341","1","1","","1","07","Y","DODG","2007","01","3","","1","00","S","010","0","","2","01","12","01","13","PA","2","06","1D8HB48P47F","PUT"
"","09","N","2009032999","9","4","","1","12","U","","","99","1","","1","00","W","010","","","1","05","03","01","01","PA","1","01","",""
"","04","N","2009034369","3","1","","1","07","Y","PONT","2008","01","1","","1","00","N","065","0","","1","01","05","01","03","PA","1","01","2G2WP552681","P4D"
"","05","N","2009035567","2","1","","1","05","Y","TOYT","2005","01","1","","1","00","N","055","0","","2","01","07","01","06","PA","2","01","JTKKT624950","P4H"
"","04","N","2009036971","1","2","","1","11","Y","HOND","1999","","0","","1","00","N","000","","","2","02","07","06","01","PA","2","01","1HGCG5653XA","P4D"
"","04","N","2009036887","2","1","","1","11","Y","VOLK","2008","01","1","","1","00","W","999","0","","1","01","07","01","98","PA","1","01","WVWAK93C28P","P4D"
"","15","N","2009036950","3","1","","1","12","Y","JEEP","2000","02","1","","1","00","W","999","","","1","01","07","01","06","PA","1","06","1J4GW48S2YC","T4W"
"","15","N","2009037114","3","1","","1","12","U","MERZ","2003","01","1","","1","00","N","999","","","2","01","08","12","07","PA","2","06","4JGAB54E53A","PUT"
"","04","N","2009037297","3","1","","1","01","Y","BUIC","2005","02","2","","1","00","W","999","","","1","01","07","01","08","PA","1","01","2G4WD562851","P4D"
"","15","N","2009023222","3","1","","1","12","Y","FORD","2008","01","1","","1","00","E","035","0","","4","01","01","01","03","PA","1","01","1FMCU02Z88K","PUT"
"","04","N","2009025656","3","1","","1","08","U","CHEV","1996","02","1","","1","00","E","999","0","","2","01","02","01","06","PA","2","01","2G1WN52M0T9","P4D"
"","04","N","2009026872","3","1","","1","12","Y","CHEV","2006","01","1","","1","00","E","999","0","","1","01","08","01","00","PA","1","01","1G1ZT51846F","P4D"
"","04","N","2009025809","2","1","","1","01","Y","NISS","1992","02","1","","1","00","N","005","0","","1","01","02","12","06","PA","1","01","JN1EB31P7NU","P4D"
"","","N","2009025827","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","09","N","2009025840","0","4","","1","12","U","DODG","9999","01","1","","1","00","W","015","","","1","05","02","12","04","PA","1","01","99999999999",""
"","09","N","2009026887","2","1","","1","06","Y","CHEV","","02","4","","1","00","S","000","0","","2","01","08","03","06","PA","2","01","",""
"","04","N","2009026910","1","2","","1","99","Y","HOND","1999","02","1","","1","99","N","999","","","1","01","07","98","99","PA","1","01","1HGCG1657XA","P4D"
"","15","N","2009026964","3","2","","1","06","Y","HOND","1998","","0","","1","00","S","000","","","2","02","07","06","11","PA","2","06","JHLRD1862WC","PUT"
"","15","N","2009028440","3","1","","3","12","Y","LNDR","2004","01","1","","3","00","E","999","0","","1","01","04","17","01","PA","1","06","SALME11474A","T4W"
"","12","N","2009030783","2","1","","1","06","Y","CHEV","2005","02","1","","1","00","W","999","0","","2","01","03","10","01","PA","2","07","1GAHG39U151","PSV"
"","04","N","2009029752","3","1","","1","11","Y","VOLK","2000","02","1","","3","00","N","999","0","","1","01","01","17","01","PA","1","01","3VWSE29M0YM","P4D"
"","02","N","2009030798","3","1","","1","09","Y","MERZ","2008","01","1","","1","00","S","999","0","","2","01","05","01","99","PA","2","01","WDBTJ56H78F","PCP"
"","02","N","2009030812","2","1","","1","12","U","HOND","1988","99","1","","1","00","W","999","0","","1","01","02","98","98","PA","1","01","JHMBA4135JC","PCP"
"","04","N","2009030821","1","1","","1","12","Y","TOYT","1991","02","3","","1","00","W","999","0","","1","01","02","99","09","PA","1","01","4T1SV21E9MU","P4D"
"","04","N","2009029875","3","1","","3","12","Y","FORD","2003","07","2","","1","03","W","030","0","","1","01","03","01","01","PA","1","01","2FAHP71W53X","P4D"
"","09","N","2009032210","1","1","","1","06","Y","BUIC","1995","01","1","","1","00","S","025","0","","2","01","03","01","06","PA","1","01","99999999999",""
"","03","N","2009033392","1","1","","1","11","Y","MITS","2006","01","1","","1","00","N","065","0","","3","01","05","02","06","NJ","2","01","4A3AK24F46E","P2H"
"","04","N","2009008633","3","1","","1","12","Y","MITS","1999","01","1","","1","00","E","999","0","","1","01","09","01","01","PA","1","01","4A3AA46G3XE","P4D"
"","02","N","2009007452","3","1","","1","02","Y","OLDS","2000","01","1","","4","00","W","055","0","","1","01","02","16","03","PA","1","01","1G3NF12E1YC","PCP"
"","04","N","2009063905","0","1","","1","08","Y","FORD","2000","01","1","","1","00","S","999","0","","1","01","02","12","07","PA","1","01","1FAFP5523YG","P4D"
"","","N","2009063925","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","41","N","2009067297","0","1","","1","11","Y","PONT","1999","02","2","","1","00","S","999","","","1","01","04","01","13","PA","1","07","1GMDX03E5XD","TES"
"","06","N","2009065139","3","1","","2","01","Y","MRCU","1994","01","3","","1","00","N","005","","","2","01","08","12","13","PA","2","01","1MELM55U1RA","PSW"
"","15","N","2009072084","2","1","","1","12","Y","CHEV","1998","01","1","","1","00","S","999","0","","1","01","08","01","13","PA","1","01","1GNDT13W2W2","PUT"
"","04","N","2009063934","0","1","","1","01","Y","HOND","1991","01","1","","1","00","W","999","0","","1","01","12","01","09","PA","1","01","JHMCB7685MC","P4D"
"","04","N","2009067411","1","1","","1","05","Y","TOYT","1995","99","4","","1","00","N","999","0","","2","01","09","01","06","PA","2","01","JT2SK12E3S0","P4D"
"","04","N","2009067442","2","1","","1","12","Y","FORD","1992","01","1","","1","00","N","999","0","","1","01","05","01","01","PA","1","01","2FACP74W8NX","P4D"
"","","N","2009067458","","","","","","","","","00","1","","","","","","","","2","31","","","","","2","","",""
"","","","2009067469","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","15","N","2009072138","1","1","","1","06","Y","CHRY","2004","01","1","","1","00","W","000","0","","3","01","07","03","01","PA","2","01","2C8GF68494R","PUT"
"","04","N","2009065142","1","1","","1","06","Y","BUIC","1994","01","2","","1","00","S","999","","","2","01","03","12","99","PA","2","01","1G4CW52L6RH","P4D"
"","04","N","2009065157","2","1","","1","11","U","HOND","1993","02","1","","1","00","W","999","0","","2","01","05","01","01","PA","2","01","1HGEG8644PL","P4D"
"","04","N","2009065166","1","1","","1","01","U","OLDS","2000","01","1","","1","00","E","999","0","","1","01","08","05","01","PA","1","01","1G3WH52H3YF","P4D"
"","","N","2009067495","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2009058885","9","1","","1","12","Y","DODG","2002","01","2","","1","00","E","999","0","","1","01","01","01","13","PA","1","01","2B3HD46R32H","P4D"
"","15","N","2009073627","3","1","","1","12","Y","MITS","2000","02","3","","1","00","N","060","0","","1","01","03","01","03","PA","1","06","JA4MT41R7YP","PUT"
"","04","N","2009069947","3","1","","1","12","Y","CHRY","2004","01","2","","1","00","N","999","","","1","01","03","01","01","PA","1","01","1C3EL46X74N","P4D"
"","04","N","2009063760","2","4","","1","02","Y","MITS","2007","01","1","","1","00","E","999","","","1","01","07","15","08","PA","1","01","4A3AB36F87E","P4D"
"","19","N","2009067257","1","1","","1","06","Y","NISS","2008","01","1","","1","00","S","000","0","","2","01","05","03","00","NJ","2","06","SN1AN08W78C",""
"","51","N","2009063790","2","2","","1","05","U","CHEV","2005","","0","","1","00","W","000","","","2","02","99","06","00","PA","1","04","2GCEK13TX51","TCW"
"","04","N","2009063802","2","3","","1","11","Y","CHEV","2005","07","1","","1","03","S","999","","","1","05","03","12","03","PA","1","01","2G1WF55KX59","P4D"
"","41","Y","2009063830","2","1","","1","09","Y","FORD","2006","02","1","","1","00","N","015","0","","2","01","03","13","98","NJ","2","05","1FTN524LX6M","TEC"
"","04","N","2009028477","2","1","","1","13","Y","FORD","2001","02","1","","1","13","N","999","","","1","01","02","01","13","PA","1","01","2FAFP71W81X","P4D"
"","","N","2009037439","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2009037456","2","1","","1","12","Y","CHRY","2001","02","1","","1","00","E","020","0","","2","01","07","01","01","PA","2","01","1C3EL46UX1N","P4D"
"","15","N","2009037461","1","1","","1","12","Y","STRN","2006","02","1","","1","00","W","999","0","","3","01","05","01","09","PA","1","06","5GZCZ63456S","PUT"
"","39","N","2009037483","3","1","","1","99","Y","FORD","2006","02","7","","1","11","W","999","","","2","01","03","01","98","PA","2","07","1FBNE31L86D","TBU"
"","04","N","2009031128","1","1","","2","02","Y","HYUN","2000","02","2","","1","00","N","005","","","1","01","01","04","06","PA","1","01","KMHWF25S8YA","P4D"
"","","N","2009037356","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","79","N","2009037363","1","1","","1","13","Y","FORD","2004","02","1","","1","31","W","999","0","","1","01","01","01","01","PA","1","05","1FDXX46PXE8",""
"","12","N","2009026003","9","2","","1","04","Y","MRCU","1999","","0","","1","00","N","000","","","2","02","05","06","08","PA","1","07","4M2XV11TXXD","PSV"
"","05","N","2009026042","3","1","","9","02","Y","SUZI","2008","01","1","","1","00","N","999","0","","1","01","03","01","09","PA","1","01","JS2YB413X85","P4H"
"","12","N","2009036200","3","1","","1","07","Y","DODG","2005","02","2","","1","00","W","999","0","","1","01","01","15","06","PA","1","07","2D4GP44L55R","PSV"
"","04","N","2009026054","3","1","","1","11","Y","INFI","1996","01","1","","1","00","N","999","","","1","01","03","01","08","PA","1","01","JNKCA21D2TT","P4D"
"","09","N","2009037402","0","4","","1","99","U","","","99","1","","1","00","E","999","","","1","05","05","99","99","","1","01","",""
"","06","N","2009037415","2","1","","1","11","U","OLDS","1992","02","1","","1","00","N","999","","","1","01","07","01","01","PA","1","01","1G3AJ84R4N6","PSW"
"","04","N","2009023527","3","1","","1","12","Y","STRN","2004","02","4","","1","00","W","040","0","","2","01","05","01","03","NJ","1","01","1G8AG52F44Z","P4D"
"","15","N","2009030066","1","1","","1","12","U","DODG","2007","09","1","","1","00","S","999","0","","1","01","01","01","13","PA","1","01","2D8FV47V17H","PUT"
"","04","N","2009026094","0","1","","1","02","Y","FORD","1999","01","1","","1","00","W","010","0","","1","01","02","01","01","PA","1","01","1FAFP66L6WK","P4D"
"","04","N","2009026103","0","1","","1","12","Y","ACUR","1999","01","1","","1","00","E","999","","","1","01","05","01","13","PA","1","01","JH4KA9650XC","P4D"
"","04","N","2009026125","2","2","","1","03","Y","CHRY","1997","","0","","1","00","S","000","","","2","02","12","06","08","PA","2","01","2C3HC56F0VH","P4D"
"","04","N","2009025920","3","1","","1","12","U","BUIC","1997","01","1","","1","00","S","999","0","","1","01","02","01","01","PA","1","01","1G4CW52KXV4","P4D"
"","","","2009025865","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","09","N","2009025877","1","1","","1","99","Y","FORD","2004","01","2","","1","00","E","035","","","2","01","01","01","01","PA","2","01","99999999999",""
"","41","N","2009025890","3","1","","1","02","Y","FORD","2003","01","1","","1","00","S","999","0","","1","01","04","01","01","PA","1","07","2FMZA53423B","TES"
"","04","N","2009027116","3","1","","1","12","Y","TOYT","1996","02","1","","1","00","S","065","0","","1","01","04","01","06","NJ","1","01","2T1BB02E1TC","P4D"
"","15","N","2009008295","1","1","","1","05","Y","SUBA","2003","02","1","","1","00","S","002","0","","2","01","02","02","03","NJ","1","06","JF1SG63673H","PUT"
"","04","N","2009002451","3","1","","1","01","Y","BUIC","2000","01","1","","1","00","N","035","","","1","01","03","01","01","PA","1","01","2G4WS52J9Y1","P4D"
"","06","N","2009007674","2","1","","2","06","Y","SUBA","1999","01","1","","1","00","S","000","0","","2","01","02","03","01","PA","2","06","JF1GF4354XG","PSW"
"","15","N","2009022649","2","1","","1","06","Y","LINC","2004","02","1","","1","00","N","005","0","","2","01","05","02","01","PA","2","01","5LMEU88H24Z","PUT"
"","04","N","2009025146","1","1","","9","01","U","BUIC","1995","02","1","","1","00","S","999","","","1","01","08","01","99","PA","1","01","1G4HP52L8SH","P4D"
"","","N","2009025185","0","1","","1","12","","","","","2","","1","00","W","999","","","3","11","99","01","13","","2","20","",""
"","04","N","2009025200","3","1","","1","12","Y","VOLV","1990","01","1","","1","00","N","999","","","1","01","02","01","03","PA","1","01","YV1FA8747L2","P4D"
"","","N","2009025278","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2009025383","1","1","","1","12","U","HOND","2003","01","1","","1","00","S","999","","","1","01","07","02","06","PA","1","01","2HGES16523H","P4D"
"","04","N","2009029055","1","2","","1","12","Y","TOYT","2004","","0","","1","00","","000","0","","4","02","05","06","01","PA","2","01","4T1BE32K44U","P4D"
"","04","N","2009030432","3","1","","1","11","N","PONT","2000","02","2","","1","00","E","020","0","","1","01","01","10","98","PA","1","01","1G2WP52K6YF","P4D"
"","04","N","2009030459","3","1","","1","01","Y","PONT","1995","02","1","","1","00","S","999","0","","3","01","05","01","03","PA","1","01","1G2HX52K4S4","P4D"
"","02","N","2009030429","1","1","","1","00","Y","TOYT","2002","01","1","","1","00","N","999","0","","3","01","03","01","01","PA","2","01","2T1CF22P42C","PCP"
"","51","N","2009032838","1","1","","1","06","Y","CHEV","1988","01","1","","1","00","E","999","","","2","01","03","01","13","PA","2","04","2GCDK14K3J1","TPK"
"","39","Y","2009036398","1","1","","1","11","Y","OTHR","2005","02","4","","1","12","W","999","","","1","01","03","12","13","PA","1","03","5FYD4FV145B",""
"","04","N","2009038063","3","2","","1","99","U","DODG","2000","","2","","1","00","U","000","","","2","02","03","06","01","PA","2","01","2B3HD46RXYH","P4D"
"","","N","2009038114","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","04","N","2009018759","3","1","","1","07","Y","HOND","1996","01","2","","1","00","W","025","0","","2","01","05","01","01","PA","2","01","1HGCD5564TA","P4D"
"","04","N","2009028964","2","1","","3","05","Y","BUIC","2003","01","1","","1","00","S","000","0","","2","01","07","03","01","PA","2","01","2G4WS52J831","P4D"
"","04","N","2009030186","1","1","","1","12","Y","CHEV","2004","07","2","","1","03","S","000","","","2","01","03","03","00","PA","2","01","2G1WF55KX49","P4D"
"","02","N","2009033753","3","1","","1","11","Y","CHEV","2006","01","1","","4","00","W","050","0","","1","01","01","16","03","NJ","1","01","2G1WJ15K269","PCP"
"","04","N","2009037497","2","1","","9","02","Y","MITS","2007","01","1","","1","00","N","999","","","2","01","05","01","01","PA","2","01","4A3AB36F37E","P4D"
"","","N","2009037511","","","","","","","","","","1","","","","","","","","2","31","","","","","2","","",""
"","01","N","2009037523","2","1","","1","06","Y","MITS","2004","98","2","","1","00","S","999","0","","2","01","07","01","03","PA","2","01","4A3AE45G14E","PCV"
"","15","N","2009037542","2","1","","1","05","U","NISS","2003","01","1","","1","00","W","999","","","2","01","09","99","06","PA","2","06","JN8DR09Y63W","PUT"
"","04","N","2009021560","2","1","","1","06","Y","HYUN","2002","01","1","","1","00","S","000","0","","3","01","02","03","06","PA","2","01","KMHCG45C92U","P4D"
"","15","N","2009025427","3","1","","1","12","Y","FORD","2007","01","2","","1","00","S","040","0","","1","01","12","01","07","PA","1","06","1FMEU74E57U","PUT"
"","04","N","2009025442","9","2","","1","08","Y","","2003","","4","","1","00","S","000","0","","2","02","03","06","11","PA","2","01","1G6KD54Y13U","P4D"
"","09","N","2009025588","9","4","","1","12","","","","99","1","","1","99","S","999","0","","1","05","03","01","01","","1","01","",""
"","15","N","2009025612","3","1","","3","03","Y","HYUN","2003","01","1","","1","00","E","999","","","2","01","04","01","00","PA","2","01","KM8SC73DX3U","PUT"
"","04","N","2009025625","2","1","","1","99","Y","CHEV","1995","01","2","","1","00","E","999","0","","2","01","03","10","01","PA","2","01","1G1JC5245S7","P4D"
"","04","N","2009025644","2","3","","3","12","Y","MAZD","2006","01","2","","1","00","N","999","","","1","01","12","01","01","PA","1","01","1YVHP80D565","P4D"
"","15","N","2009025596","2","2","","1","07","Y","FORD","2002","","0","","1","00","W","000","","","3","02","05","06","11","PA","2","06","1FMZU74EX2U","PUT"
"","09","N","2009026818","1","2","","1","11","N","CHEV","1979","","1","","1","00","W","000","","","2","02","07","06","12","PA","2","01","1T2719B4473",""
"","04","N","2009025604","2","2","","1","07","U","LEXS","2008","","0","","1","00","S","000","","","2","02","05","06","11","NJ","2","01","JTHCK262685","P4D"
"","04","N","2009030477","3","1","","1","01","Y","LINC","2002","01","2","","1","00","S","999","0","","1","01","05","01","01","PA","1","01","1LNHM87A62Y","P4D"
"","","","2009032872","","","","","","","","","","1","","","","","","","","3","31","","","","","2","","",""
"","15","N","2009030603","0","1","","1","06","Y","GMC","2007","01","1","","1","00","N","999","","","1","01","12","14","01","PA","1","04","1GKDT13S672","T4W"
"","12","N","2009032906","3","1","","1","11","Y","CHRY","2001","02","1","","1","00","E","999","0","","1","01","01","12","98","PA","1","07","2C4GP44311R","PSV"
"","09","N","2009032922","9","1","","1","12","Y","TOYT","2008","01","1","","1","00","N","999","","","1","01","99","01","06","NJ","1","01","JTKDE167680","PLB"
