"AVOID_MAN_CD","BODY_TYPE","COMM_VEH","CRN","DAMAGE_IND","DVR_PRES_IND","EMERG_VEH_USE_CD","GRADE","IMPACT_POINT","INS_IND","MAKE_CD","MODEL_YR","OWNER_DRIVER","PEOPLE_IN_UNIT","PRIN_IMP_PT","RDWY_ALIGNMENT","SPECIAL_USAGE","TRAVEL_DIRECTION","TRAVEL_SPD","TRL_VEH_CNT","UNDER_RIDE_IND","UNIT_NUM","UNIT_TYPE","VEH_COLOR_CD","VEH_MOVEMENT","VEH_POSITION","VEH_REG_STATE","VEH_ROLE","VEH_TYPE","PARTIAL_VIN","VINA_BODY_TYPE_CD"
"","04","N","2003077628","1","","","1","07","U","NISS","1993","","0","","1","00","","000","0","","2","02","01","06","01","PA","2","01","1N4BU31F2PC","P4D"
"","15","N","2003077644","3","2","","1","10","Y","FORD","1999","00","0","","1","00","","000","0","","2","02","05","06","00","PA","2","01","1FMZU24E3XU","PUT"
"","09","N","2003077667","1","1","","1","11","Y","ACUR","1994","99","2","","1","00","S","999","0","","2","01","03","05","00","ZZ","2","01","JHD4A8278RC",""
"","09","N","2003077683","0","1","","1","12","U","UNKN","9999","99","1","","1","00","S","999","0","","1","01","05","12","99","ZZ","1","01","99999999999",""
"","","","2003077710","","","","","","","","","","1","","","","","000","0","","3","31","","","","","","","",""
"","","","2003077739","","","","","","","","","","1","","","","","000","0","","2","31","","","","","","","",""
"","04","N","2003080115","3","1","","1","05","Y","BUIC","2002","01","1","","1","00","E","999","0","","1","01","09","01","00","PA","1","01","1G4CW54K124","P4D"
"","04","N","2003081319","1","1","","1","06","Y","","1987","02","3","","1","00","W","000","0","","2","01","01","03","01","PA","2","01","1G6DW51Y3H9","P4D"
"","04","N","2003081330","2","","","1","07","Y","NISS","1998","","0","","1","00","W","000","0","","3","02","05","06","00","PA","2","01","1N4DL01D6WC","P4D"
"","","","2003081339","","","","","","","","","","1","","","","","000","0","","2","31","","","","","","","",""
"","04","N","2003081372","9","4","","1","01","U","LINC","1996","99","1","","1","00","S","999","0","","1","05","07","12","06","PA","1","01","1LNLM82W8TY","P4D"
"","09","N","2003081384","3","1","","1","12","Y","DODG","1979","01","1","","1","00","W","999","0","","1","01","05","01","06","NS","1","01","2B3HD46R9XM",""
"","50","N","2003081398","2","1","","1","06","Y","FORD","2002","02","1","","1","00","W","000","0","","2","01","05","03","04","PA","2","04","1FTRW08L12K","TPK"
"","04","N","2003082638","3","1","","1","12","Y","NISS","1995","01","1","","2","00","N","999","0","","1","01","01","10","02","PA","1","01","JN1CA21D0ST","P4D"
"","","N","2003082528","","","","","","","","","","1","","","","","000","0","","2","31","","","","","","","",""
"","04","N","2003081358","1","","","1","06","Y","MAZD","1996","","0","","1","00","E","000","0","","4","02","07","06","09","PA","2","01","1YVGE22D6T5","P4D"
"","04","N","2003082574","1","1","","1","10","Y","FORD","1996","01","1","","3","00","E","999","0","","1","01","04","17","03","PA","1","01","1FALP53S2TA","P4D"
"","09","N","2003082593","9","4","","1","12","U","UNKN","9999","99","1","","1","00","U","999","0","","1","05","99","01","99","PA","1","01","99999999999","P"
"","04","N","2003082619","1","1","","1","11","Y","HOND","1997","01","1","","1","00","S","999","0","","3","01","04","01","06","PA","2","01","1HGCD5637VA","P4D"
"","04","N","2003082668","1","","","1","06","U","HYUN","2002","","0","","1","00","E","000","0","","6","02","07","06","00","PA","2","01","KMHCG45C62U","P4D"
"","04","N","2003082671","3","1","","1","12","Y","OLDS","1986","01","1","","1","00","W","999","0","","1","01","03","01","00","PA","1","01","2G3AJ19R4G9","P4D"
"","04","N","2003082687","2","1","","1","12","Y","CHEV","1991","01","2","","1","00","S","999","0","","1","01","02","01","99","PA","1","01","1G1BL53E9MR","P4D"
"","12","N","2003082541","1","","","2","10","Y","FORD","1996","","0","","1","00","N","000","0","","2","02","01","06","98","PA","2","98","1FBJS31H7TH","PSV"
"","73","N","2003082548","2","1","","1","11","Y","MACK","1997","01","3","","1","00","S","999","0","","2","01","03","01","13","PA","2","04","JNAPA20H4VG","TTB"
"","09","N","2003082621","2","3","","3","12","U","OLDS","1993","02","1","","1","00","N","999","0","","1","01","07","01","00","SC","1","01","1GHDU06L9PT","SV"
"","73","N","2003081359","3","1","","1","99","Y","ISU","1992","02","1","","1","00","W","999","0","","1","01","03","01","03","PA","1","05","JALB4B1K7N7","TTB"
"","09","N","2003083867","2","2","","1","06","Y","LEXS","1998","01","0","","1","00","W","000","0","","2","02","03","06","09","NJ","3","01","JT8CD3274W1","CP"
"","15","N","2003067399","3","1","","1","05","Y","FORD","1997","01","2","","1","00","N","999","0","","2","01","05","01","06","PA","2","01","1FMDU35P8VU","PUT"
"","04","N","2003071225","2","1","","1","03","Y","MAZD","1988","02","2","","1","00","S","999","0","","2","01","02","12","01","PA","2","01","JM1BF222XJ0","P4D"
"","40","N","2003091886","1","4","","1","11","U","FORD","1993","99","1","","1","00","S","999","0","","1","05","99","01","06","PA","1","04","1FTHE24H1PH","TVN"
"","04","N","2003091910","2","1","","1","12","Y","MRCU","1990","02","1","","1","00","E","999","0","","1","01","07","01","00","PA","1","01","1MECM50U0LA","P4D"
"","04","N","2003091914","2","3","","1","01","U","TOYT","1989","99","2","","1","00","S","999","0","","1","01","01","12","07","PA","1","01","4T1SV21E2KU","P4D"
"","","","2003091932","","","","","","","","","","1","","","","","000","0","","2","31","","","","","","","",""
"","09","N","2003054342","1","1","","1","06","Y","FORD","9999","99","3","","1","03","N","035","0","","2","01","07","01","06","ZZ","1","01","99999999999",""
"","12","N","2003054407","2","1","","1","11","Y","DODG","1992","01","1","","1","00","S","025","0","","2","01","09","01","01","PA","1","01","2B4GH45R9NR","PSV"
"","03","N","2003046214","1","1","","1","01","Y","FORD","1990","01","1","","1","00","S","999","0","","2","01","03","01","01","PA","2","01","KNJPT06HXL6","P2H"
"","12","N","2003074804","2","1","","2","12","Y","PLYM","1990","01","3","","1","00","E","999","0","","1","01","05","01","01","PA","1","01","1P4FH44R6LX","PSV"
"","04","N","2003092555","1","4","","1","07","Y","","1993","01","1","","1","00","S","999","0","","3","01","09","01","06","PA","2","01","1G6KS52B2PU","P4D"
"","06","N","2003075995","3","1","","1","01","Y","TOYT","1994","01","1","","3","00","N","050","0","","2","01","04","17","01","PA","1","01","4T1SK12W5RU","PSW"
"","04","N","2003077571","2","1","","1","06","Y","TOYT","1997","01","1","","1","00","W","999","0","","2","01","08","01","03","PA","2","01","4T1BF22K4VU","P4D"
"","12","N","2003077580","2","","","1","08","Y","TOYT","1999","","0","","1","99","U","000","0","","3","02","03","06","01","PA","2","01","4T3ZF19C5XU","PSV"
"","","N","2003094896","9","1","","1","99","","","","","1","","1","00","E","999","0","","2","11","99","01","99","","2","20","",""
"","03","N","2003077515","3","1","","1","99","Y","VOLK","2000","01","3","","1","00","W","000","0","","3","01","01","03","01","PA","2","01","3VWCC21C4YM","P2H"
"","09","N","2003077525","9","4","","1","12","U","","","99","1","","1","","E","999","0","","1","05","02","01","98","","1","01","",""
"","","","2003077552","","","","","","","","","","1","","","","","000","0","","2","31","","","","","","","",""
"","09","N","2003077588","3","1","","1","04","Y","FORD","2000","01","1","","4","00","S","999","0","","1","01","03","16","03","NJ","1","01","1FAFP3434YW","4D"
"","09","N","2003094907","9","4","","1","12","U","UNKN","","99","1","","1","00","N","035","0","","1","05","12","01","99","","1","01","",""
"","09","N","2003081171","9","4","","1","10","U","UNKN","9999","99","1","","1","00","S","999","0","","1","05","05","01","13","PA","1","01","99999999999","P"
"","04","N","2003081238","3","1","","1","12","Y","NISS","1999","01","1","","1","99","S","999","0","","1","01","05","01","09","PA","1","01","JN1CA21D1XT","P4D"
"","04","N","2003041902","1","1","","1","01","Y","ACUR","1994","02","2","","1","00","E","999","0","","1","01","12","01","01","PA","1","01","JH4DB7659RS","P4D"
"","09","N","2003050663","3","1","","1","12","U","PLYM","1993","02","1","","1","00","N","999","0","","1","01","03","01","06","PA","1","01","1P3XP28K1PN","4H"
"","04","N","2003009103","1","","","1","05","Y","BUIC","1996","","0","","1","00","E","000","0","","4","02","01","06","11","PA","2","01","2G4WB52K7T1","P4D"
"","12","N","2003009412","0","1","","1","02","Y","MAZD","1991","01","1","","1","00","N","999","0","","1","01","01","01","13","PA","1","01","JM3LV5231M0","PSV"
"0","06","N","2003034786","3","1","0","1","03","U","FORD","1993","01","1","03","1","00","N","999","0","0","3","01","04","01","06","PA","3","01","1FAPP15J4PW","PSW"
"","","","2003089363","","","","","","","","","","1","","","","","000","0","","2","31","","","","","","","",""
"","04","N","2003084207","2","1","","1","12","Y","CHEV","1987","01","2","","1","00","S","999","0","","1","01","07","01","01","PA","1","01","1G1JD5118H7","P4D"
"","04","N","2003084211","1","1","","1","11","U","HYUN","1996","01","1","","1","00","N","999","0","","2","01","01","01","09","PA","2","01","KMHJF24M4TU","P4D"
"","12","N","2003092146","2","1","","1","11","U","DODG","1996","02","4","","9","00","E","999","0","","1","01","03","02","08","PA","1","01","2B4GP4436TR","PSV"
"","09","N","2003088130","3","1","","1","12","Y","BROC","2003","01","3","","1","00","W","999","0","","1","01","07","15","01","NJ","1","01","WVWPD63B93P",""
"","04","N","2003085607","1","1","","1","09","Y","NISS","1999","01","1","","1","00","N","999","0","","1","01","12","01","98","PA","1","01","1N4DL01D6XC","P4D"
"","04","N","2003075126","3","1","","2","01","Y","BUIC","1998","02","1","","1","00","E","045","0","","3","01","12","01","06","PA","3","01","1G4HP52K3WH","P4D"
"","60","N","2003075136","1","1","","1","11","Y","OTHR","2000","02","1","","1","00","N","035","0","","1","01","06","01","03","OK","1","05","1HTSCABM8YH",""
"","03","N","2003091966","2","1","","1","01","Y","TOYT","1987","02","1","","1","00","E","999","0","","2","01","02","12","00","PA","2","01","JT2MA70L9H0","P2L"
"","04","N","2003091987","2","1","","3","11","Y","NISS","2003","03","1","","4","00","S","999","0","","1","01","12","16","03","PA","1","01","1N4AL11D03C","P4D"
"","04","N","2003092001","2","1","","1","12","Y","CHEV","2000","01","1","","1","00","N","999","0","","1","01","07","01","03","PA","1","01","1G1NE52J9Y6","P4D"
"","04","N","2003089539","2","1","","2","12","Y","FORD","1997","02","1","","1","13","S","999","0","","2","01","06","01","06","PA","2","01","2FALP72W7VX","P4D"
"","04","N","2003075171","3","1","","1","12","Y","NISS","2000","02","2","","1","00","S","999","0","","1","01","08","01","06","PA","1","01","3N1CB51D3YL","P4D"
"","","","2003075174","9","1","","9","99","","","","","1","","1","00","E","999","0","","2","11","99","01","12","","2","20","",""
"","15","N","2003080204","2","1","","1","01","Y","JEEP","1998","01","1","","1","00","N","999","0","","1","01","04","01","03","PA","1","01","1J4FJ68S0WL","TSW"
"","04","N","2003075263","2","1","","1","12","Y","NISS","1993","01","2","","1","00","N","055","0","","2","01","99","01","01","PA","2","01","JN1HJ01F0PT","P4D"
"","09","N","2003080215","3","1","","1","02","Y","FORD","1996","01","1","","1","00","W","999","0","","2","01","04","01","03","PA","3","01","2FMDA514XTB",""
"","06","N","2003080240","3","1","","1","12","N","FORD","1990","02","4","","1","00","N","999","0","","1","01","01","01","02","PA","1","01","1FACP55U4LA","PSW"
"","","N","2003076612","3","1","","1","03","Y","MAZD","1997","06","1","","1","99","W","999","0","","1","01","05","01","03","NS","3","04","4F4CR12A2VT","PK"
"","","N","2003080262","","","","","","","","","","1","","","","","000","0","","2","31","","","","","","","",""
"","09","N","2003080321","3","1","","1","03","Y","TOYT","2002","01","1","","4","00","S","999","0","","1","01","09","16","07","NJ","1","01","JTEGF21A520","UT"
"","06","N","2003077963","2","1","","1","01","Y","FORD","2002","02","1","","1","00","N","999","0","","2","01","07","12","04","PA","2","01","1FAFP36392W","PSW"
"","02","N","2003077973","2","1","","1","11","Y","HOND","1993","01","2","","1","00","S","999","0","","2","01","04","01","06","PA","2","01","1HGCB7259PA","PCP"
"","04","N","2003071802","2","1","","1","06","Y","OLDS","1990","01","2","","1","00","S","050","0","","2","01","07","08","01","PA","2","01","2G3AM54N8L2","P4D"
"","59","N","2003066143","3","1","","1","12","Y","FORD","1996","02","1","","1","00","S","999","0","","1","01","05","12","01","NJ","1","04","1FTCR10U1TT",""
"","12","N","2003066068","2","1","","1","01","Y","DODG","1998","01","2","","1","00","W","999","0","","1","01","01","01","03","PA","1","01","2B4GP45G4WR","PSV"
"","09","N","2003062543","3","1","","1","06","Y","JEEP","1999","02","1","","1","00","S","999","0","","1","01","01","14","98","PA","1","01","1JFGW68NXXC","P"
"","04","N","2003062558","2","1","","1","02","Y","FORD","1991","01","1","","1","00","W","999","0","","2","01","07","01","06","PA","2","01","1FAPP36X0MK","P4D"
"","03","N","2003063746","1","1","","1","05","Y","EGIL","1992","02","1","","1","00","S","999","0","","2","01","01","10","01","PA","2","01","4E3CS44R7NE","P2H"
"","04","N","2003063774","1","1","","1","06","Y","MRCU","1993","01","2","","1","00","E","999","0","","2","01","12","01","06","PA","2","01","1MELM5040PA","P4D"
"","04","N","2003062483","2","1","","2","12","Y","FORD","1999","01","1","","1","00","E","999","0","","1","01","04","01","01","PA","1","01","1FAFP10P5XW","P4D"
"","04","N","2003062520","1","1","","1","01","Y","CHEV","1988","01","1","","1","00","N","025","0","","2","01","02","01","98","PA","2","01","1G1LT51W8JY","P4D"
"","04","N","2003062535","2","1","","1","04","Y","HOND","1992","01","4","","1","00","W","999","0","","2","01","05","01","06","PA","2","01","1HGEG864XNL","P4D"
"","04","N","2003062578","3","1","","1","01","Y","LINC","2001","01","2","","1","00","W","999","0","","2","01","09","12","03","PA","1","01","1LNHM82W81Y","P4D"
"","04","N","2003062593","1","1","","9","03","Y","NISS","2000","01","1","","9","00","U","999","0","","1","01","07","99","05","PA","3","01","JN1CA31DXYT","P4D"
"","04","N","2003062619","1","1","","1","06","Y","STRN","1996","02","1","","1","00","N","000","0","","3","01","08","03","03","PA","2","01","1G8ZK5273TZ","P4D"
"","09","N","2003062634","9","4","","1","14","U","UNKN","","99","1","","1","00","N","999","0","","1","05","99","01","02","ZZ","1","01","",""
"","59","N","2003070584","0","1","","1","09","Y","FORD","2001","02","8","","1","00","U","005","0","","2","01","02","02","13","NJ","2","04","1F13SS31L61",""
"","04","N","2003054926","3","1","","1","12","Y","NISS","2003","01","1","","1","00","N","999","0","","1","01","07","01","13","PA","1","01","1N4AL11D53C","P4D"
"","","","2003054970","","","","","","","","","","1","","","","","000","0","","2","31","","","","","","","",""
"","15","N","2003063727","2","1","","1","12","U","FORD","1996","01","1","","1","00","S","999","0","","1","01","05","01","98","PA","1","01","1FMDU34X6TU","PUT"
"","04","N","2003067896","3","3","","1","12","Y","ACUR","1991","99","1","","1","00","N","030","0","","1","05","09","01","01","PA","1","01","JH4KA7660MC","P4D"
"","","","2003067914","","","","","","","","","","1","","","","","000","0","","1","31","","","","","","","",""
"","09","N","2003067923","9","1","","1","14","Y","MAZD","2000","01","1","","4","00","N","999","0","","1","01","09","16","03","NJ","1","01","JM1BJ2222Y0","4D"
"","04","N","2003067945","3","1","","1","06","Y","DODG","2000","01","4","","2","00","E","999","0","","2","01","01","15","06","PA","3","01","1B3ES46C3YD","P4D"
"","02","N","2003067888","3","1","","1","11","Y","FORD","2002","01","1","","1","00","S","055","0","","2","01","04","01","11","PA","1","01","3FAFP11352R","PCP"
"","09","N","2003054725","2","","","1","99","U","UNKN","9999","","0","","1","00","N","000","0","","3","02","04","06","11","ZZ","2","01","99999999999",""
"","04","N","2003054749","2","1","","1","01","Y","DODG","1996","01","1","","1","00","W","999","0","","2","01","11","01","02","PA","2","01","1B3HD46T8TF","P4D"
"","02","N","2003054814","1","1","","1","01","Y","BUIC","1986","01","1","","1","00","E","999","0","","2","01","02","01","01","PA","2","01","1G4GJ47A5GP","PCP"
"","50","N","2003062342","1","1","","1","02","Y","CHEV","2002","02","1","","1","00","N","999","0","","1","01","03","01","11","PA","1","04","1GCDT19W828","T3C"
"","12","N","2003063415","3","1","","1","12","Y","PLYM","1992","02","1","","1","00","E","999","0","","1","01","04","01","05","PA","1","01","1P4GH44R1NX","PSV"
"","12","N","2003062311","9","1","","1","12","Y","FORD","2000","01","1","","1","00","W","015","0","","1","01","04","04","01","PA","1","01","2FMZA5140YB","PSV"
"","09","N","2003062323","3","1","","1","06","Y","FORD","1992","01","3","","1","00","W","999","0","","3","01","04","01","03","NJ","3","01","1FTDF15Y4NN",""
"","04","N","2003062798","2","1","","1","12","U","DODG","2002","03","2","","1","00","N","999","0","","1","01","07","01","06","PA","1","01","1B3EL36X52N","P4D"
"","04","N","2003062813","3","1","","1","08","Y","MERZ","1985","99","1","","1","00","W","999","0","","2","01","12","01","99","PA","2","01","WDBDA24C8FF","P4D"
"","09","N","2003065621","2","1","","1","12","Y","ACUR","1995","02","1","","1","00","E","999","0","","1","01","05","01","13","NJ","1","01","JH4DC445X55",""
"","04","N","2003068447","2","","","1","07","N","HOND","1997","","0","","1","00","U","000","0","","2","02","07","06","98","PA","2","01","1HGCD5652VA","P4D"
