"CRN","AXLE_CNT","CARGO_BD_TYPE","CARRIER_ADDR_1","CARRIER_ADDR_2","CARRIER_ADDR_CITY","CARRIER_ADDR_STATE","CARRIER_ADDR_ZIP","CARRIER_NM","CARRIER_TEL","GVWR","HAZMAT_CD1","HAZMAT_CD2","HAZMAT_CD3","HAZMAT_CD4","HAZMAT_IND","HAZMAT_REL_IND1","HAZMAT_REL_IND2","HAZMAT_REL_IND3","HAZMAT_REL_IND4","ICC_NUM","OSIZE_LOAD_IND","PUC_NUM","UNIT_NUM","USDOT_NUM","VEH_CONFIG_CD"
2003041526,"99","6","21 SELLERS AVE","","LPTCZD4ZL4","PA","10082","REEM CAB CO","6078399054","000000","","","","","N","","","","","000000000","N","","1","00000000","00"
2003042190,"03","8","1234 MARKET ST","","PHILADELPHIA","PA","19102","SEPTA","9999999999","099999","","","","","N","","","","","999999999","U","","2","99999999","11"
2003043810,"99","4","I MACARTHUR BLVD III6S","","WESTMONT","NS","08108","TOP JOB DZSPOSAL I4C","2157789868","080000","","","","","N","","","","","000000000","N","","2","00000000","05"
2003046090,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","99999999","99"
2003046099,"99","9","19 TWIN POND DR","","SEWELL","NJ","08080","V CESARONE","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003046813,"99","1","R0UTE I0 GREEN HILLS","BOX 4O5 UNIT 207324","REODIOG","PA","19603","PENSKE TRUCK LEASING CO","6105345006","026000","","","","","N","","","","","000000000","N","","1","00000000","03"
2003047720,"99","9","7 BETSY CT","","GLENORA","NJ","08029","PINE VALEY PRODUCE","9999999999","099999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003050621,"99","9","2020 NORRIS AVENUE","","AICO","NJ","08004","RADIO TK INC","8567673242","000000","","","","","N","","","","","000000000","N","","2","00000000","99"
2003050622,"99","1","PO BOX 438","21217 NORTH US 231","DALE","IN","47523","REBENT TRUCKING INC","8002642442","000000","","","","","N","","","","","000000000","N","","2","00000000","08"
2003052082,"99","8","711 N NEW RD","","PLEASANTVILLE","NJ","08232","CAPE TRANSIT CORP","8002527510","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003052336,"99","2","8470 ALLISON P0INTE BL","","INDIANOPOLIS","IN","46250","LIQUID TRANSPORT CORP EOOFF","9999999999","000000","","","","","N","","","","","000000000","N","A-00999999","1","00070892","08"
2003052336,"99","2","8470 ALLISON P0INTE BL","","INDIANOPOLIS","IN","46250","LIQUID TRANSPORT CORP EOOFF","9999999999","000000","","","","","N","","","","","000000000","N","A-00999999","2","00070892","08"
2003052485,"99","9","PO BOX 130","","LOWELL","AR","72745","JB HUNT TRANSPORT INC","6109211100","080000","","","","","N","","","","","000000000","N","","1","00453702","03"
2003053064,"99","1","P0 B0X IB032","","OENVER","CO","80216","OOLORAOO ATLANTIC EXPRESS","8002336989","080000","","","","","N","","","","","000334514","N","A-00999999","1","00731431","08"
2003055249,"99","8","9 swift dr","","egg harbor twp.","NJ","08234","egg harbor twp board of educatio","9999999999","000000","","","","","N","","","","","000000000","","","1","00000000","11"
2003060712,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003062044,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003067786,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003068484,"99","9","8063 SOUTHERN BLVD","","YOUNGSTOWN","OH","44512","R TRUCKING","99999999","099999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003068484,"99","8","211 PARKWY","","PHILADELPHIA","PE","19103","D SCHOOL","9999999999","999999","","","","","N","","","","","999999999","U","","3","99999999","11"
2003068777,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003068989,"99","9","1200 HOOVER AVE","","LEHIGH VALLEY","PA","18002","TRANSPORTE INC","9999999999","","","","","","","","","","","999999999","","A-00999999","1","99999999","99"
2004016459,"99","0","5103 WORTH ST","","PHILADELPHIA","PA","19124","PIFFER","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","00"
2004021892,"99","9","16711 E ADMIRAL PL","","TULSA","OK","99999","CANNON EXPRESS CORP","8883469429","","","","","","","","","","","999999999","","A-00999999","1","99999999","99"
2005077578,"99","8","UNKNOWN","UNKNOWN","UNKNOWN","PA","999999999","SEPTA","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2005080370,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","099999","","","","","N","","","","","","U","","1","99999999","99"
2005109116,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","99999999","99"
2005112811,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","191079999","SEPTA","2155803100","999999","","","","","N","","","","","999999999","U","","1","99999999","11"
2005114197,"99","0","1123 ADAMS AVE","","PHILADELPHIA","PA","19143","EDENS CORP","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","00"
2002049006,"99","1","10505HEPARDMILL RD","","ROBERSONVILLE","NC","27271","L& P TRUCKING","2528267808","080000","","","","","N","","","","","000000000","N","","1","00965706","06"
2002051355,"99","8","MARKET ST","","PHILADELPHIA","PA","99999","SEPTA","9999999999","999999","","","","","N","","","","","","U","","2","99999999","11"
2002051504,"99","8","13420 DAMAR DRIVE","","PHILA","PA","99999","CLASS 1 BUS COMPANY","9999999999","","","","","","","","","","","999999999","","A-00999999","3","99999999","99"
2002052085,"05","9","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","99999999","99"
2002054936,"99","9","2326 BONSHAL","","PHILA","PA","99999","SIMONS","9999999999","","","","","","","","","","","999999999","","A-00999999","1","99999999","99"
2002055935,"99","8","DUNCAN AVE","","YEADON","PA","99999","KIMBLE BUS","9999999999","","","","","","","","","","","999999999","","A-00999999","1","00009999","99"
2002055939,"99","8","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS","9999999999","999999","","","","","N","","","","","","","","1","99999999","11"
2002056279,"99","7","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","99999999","05"
2002063575,"99","2","1470684 THOROLD","","ONTARIO","ON","999999999","EUGENES TRUCKING","9999999999","080000","","","","","N","","","","","000000000","U","","2","00420697","08"
2003000147,"99","8","2752 MT CARMEL AV","","GLENSIDE","PA","19038","CONCORD COACH  USA INC","9999999999","009100","","","","","N","","","","","000000000","N","A-00115589","1","00000000","10"
2003000147,"99","1","400 BIRMINGHAM HWY","","CHATTANOOGA","TN","374192346","COVENANT  TRANSPORT INC","8007215202","080000","","","","","N","","","","","000188102","","","2","00273818","08"
2003001883,"99","9","3250 OAKFORD RD","","TREVOSE","PA","19053","COOK DRILLING CO","9999999999","","","","","","","","","","","999999999","","A-00999999","1","99999999","99"
2003004694,"99","9","134 RT 73 SUITE","B88LIN","BERLIN","NJ","08009","PRO TRUCK LEASING","9999999999","080000","","","","","N","","","","","000000000","N","","1","00296847","08"
2003004809,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","98"
2003007606,"99","3","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","","","","","","099999999","U","A-00999999","1","99999999","05"
2003010255,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","99"
2003010652,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003010726,"99","4","58I3 TH0MAS AVE","","PHILADELPHIA","OA","19143","HOON HO BUILDERS AND CONTRACTORS","2154745454","026000","","","","","N","","","","","000000000","N","","1","00000000","03"
2003010812,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003013710,"99","9","3540 S LAWRENCE ST","","PHILADELPHIA","PA","19148","Q TRUCKING","1","050000","","","","","N","","","","","000000000","N","","1","00000000","08"
2003015671,"99","0","3740 E THOMPSON ST","","PHILADELPHIA","PA","19137","ATLANTIC EXPRESS","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","00"
2003015677,"99","8","1200 MARKET STREET","","PHILADELPHIA","PA","","SEOTL","616","000000","","","","","N","","","","","000000000","N","","1","00000000","11"
2003015999,"99","9","8 KOHOMO AVE","","ERIAL","NJ","08081","R C PIERSON","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003015999,"99","9","8 KOHOMO AVE","","ERIAL","NJ","08081","R C PIERSON","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","99"
2003016869,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19017","SEPTA","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","11"
2003017051,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003020268,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","A-00999999","2","99999999","98"
2003021156,"99","7","3172 TULIP ST","","PHILADELPHIA","PA","19134","JOHN DOLAN","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","05"
2003022290,"99","8","1234 MARKET STREET","","PHILADELPHIA","PA","19102","SEPTA","999999999","000000","","","","","N","","","","","000000000","U","","1","00000000","11"
2003022433,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","","A-00999999","1","99999999","98"
2003022449,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","A-00999999","1","99999999","98"
2003023334,"99","9","242 PEMBROKE AVE","","LANSDOWNE","PA","19050","PHOENIX MECHANICAL","999999999","000000","","","","","N","","","","","000000000","N","","1","00000000","99"
2003023357,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","A-00999999","1","99999999","98"
2003025549,"99","8","1234 MARKET STREET","","PHILADELPHIA","PA","99999","SEPTA","2155707000","999999","","","","","N","","","","","000000000","N","","2","00000000","11"
2003028068,"99","8","1234 MARKET STREET","","PHILADELPHIA","PA","19100","SEPTA","","000000","","","","","N","","","","","000000000","U","","1","00000000","99"
2003030926,"99","7","I620 5 49TH ST","","PHILADELPHIA","PA","19143","AMERICAN WASTE CONSULTANTS","2157246411","066600","","","","","N","","","","","000000000","N","","1","00693332","04"
2003033741,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155806407","999999","","","","","N","","","","","","N","","1","99999999","11"
2003033782,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19102","SEPTA","9999999999","999999","","","","","","","","","","999999999","N","","1","99999999","10"
2003033818,"99","8","1234 MARKET ST","","PHILADELPHIA","PA","19107","SEPTA","2155805301","000000","","","","","N","","","","","000000000","U","","2","00000000","11"
2003033996,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","SEPTA","9999999999","999999","","","","","N","","","","","","U","","2","99999999","99"
2003033999,"99","8","1234 MARKET ST","","PHILADELPPIA","PA","19102","SEPTA","2155803100","040600","","","","","N","","","","","000000000","N","","1","00000000","11"
2003034008,"99","8","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","99999999","11"
2003034627,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","3","99999999","99"
2003035208,"99","9","16 WILDWOOD AVE","","MALVERN","PA","193559999","EDENS CORP","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003040617,"99","8","1234 MARKET ST","","PHILA","PA","19107","SEPTA","2155808570","999999","","","","","","","","","","999999999","U","9999999999","1","99999999","11"
2003047451,"99","8","1234 MARKET","","PHILA","OR","19107","SEPTA","9999999999","000000","","","","","N","","","","","000000000","","","2","09975999","11"
2003052469,"03","8","1234 MARKET ST","","PHILADELPHIA","PE","999999999","SEPTA","9999999999","","","","","","N","","","","","999999999","U","","1","99999999","11"
2003054391,"99","3","UNKNOWN","UNKOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","","","","","","999999999","U","A-00999999","2","99999999","04"
2003056054,"99","1","I-71 NORTH AVE EAST","","ELIZABETH","NJ","07201","NEO ENOLAND MOTOR FREIGHT","4102471886","089000","","","","","N","","","","","999999999","N","A-00999999","2","99999999","08"
2003056715,"99","9","LANCASTER PIKE","","LANCASTER","PA","99999","CRYSTAL SPRINGS","2157248241","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003057722,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","99"
2003057726,"99","9","3740 E THOMPSON ST","","PHILADELPHIA","PE","19137","ATLANTIC EXPRESS","2158310749","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003068482,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003068799,"99","0","P0 B0X 49 0LD YORK RD","","RINGOES","NJ","08551","BUTTERCUP FARMS","2159451943","054000","","","","","N","","","","","000204364","N","","2","00347768","98"
2003068874,"99","8","UNKNOWN","UNKNOWN","UNKNOWN","PA","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","N","","1","99999999","11"
2003081008,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2004005708,"99","1","411 GLENDALE AVE UNIT 9","","ST CATHERINES","ON","L2P3Y1","MCPHERSON TRUCKING","5800122630","","","","","","N","","","","","000220447","N","","1","00459868","08"
2005080358,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","A-00999999","1","99999999","98"
2005111165,"99","0","12005 PENNRAIL PLACE","","PHILADELPHIA","PA","19116","A OCONNOR","9999999999","999999","","","","","N","","","","","","","","2","99999999","00"
2005111599,"99","8","UNKNOWN","","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","11"
2005163145,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2005164333,"99","1","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","","","","","","999999999","U","A-00999999","1","99999999","02"
2005170946,"99","9","1120 RIVER RD","","CAMDEN","NJ","99999","J AND F TRUCKING CO","9999999999","999999","","","","","N","","","","","999999999","U","A-00999999","2","99999999","99"
2005177342,"99","9","UNKNOWN","","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","","","","","","999999999","U","A-00999999","1","99999999","99"
2005177542,"99","8","714 MARKET ST","","PHILADELPHIA","PA","19106","SEPTA","9999999999","999999","","","","","N","","","","","","N","","3","99999999","11"
2005178987,"99","8","4801 COTTMAN AVE","","PHILADELPHIA","PA","19135","PHILADELPHIA CHRISTIAN ACADEMY","2153326569","999999","","","","","N","","","","","","N","","2","99999999","11"
2002050387,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","99"
2002050396,"99","8","1234 market st","","philadelphia","PA","19107","septa","2157857800","000000","","","","","N","","","","","000000000","","","1","00000000","11"
2002052777,"99","9","1234 MARKET ST","14TH FL","PHILADELPHIA","PA","19107","SEPTA","2155806407","099999","","","","","N","","","","","","N","","1","00099999","99"
2002053165,"99","8","0NE PRN0 PIAZA EAST","","NEWARK","NJ","07105---","NJ TRANSIT SPEIAL SERVICE BUS","8564563344","009200","","","","","N","","","","","000000000","N","","2","00000000","10"
2002055787,"99","9","526 LND NW","","FARIBAULT","MN","55021","ZWEBER TRVCKIN9","5072887600","080000","","","","","N","","","","","000000000","N","","1","00016130","08"
2002067472,"99","9","3167 BANCROFT CT","","PHILADELPHIA","PA","19132","D DIXON","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","99"
2003000140,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","","","","","","N","","","","","999999999","","","1","99999999","99"
2003000821,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","06"
2003000821,"99","8","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","11"
2003001056,"99","8","1234 MARKET ST","","DHILA","OA","19107","SEPTA","2155803030","000000","","","","","N","","","","","000000000","","","1","99999999","11"
2003001996,"99","9","7900 OLD YORK RD","","ELKINS PARK","AB","19027","WISSIAN","9999999999","","","","","","","","","","","999999999","","A-00999999","2","99999999","99"
2003003445,"99","1","1907 RIVERSIDE DRIVE","","PORT HURON","MI","480603250","QUICK & SAFE TRANSPORTATION","8008934321","080000","","","","","N","","","","","000248141","N","A-00999999","1","00464214","08"
2003003445,"99","3","55 PASSAIC AVE","","KEARNY","NJ","070321103","NORBET TRUCKING CORP","7327632680","999999","","","","","","","","","","000136530","N","A-00999999","3","00031051","08"
2003009936,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","1","99999999","99"
2003012079,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","","","","","","N","","","","","999999999","N","A-00999999","1","99999999","99"
2003012441,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","","2","99999999","98"
2003016916,"99","8","1234 MARKET STREET","","PHILADELPHIA","PA","19107","SOUTHEASTERN PA TRANSIT","2156851352","000000","","","","","","","","","","000000000","","","1","99999999","11"
2003025525,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","999999999","U","A-00999999","1","99999999","98"
2003030872,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","99999999","99"
2003033551,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","99999999","99"
2003033563,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","99999999","99"
2003033739,"99","6","5130 DELANCEY ST","","PHILADELPHIA","PA","19143","CROSS ROAD CAB CO","2159278066","999999","","","","","N","","","","","","N","","1","99999999","00"
2003033739,"99","6","422 REVERE DRIVE","","HOLLAND","PA","18966","MORTA TAXI CO INC","2153380838","999999","","","","","N","","","","","","N","","2","99999999","00"
2003033997,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","99999999","99"
2003033998,"99","8","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","99999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","2","99999999","11"
2003034032,"99","9","UNKNOWN","UNKNOWN","UNKNOWN","ZZ","999999999","UNKNOWN","9999999999","999999","","","","","N","","","","","","U","","1","99999999","99"
2003034165,"99","9","16711 E ADMIRAL PLZ","","TULSA","OK","74116","CANNON EXPRESS CORP","8008468400","099999","","","","","N","","","","","999999999","U","","1","99999999","99"
